	OrthologID	Eremothecium_cymbalariae	Saccharomyces_cerevisiae
3232	OG0003232	snap_masked-NC_016455.1-processed-gene-2.70-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-2.70&CDS=1-3087	YER114C
3233	OG0003233	snap_masked-NC_016455.1-processed-gene-2.92-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-2.92&CDS=1-2025	YBL084C
3234	OG0003234	snap_masked-NC_016455.1-processed-gene-3.0-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.0&CDS=1-1872	YER113C
3235	OG0003235	snap_masked-NC_016455.1-processed-gene-3.3-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.3&CDS=1-567	YER112W
3236	OG0003236	snap_masked-NC_016455.1-processed-gene-3.1-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.1&CDS=1-2946	YER111C
3237	OG0003237	snap_masked-NC_016455.1-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.2&CDS=1-3345	YER110C
3238	OG0003238	snap_masked-NC_016455.1-processed-gene-3.4-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.4&CDS=1-939	YBL082C
3239	OG0003239	augustus_masked-NC_016455.1-processed-gene-3.49-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-3.49&CDS=1-2877	YER109C
3240	OG0003240	snap_masked-NC_016455.1-processed-gene-3.6-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.6&CDS=1-1095	YER107C
3241	OG0003241	snap_masked-NC_016455.1-processed-gene-3.7-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.7&CDS=1-1083	YBL081W
3242	OG0003242	snap_masked-NC_016455.1-processed-gene-3.26-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.26&CDS=1-1608	YBL080C
3243	OG0003243	snap_masked-NC_016455.1-processed-gene-3.27-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.27&CDS=1-798	YER106W
3244	OG0003244	snap_masked-NC_016455.1-processed-gene-3.28-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.28&CDS=1-3180	YJR091C
3245	OG0003245	snap_masked-NC_016455.1-processed-gene-3.8-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.8&CDS=1-4050	YJR092W
3246	OG0003246	snap_masked-NC_016455.1-processed-gene-3.29-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.29&CDS=1-1209	YJR093C
3247	OG0003247	snap_masked-NC_016455.1-processed-gene-3.30-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.30&CDS=1-828	YJR094C
3248	OG0003248	snap_masked-NC_016455.1-processed-gene-3.10-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.10&CDS=1-969	YJR095W
3249	OG0003249	snap_masked-NC_016455.1-processed-gene-3.11-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.11&CDS=1-813	YJR096W
3250	OG0003250	snap_masked-NC_016455.1-processed-gene-3.13-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.13&CDS=1-714	YJR099W
3251	OG0003251	snap_masked-NC_016455.1-processed-gene-3.32-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.32&CDS=1-1740	YPR045C
3252	OG0003252	snap_masked-NC_016455.1-processed-gene-3.14-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.14&CDS=1-795	YJR101W
3253	OG0003253	snap_masked-NC_016455.1-processed-gene-3.33-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.33&CDS=1-573	YJR102C
3254	OG0003254	snap_masked-NC_016455.1-processed-gene-3.16-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.16&CDS=1-1734	YBL039C
3255	OG0003255	snap_masked-NC_016455.1-processed-gene-3.34-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.34&CDS=1-462	YJR104C
3256	OG0003256	snap_masked-NC_016455.1-processed-gene-3.18-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.18&CDS=1-657	YBL040C
3257	OG0003257	snap_masked-NC_016455.1-processed-gene-3.37-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.37&CDS=1-660	YBL043W
3258	OG0003258	snap_masked-NC_016455.1-processed-gene-3.19-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.19&CDS=1-1335	YBL045C
3259	OG0003259	augustus_masked-NC_016455.1-processed-gene-3.80-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-3.80&CDS=1-1287	YBL046W
3260	OG0003260	snap_masked-NC_016455.1-processed-gene-3.20-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.20&CDS=1-813	YJR113C
3261	OG0003261	snap_masked-NC_016455.1-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.39&CDS=1-456	YJR112W-A
3262	OG0003262	snap_masked-NC_016455.1-processed-gene-3.21-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.21&CDS=1-3807	YBL047C
3263	OG0003263	snap_masked-NC_016455.1-processed-gene-3.40-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.40&CDS=1-597	YJR112W
3264	OG0003264	snap_masked-NC_016455.1-processed-gene-3.22-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.22&CDS=1-885	YJR111C
3265	OG0003265	snap_masked-NC_016455.1-processed-gene-3.41-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.41&CDS=1-1890	YJR110W
3266	OG0003266	snap_masked-NC_016455.1-processed-gene-3.43-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.43&CDS=1-876	YBL050W
3267	OG0003267	snap_masked-NC_016455.1-processed-gene-3.25-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-3.25&CDS=1-1305	YER020W
3268	OG0003268	snap_masked-NC_016455.1-processed-gene-4.6-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.6&CDS=1-1161	YJR107W
3269	OG0003269	snap_masked-NC_016455.1-processed-gene-4.7-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.7&CDS=1-1947	YJR106W
3270	OG0003270	snap_masked-NC_016455.1-processed-gene-4.8-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.8&CDS=1-1110	YJR105W
3271	OG0003271	snap_masked-NC_016455.1-processed-gene-4.2-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.2&CDS=1-846	YJR116W
3272	OG0003272	snap_masked-NC_016455.1-processed-gene-4.3-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.3&CDS=1-1368	YJR117W
3273	OG0003273	snap_masked-NC_016455.1-processed-gene-4.4-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.4&CDS=1-1503	YER021W
3274	OG0003274	snap_masked-NC_016455.1-processed-gene-4.5-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.5&CDS=1-1932	YER022W
3275	OG0003275	snap_masked-NC_016455.1-processed-gene-4.28-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.28&CDS=1-537	YJR118C
3276	OG0003276	snap_masked-NC_016455.1-processed-gene-4.29-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.29&CDS=1-2319	YJR119C
3277	OG0003277	snap_masked-NC_016455.1-processed-gene-4.9-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.9&CDS=1-852	YER023W
3278	OG0003278	snap_masked-NC_016455.1-processed-gene-4.10-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.10&CDS=1-1518	YJR121W
3279	OG0003279	snap_masked-NC_016455.1-processed-gene-4.11-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.11&CDS=1-1413	YJR122W
3280	OG0003280	snap_masked-NC_016455.1-processed-gene-4.12-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.12&CDS=1-678	YJR123W
3281	OG0003281	snap_masked-NC_016455.1-processed-gene-4.13-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.13&CDS=1-2565	YER024W
3282	OG0003282	augustus_masked-NC_016455.1-processed-gene-4.74-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-4.74&CDS=1-1308	YJR124C
3283	OG0003283	snap_masked-NC_016455.1-processed-gene-4.14-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.14&CDS=1-2652	YLR451W
3284	OG0003284	snap_masked-NC_016455.1-processed-gene-4.15-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.15&CDS=1-1551	YER025W
3285	OG0003285	snap_masked-NC_016455.1-processed-gene-4.31-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.31&CDS=1-2208	YLR452C
3286	OG0003286	snap_masked-NC_016455.1-processed-gene-4.32-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.32&CDS=1-2172	YPR161C
3287	OG0003287	snap_masked-NC_016455.1-processed-gene-4.33-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.33&CDS=1-1701	YPR162C
3288	OG0003288	snap_masked-NC_016455.1-processed-gene-4.34-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.34&CDS=1-1383	YPR163C
3289	OG0003289	augustus_masked-NC_016455.1-processed-gene-4.62-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-4.62&CDS=1-7794	YLR454W
3290	OG0003290	snap_masked-NC_016455.1-processed-gene-4.17-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.17&CDS=1-3540	YPR164W
3291	OG0003291	maker-NC_016455.1-snap-gene-4.0-mRNA-1_1&gene=maker-NC_016455.1-snap-gene-4.0&CDS=1-1149	YPR165W
3292	OG0003292	snap_masked-NC_016455.1-processed-gene-4.35-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.35&CDS=1-342	YPR166C
3293	OG0003293	snap_masked-NC_016455.1-processed-gene-4.36-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.36&CDS=1-2301	YDR085C
3294	OG0003294	snap_masked-NC_016455.1-processed-gene-4.38-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.38&CDS=1-378	YER159C
3295	OG0003295	genemark-NC_016455.1-processed-gene-4.124-mRNA-1_1&gene=genemark-NC_016455.1-processed-gene-4.124&CDS=1-999	YDR087C
3296	OG0003296	snap_masked-NC_016455.1-processed-gene-4.41-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.41&CDS=1-1014	YDR088C
3297	OG0003297	augustus_masked-NC_016455.1-processed-gene-4.66-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-4.66&CDS=1-2658	YDR089W
3298	OG0003298	snap_masked-NC_016455.1-processed-gene-4.42-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.42&CDS=1-981	YER161C
3299	OG0003299	snap_masked-NC_016455.1-processed-gene-4.43-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.43&CDS=1-2277	YER162C
3300	OG0003300	snap_masked-NC_016455.1-processed-gene-4.21-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.21&CDS=1-843	YGL019W
3301	OG0003301	snap_masked-NC_016455.1-processed-gene-4.44-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.44&CDS=1-597	YGL018C
3302	OG0003302	snap_masked-NC_016455.1-processed-gene-4.22-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.22&CDS=1-1677	YGL017W
3303	OG0003303	snap_masked-NC_016455.1-processed-gene-4.23-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.23&CDS=1-3102	YGL016W
3304	OG0003304	snap_masked-NC_016455.1-processed-gene-4.24-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.24&CDS=1-1464	YGL202W
3305	OG0003305	snap_masked-NC_016455.1-processed-gene-4.25-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.25&CDS=1-2487	YBL008W
3306	OG0003306	snap_masked-NC_016455.1-processed-gene-4.26-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.26&CDS=1-2340	YGL009C
3307	OG0003307	snap_masked-NC_016455.1-processed-gene-4.45-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.45&CDS=1-3438	YBL007C
3308	OG0003308	snap_masked-NC_016455.1-processed-gene-4.27-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.27&CDS=1-738	YGL011C
3309	OG0003309	snap_masked-NC_016455.1-processed-gene-4.46-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-4.46&CDS=1-687	YBL006C
3310	OG0003310	snap_masked-NC_016455.1-processed-gene-5.12-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.12&CDS=1-2193	YGL014W
3311	OG0003311	snap_masked-NC_016455.1-processed-gene-5.13-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.13&CDS=1-2697	YGL008C
3312	OG0003312	snap_masked-NC_016455.1-processed-gene-5.14-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.14&CDS=1-3192	YKL038W
3313	OG0003313	snap_masked-NC_016455.1-processed-gene-5.15-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.15&CDS=1-1497	YKL035W
3314	OG0003314	snap_masked-NC_016455.1-processed-gene-5.16-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.16&CDS=1-2274	YKL034W
3315	OG0003315	snap_masked-NC_016455.1-processed-gene-5.17-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.17&CDS=1-669	YKL033W-A
3316	OG0003316	snap_masked-NC_016455.1-processed-gene-5.37-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.37&CDS=1-1596	YHL010C
3317	OG0003317	augustus_masked-NC_016455.1-processed-gene-5.61-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-5.61&CDS=1-3024	YKL033W
3318	OG0003318	snap_masked-NC_016455.1-processed-gene-5.20-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.20&CDS=1-2046	YHL008C
3319	OG0003319	snap_masked-NC_016455.1-processed-gene-5.21-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.21&CDS=1-3825	YMR076C
3320	OG0003320	snap_masked-NC_016455.1-processed-gene-5.38-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.38&CDS=1-1851	YMR075W
3321	OG0003321	maker-NC_016455.1-augustus-gene-5.8-mRNA-1_1&gene=maker-NC_016455.1-augustus-gene-5.8&CDS=1-2484	YMR074C
3322	OG0003322	snap_masked-NC_016455.1-processed-gene-5.24-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.24&CDS=1-585	YMR073C
3323	OG0003323	augustus_masked-NC_016455.1-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-5.66&CDS=1-501	YMR071C
3324	OG0003324	snap_masked-NC_016455.1-processed-gene-5.41-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.41&CDS=1-816	YMR070W
3325	OG0003325	snap_masked-NC_016455.1-processed-gene-5.25-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.25&CDS=1-1056	YHR004C
3326	OG0003326	snap_masked-NC_016455.1-processed-gene-5.26-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.26&CDS=1-1872	YKL029C
3327	OG0003327	snap_masked-NC_016455.1-processed-gene-5.27-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.27&CDS=1-1416	YKL028W
3328	OG0003328	snap_masked-NC_016455.1-processed-gene-5.28-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.28&CDS=1-1350	YKL027W
3329	OG0003329	snap_masked-NC_016455.1-processed-gene-5.43-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.43&CDS=1-1059	YHR002W
3330	OG0003330	snap_masked-NC_016455.1-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.29&CDS=1-882	YBR291C
3331	OG0003331	snap_masked-NC_016455.1-processed-gene-5.44-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.44&CDS=1-930	YBR290W
3332	OG0003332	maker-NC_016455.1-snap-gene-5.5-mRNA-1_1&gene=maker-NC_016455.1-snap-gene-5.5&CDS=1-2145	YBR289W
3333	OG0003333	snap_masked-NC_016455.1-processed-gene-5.30-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.30&CDS=1-1551	YBR288C
3334	OG0003334	snap_masked-NC_016455.1-processed-gene-5.31-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.31&CDS=1-2682	YKR009C
3335	OG0003335	augustus_masked-NC_016455.1-processed-gene-5.87-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-5.87&CDS=1-237	YHR001W-A
3336	OG0003336	snap_masked-NC_016455.1-processed-gene-5.48-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.48&CDS=1-1050	YFR007W
3337	OG0003337	snap_masked-NC_016455.1-processed-gene-5.33-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.33&CDS=1-1023	YPR004C
3338	OG0003338	snap_masked-NC_016455.1-processed-gene-5.49-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.49&CDS=1-846	YGR021W
3339	OG0003339	snap_masked-NC_016455.1-processed-gene-5.34-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.34&CDS=1-354	YGR020C
3340	OG0003340	snap_masked-NC_016455.1-processed-gene-5.50-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.50&CDS=1-1779	YLR330W
3341	OG0003341	maker-NC_016455.1-snap-gene-5.7-mRNA-1_1&gene=maker-NC_016455.1-snap-gene-5.7&CDS=1-1104	YPR011C
3342	OG0003342	snap_masked-NC_016455.1-processed-gene-5.53-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.53&CDS=1-1017	YGR163W
3343	OG0003343	snap_masked-NC_016455.1-processed-gene-5.35-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-5.35&CDS=1-642	YGL050W
3344	OG0003344	snap_masked-NC_016455.1-processed-gene-6.81-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.81&CDS=1-2103	YGR162W
3345	OG0003345	snap_masked-NC_016455.1-processed-gene-6.83-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.83&CDS=1-1002	YGL048C
3346	OG0003346	snap_masked-NC_016455.1-processed-gene-6.80-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.80&CDS=1-594	YGL047W
3347	OG0003347	genemark-NC_016455.1-processed-gene-6.4-mRNA-1_1&gene=genemark-NC_016455.1-processed-gene-6.4&CDS=1-3108	YDL215C
3348	OG0003348	snap_masked-NC_016455.1-processed-gene-6.86-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.86&CDS=1-3171	YHL023C
3349	OG0003349	maker-NC_016455.1-snap-gene-6.42-mRNA-1_1&gene=maker-NC_016455.1-snap-gene-6.42&CDS=1-1938	YHL024W
3350	OG0003350	snap_masked-NC_016455.1-processed-gene-6.110-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.110&CDS=1-762	YLL027W
3351	OG0003351	snap_masked-NC_016455.1-processed-gene-6.111-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.111&CDS=1-2172	YLL029W
3352	OG0003352	maker-NC_016455.1-snap-gene-6.41-mRNA-1_1&gene=maker-NC_016455.1-snap-gene-6.41&CDS=1-816	YDR064W
3353	OG0003353	augustus_masked-NC_016455.1-processed-gene-6.53-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-6.53&CDS=1-1083	YPL018W
3354	OG0003354	snap_masked-NC_016455.1-processed-gene-6.112-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.112&CDS=1-1956	YFL013C
3355	OG0003355	snap_masked-NC_016455.1-processed-gene-6.113-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.113&CDS=1-657	YFL010C
3356	OG0003356	snap_masked-NC_016455.1-processed-gene-6.91-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.91&CDS=1-2352	YFL009W
3357	OG0003357	snap_masked-NC_016455.1-processed-gene-6.93-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.93&CDS=1-3666	YFL008W
3358	OG0003358	snap_masked-NC_016455.1-processed-gene-6.94-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.94&CDS=1-6189	YFL007W
3359	OG0003359	snap_masked-NC_016455.1-processed-gene-6.95-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.95&CDS=1-639	YFL005W
3360	OG0003360	snap_masked-NC_016455.1-processed-gene-6.96-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.96&CDS=1-2535	YFL004W
3361	OG0003361	snap_masked-NC_016455.1-processed-gene-6.97-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.97&CDS=1-1674	YPL020C
3362	OG0003362	maker-NC_016455.1-augustus-gene-6.45-mRNA-1_1&gene=maker-NC_016455.1-augustus-gene-6.45&CDS=1-3579	YFL003C
3363	OG0003363	snap_masked-NC_016455.1-processed-gene-6.98-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.98&CDS=1-1533	YPL009C
3364	OG0003364	snap_masked-NC_016455.1-processed-gene-6.115-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.115&CDS=1-564	YPL010W
3365	OG0003365	snap_masked-NC_016455.1-processed-gene-6.100-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.100&CDS=1-1083	YPL011C
3366	OG0003366	snap_masked-NC_016455.1-processed-gene-6.116-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.116&CDS=1-3657	YPL012W
3367	OG0003367	snap_masked-NC_016455.1-processed-gene-6.101-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.101&CDS=1-357	YPL013C
3368	OG0003368	augustus_masked-NC_016455.1-processed-gene-6.77-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-6.77&CDS=1-1104	YPL014W
3369	OG0003369	augustus_masked-NC_016455.1-processed-gene-6.63-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-6.63&CDS=1-2409	YPL008W
3370	OG0003370	snap_masked-NC_016455.1-processed-gene-6.119-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.119&CDS=1-1725	YPL007C
3371	OG0003371	augustus_masked-NC_016455.1-processed-gene-6.64-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-6.64&CDS=1-3546	YPL006W
3372	OG0003372	snap_masked-NC_016455.1-processed-gene-6.105-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-6.105&CDS=1-1803	YPL005W
3373	OG0003373	augustus_masked-NC_016455.1-processed-gene-6.66-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-6.66&CDS=1-1434	YPL003W
3374	OG0003374	snap_masked-NC_016455.1-processed-gene-7.4-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.4&CDS=1-1791	YFL002C
3375	OG0003375	snap_masked-NC_016455.1-processed-gene-7.0-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.0&CDS=1-1293	YFL001W
3376	OG0003376	snap_masked-NC_016455.1-processed-gene-7.5-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.5&CDS=1-696	YPL002C
3377	OG0003377	snap_masked-NC_016455.1-processed-gene-7.1-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.1&CDS=1-1182	YPL001W
3378	OG0003378	snap_masked-NC_016455.1-processed-gene-7.2-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.2&CDS=1-615	YFR001W
3379	OG0003379	maker-NC_016455.1-augustus-gene-7.94-mRNA-1_1&gene=maker-NC_016455.1-augustus-gene-7.94&CDS=1-3969	YFR002W
3380	OG0003380	snap_masked-NC_016455.1-processed-gene-7.7-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.7&CDS=1-933	YFR004W
3381	OG0003381	snap_masked-NC_016455.1-processed-gene-7.30-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.30&CDS=1-1416	YFR005C
3382	OG0003382	snap_masked-NC_016455.1-processed-gene-7.8-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.8&CDS=1-1452	YFR006W
3383	OG0003383	snap_masked-NC_016455.1-processed-gene-7.9-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.9&CDS=1-1020	YGL040C
3384	OG0003384	snap_masked-NC_016455.1-processed-gene-7.32-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.32&CDS=1-663	YMR077C
3385	OG0003385	snap_masked-NC_016455.1-processed-gene-7.10-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.10&CDS=1-1476	YGR155W
3386	OG0003386	augustus_masked-NC_016455.1-processed-gene-7.77-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-7.77&CDS=1-1317	YGL043W
3387	OG0003387	snap_masked-NC_016455.1-processed-gene-7.11-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.11&CDS=1-807	YGL044C
3388	OG0003388	snap_masked-NC_016455.1-processed-gene-7.12-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.12&CDS=1-1107	YGR156W
3389	OG0003389	snap_masked-NC_016455.1-processed-gene-7.13-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.13&CDS=1-726	YLR329W
3390	OG0003390	augustus_masked-NC_016455.1-processed-gene-7.78-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-7.78&CDS=1-570	YGR016W
3391	OG0003391	snap_masked-NC_016455.1-processed-gene-7.36-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.36&CDS=1-1977	YGR013W
3392	OG0003392	snap_masked-NC_016455.1-processed-gene-7.37-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.37&CDS=1-1182	YGR012W
3393	OG0003393	snap_masked-NC_016455.1-processed-gene-7.14-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.14&CDS=1-957	YAL020C
3394	OG0003394	snap_masked-NC_016455.1-processed-gene-7.15-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.15&CDS=1-2355	YAL021C
3395	OG0003395	snap_masked-NC_016455.1-processed-gene-7.16-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.16&CDS=1-414	YAL022C
3396	OG0003396	augustus_masked-NC_016455.1-processed-gene-7.84-mRNA-1_1&gene=augustus_masked-NC_016455.1-processed-gene-7.84&CDS=1-2094	YOR322C
3397	OG0003397	snap_masked-NC_016455.1-processed-gene-7.18-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.18&CDS=1-4287	YAL024C
3398	OG0003398	snap_masked-NC_016455.1-processed-gene-7.19-mRNA-1_1&gene=snap_masked-NC_016455.1-processed-gene-7.19&CDS=1-1377	YLR015W
