	OrthologID	Saccharomyces_cerevisiae	Wickerhamiella_domercqiae
2037	OG0002037	YMR281W	-processed-gene-10.18-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-10.18&CDS=1-852
2038	OG0002038	YMR283C	-processed-gene-10.35-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-10.35&CDS=1-1260
2039	OG0002039	YMR286W	-processed-gene-9.69-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-9.69&CDS=1-249
2040	OG0002040	YMR287C	-processed-gene-13.10-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-13.10&CDS=1-2181
2041	OG0002041	YMR288W	-processed-gene-9.53-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-9.53&CDS=1-2514
2042	OG0002042	YMR289W	-processed-gene-9.135-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-9.135&CDS=1-879
2043	OG0002043	YMR290C	-augustus-gene-36.67-mRNA-1_1&gene=maker-gi|1002316081|dbj|BCGM01000001.1|-augustus-gene-36.67&CDS=1-2982
2044	OG0002044	YMR292W	-processed-gene-8.21-mRNA-1_1&gene=snap_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-8.21&CDS=1-351
2045	OG0002045	YMR293C	-processed-gene-19.64-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.64&CDS=1-1404
2046	OG0002046	YMR296C	-augustus-gene-5.167-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-5.167&CDS=1-3063
2047	OG0002047	YMR300C	-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-3.71&CDS=1-1536
2048	OG0002048	YMR301C	-processed-gene-21.54-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-21.54&CDS=1-1962
2049	OG0002049	YMR302C	-processed-gene-4.28-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.28&CDS=1-2400
2050	OG0002050	YMR304W	-processed-gene-18.15-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-18.15&CDS=1-5427
2051	OG0002051	YMR307W	-processed-gene-4.38-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-4.38&CDS=1-1680
2052	OG0002052	YMR308C	-processed-gene-4.23-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-4.23&CDS=1-3930
2053	OG0002053	YMR309C	-processed-gene-3.85-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-3.85&CDS=1-2499
2054	OG0002054	YMR314W	-augustus-gene-5.71-mRNA-1_1&gene=maker-gi|1002316079|dbj|BCGM01000003.1|-augustus-gene-5.71&CDS=1-1143
2055	OG0002055	YMR315W	-processed-gene-29.77-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-29.77&CDS=1-1035
2056	OG0002056	YNL001W	-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-1.17&CDS=1-1161
2057	OG0002057	YNL003C	-processed-gene-27.102-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.102&CDS=1-780
2058	OG0002058	YNL005C	-processed-gene-8.21-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-8.21&CDS=1-1143
2059	OG0002059	YNL006W	-processed-gene-2.88-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.88&CDS=1-921
2060	OG0002060	YNL007C	-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.109&CDS=1-1110
2061	OG0002061	YNL010W	-processed-gene-7.129-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-7.129&CDS=1-729
2062	OG0002062	YNL011C	-processed-gene-18.153-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-18.153&CDS=1-1143
2063	OG0002063	YNL014W	-processed-gene-17.34-mRNA-1_1&gene=snap_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-17.34&CDS=1-3180
2064	OG0002064	YNL020C	-processed-gene-20.134-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-20.134&CDS=1-2598
2065	OG0002065	YNL021W	-processed-gene-32.97-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-32.97&CDS=1-2136
2066	OG0002066	YNL022C	-processed-gene-20.171-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-20.171&CDS=1-2703
2067	OG0002067	YNL024C	-processed-gene-14.93-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-14.93&CDS=1-7098
2068	OG0002068	YNL024C-A	-processed-gene-15.184-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-15.184&CDS=1-213
2069	OG0002069	YNL025C	-processed-gene-17.83-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-17.83&CDS=1-840
2070	OG0002070	YNL026W	-processed-gene-10.42-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-10.42&CDS=1-1293
2071	OG0002071	YNL027W	-processed-gene-16.5-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-16.5&CDS=1-1629
2072	OG0002072	YNL035C	-processed-gene-18.34-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-18.34&CDS=1-1911
2073	OG0002073	YNL036W	-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-2.86&CDS=1-645
2074	OG0002074	YNL037C	-processed-gene-4.35-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-4.35&CDS=1-1098
2075	OG0002075	YNL039W	-processed-gene-18.35-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-18.35&CDS=1-1653
2076	OG0002076	YNL040W	-processed-gene-33.72-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.72&CDS=1-1197
2077	OG0002077	YNL044W	-processed-gene-33.43-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.43&CDS=1-525
2078	OG0002078	YNL045W	-processed-gene-27.68-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.68&CDS=1-1812
2079	OG0002079	YNL048W	-processed-gene-16.29-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-16.29&CDS=1-1611
2080	OG0002080	YNL056W	-processed-gene-18.38-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-18.38&CDS=1-576
2081	OG0002081	YNL059C	-processed-gene-2.113-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.113&CDS=1-2088
2082	OG0002082	YNL061W	-processed-gene-2.92-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.92&CDS=1-1791
2083	OG0002083	YNL062C	-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.112&CDS=1-1353
2084	OG0002084	YNL063W	-processed-gene-2.91-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.91&CDS=1-771
2085	OG0002085	YNL064C	-processed-gene-14.51-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-14.51&CDS=1-1197
2086	OG0002086	YNL071W	-processed-gene-10.36-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-10.36&CDS=1-4320
2087	OG0002087	YNL075W	-processed-gene-10.21-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-10.21&CDS=1-861
2088	OG0002088	YNL076W	-processed-gene-11.65-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-11.65&CDS=1-1944
2089	OG0002089	YNL080C	-processed-gene-7.104-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-7.104&CDS=1-471
2090	OG0002090	YNL081C	-processed-gene-18.53-mRNA-1_1&gene=snap_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-18.53&CDS=1-348
2091	OG0002091	YNL082W	-snap-gene-19.163-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-snap-gene-19.163&CDS=1-2406
2092	OG0002092	YNL084C	-processed-gene-5.25-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-5.25&CDS=1-1152
2093	OG0002093	YNL088W	-processed-gene-11.84-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-11.84&CDS=1-4173
2094	OG0002094	YNL092W	-processed-gene-32.10-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-32.10&CDS=1-1083
2095	OG0002095	YNL094W	-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-2.78&CDS=1-5976
2096	OG0002096	YNL097C	-processed-gene-0.49-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-0.49&CDS=1-963
2097	OG0002097	YNL099C	-processed-gene-7.6-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-7.6&CDS=1-534
2098	OG0002098	YNL102W	-processed-gene-11.145-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-11.145&CDS=1-4266
2099	OG0002099	YNL107W	-augustus-gene-12.116-mRNA-1_1&gene=maker-gi|1002316079|dbj|BCGM01000003.1|-augustus-gene-12.116&CDS=1-1302
2100	OG0002100	YNL110C	-processed-gene-6.34-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-6.34&CDS=1-711
2101	OG0002101	YNL111C	-processed-gene-15.16-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-15.16&CDS=1-1017
2102	OG0002102	YNL112W	-augustus-gene-15.207-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-15.207&CDS=1-2145
2103	OG0002103	YNL113W	-processed-gene-15.161-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-15.161&CDS=1-378
2104	OG0002104	YNL115C	-processed-gene-25.13-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-25.13&CDS=1-1602
2105	OG0002105	YNL118C	-processed-gene-35.20-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-35.20&CDS=1-2598
2106	OG0002106	YNL119W	-processed-gene-12.11-mRNA-1_1&gene=snap_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-12.11&CDS=1-921
2107	OG0002107	YNL122C	-processed-gene-19.11-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-19.11&CDS=1-267
2108	OG0002108	YNL123W	-processed-gene-19.41-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-19.41&CDS=1-2907
2109	OG0002109	YNL124W	-processed-gene-23.110-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-23.110&CDS=1-1071
2110	OG0002110	YNL126W	-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-2.26&CDS=1-3759
2111	OG0002111	YNL129W	-processed-gene-2.44-mRNA-1_1&gene=snap_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-2.44&CDS=1-696
2112	OG0002112	YNL131W	-processed-gene-17.36-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-17.36&CDS=1-1257
2113	OG0002113	YNL132W	-processed-gene-3.198-mRNA-1_1&gene=augustus_masked-gi|1002316078|dbj|BCGM01000004.1|-processed-gene-3.198&CDS=1-3054
2114	OG0002114	YNL138W	-processed-gene-2.93-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.93&CDS=1-1632
2115	OG0002115	YNL139C	-processed-gene-5.154-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-5.154&CDS=1-4056
2116	OG0002116	YNL141W	-processed-gene-11.83-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-11.83&CDS=1-4227
2117	OG0002117	YNL142W	-processed-gene-7.136-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-7.136&CDS=1-1503
2118	OG0002118	YNL148C	-processed-gene-8.104-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-8.104&CDS=1-678
2119	OG0002119	YNL151C	-processed-gene-4.33-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.33&CDS=1-519
2120	OG0002120	YNL152W	-processed-gene-4.13-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.13&CDS=1-984
2121	OG0002121	YNL153C	-processed-gene-28.40-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-28.40&CDS=1-363
2122	OG0002122	YNL154C	-processed-gene-19.71-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.71&CDS=1-1236
2123	OG0002123	YNL161W	-processed-gene-7.39-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-7.39&CDS=1-2244
2124	OG0002124	YNL163C	-processed-gene-13.21-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-13.21&CDS=1-2718
2125	OG0002125	YNL168C	-processed-gene-14.23-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-14.23&CDS=1-2304
2126	OG0002126	YNL169C	-processed-gene-14.24-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-14.24&CDS=1-1356
2127	OG0002127	YNL172W	-processed-gene-14.42-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-14.42&CDS=1-3780
2128	OG0002128	YNL175C	-augustus-gene-9.173-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-9.173&CDS=1-2319
2129	OG0002129	YNL177C	-processed-gene-27.80-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.80&CDS=1-1824
2130	OG0002130	YNL178W	-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-6.10&CDS=1-768
2131	OG0002131	YNL181W	-processed-gene-18.16-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-18.16&CDS=1-1227
2132	OG0002132	YNL186W	-processed-gene-20.31-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-20.31&CDS=1-1635
2133	OG0002133	YNL189W	-processed-gene-13.158-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-13.158&CDS=1-1650
2134	OG0002134	YNL191W	-processed-gene-16.12-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-16.12&CDS=1-1539
2135	OG0002135	YNL200C	-processed-gene-3.78-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-3.78&CDS=1-690
2136	OG0002136	YNL206C	-processed-gene-16.99-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-16.99&CDS=1-1167
2137	OG0002137	YNL207W	-processed-gene-9.67-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-9.67&CDS=1-1173
2138	OG0002138	YNL212W	-processed-gene-7.12-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-7.12&CDS=1-2226
2139	OG0002139	YNL213C	-processed-gene-7.34-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-7.34&CDS=1-492
2140	OG0002140	YNL218W	-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-1.9&CDS=1-1416
2141	OG0002141	YNL219C	-augustus-gene-10.1-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-10.1&CDS=1-2010
2142	OG0002142	YNL220W	-processed-gene-10.125-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-10.125&CDS=1-1287
2143	OG0002143	YNL221C	-processed-gene-10.105-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-10.105&CDS=1-1851
2144	OG0002144	YNL222W	-processed-gene-31.42-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-31.42&CDS=1-1980
2145	OG0002145	YNL223W	-processed-gene-0.76-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-0.76&CDS=1-1467
2146	OG0002146	YNL224C	-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-0.12&CDS=1-1767
2147	OG0002147	YNL227C	-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-3.91&CDS=1-5037
2148	OG0002148	YNL229C	-processed-gene-20.143-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-20.143&CDS=1-3348
2149	OG0002149	YNL231C	-processed-gene-18.50-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-18.50&CDS=1-900
2150	OG0002150	YNL232W	-processed-gene-33.65-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.65&CDS=1-699
2151	OG0002151	YNL233W	-processed-gene-33.64-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-33.64&CDS=1-2487
2152	OG0002152	YNL238W	-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-3.71&CDS=1-2502
2153	OG0002153	YNL241C	-processed-gene-4.11-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-4.11&CDS=1-2895
2154	OG0002154	YNL242W	-processed-gene-3.86-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-3.86&CDS=1-3477
2155	OG0002155	YNL243W	-processed-gene-5.122-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-5.122&CDS=1-3129
2156	OG0002156	YNL244C	-processed-gene-5.119-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-5.119&CDS=1-339
2157	OG0002157	YNL247W	-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-1.33&CDS=1-2364
2158	OG0002158	YNL248C	-processed-gene-17.16-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-17.16&CDS=1-1182
2159	OG0002159	YNL250W	-processed-gene-5.0-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-5.0&CDS=1-3876
2160	OG0002160	YNL251C	-processed-gene-3.81-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-3.81&CDS=1-1671
2161	OG0002161	YNL261W	-processed-gene-15.47-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-15.47&CDS=1-1491
2162	OG0002162	YNL262W	-processed-gene-32.76-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-32.76&CDS=1-9414
2163	OG0002163	YNL265C	-processed-gene-26.85-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-26.85&CDS=1-738
2164	OG0002164	YNL267W	-processed-gene-17.89-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-17.89&CDS=1-3942
2165	OG0002165	YNL271C	-processed-gene-3.136-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-3.136&CDS=1-4803
2166	OG0002166	YNL272C	-processed-gene-14.153-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-14.153&CDS=1-1404
2167	OG0002167	YNL273W	-augustus-gene-11.107-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-11.107&CDS=1-3633
2168	OG0002168	YNL275W	-processed-gene-4.43-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-4.43&CDS=1-1683
2169	OG0002169	YNL277W	-processed-gene-20.154-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-20.154&CDS=1-1278
2170	OG0002170	YNL279W	-processed-gene-2.80-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-2.80&CDS=1-2163
2171	OG0002171	YNL280C	-processed-gene-26.8-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-26.8&CDS=1-1257
2172	OG0002172	YNL284C	-processed-gene-9.21-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-9.21&CDS=1-777
2173	OG0002173	YNL288W	-processed-gene-27.91-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-27.91&CDS=1-912
2174	OG0002174	YNL289W	-processed-gene-28.15-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-28.15&CDS=1-957
2175	OG0002175	YNL290W	-processed-gene-14.10-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-14.10&CDS=1-984
2176	OG0002176	YNL291C	-processed-gene-12.11-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-12.11&CDS=1-3636
2177	OG0002177	YNL292W	-processed-gene-12.36-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-12.36&CDS=1-894
2178	OG0002178	YNL297C	-processed-gene-6.16-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-6.16&CDS=1-4155
2179	OG0002179	YNL305C	-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-3.129&CDS=1-756
2180	OG0002180	YNL308C	-processed-gene-18.21-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-18.21&CDS=1-1644
2181	OG0002181	YNL310C	-processed-gene-11.4-mRNA-1_1&gene=snap_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-11.4&CDS=1-390
2182	OG0002182	YNL313C	-processed-gene-1.100-mRNA-1_1&gene=snap_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-1.100&CDS=1-2250
2183	OG0002183	YNL315C	-processed-gene-24.33-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-24.33&CDS=1-1626
2184	OG0002184	YNL317W	-processed-gene-26.118-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-26.118&CDS=1-1233
2185	OG0002185	YNL320W	-processed-gene-19.56-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-19.56&CDS=1-831
2186	OG0002186	YNL321W	-processed-gene-34.97-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-34.97&CDS=1-2379
2187	OG0002187	YNL325C	-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-gi|1002316079|dbj|BCGM01000003.1|-processed-gene-3.96&CDS=1-2529
2188	OG0002188	YNL329C	-processed-gene-12.23-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-12.23&CDS=1-4641
2189	OG0002189	YNL330C	-augustus-gene-12.52-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-12.52&CDS=1-2058
2190	OG0002190	YNR001C	-processed-gene-24.28-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-24.28&CDS=1-1374
2191	OG0002191	YNR003C	-processed-gene-35.85-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-35.85&CDS=1-2049
2192	OG0002192	YNR006W	-processed-gene-15.48-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-15.48&CDS=1-1608
2193	OG0002193	YNR007C	-augustus-gene-32.57-mRNA-1_1&gene=maker-gi|1002316081|dbj|BCGM01000001.1|-augustus-gene-32.57&CDS=1-1845
2194	OG0002194	YNR008W	-processed-gene-18.25-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-18.25&CDS=1-1875
2195	OG0002195	YNR013C	-processed-gene-15.43-mRNA-1_1&gene=augustus_masked-gi|1002316081|dbj|BCGM01000001.1|-processed-gene-15.43&CDS=1-2427
2196	OG0002196	YNR015W	-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-gi|1002316080|dbj|BCGM01000002.1|-processed-gene-5.140&CDS=1-1125
2197	OG0002197	YNR016C	-augustus-gene-5.169-mRNA-1_1&gene=maker-gi|1002316080|dbj|BCGM01000002.1|-augustus-gene-5.169&CDS=1-7488
