	OrthologID	Metschnikowia_hawaiiensis	Saccharomyces_cerevisiae
2720	OG0002720	augustus_masked-haw-_s463-processed-gene-1.175-mRNA-1_1&gene=augustus_masked-haw-_s463-processed-gene-1.175&CDS=1-621	YJR057W
2721	OG0002721	augustus_masked-haw-_s463-processed-gene-1.212-mRNA-1_1&gene=augustus_masked-haw-_s463-processed-gene-1.212&CDS=1-438	YJR058C
2722	OG0002722	augustus_masked-haw-_s463-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-haw-_s463-processed-gene-1.176&CDS=1-3399	YMR284W
2723	OG0002723	snap_masked-haw-_s463-processed-gene-1.92-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.92&CDS=1-1878	YAL016W
2724	OG0002724	augustus_masked-haw-_s463-processed-gene-1.215-mRNA-1_1&gene=augustus_masked-haw-_s463-processed-gene-1.215&CDS=1-681	YPR067W
2725	OG0002725	snap_masked-haw-_s463-processed-gene-1.93-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.93&CDS=1-894	YPL131W
2726	OG0002726	snap_masked-haw-_s463-processed-gene-1.95-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.95&CDS=1-675	YHL031C
2727	OG0002727	augustus_masked-haw-_s463-processed-gene-1.219-mRNA-1_1&gene=augustus_masked-haw-_s463-processed-gene-1.219&CDS=1-735	YPR037C
2728	OG0002728	snap_masked-haw-_s463-processed-gene-1.98-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.98&CDS=1-417	YCR028C-A
2729	OG0002729	snap_masked-haw-_s463-processed-gene-1.138-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.138&CDS=1-699	YDR020C
2730	OG0002730	snap_masked-haw-_s463-processed-gene-1.100-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.100&CDS=1-1191	YDR021W
2731	OG0002731	snap_masked-haw-_s463-processed-gene-1.101-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.101&CDS=1-3309	YER110C
2732	OG0002732	snap_masked-haw-_s463-processed-gene-1.102-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.102&CDS=1-1083	YKL178C
2733	OG0002733	snap_masked-haw-_s463-processed-gene-1.139-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.139&CDS=1-1500	YBL080C
2734	OG0002734	snap_masked-haw-_s463-processed-gene-1.103-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.103&CDS=1-396	YBL078C
2735	OG0002735	snap_masked-haw-_s463-processed-gene-1.141-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.141&CDS=1-1062	YNL141W
2736	OG0002736	snap_masked-haw-_s463-processed-gene-1.142-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.142&CDS=1-549	YDL217C
2737	OG0002737	snap_masked-haw-_s463-processed-gene-1.143-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.143&CDS=1-972	YPR023C
2738	OG0002738	snap_masked-haw-_s463-processed-gene-1.145-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.145&CDS=1-2331	YER125W
2739	OG0002739	snap_masked-haw-_s463-processed-gene-1.147-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.147&CDS=1-1209	YDR083W
2740	OG0002740	snap_masked-haw-_s463-processed-gene-1.149-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.149&CDS=1-1017	YER142C
2741	OG0002741	snap_masked-haw-_s463-processed-gene-1.112-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.112&CDS=1-1008	YNL230C
2742	OG0002742	augustus_masked-haw-_s463-processed-gene-1.234-mRNA-1_1&gene=augustus_masked-haw-_s463-processed-gene-1.234&CDS=1-945	YHR062C
2743	OG0002743	maker-haw-_s463-augustus-gene-1.247-mRNA-1_1&gene=maker-haw-_s463-augustus-gene-1.247&CDS=1-1440	YMR035W
2744	OG0002744	snap_masked-haw-_s463-processed-gene-1.153-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.153&CDS=1-2232	YBR198C
2745	OG0002745	snap_masked-haw-_s463-processed-gene-1.154-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.154&CDS=1-846	YPL076W
2746	OG0002746	snap_masked-haw-_s463-processed-gene-1.117-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.117&CDS=1-1449	YGL253W
2747	OG0002747	snap_masked-haw-_s463-processed-gene-1.118-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.118&CDS=1-420	YOL026C
2748	OG0002748	snap_masked-haw-_s463-processed-gene-1.155-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.155&CDS=1-387	YIR015W
2749	OG0002749	snap_masked-haw-_s463-processed-gene-1.119-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.119&CDS=1-804	YOL038W
2750	OG0002750	genemark-haw-_s463-processed-gene-1.75-mRNA-1_1&gene=genemark-haw-_s463-processed-gene-1.75&CDS=1-4107	YKL113C
2751	OG0002751	snap_masked-haw-_s463-processed-gene-1.158-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.158&CDS=1-1107	YKL114C
2752	OG0002752	snap_masked-haw-_s463-processed-gene-1.120-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.120&CDS=1-2448	YGR099W
2753	OG0002753	snap_masked-haw-_s463-processed-gene-1.163-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.163&CDS=1-606	YDR538W
2754	OG0002754	snap_masked-haw-_s463-processed-gene-1.123-mRNA-1_1&gene=snap_masked-haw-_s463-processed-gene-1.123&CDS=1-1533	YDR539W
2755	OG0002755	snap_masked-haw-_s464-processed-gene-0.14-mRNA-1_1&gene=snap_masked-haw-_s464-processed-gene-0.14&CDS=1-1569	YCR098C
2756	OG0002756	snap_masked-haw-_s464-processed-gene-0.15-mRNA-1_1&gene=snap_masked-haw-_s464-processed-gene-0.15&CDS=1-1062	YLR420W
2757	OG0002757	snap_masked-haw-_s464-processed-gene-0.11-mRNA-1_1&gene=snap_masked-haw-_s464-processed-gene-0.11&CDS=1-429	YPR082C
2758	OG0002758	snap_masked-haw-_s464-processed-gene-0.17-mRNA-1_1&gene=snap_masked-haw-_s464-processed-gene-0.17&CDS=1-627	YLR178C
2759	OG0002759	snap_masked-haw-_s464-processed-gene-0.18-mRNA-1_1&gene=snap_masked-haw-_s464-processed-gene-0.18&CDS=1-1269	YOR358W
2760	OG0002760	augustus_masked-haw-_s466-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-haw-_s466-processed-gene-0.26&CDS=1-933	YNL025C
2761	OG0002761	snap_masked-haw-_s466-processed-gene-0.16-mRNA-1_1&gene=snap_masked-haw-_s466-processed-gene-0.16&CDS=1-1203	YGL184C
2762	OG0002762	augustus_masked-haw-_s466-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-haw-_s466-processed-gene-0.33&CDS=1-1887	YAR007C
2763	OG0002763	snap_masked-haw-_s466-processed-gene-0.22-mRNA-1_1&gene=snap_masked-haw-_s466-processed-gene-0.22&CDS=1-3054	YGL016W
2764	OG0002764	snap_masked-haw-_s468-processed-gene-0.3-mRNA-1_1&gene=snap_masked-haw-_s468-processed-gene-0.3&CDS=1-2292	YLR069C
2765	OG0002765	augustus_masked-haw-_s468-processed-gene-0.33-mRNA-1_1&gene=augustus_masked-haw-_s468-processed-gene-0.33&CDS=1-2277	YNL247W
2766	OG0002766	snap_masked-haw-_s468-processed-gene-0.5-mRNA-1_1&gene=snap_masked-haw-_s468-processed-gene-0.5&CDS=1-570	YLR066W
2767	OG0002767	snap_masked-haw-_s468-processed-gene-0.10-mRNA-1_1&gene=snap_masked-haw-_s468-processed-gene-0.10&CDS=1-3558	YLR067C
2768	OG0002768	augustus_masked-haw-_s468-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-haw-_s468-processed-gene-0.35&CDS=1-1575	YJR152W
2769	OG0002769	snap_masked-haw-_s468-processed-gene-0.12-mRNA-1_1&gene=snap_masked-haw-_s468-processed-gene-0.12&CDS=1-843	YGL161C
2770	OG0002770	snap_masked-haw-_s47-processed-gene-0.66-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.66&CDS=1-2361	YAL041W
2771	OG0002771	snap_masked-haw-_s47-processed-gene-0.67-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.67&CDS=1-2103	YOR356W
2772	OG0002772	snap_masked-haw-_s47-processed-gene-0.82-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.82&CDS=1-1599	YOR355W
2773	OG0002773	snap_masked-haw-_s47-processed-gene-0.69-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.69&CDS=1-960	YHL013C
2774	OG0002774	snap_masked-haw-_s47-processed-gene-0.70-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.70&CDS=1-795	YAL039C
2775	OG0002775	augustus_masked-haw-_s47-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-haw-_s47-processed-gene-0.7&CDS=1-705	YOL110W
2776	OG0002776	snap_masked-haw-_s47-processed-gene-0.72-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.72&CDS=1-1227	YNL292W
2777	OG0002777	augustus_masked-haw-_s47-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-haw-_s47-processed-gene-0.10&CDS=1-492	YBR022W
2778	OG0002778	snap_masked-haw-_s47-processed-gene-0.74-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.74&CDS=1-1293	YOL052C
2779	OG0002779	snap_masked-haw-_s47-processed-gene-0.88-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.88&CDS=1-897	YBR085W
2780	OG0002780	snap_masked-haw-_s47-processed-gene-0.90-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.90&CDS=1-453	YDR092W
2781	OG0002781	snap_masked-haw-_s47-processed-gene-0.91-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.91&CDS=1-2781	YMR080C
2782	OG0002782	snap_masked-haw-_s47-processed-gene-0.77-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.77&CDS=1-3531	YKL092C
2783	OG0002783	snap_masked-haw-_s47-processed-gene-0.78-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.78&CDS=1-897	YMR079W
2784	OG0002784	snap_masked-haw-_s47-processed-gene-0.79-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.79&CDS=1-2406	YMR078C
2785	OG0002785	snap_masked-haw-_s47-processed-gene-0.81-mRNA-1_1&gene=snap_masked-haw-_s47-processed-gene-0.81&CDS=1-2502	YMR100W
2786	OG0002786	snap_masked-haw-_s471-processed-gene-0.5-mRNA-1_1&gene=snap_masked-haw-_s471-processed-gene-0.5&CDS=1-774	YML015C
2787	OG0002787	snap_masked-haw-_s472-processed-gene-0.0-mRNA-1_1&gene=snap_masked-haw-_s472-processed-gene-0.0&CDS=1-1455	YGL055W
2788	OG0002788	maker-haw-_s472-snap-gene-0.9-mRNA-1_1&gene=maker-haw-_s472-snap-gene-0.9&CDS=1-468	YOR357C
2789	OG0002789	snap_masked-haw-_s480-processed-gene-0.6-mRNA-1_1&gene=snap_masked-haw-_s480-processed-gene-0.6&CDS=1-4779	YPL242C
2790	OG0002790	snap_masked-haw-_s480-processed-gene-0.7-mRNA-1_1&gene=snap_masked-haw-_s480-processed-gene-0.7&CDS=1-612	YJR050W
2791	OG0002791	genemark-haw-_s481-processed-gene-0.39-mRNA-1_1&gene=genemark-haw-_s481-processed-gene-0.39&CDS=1-3675	YJL080C
2792	OG0002792	maker-haw-_s481-snap-gene-0.2-mRNA-1_1&gene=maker-haw-_s481-snap-gene-0.2&CDS=1-2853	YFR016C
2793	OG0002793	snap_masked-haw-_s481-processed-gene-0.3-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.3&CDS=1-711	YDR054C
2794	OG0002794	snap_masked-haw-_s481-processed-gene-0.4-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.4&CDS=1-1584	YDR052C
2795	OG0002795	snap_masked-haw-_s481-processed-gene-0.5-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.5&CDS=1-2289	YOL023W
2796	OG0002796	snap_masked-haw-_s481-processed-gene-0.6-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.6&CDS=1-1296	YOL022C
2797	OG0002797	snap_masked-haw-_s481-processed-gene-0.7-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.7&CDS=1-2847	YJL108C
2798	OG0002798	snap_masked-haw-_s481-processed-gene-0.19-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.19&CDS=1-4275	YGR116W
2799	OG0002799	snap_masked-haw-_s481-processed-gene-0.9-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.9&CDS=1-1287	YPL069C
2800	OG0002800	snap_masked-haw-_s481-processed-gene-0.10-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.10&CDS=1-897	YLR172C
2801	OG0002801	snap_masked-haw-_s481-processed-gene-0.24-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.24&CDS=1-1092	YMR152W
2802	OG0002802	snap_masked-haw-_s481-processed-gene-0.11-mRNA-1_1&gene=snap_masked-haw-_s481-processed-gene-0.11&CDS=1-711	YPL002C
2803	OG0002803	snap_masked-haw-_s482-processed-gene-0.8-mRNA-1_1&gene=snap_masked-haw-_s482-processed-gene-0.8&CDS=1-1653	YML123C
2804	OG0002804	snap_masked-haw-_s482-processed-gene-0.10-mRNA-1_1&gene=snap_masked-haw-_s482-processed-gene-0.10&CDS=1-1110	YKR070W
2805	OG0002805	snap_masked-haw-_s482-processed-gene-0.11-mRNA-1_1&gene=snap_masked-haw-_s482-processed-gene-0.11&CDS=1-1626	YKR069W
2806	OG0002806	snap_masked-haw-_s485-processed-gene-0.8-mRNA-1_1&gene=snap_masked-haw-_s485-processed-gene-0.8&CDS=1-3558	YMR287C
2807	OG0002807	snap_masked-haw-_s487-processed-gene-0.3-mRNA-1_1&gene=snap_masked-haw-_s487-processed-gene-0.3&CDS=1-177	YNL070W
2808	OG0002808	augustus_masked-haw-_s487-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-haw-_s487-processed-gene-0.15&CDS=1-657	YNL107W
2809	OG0002809	snap_masked-haw-_s49-processed-gene-0.57-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.57&CDS=1-366	YDR511W
2810	OG0002810	snap_masked-haw-_s49-processed-gene-0.49-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.49&CDS=1-2343	YKL034W
2811	OG0002811	snap_masked-haw-_s49-processed-gene-0.60-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.60&CDS=1-1770	YPR155C
2812	OG0002812	snap_masked-haw-_s49-processed-gene-0.61-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.61&CDS=1-744	YGR135W
2813	OG0002813	snap_masked-haw-_s49-processed-gene-0.50-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.50&CDS=1-372	YPR153W
2814	OG0002814	snap_masked-haw-_s49-processed-gene-0.52-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.52&CDS=1-1539	YER078C
2815	OG0002815	snap_masked-haw-_s49-processed-gene-0.62-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.62&CDS=1-837	YGR132C
2816	OG0002816	snap_masked-haw-_s49-processed-gene-0.63-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.63&CDS=1-912	YLR220W
2817	OG0002817	snap_masked-haw-_s49-processed-gene-0.53-mRNA-1_1&gene=snap_masked-haw-_s49-processed-gene-0.53&CDS=1-630	YKL070W
2818	OG0002818	snap_masked-haw-_s492-processed-gene-0.6-mRNA-1_1&gene=snap_masked-haw-_s492-processed-gene-0.6&CDS=1-855	YKL019W
2819	OG0002819	augustus_masked-haw-_s492-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-haw-_s492-processed-gene-0.20&CDS=1-1482	YMR209C
2820	OG0002820	augustus_masked-haw-_s492-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-haw-_s492-processed-gene-0.26&CDS=1-1353	YOR272W
2821	OG0002821	snap_masked-haw-_s492-processed-gene-0.1-mRNA-1_1&gene=snap_masked-haw-_s492-processed-gene-0.1&CDS=1-1587	YMR217W
2822	OG0002822	snap_masked-haw-_s492-processed-gene-0.2-mRNA-1_1&gene=snap_masked-haw-_s492-processed-gene-0.2&CDS=1-981	YOR271C
2823	OG0002823	snap_masked-haw-_s492-processed-gene-0.9-mRNA-1_1&gene=snap_masked-haw-_s492-processed-gene-0.9&CDS=1-1275	YMR208W
2824	OG0002824	snap_masked-haw-_s494-processed-gene-0.2-mRNA-1_1&gene=snap_masked-haw-_s494-processed-gene-0.2&CDS=1-1419	YJL002C
2825	OG0002825	snap_masked-haw-_s494-processed-gene-0.5-mRNA-1_1&gene=snap_masked-haw-_s494-processed-gene-0.5&CDS=1-651	YJL001W
2826	OG0002826	augustus_masked-haw-_s494-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-haw-_s494-processed-gene-0.41&CDS=1-852	YGR205W
2827	OG0002827	maker-haw-_s494-augustus-gene-0.51-mRNA-1_1&gene=maker-haw-_s494-augustus-gene-0.51&CDS=1-3312	YGR207C
2828	OG0002828	snap_masked-haw-_s494-processed-gene-0.7-mRNA-1_1&gene=snap_masked-haw-_s494-processed-gene-0.7&CDS=1-1017	YOR292C
2829	OG0002829	snap_masked-haw-_s494-processed-gene-0.16-mRNA-1_1&gene=snap_masked-haw-_s494-processed-gene-0.16&CDS=1-351	YLR200W
2830	OG0002830	maker-haw-_s5-snap-gene-0.10-mRNA-1_1&gene=maker-haw-_s5-snap-gene-0.10&CDS=1-1569	YML068W
2831	OG0002831	maker-haw-_s501-snap-gene-0.0-mRNA-1_1&gene=maker-haw-_s501-snap-gene-0.0&CDS=1-1563	YML056C
2832	OG0002832	snap_masked-haw-_s501-processed-gene-0.14-mRNA-1_1&gene=snap_masked-haw-_s501-processed-gene-0.14&CDS=1-444	YOR367W
2833	OG0002833	snap_masked-haw-_s501-processed-gene-0.15-mRNA-1_1&gene=snap_masked-haw-_s501-processed-gene-0.15&CDS=1-849	YAL025C
2834	OG0002834	snap_masked-haw-_s501-processed-gene-0.16-mRNA-1_1&gene=snap_masked-haw-_s501-processed-gene-0.16&CDS=1-645	YLR293C
2835	OG0002835	augustus_masked-haw-_s501-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-haw-_s501-processed-gene-0.37&CDS=1-405	YLR298C
2836	OG0002836	snap_masked-haw-_s51-processed-gene-0.27-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.27&CDS=1-2016	YDR365C
2837	OG0002837	snap_masked-haw-_s51-processed-gene-0.28-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.28&CDS=1-2067	YOR118W
2838	OG0002838	snap_masked-haw-_s51-processed-gene-0.29-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.29&CDS=1-675	YDR367W
2839	OG0002839	snap_masked-haw-_s51-processed-gene-0.18-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.18&CDS=1-1440	YOR119C
2840	OG0002840	snap_masked-haw-_s51-processed-gene-0.19-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.19&CDS=1-1527	YBL103C
2841	OG0002841	snap_masked-haw-_s51-processed-gene-0.20-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.20&CDS=1-1476	YHR113W
2842	OG0002842	snap_masked-haw-_s51-processed-gene-0.23-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.23&CDS=1-1311	YHR009C
2843	OG0002843	augustus_masked-haw-_s51-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-haw-_s51-processed-gene-0.8&CDS=1-477	YHR175W
2844	OG0002844	snap_masked-haw-_s51-processed-gene-0.25-mRNA-1_1&gene=snap_masked-haw-_s51-processed-gene-0.25&CDS=1-1302	YDR449C
2845	OG0002845	snap_masked-haw-_s513-processed-gene-0.18-mRNA-1_1&gene=snap_masked-haw-_s513-processed-gene-0.18&CDS=1-2361	YLR222C
2846	OG0002846	snap_masked-haw-_s513-processed-gene-0.13-mRNA-1_1&gene=snap_masked-haw-_s513-processed-gene-0.13&CDS=1-1437	YLR142W
2847	OG0002847	snap_masked-haw-_s515-processed-gene-0.9-mRNA-1_1&gene=snap_masked-haw-_s515-processed-gene-0.9&CDS=1-3825	YDR104C
2848	OG0002848	maker-haw-_s515-snap-gene-0.17-mRNA-1_1&gene=maker-haw-_s515-snap-gene-0.17&CDS=1-366	YDR100W
2849	OG0002849	augustus_masked-haw-_s515-processed-gene-0.1-mRNA-1_1&gene=augustus_masked-haw-_s515-processed-gene-0.1&CDS=1-3039	YGL241W
2850	OG0002850	snap_masked-haw-_s515-processed-gene-0.6-mRNA-1_1&gene=snap_masked-haw-_s515-processed-gene-0.6&CDS=1-1221	YGL169W
2851	OG0002851	genemark-haw-_s515-processed-gene-0.14-mRNA-1_1&gene=genemark-haw-_s515-processed-gene-0.14&CDS=1-1080	YNL191W
2852	OG0002852	snap_masked-haw-_s519-processed-gene-0.5-mRNA-1_1&gene=snap_masked-haw-_s519-processed-gene-0.5&CDS=1-849	YLR192C
2853	OG0002853	augustus_masked-haw-_s52-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-haw-_s52-processed-gene-0.42&CDS=1-2766	YGL167C
2854	OG0002854	augustus_masked-haw-_s52-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-haw-_s52-processed-gene-0.51&CDS=1-828	YLR290C
2855	OG0002855	snap_masked-haw-_s52-processed-gene-0.27-mRNA-1_1&gene=snap_masked-haw-_s52-processed-gene-0.27&CDS=1-906	YJR142W
2856	OG0002856	augustus_masked-haw-_s52-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-haw-_s52-processed-gene-0.56&CDS=1-303	YDR469W
2857	OG0002857	augustus_masked-haw-_s52-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-haw-_s52-processed-gene-0.49&CDS=1-732	YDR468C
2858	OG0002858	snap_masked-haw-_s52-processed-gene-0.34-mRNA-1_1&gene=snap_masked-haw-_s52-processed-gene-0.34&CDS=1-957	YDR392W
2859	OG0002859	maker-haw-_s52-augustus-gene-0.1-mRNA-1_1&gene=maker-haw-_s52-augustus-gene-0.1&CDS=1-3039	YOR144C
2860	OG0002860	snap_masked-haw-_s523-processed-gene-0.30-mRNA-1_1&gene=snap_masked-haw-_s523-processed-gene-0.30&CDS=1-339	YKL138C
2861	OG0002861	snap_masked-haw-_s523-processed-gene-0.33-mRNA-1_1&gene=snap_masked-haw-_s523-processed-gene-0.33&CDS=1-2559	YGL023C
2862	OG0002862	snap_masked-haw-_s523-processed-gene-0.34-mRNA-1_1&gene=snap_masked-haw-_s523-processed-gene-0.34&CDS=1-2247	YGL022W
2863	OG0002863	snap_masked-haw-_s523-processed-gene-0.35-mRNA-1_1&gene=snap_masked-haw-_s523-processed-gene-0.35&CDS=1-567	YGL010W
2864	OG0002864	snap_masked-haw-_s523-processed-gene-0.42-mRNA-1_1&gene=snap_masked-haw-_s523-processed-gene-0.42&CDS=1-1557	YGL192W
2865	OG0002865	snap_masked-haw-_s523-processed-gene-0.43-mRNA-1_1&gene=snap_masked-haw-_s523-processed-gene-0.43&CDS=1-3807	YBL007C
2866	OG0002866	snap_masked-haw-_s523-processed-gene-0.36-mRNA-1_1&gene=snap_masked-haw-_s523-processed-gene-0.36&CDS=1-1755	YJR016C
2867	OG0002867	snap_masked-haw-_s524-processed-gene-0.20-mRNA-1_1&gene=snap_masked-haw-_s524-processed-gene-0.20&CDS=1-1590	YNL026W
2868	OG0002868	snap_masked-haw-_s524-processed-gene-0.31-mRNA-1_1&gene=snap_masked-haw-_s524-processed-gene-0.31&CDS=1-1011	YIL083C
2869	OG0002869	snap_masked-haw-_s524-processed-gene-0.21-mRNA-1_1&gene=snap_masked-haw-_s524-processed-gene-0.21&CDS=1-180	YML081C-A
2870	OG0002870	augustus_masked-haw-_s524-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-haw-_s524-processed-gene-0.2&CDS=1-441	YML077W
2871	OG0002871	snap_masked-haw-_s524-processed-gene-0.23-mRNA-1_1&gene=snap_masked-haw-_s524-processed-gene-0.23&CDS=1-1530	YOR378W
2872	OG0002872	snap_masked-haw-_s524-processed-gene-0.25-mRNA-1_1&gene=snap_masked-haw-_s524-processed-gene-0.25&CDS=1-1074	YPL254W
2873	OG0002873	genemark-haw-_s524-processed-gene-0.55-mRNA-1_1&gene=genemark-haw-_s524-processed-gene-0.55&CDS=1-450	YPL252C
2874	OG0002874	augustus_masked-haw-_s524-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-haw-_s524-processed-gene-0.16&CDS=1-678	YMR197C
2875	OG0002875	snap_masked-haw-_s524-processed-gene-0.37-mRNA-1_1&gene=snap_masked-haw-_s524-processed-gene-0.37&CDS=1-3165	YMR196W
2876	OG0002876	snap_masked-haw-_s539-processed-gene-0.9-mRNA-1_1&gene=snap_masked-haw-_s539-processed-gene-0.9&CDS=1-495	YGL187C
2877	OG0002877	snap_masked-haw-_s54-processed-gene-0.21-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.21&CDS=1-258	YJL062W-A
2878	OG0002878	snap_masked-haw-_s54-processed-gene-0.32-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.32&CDS=1-2178	YAL043C
2879	OG0002879	augustus_masked-haw-_s54-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-haw-_s54-processed-gene-0.43&CDS=1-3309	YBR276C
2880	OG0002880	snap_masked-haw-_s54-processed-gene-0.33-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.33&CDS=1-1032	YJR068W
2881	OG0002881	snap_masked-haw-_s54-processed-gene-0.34-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.34&CDS=1-1041	YOR043W
2882	OG0002882	augustus_masked-haw-_s54-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-haw-_s54-processed-gene-0.45&CDS=1-432	YJR067C
2883	OG0002883	maker-haw-_s54-snap-gene-0.41-mRNA-1_1&gene=maker-haw-_s54-snap-gene-0.41&CDS=1-1914	YMR004W
2884	OG0002884	snap_masked-haw-_s54-processed-gene-0.24-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.24&CDS=1-864	YDR284C
2885	OG0002885	snap_masked-haw-_s54-processed-gene-0.36-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.36&CDS=1-4884	YDR283C
2886	OG0002886	augustus_masked-haw-_s54-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-haw-_s54-processed-gene-0.48&CDS=1-1848	YMR224C
2887	OG0002887	snap_masked-haw-_s54-processed-gene-0.37-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.37&CDS=1-873	YNL315C
2888	OG0002888	snap_masked-haw-_s54-processed-gene-0.39-mRNA-1_1&gene=snap_masked-haw-_s54-processed-gene-0.39&CDS=1-567	YNL310C
2889	OG0002889	augustus_masked-haw-_s540-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-haw-_s540-processed-gene-0.23&CDS=1-948	YBR265W
2890	OG0002890	snap_masked-haw-_s540-processed-gene-0.7-mRNA-1_1&gene=snap_masked-haw-_s540-processed-gene-0.7&CDS=1-864	YLR439W
