	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035274_Wickerhamomyces_alni
3187	OG0003187	YNR023W	genemark-NODE_64_length_40056_cov_10.6292_ID_8693-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_64_length_40056_cov_10.6292_ID_8693-processed-gene-0.29&CDS=1-1242
3188	OG0003188	YNR026C	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.21-mRNA-1_1&gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.21&CDS=1-1467
3189	OG0003189	YNR029C	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-0.73-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-0.73&CDS=1-1176
3190	OG0003190	YNR030W	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-0.52&CDS=1-1869
3191	OG0003191	YNR032C-A	augustus_masked-NODE_32_length_117012_cov_14.2211_ID_18420-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-NODE_32_length_117012_cov_14.2211_ID_18420-processed-gene-0.60&CDS=1-219
3192	OG0003192	YNR032W	genemark-NODE_32_length_117012_cov_14.2211_ID_18420-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_32_length_117012_cov_14.2211_ID_18420-processed-gene-0.90&CDS=1-993
3193	OG0003193	YNR033W	genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.14&CDS=1-2025
3194	OG0003194	YNR035C	genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.15-mRNA-1_1&gene=genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.15&CDS=1-942
3195	OG0003195	YNR036C	genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.34&CDS=1-540
3196	OG0003196	YNR037C	snap_masked-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.53&CDS=1-276
3197	OG0003197	YNR038W	genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.35-mRNA-1_1&gene=genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.35&CDS=1-1890
3198	OG0003198	YNR039C	genemark-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_47_length_71546_cov_14.1678_ID_8848-processed-gene-0.100&CDS=1-1572
3199	OG0003199	YNR041C	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.56-mRNA-1_1&gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.56&CDS=1-1125
3200	OG0003200	YNR043W	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.35&CDS=1-1188
3201	OG0003201	YNR046W	genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.42&CDS=1-387
3202	OG0003202	YNR049C	snap_masked-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-6.95-mRNA-1_1&gene=snap_masked-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-6.95&CDS=1-561
3203	OG0003203	YNR050C	maker-NODE_44_length_76636_cov_14.2264_ID_6859-snap-gene-0.133-mRNA-1_1&gene=maker-NODE_44_length_76636_cov_14.2264_ID_6859-snap-gene-0.133&CDS=1-1350
3204	OG0003204	YNR052C	genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.74-mRNA-1_1&gene=genemark-NODE_44_length_76636_cov_14.2264_ID_6859-processed-gene-0.74&CDS=1-975
3205	OG0003205	YNR053C	augustus_masked-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-5.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-5.26&CDS=1-2517
3206	OG0003206	YNR055C	genemark-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_51_length_63240_cov_12.189_ID_7276-processed-gene-0.21&CDS=1-1716
3207	OG0003207	YNR064C	genemark-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.61&CDS=1-876
3208	OG0003208	YOL003C	snap_masked-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.153-mRNA-1_1&gene=snap_masked-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.153&CDS=1-1131
3209	OG0003209	YOL004W	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.96&CDS=1-4554
3210	OG0003210	YOL005C	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.54&CDS=1-366
3211	OG0003211	YOL006C	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.55-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.55&CDS=1-2265
3212	OG0003212	YOL007C	augustus_masked-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.265-mRNA-1_1&gene=augustus_masked-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.265&CDS=1-846
3213	OG0003213	YOL008W	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.60&CDS=1-564
3214	OG0003214	YOL009C	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.103-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.103&CDS=1-768
3215	OG0003215	YOL010W	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.104-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-1.104&CDS=1-1092
3216	OG0003216	YOL013C	snap_masked-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.181-mRNA-1_1&gene=snap_masked-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.181&CDS=1-1497
3217	OG0003217	YOL016C	genemark-NODE_18_length_180217_cov_13.295_ID_5353-processed-gene-0.252-mRNA-1_1&gene=genemark-NODE_18_length_180217_cov_13.295_ID_5353-processed-gene-0.252&CDS=1-1284
3218	OG0003218	YOL018C	genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.118&CDS=1-1182
3219	OG0003219	YOL019W	genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.100-mRNA-1_1&gene=genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.100&CDS=1-1716
3220	OG0003220	YOL021C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-6.67-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-6.67&CDS=1-2940
3221	OG0003221	YOL022C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-5.22-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-5.22&CDS=1-1209
3222	OG0003222	YOL023W	augustus_masked-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-5.139-mRNA-1_1&gene=augustus_masked-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-5.139&CDS=1-1956
3223	OG0003223	YOL030W	genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_41_length_92629_cov_11.8038_ID_6724-processed-gene-0.4&CDS=1-1407
3224	OG0003224	YOL031C	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.58-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.58&CDS=1-1188
3225	OG0003225	YOL032W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-0.70-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-0.70&CDS=1-630
3226	OG0003226	YOL033W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.63&CDS=1-1587
3227	OG0003227	YOL034W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.85&CDS=1-3255
3228	OG0003228	YOL038W	genemark-NODE_55_length_51937_cov_14.6728_ID_7486-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_55_length_51937_cov_14.6728_ID_7486-processed-gene-0.44&CDS=1-720
3229	OG0003229	YOL039W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.54&CDS=1-327
3230	OG0003230	YOL040C	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.61-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.61&CDS=1-429
3231	OG0003231	YOL041C	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-1.60&CDS=1-1293
3232	OG0003232	YOL049W	genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_1_length_1016687_cov_11.3563_ID_17831-processed-gene-0.67&CDS=1-1458
3233	OG0003233	YOL051W	genemark-NODE_35_length_109357_cov_11.5325_ID_7024-processed-gene-0.62-mRNA-1_1&gene=genemark-NODE_35_length_109357_cov_11.5325_ID_7024-processed-gene-0.62&CDS=1-3711
3234	OG0003234	YOL052C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-6.39-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-6.39&CDS=1-1182
3235	OG0003235	YOL057W	genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.272-mRNA-1_1&gene=genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.272&CDS=1-2055
3236	OG0003236	YOL058W	genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.92-mRNA-1_1&gene=genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.92&CDS=1-1254
3237	OG0003237	YOL060C	genemark-NODE_34_length_111206_cov_14.0002_ID_6327-processed-gene-0.96-mRNA-1_1&gene=genemark-NODE_34_length_111206_cov_14.0002_ID_6327-processed-gene-0.96&CDS=1-1821
3238	OG0003238	YOL061W	genemark-NODE_34_length_111206_cov_14.0002_ID_6327-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_34_length_111206_cov_14.0002_ID_6327-processed-gene-0.63&CDS=1-1227
3239	OG0003239	YOL062C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-1.72-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-1.72&CDS=1-1347
3240	OG0003240	YOL064C	augustus_masked-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.237-mRNA-1_1&gene=augustus_masked-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.237&CDS=1-1062
3241	OG0003241	YOL065C	snap_masked-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.188-mRNA-1_1&gene=snap_masked-NODE_6_length_379886_cov_11.4463_ID_6363-processed-gene-2.188&CDS=1-1161
3242	OG0003242	YOL066C	augustus_masked-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.100-mRNA-1_1&gene=augustus_masked-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.100&CDS=1-1956
3243	OG0003243	YOL067C	genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.28-mRNA-1_1&gene=genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.28&CDS=1-579
3244	OG0003244	YOL069W	genemark-NODE_79_length_15882_cov_10.8818_ID_9091-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_79_length_15882_cov_10.8818_ID_9091-processed-gene-0.21&CDS=1-1329
3245	OG0003245	YOL072W	genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.112-mRNA-1_1&gene=genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.112&CDS=1-1350
3246	OG0003246	YOL073C	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-0.43&CDS=1-798
3247	OG0003247	YOL075C	genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.208-mRNA-1_1&gene=genemark-NODE_25_length_154784_cov_11.6473_ID_6672-processed-gene-0.208&CDS=1-3837
3248	OG0003248	YOL076W	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.24-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.24&CDS=1-2157
3249	OG0003249	YOL077C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.41-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.41&CDS=1-867
3250	OG0003250	YOL077W-A	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.23-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.23&CDS=1-198
3251	OG0003251	YOL078W	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.40-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.40&CDS=1-2478
3252	OG0003252	YOL080C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.39-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.39&CDS=1-846
3253	OG0003253	YOL087C	augustus_masked-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.8-mRNA-1_1&gene=augustus_masked-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.8&CDS=1-2577
3254	OG0003254	YOL090W	genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-2.110-mRNA-1_1&gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-2.110&CDS=1-2787
3255	OG0003255	YOL093W	genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.111-mRNA-1_1&gene=genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.111&CDS=1-912
3256	OG0003256	YOL094C	maker-NODE_14_length_216528_cov_11.0368_ID_5637-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_14_length_216528_cov_11.0368_ID_5637-augustus-gene-1.2&CDS=1-969
3257	OG0003257	YOL095C	genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.108&CDS=1-2001
3258	OG0003258	YOL096C	genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.105-mRNA-1_1&gene=genemark-NODE_14_length_216528_cov_11.0368_ID_5637-processed-gene-1.105&CDS=1-966
3259	OG0003259	YOL097C	genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.38-mRNA-1_1&gene=genemark-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-2.38&CDS=1-1296
3260	OG0003260	YOL098C	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-0.47-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-0.47&CDS=1-3120
3261	OG0003261	YOL102C	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.43&CDS=1-654
3262	OG0003262	YOL107W	genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-0.38&CDS=1-1035
3263	OG0003263	YOL108C	genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-0.37&CDS=1-333
3264	OG0003264	YOL110W	genemark-NODE_65_length_36854_cov_12.6514_ID_8013-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_65_length_36854_cov_12.6514_ID_8013-processed-gene-0.26&CDS=1-522
3265	OG0003265	YOL111C	augustus_masked-NODE_65_length_36854_cov_12.6514_ID_8013-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_65_length_36854_cov_12.6514_ID_8013-processed-gene-0.5&CDS=1-573
3266	OG0003266	YOL114C	genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-2.47-mRNA-1_1&gene=genemark-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-2.47&CDS=1-420
3267	OG0003267	YOL115W	augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-2.107-mRNA-1_1&gene=augustus_masked-NODE_3_length_702318_cov_12.2707_ID_4671-processed-gene-2.107&CDS=1-1785
3268	OG0003268	YOL116W	maker-NODE_70_length_30389_cov_12.2355_ID_8181-snap-gene-0.0-mRNA-1_1&gene=maker-NODE_70_length_30389_cov_12.2355_ID_8181-snap-gene-0.0&CDS=1-1308
3269	OG0003269	YOL123W	genemark-NODE_70_length_30389_cov_12.2355_ID_8181-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_70_length_30389_cov_12.2355_ID_8181-processed-gene-0.18&CDS=1-1371
3270	OG0003270	YOL124C	genemark-NODE_70_length_30389_cov_12.2355_ID_8181-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_70_length_30389_cov_12.2355_ID_8181-processed-gene-0.22&CDS=1-1401
3271	OG0003271	YOL125W	augustus_masked-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-6.237-mRNA-1_1&gene=augustus_masked-NODE_2_length_785837_cov_11.428_ID_4746-processed-gene-6.237&CDS=1-1254
3272	OG0003272	YOL127W	genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.265-mRNA-1_1&gene=genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.265&CDS=1-426
3273	OG0003273	YOL129W	genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.267-mRNA-1_1&gene=genemark-NODE_7_length_364968_cov_11.2443_ID_4962-processed-gene-2.267&CDS=1-522
3274	OG0003274	YOL132W	genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_48_length_69957_cov_11.0484_ID_7666-processed-gene-0.105&CDS=1-1353
3275	OG0003275	YOL133W	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.82-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.82&CDS=1-357
3276	OG0003276	YOL135C	genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_31_length_119511_cov_10.6209_ID_5953-processed-gene-0.81&CDS=1-645
3277	OG0003277	YOL138C	genemark-NODE_27_length_140818_cov_11.2745_ID_5826-processed-gene-0.125-mRNA-1_1&gene=genemark-NODE_27_length_140818_cov_11.2745_ID_5826-processed-gene-0.125&CDS=1-3087
3278	OG0003278	YOL139C	genemark-NODE_27_length_140818_cov_11.2745_ID_5826-processed-gene-0.124-mRNA-1_1&gene=genemark-NODE_27_length_140818_cov_11.2745_ID_5826-processed-gene-0.124&CDS=1-642
3279	OG0003279	YOL140W	genemark-NODE_27_length_140818_cov_11.2745_ID_5826-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_27_length_140818_cov_11.2745_ID_5826-processed-gene-0.122&CDS=1-1317
3280	OG0003280	YOL141W	genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.5&CDS=1-2031
3281	OG0003281	YOL142W	genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_16_length_205259_cov_12.8162_ID_5189-processed-gene-0.4&CDS=1-687
3282	OG0003282	YOL143C	genemark-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.56-mRNA-1_1&gene=genemark-NODE_30_length_126156_cov_10.7807_ID_6269-processed-gene-0.56&CDS=1-498
3283	OG0003283	YOL144W	genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-5.68-mRNA-1_1&gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-5.68&CDS=1-1521
3284	OG0003284	YOL145C	genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-5.73-mRNA-1_1&gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-5.73&CDS=1-3195
3285	OG0003285	YOL146W	genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-5.67-mRNA-1_1&gene=genemark-NODE_4_length_618645_cov_11.4762_ID_4643-processed-gene-5.67&CDS=1-531
3286	OG0003286	YOL147C	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.188-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.188&CDS=1-708
3287	OG0003287	YOL148C	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.187-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.187&CDS=1-1566
3288	OG0003288	YOL149W	genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_10_length_274997_cov_10.7885_ID_5235-processed-gene-1.141&CDS=1-489
3289	OG0003289	YOL152W	genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.27-mRNA-1_1&gene=genemark-NODE_19_length_176701_cov_11.6693_ID_5405-processed-gene-0.27&CDS=1-1851
3290	OG0003290	YOL154W	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-2.127-mRNA-1_1&gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-2.127&CDS=1-867
3291	OG0003291	YOR001W	genemark-NODE_78_length_16074_cov_10.8701_ID_8923-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_78_length_16074_cov_10.8701_ID_8923-processed-gene-0.14&CDS=1-2133
3292	OG0003292	YOR002W	genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_22_length_169033_cov_11.1949_ID_6056-processed-gene-0.50&CDS=1-1665
3293	OG0003293	YOR004W	genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.46-mRNA-1_1&gene=genemark-NODE_5_length_396261_cov_11.9408_ID_5026-processed-gene-1.46&CDS=1-789
3294	OG0003294	YOR005C	genemark-NODE_49_length_67856_cov_16.0793_ID_7060-processed-gene-0.7-mRNA-1_1&gene=genemark-NODE_49_length_67856_cov_16.0793_ID_7060-processed-gene-0.7&CDS=1-2859
3295	OG0003295	YOR006C	genemark-NODE_49_length_67856_cov_16.0793_ID_7060-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_49_length_67856_cov_16.0793_ID_7060-processed-gene-0.6&CDS=1-894
3296	OG0003296	YOR007C	genemark-NODE_49_length_67856_cov_16.0793_ID_7060-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_49_length_67856_cov_16.0793_ID_7060-processed-gene-0.5&CDS=1-1122
3297	OG0003297	YOR008C	genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_9_length_289240_cov_11.2825_ID_8777-processed-gene-0.89&CDS=1-1047
3298	OG0003298	YOR014W	genemark-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.115-mRNA-1_1&gene=genemark-NODE_33_length_116069_cov_10.4712_ID_6197-processed-gene-0.115&CDS=1-2016
3299	OG0003299	YOR017W	genemark-NODE_45_length_75470_cov_12.1368_ID_6889-processed-gene-0.77-mRNA-1_1&gene=genemark-NODE_45_length_75470_cov_12.1368_ID_6889-processed-gene-0.77&CDS=1-1533
3300	OG0003300	YOR020C	genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.146-mRNA-1_1&gene=genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.146&CDS=1-312
3301	OG0003301	YOR021C	genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.113&CDS=1-621
3302	OG0003302	YOR022C	genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.147-mRNA-1_1&gene=genemark-NODE_11_length_264536_cov_11.317_ID_9389-processed-gene-1.147&CDS=1-2250
