	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035641_Yamadazyma_scolyti
2990	OG0002990	YPL165C	augustus_masked-NODE_18_length_180892_cov_30.0919_ID_5399-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_18_length_180892_cov_30.0919_ID_5399-processed-gene-0.127&CDS=1-1113
2991	OG0002991	YPL167C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.111-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.111&CDS=1-4371
2992	OG0002992	YPL172C	augustus_masked-NODE_16_length_216442_cov_36.8176_ID_2354-processed-gene-0.68-mRNA-1_1&gene=augustus_masked-NODE_16_length_216442_cov_36.8176_ID_2354-processed-gene-0.68&CDS=1-1245
2993	OG0002993	YPL175W	augustus_masked-NODE_9_length_364984_cov_35.4331_ID_4957-processed-gene-2.9-mRNA-1_1&gene=augustus_masked-NODE_9_length_364984_cov_35.4331_ID_4957-processed-gene-2.9&CDS=1-3528
2994	OG0002994	YPL178W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-1.125&CDS=1-570
2995	OG0002995	YPL180W	augustus_masked-NODE_10_length_341731_cov_26.5013_ID_5740-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_10_length_341731_cov_26.5013_ID_5740-processed-gene-0.5&CDS=1-2052
2996	OG0002996	YPL181W	genemark-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-0.67&CDS=1-1077
2997	OG0002997	YPL183C	augustus_masked-NODE_22_length_122971_cov_32.7259_ID_7671-processed-gene-0.101-mRNA-1_1&gene=augustus_masked-NODE_22_length_122971_cov_32.7259_ID_7671-processed-gene-0.101&CDS=1-2775
2998	OG0002998	YPL183W-A	snap_masked-NODE_10_length_341731_cov_26.5013_ID_5740-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_10_length_341731_cov_26.5013_ID_5740-processed-gene-0.96&CDS=1-273
2999	OG0002999	YPL184C	genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-1.77&CDS=1-1773
3000	OG0003000	YPL188W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-4.66-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-4.66&CDS=1-2814
3001	OG0003001	YPL194W	augustus_masked-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.86&CDS=1-1056
3002	OG0003002	YPL195W	augustus_masked-NODE_13_length_238975_cov_27.1687_ID_2188-processed-gene-1.194-mRNA-1_1&gene=augustus_masked-NODE_13_length_238975_cov_27.1687_ID_2188-processed-gene-1.194&CDS=1-3243
3003	OG0003003	YPL196W	augustus_masked-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.69-mRNA-1_1&gene=augustus_masked-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.69&CDS=1-897
3004	OG0003004	YPL199C	augustus_masked-NODE_60_length_7083_cov_30.3766_ID_7122-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-NODE_60_length_7083_cov_30.3766_ID_7122-processed-gene-0.19&CDS=1-822
3005	OG0003005	YPL204W	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.65-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.65&CDS=1-1005
3006	OG0003006	YPL206C	genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-1.63-mRNA-1_1&gene=genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-1.63&CDS=1-1824
3007	OG0003007	YPL207W	maker-NODE_6_length_638402_cov_25.8398_ID_2084-augustus-gene-5.207-mRNA-1_1&gene=maker-NODE_6_length_638402_cov_25.8398_ID_2084-augustus-gene-5.207&CDS=1-5841
3008	OG0003008	YPL208W	augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.71&CDS=1-1761
3009	OG0003009	YPL210C	genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-1.60-mRNA-1_1&gene=genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-1.60&CDS=1-1860
3010	OG0003010	YPL211W	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.68&CDS=1-543
3011	OG0003011	YPL212C	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.67&CDS=1-1395
3012	OG0003012	YPL213W	augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-5.123-mRNA-1_1&gene=augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-5.123&CDS=1-1794
3013	OG0003013	YPL215W	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.83-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-2.83&CDS=1-954
3014	OG0003014	YPL217C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-5.129-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-5.129&CDS=1-4380
3015	OG0003015	YPL218W	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-5.96-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-5.96&CDS=1-2010
3016	OG0003016	YPL222W	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-5.72-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-5.72&CDS=1-1812
3017	OG0003017	YPL225W	maker-NODE_14_length_232044_cov_26.2844_ID_2850-augustus-gene-0.83-mRNA-1_1&gene=maker-NODE_14_length_232044_cov_26.2844_ID_2850-augustus-gene-0.83&CDS=1-1869
3018	OG0003018	YPL226W	genemark-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.33&CDS=1-3396
3019	OG0003019	YPL227C	maker-NODE_26_length_99811_cov_27.7239_ID_4270-augustus-gene-0.114-mRNA-1_1&gene=maker-NODE_26_length_99811_cov_27.7239_ID_4270-augustus-gene-0.114&CDS=1-2052
3020	OG0003020	YPL231W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-5.140-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-5.140&CDS=1-5652
3021	OG0003021	YPL233W	augustus_masked-NODE_28_length_97279_cov_26.9019_ID_2895-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_28_length_97279_cov_26.9019_ID_2895-processed-gene-0.54&CDS=1-648
3022	OG0003022	YPL234C	augustus_masked-NODE_28_length_97279_cov_26.9019_ID_2895-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-NODE_28_length_97279_cov_26.9019_ID_2895-processed-gene-0.75&CDS=1-489
3023	OG0003023	YPL236C	maker-NODE_17_length_195034_cov_27.8368_ID_2750-augustus-gene-0.266-mRNA-1_1&gene=maker-NODE_17_length_195034_cov_27.8368_ID_2750-augustus-gene-0.266&CDS=1-1389
3024	OG0003024	YPL237W	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.145&CDS=1-852
3025	OG0003025	YPL239W	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.146&CDS=1-597
3026	OG0003026	YPL242C	augustus_masked-NODE_28_length_97279_cov_26.9019_ID_2895-processed-gene-0.55-mRNA-1_1&gene=augustus_masked-NODE_28_length_97279_cov_26.9019_ID_2895-processed-gene-0.55&CDS=1-4716
3027	OG0003027	YPL244C	maker-NODE_1_length_1124597_cov_29.4403_ID_2943-snap-gene-4.122-mRNA-1_1&gene=maker-NODE_1_length_1124597_cov_29.4403_ID_2943-snap-gene-4.122&CDS=1-2559
3028	OG0003028	YPL246C	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.143-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.143&CDS=1-840
3029	OG0003029	YPL247C	genemark-NODE_37_length_64369_cov_36.8038_ID_5894-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_37_length_64369_cov_36.8038_ID_5894-processed-gene-0.21&CDS=1-1368
3030	OG0003030	YPL252C	genemark-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-7.126-mRNA-1_1&gene=genemark-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-7.126&CDS=1-513
3031	OG0003031	YPL254W	genemark-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-7.88-mRNA-1_1&gene=genemark-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-7.88&CDS=1-1164
3032	OG0003032	YPL259C	augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-0.76&CDS=1-1311
3033	OG0003033	YPL260W	maker-NODE_4_length_830719_cov_29.352_ID_3346-augustus-gene-2.56-mRNA-1_1&gene=maker-NODE_4_length_830719_cov_29.352_ID_3346-augustus-gene-2.56&CDS=1-2805
3034	OG0003034	YPL262W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.27-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.27&CDS=1-1470
3035	OG0003035	YPL263C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-6.69-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-6.69&CDS=1-1884
3036	OG0003036	YPL265W	maker-NODE_2_length_1067750_cov_25.7923_ID_1649-augustus-gene-6.172-mRNA-1_1&gene=maker-NODE_2_length_1067750_cov_25.7923_ID_1649-augustus-gene-6.172&CDS=1-3543
3037	OG0003037	YPL266W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-6.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-6.64&CDS=1-969
3038	OG0003038	YPL270W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-9.114-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-9.114&CDS=1-2349
3039	OG0003039	YPR003C	augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-NODE_4_length_830719_cov_29.352_ID_3346-processed-gene-4.108&CDS=1-2451
3040	OG0003040	YPR004C	maker-NODE_4_length_830719_cov_29.352_ID_3346-augustus-gene-4.1-mRNA-1_1&gene=maker-NODE_4_length_830719_cov_29.352_ID_3346-augustus-gene-4.1&CDS=1-1722
3041	OG0003041	YPR007C	snap_masked-NODE_16_length_216442_cov_36.8176_ID_2354-processed-gene-0.136-mRNA-1_1&gene=snap_masked-NODE_16_length_216442_cov_36.8176_ID_2354-processed-gene-0.136&CDS=1-1074
3042	OG0003042	YPR010C	genemark-NODE_21_length_134725_cov_26.4827_ID_2445-processed-gene-0.113-mRNA-1_1&gene=genemark-NODE_21_length_134725_cov_26.4827_ID_2445-processed-gene-0.113&CDS=1-3498
3043	OG0003043	YPR011C	genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-8.81-mRNA-1_1&gene=genemark-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-8.81&CDS=1-1107
3044	OG0003044	YPR016C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-1.114&CDS=1-735
3045	OG0003045	YPR018W	snap_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-3.134-mRNA-1_1&gene=snap_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-3.134&CDS=1-1494
3046	OG0003046	YPR019W	augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.109&CDS=1-2727
3047	OG0003047	YPR021C	genemark-NODE_18_length_180892_cov_30.0919_ID_5399-processed-gene-0.154-mRNA-1_1&gene=genemark-NODE_18_length_180892_cov_30.0919_ID_5399-processed-gene-0.154&CDS=1-2154
3048	OG0003048	YPR023C	augustus_masked-NODE_21_length_134725_cov_26.4827_ID_2445-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_21_length_134725_cov_26.4827_ID_2445-processed-gene-0.34&CDS=1-912
3049	OG0003049	YPR024W	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.110&CDS=1-2025
3050	OG0003050	YPR025C	augustus_masked-NODE_8_length_401942_cov_32.945_ID_2553-processed-gene-1.90-mRNA-1_1&gene=augustus_masked-NODE_8_length_401942_cov_32.945_ID_2553-processed-gene-1.90&CDS=1-1077
3051	OG0003051	YPR026W	augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_12_length_314762_cov_25.5892_ID_2686-processed-gene-0.53&CDS=1-3063
3052	OG0003052	YPR028W	augustus_masked-NODE_33_length_72579_cov_28.3893_ID_7737-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_33_length_72579_cov_28.3893_ID_7737-processed-gene-0.39&CDS=1-513
3053	OG0003053	YPR031W	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.136-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.136&CDS=1-2160
3054	OG0003054	YPR033C	augustus_masked-NODE_38_length_63465_cov_28.2542_ID_4430-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_38_length_63465_cov_28.2542_ID_4430-processed-gene-0.29&CDS=1-1458
3055	OG0003055	YPR035W	augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.99&CDS=1-1110
3056	OG0003056	YPR036W	snap_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.189-mRNA-1_1&gene=snap_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.189&CDS=1-1410
3057	OG0003057	YPR037C	augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_3_length_891353_cov_30.1887_ID_1825-processed-gene-4.122&CDS=1-807
3058	OG0003058	YPR041W	augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_19_length_173433_cov_42.9605_ID_3700-processed-gene-0.94&CDS=1-2361
3059	OG0003059	YPR045C	augustus_masked-NODE_29_length_87390_cov_28.3536_ID_3068-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-NODE_29_length_87390_cov_28.3536_ID_3068-processed-gene-0.82&CDS=1-1365
3060	OG0003060	YPR047W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-8.127-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-8.127&CDS=1-4200
3061	OG0003061	YPR049C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-7.75-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-7.75&CDS=1-3558
3062	OG0003062	YPR051W	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-7.74-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-7.74&CDS=1-558
3063	OG0003063	YPR054W	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-5.125-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-5.125&CDS=1-2340
3064	OG0003064	YPR055W	augustus_masked-NODE_9_length_364984_cov_35.4331_ID_4957-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_9_length_364984_cov_35.4331_ID_4957-processed-gene-2.36&CDS=1-3078
3065	OG0003065	YPR056W	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.127-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.127&CDS=1-1083
3066	OG0003066	YPR060C	snap_masked-NODE_44_length_39556_cov_24.3019_ID_5634-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_44_length_39556_cov_24.3019_ID_5634-processed-gene-0.4&CDS=1-765
3067	OG0003067	YPR063C	snap_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.42&CDS=1-336
3068	OG0003068	YPR065W	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.68-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.68&CDS=1-999
3069	OG0003069	YPR066W	maker-NODE_5_length_662747_cov_30.4918_ID_1752-snap-gene-5.180-mRNA-1_1&gene=maker-NODE_5_length_662747_cov_30.4918_ID_1752-snap-gene-5.180&CDS=1-2418
3070	OG0003070	YPR069C	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.149-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.149&CDS=1-888
3071	OG0003071	YPR072W	genemark-NODE_13_length_238975_cov_27.1687_ID_2188-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_13_length_238975_cov_27.1687_ID_2188-processed-gene-1.132&CDS=1-1770
3072	OG0003072	YPR073C	maker-NODE_13_length_238975_cov_27.1687_ID_2188-augustus-gene-1.84-mRNA-1_1&gene=maker-NODE_13_length_238975_cov_27.1687_ID_2188-augustus-gene-1.84&CDS=1-480
3073	OG0003073	YPR079W	augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.46&CDS=1-804
3074	OG0003074	YPR082C	augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_17_length_195034_cov_27.8368_ID_2750-processed-gene-0.152&CDS=1-429
3075	OG0003075	YPR084W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.83-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-9.83&CDS=1-3099
3076	OG0003076	YPR086W	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-4.31-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-4.31&CDS=1-2796
3077	OG0003077	YPR088C	augustus_masked-NODE_36_length_64859_cov_30.1357_ID_7042-processed-gene-0.42-mRNA-1_1&gene=augustus_masked-NODE_36_length_64859_cov_30.1357_ID_7042-processed-gene-0.42&CDS=1-1620
3078	OG0003078	YPR089W	augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-0.65&CDS=1-2160
3079	OG0003079	YPR091C	augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-1.54-mRNA-1_1&gene=augustus_masked-NODE_14_length_232044_cov_26.2844_ID_2850-processed-gene-1.54&CDS=1-2274
3080	OG0003080	YPR097W	augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.94&CDS=1-2460
3081	OG0003081	YPR098C	augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-5.84-mRNA-1_1&gene=augustus_masked-NODE_6_length_638402_cov_25.8398_ID_2084-processed-gene-5.84&CDS=1-492
3082	OG0003082	YPR100W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.135-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-8.135&CDS=1-420
3083	OG0003083	YPR103W	maker-NODE_5_length_662747_cov_30.4918_ID_1752-snap-gene-4.11-mRNA-1_1&gene=maker-NODE_5_length_662747_cov_30.4918_ID_1752-snap-gene-4.11&CDS=1-1356
3084	OG0003084	YPR104C	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-4.39-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-4.39&CDS=1-3186
3085	OG0003085	YPR107C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-8.153-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-8.153&CDS=1-609
3086	OG0003086	YPR108W	augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.157-mRNA-1_1&gene=augustus_masked-NODE_20_length_149750_cov_40.9465_ID_2229-processed-gene-0.157&CDS=1-1194
3087	OG0003087	YPR110C	augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-NODE_7_length_412794_cov_29.0303_ID_3442-processed-gene-0.96&CDS=1-1005
3088	OG0003088	YPR112C	maker-NODE_5_length_662747_cov_30.4918_ID_1752-snap-gene-5.173-mRNA-1_1&gene=maker-NODE_5_length_662747_cov_30.4918_ID_1752-snap-gene-5.173&CDS=1-3423
3089	OG0003089	YPR113W	maker-NODE_2_length_1067750_cov_25.7923_ID_1649-snap-gene-7.200-mRNA-1_1&gene=maker-NODE_2_length_1067750_cov_25.7923_ID_1649-snap-gene-7.200&CDS=1-687
3090	OG0003090	YPR118W	augustus_masked-NODE_23_length_117406_cov_28.2574_ID_6316-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-NODE_23_length_117406_cov_28.2574_ID_6316-processed-gene-0.103&CDS=1-2445
3091	OG0003091	YPR122W	genemark-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.91-mRNA-1_1&gene=genemark-NODE_31_length_85735_cov_27.1148_ID_4380-processed-gene-0.91&CDS=1-2963
3092	OG0003092	YPR124W	genemark-NODE_9_length_364984_cov_35.4331_ID_4957-processed-gene-2.67-mRNA-1_1&gene=genemark-NODE_9_length_364984_cov_35.4331_ID_4957-processed-gene-2.67&CDS=1-570
3093	OG0003093	YPR128C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.18-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.18&CDS=1-978
3094	OG0003094	YPR129W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.20-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.20&CDS=1-849
3095	OG0003095	YPR131C	maker-NODE_2_length_1067750_cov_25.7923_ID_1649-augustus-gene-2.110-mRNA-1_1&gene=maker-NODE_2_length_1067750_cov_25.7923_ID_1649-augustus-gene-2.110&CDS=1-2187
3096	OG0003096	YPR133C	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.38-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.38&CDS=1-1122
3097	OG0003097	YPR135W	augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_2_length_1067750_cov_25.7923_ID_1649-processed-gene-2.21&CDS=1-2496
3098	OG0003098	YPR137W	augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.94-mRNA-1_1&gene=augustus_masked-NODE_5_length_662747_cov_30.4918_ID_1752-processed-gene-2.94&CDS=1-1539
3099	OG0003099	YPR139C	augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.140-mRNA-1_1&gene=augustus_masked-NODE_1_length_1124597_cov_29.4403_ID_2943-processed-gene-0.140&CDS=1-750
