	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035040_Ambrosiozyma_maleeae
2487	OG0002487	YML114C	genemark-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.94-mRNA-1_1&gene=genemark-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.94&CDS=1-2298
2488	OG0002488	YML121W	augustus_masked-NODE_20_length_229787_cov_48.6478_ID_39-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_20_length_229787_cov_48.6478_ID_39-processed-gene-1.49&CDS=1-951
2489	OG0002489	YML123C	augustus_masked-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-1.103-mRNA-1_1&gene=augustus_masked-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-1.103&CDS=1-1692
2490	OG0002490	YML125C	augustus_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.161-mRNA-1_1&gene=augustus_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.161&CDS=1-930
2491	OG0002491	YML126C	augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-4.145-mRNA-1_1&gene=augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-4.145&CDS=1-1341
2492	OG0002492	YML127W	augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.23&CDS=1-1641
2493	OG0002493	YML129C	augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-1.63-mRNA-1_1&gene=augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-1.63&CDS=1-210
2494	OG0002494	YML130C	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.131-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.131&CDS=1-1743
2495	OG0002495	YML131W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-0.6-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-0.6&CDS=1-1107
2496	OG0002496	YMR001C	augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.28&CDS=1-1938
2497	OG0002497	YMR002W	augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.29&CDS=1-462
2498	OG0002498	YMR004W	maker-NODE_10_length_550745_cov_39.138_ID_19-augustus-gene-1.132-mRNA-1_1&gene=maker-NODE_10_length_550745_cov_39.138_ID_19-augustus-gene-1.132&CDS=1-1800
2499	OG0002499	YMR005W	augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-1.17&CDS=1-1359
2500	OG0002500	YMR009W	snap_masked-NODE_20_length_229787_cov_48.6478_ID_39-processed-gene-1.122-mRNA-1_1&gene=snap_masked-NODE_20_length_229787_cov_48.6478_ID_39-processed-gene-1.122&CDS=1-531
2501	OG0002501	YMR010W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-2.119-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-2.119&CDS=1-1284
2502	OG0002502	YMR012W	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-11.58-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-11.58&CDS=1-4002
2503	OG0002503	YMR013C	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-1.25&CDS=1-1764
2504	OG0002504	YMR014W	augustus_masked-NODE_23_length_184207_cov_38.6036_ID_45-processed-gene-0.90-mRNA-1_1&gene=augustus_masked-NODE_23_length_184207_cov_38.6036_ID_45-processed-gene-0.90&CDS=1-1398
2505	OG0002505	YMR015C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.40-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.40&CDS=1-1584
2506	OG0002506	YMR022W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.103-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.103&CDS=1-504
2507	OG0002507	YMR023C	genemark-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-2.31-mRNA-1_1&gene=genemark-NODE_11_length_412070_cov_44.6161_ID_21-processed-gene-2.31&CDS=1-1497
2508	OG0002508	YMR024W	augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-0.47&CDS=1-1107
2509	OG0002509	YMR026C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-6.55-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-6.55&CDS=1-1188
2510	OG0002510	YMR027W	augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-1.32-mRNA-1_1&gene=augustus_masked-NODE_7_length_668977_cov_43.4603_ID_13-processed-gene-1.32&CDS=1-1383
2511	OG0002511	YMR028W	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-12.46-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-12.46&CDS=1-1125
2512	OG0002512	YMR029C	snap_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-3.112-mRNA-1_1&gene=snap_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-3.112&CDS=1-1956
2513	OG0002513	YMR034C	augustus_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-0.122&CDS=1-1407
2514	OG0002514	YMR035W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.50-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.50&CDS=1-582
2515	OG0002515	YMR036C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.68-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.68&CDS=1-2769
2516	OG0002516	YMR038C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-5.67&CDS=1-741
2517	OG0002517	YMR039C	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-0.105&CDS=1-459
2518	OG0002518	YMR041C	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-0.88&CDS=1-999
2519	OG0002519	YMR042W	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-0.22&CDS=1-594
2520	OG0002520	YMR044W	augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.120-mRNA-1_1&gene=augustus_masked-NODE_10_length_550745_cov_39.138_ID_19-processed-gene-4.120&CDS=1-1512
2521	OG0002521	YMR048W	augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-NODE_14_length_300086_cov_45.7339_ID_27-processed-gene-2.136&CDS=1-882
2522	OG0002522	YMR049C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.193-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.193&CDS=1-2484
2523	OG0002523	YMR055C	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.64-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-2.64&CDS=1-1029
2524	OG0002524	YMR060C	snap_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.103-mRNA-1_1&gene=snap_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.103&CDS=1-948
2525	OG0002525	YMR061W	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.6&CDS=1-1923
2526	OG0002526	YMR062C	augustus_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.110-mRNA-1_1&gene=augustus_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.110&CDS=1-1338
2527	OG0002527	YMR067C	augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-2.8&CDS=1-1434
2528	OG0002528	YMR068W	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-1.30-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-1.30&CDS=1-2220
2529	OG0002529	YMR069W	snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.86-mRNA-1_1&gene=snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.86&CDS=1-663
2530	OG0002530	YMR071C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-1.29&CDS=1-495
2531	OG0002531	YMR073C	snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.30&CDS=1-546
2532	OG0002532	YMR074C	genemark-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.89-mRNA-1_1&gene=genemark-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.89&CDS=1-411
2533	OG0002533	YMR075W	augustus_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.114-mRNA-1_1&gene=augustus_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.114&CDS=1-1851
2534	OG0002534	YMR076C	augustus_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.94-mRNA-1_1&gene=augustus_masked-NODE_18_length_260039_cov_39.3695_ID_35-processed-gene-0.94&CDS=1-3708
2535	OG0002535	YMR077C	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-0.106&CDS=1-633
2536	OG0002536	YMR078C	snap_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.13-mRNA-1_1&gene=snap_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.13&CDS=1-2610
2537	OG0002537	YMR079W	augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-1.44&CDS=1-909
2538	OG0002538	YMR080C	snap_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.194-mRNA-1_1&gene=snap_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.194&CDS=1-3012
2539	OG0002539	YMR087W	augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-0.105&CDS=1-924
2540	OG0002540	YMR088C	snap_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-0.82&CDS=1-1809
2541	OG0002541	YMR091C	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-3.70-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-3.70&CDS=1-1248
2542	OG0002542	YMR092C	augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.21&CDS=1-1773
2543	OG0002543	YMR093W	augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.14&CDS=1-1503
2544	OG0002544	YMR097C	augustus_masked-NODE_32_length_18570_cov_51.2389_ID_63-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_32_length_18570_cov_51.2389_ID_63-processed-gene-0.15&CDS=1-1095
2545	OG0002545	YMR098C	snap_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.16&CDS=1-1524
2546	OG0002546	YMR099C	augustus_masked-NODE_24_length_160991_cov_50.864_ID_47-processed-gene-0.152-mRNA-1_1&gene=augustus_masked-NODE_24_length_160991_cov_50.864_ID_47-processed-gene-0.152&CDS=1-894
2547	OG0002547	YMR100W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-2.78-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-2.78&CDS=1-2916
2548	OG0002548	YMR106C	snap_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.125&CDS=1-2205
2549	OG0002549	YMR108W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.96-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-3.96&CDS=1-2013
2550	OG0002550	YMR109W	augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-0.43&CDS=1-3798
2551	OG0002551	YMR110C	augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.39&CDS=1-1512
2552	OG0002552	YMR113W	snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.39-mRNA-1_1&gene=snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.39&CDS=1-1266
2553	OG0002553	YMR114C	augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-NODE_28_length_97988_cov_49.1149_ID_55-processed-gene-0.34&CDS=1-822
2554	OG0002554	YMR116C	maker-NODE_28_length_97988_cov_49.1149_ID_55-augustus-gene-0.49-mRNA-1_1&gene=maker-NODE_28_length_97988_cov_49.1149_ID_55-augustus-gene-0.49&CDS=1-936
2555	OG0002555	YMR117C	maker-NODE_6_length_707688_cov_38.2434_ID_11-augustus-gene-6.44-mRNA-1_1&gene=maker-NODE_6_length_707688_cov_38.2434_ID_11-augustus-gene-6.44&CDS=1-591
2556	OG0002556	YMR120C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.116-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.116&CDS=1-1779
2557	OG0002557	YMR121C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.117-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.117&CDS=1-612
2558	OG0002558	YMR123W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.95-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.95&CDS=1-291
2559	OG0002559	YMR125W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.98-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.98&CDS=1-2988
2560	OG0002560	YMR126C	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.23-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-1.23&CDS=1-903
2561	OG0002561	YMR127C	augustus_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.125-mRNA-1_1&gene=augustus_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.125&CDS=1-1056
2562	OG0002562	YMR128W	augustus_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-NODE_15_length_290363_cov_40.5998_ID_29-processed-gene-1.161&CDS=1-3786
2563	OG0002563	YMR129W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.214-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.214&CDS=1-3852
2564	OG0002564	YMR130W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-7.68-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-7.68&CDS=1-1908
2565	OG0002565	YMR131C	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-6.81-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-6.81&CDS=1-1572
2566	OG0002566	YMR134W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.237-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-6.237&CDS=1-699
2567	OG0002567	YMR135C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-0.57&CDS=1-1545
2568	OG0002568	YMR137C	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-3.115-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-3.115&CDS=1-1803
2569	OG0002569	YMR139W	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-0.32&CDS=1-1176
2570	OG0002570	YMR140W	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-2.122-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-2.122&CDS=1-1521
2571	OG0002571	YMR149W	augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-2.76&CDS=1-825
2572	OG0002572	YMR150C	augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-2.57&CDS=1-606
2573	OG0002573	YMR152W	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-5.49-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-5.49&CDS=1-1110
2574	OG0002574	YMR154C	snap_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-7.109-mRNA-1_1&gene=snap_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-7.109&CDS=1-2202
2575	OG0002575	YMR156C	snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.103-mRNA-1_1&gene=snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.103&CDS=1-834
2576	OG0002576	YMR157C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.1-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.1&CDS=1-939
2577	OG0002577	YMR158W	snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.104-mRNA-1_1&gene=snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-4.104&CDS=1-468
2578	OG0002578	YMR162C	augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.118-mRNA-1_1&gene=augustus_masked-NODE_3_length_819385_cov_40.0357_ID_5-processed-gene-1.118&CDS=1-5157
2579	OG0002579	YMR165C	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-3.129-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-3.129&CDS=1-2607
2580	OG0002580	YMR166C	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.222-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.222&CDS=1-1095
2581	OG0002581	YMR167W	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.266-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-6.266&CDS=1-2028
2582	OG0002582	YMR171C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-1.25&CDS=1-1626
2583	OG0002583	YMR178W	augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.89-mRNA-1_1&gene=augustus_masked-NODE_9_length_553621_cov_69.3391_ID_17-processed-gene-4.89&CDS=1-885
2584	OG0002584	YMR179W	augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-1.55-mRNA-1_1&gene=augustus_masked-NODE_2_length_1346259_cov_39.2016_ID_3-processed-gene-1.55&CDS=1-2400
2585	OG0002585	YMR185W	snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.15&CDS=1-2997
2586	OG0002586	YMR186W	augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1450014_cov_38.9627_ID_1-processed-gene-1.11&CDS=1-2103
2587	OG0002587	YMR188C	snap_masked-NODE_16_length_282022_cov_38.1116_ID_31-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_16_length_282022_cov_38.1116_ID_31-processed-gene-0.6&CDS=1-735
2588	OG0002588	YMR189W	maker-NODE_16_length_282022_cov_38.1116_ID_31-augustus-gene-1.0-mRNA-1_1&gene=maker-NODE_16_length_282022_cov_38.1116_ID_31-augustus-gene-1.0&CDS=1-4467
2589	OG0002589	YMR190C	augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-2.87-mRNA-1_1&gene=augustus_masked-NODE_5_length_785164_cov_45.4552_ID_9-processed-gene-2.87&CDS=1-4524
2590	OG0002590	YMR193W	maker-NODE_16_length_282022_cov_38.1116_ID_31-snap-gene-1.179-mRNA-1_1&gene=maker-NODE_16_length_282022_cov_38.1116_ID_31-snap-gene-1.179&CDS=1-993
2591	OG0002591	YMR194C-B	maker-NODE_16_length_282022_cov_38.1116_ID_31-snap-gene-1.176-mRNA-1_1&gene=maker-NODE_16_length_282022_cov_38.1116_ID_31-snap-gene-1.176&CDS=1-243
2592	OG0002592	YMR196W	augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.123&CDS=1-3144
2593	OG0002593	YMR197C	augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-NODE_27_length_114979_cov_45.4315_ID_53-processed-gene-0.99&CDS=1-648
2594	OG0002594	YMR200W	augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-4.174-mRNA-1_1&gene=augustus_masked-NODE_8_length_556485_cov_39.8289_ID_15-processed-gene-4.174&CDS=1-750
2595	OG0002595	YMR201C	augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_4_length_788429_cov_41.9372_ID_7-processed-gene-0.45&CDS=1-1143
2596	OG0002596	YMR202W	augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-0.51-mRNA-1_1&gene=augustus_masked-NODE_12_length_398974_cov_37.4773_ID_23-processed-gene-0.51&CDS=1-651
2597	OG0002597	YMR203W	augustus_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.169-mRNA-1_1&gene=augustus_masked-NODE_13_length_373471_cov_44.1009_ID_25-processed-gene-2.169&CDS=1-1149
2598	OG0002598	YMR208W	maker-NODE_6_length_707688_cov_38.2434_ID_11-augustus-gene-2.97-mRNA-1_1&gene=maker-NODE_6_length_707688_cov_38.2434_ID_11-augustus-gene-2.97&CDS=1-1290
2599	OG0002599	YMR209C	augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-2.76-mRNA-1_1&gene=augustus_masked-NODE_6_length_707688_cov_38.2434_ID_11-processed-gene-2.76&CDS=1-1302
