	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035633_Candida_hispaniensis
3097	OG0003097	YPL154C	genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-1.123-mRNA-1_1&gene=genemark-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-1.123&CDS=1-1194
3098	OG0003098	YPL157W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.117-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.117&CDS=1-837
3099	OG0003099	YPL160W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.30-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.30&CDS=1-3276
3100	OG0003100	YPL162C	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.120-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.120&CDS=1-678
3101	OG0003101	YPL164C	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.94-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-3.94&CDS=1-1311
3102	OG0003102	YPL167C	maker-NODE_1_length_2307085_cov_87.2863_ID_1-augustus-gene-8.5-mRNA-1_1&gene=maker-NODE_1_length_2307085_cov_87.2863_ID_1-augustus-gene-8.5&CDS=1-5358
3103	OG0003103	YPL169C	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-1.16-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-1.16&CDS=1-1650
3104	OG0003104	YPL170W	snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.116-mRNA-1_1&gene=snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.116&CDS=1-441
3105	OG0003105	YPL172C	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.38&CDS=1-1278
3106	OG0003106	YPL173W	snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.113-mRNA-1_1&gene=snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.113&CDS=1-927
3107	OG0003107	YPL175W	augustus_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.221-mRNA-1_1&gene=augustus_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.221&CDS=1-1335
3108	OG0003108	YPL178W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.10-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.10&CDS=1-495
3109	OG0003109	YPL181W	snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-1.101-mRNA-1_1&gene=snap_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-1.101&CDS=1-1224
3110	OG0003110	YPL183C	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.155-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.155&CDS=1-2688
3111	OG0003111	YPL183W-A	snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.125-mRNA-1_1&gene=snap_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.125&CDS=1-225
3112	OG0003112	YPL184C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.7-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-8.7&CDS=1-1995
3113	OG0003113	YPL188W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-2.17-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-2.17&CDS=1-1200
3114	OG0003114	YPL190C	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.84-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.84&CDS=1-2268
3115	OG0003115	YPL195W	genemark-NODE_12_length_275550_cov_92.8485_ID_23-processed-gene-1.88-mRNA-1_1&gene=genemark-NODE_12_length_275550_cov_92.8485_ID_23-processed-gene-1.88&CDS=1-2505
3116	OG0003116	YPL196W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.10-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-8.10&CDS=1-570
3117	OG0003117	YPL199C	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-0.21&CDS=1-663
3118	OG0003118	YPL203W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.116&CDS=1-1251
3119	OG0003119	YPL204W	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-1.25-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-1.25&CDS=1-1482
3120	OG0003120	YPL206C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.164-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.164&CDS=1-858
3121	OG0003121	YPL207W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.78-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.78&CDS=1-2034
3122	OG0003122	YPL208W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.40-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.40&CDS=1-1584
3123	OG0003123	YPL209C	augustus_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.173-mRNA-1_1&gene=augustus_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.173&CDS=1-1071
3124	OG0003124	YPL210C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.80-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.80&CDS=1-1782
3125	OG0003125	YPL211W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.38-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.38&CDS=1-540
3126	OG0003126	YPL212C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-20.40-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-20.40&CDS=1-1563
3127	OG0003127	YPL213W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-1.134-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-1.134&CDS=1-618
3128	OG0003128	YPL214C	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.4-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.4&CDS=1-1530
3129	OG0003129	YPL215W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.3-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.3&CDS=1-1032
3130	OG0003130	YPL217C	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.50-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.50&CDS=1-3411
3131	OG0003131	YPL218W	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.174-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.174&CDS=1-570
3132	OG0003132	YPL222W	maker-NODE_9_length_487716_cov_87.0303_ID_17-augustus-gene-2.118-mRNA-1_1&gene=maker-NODE_9_length_487716_cov_87.0303_ID_17-augustus-gene-2.118&CDS=1-2835
3133	OG0003133	YPL225W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.145-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.145&CDS=1-444
3134	OG0003134	YPL226W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.146-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.146&CDS=1-3444
3135	OG0003135	YPL227C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-6.165-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-6.165&CDS=1-951
3136	OG0003136	YPL228W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-5.129-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-5.129&CDS=1-1002
3137	OG0003137	YPL231W	snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-6.133-mRNA-1_1&gene=snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-6.133&CDS=1-5541
3138	OG0003138	YPL233W	augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.70-mRNA-1_1&gene=augustus_masked-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.70&CDS=1-657
3139	OG0003139	YPL234C	maker-NODE_5_length_698713_cov_87.6757_ID_9-augustus-gene-5.8-mRNA-1_1&gene=maker-NODE_5_length_698713_cov_87.6757_ID_9-augustus-gene-5.8&CDS=1-480
3140	OG0003140	YPL235W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.80-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.80&CDS=1-1398
3141	OG0003141	YPL236C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.31-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.31&CDS=1-1002
3142	OG0003142	YPL237W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.74-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.74&CDS=1-804
3143	OG0003143	YPL239W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-9.168-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-9.168&CDS=1-546
3144	OG0003144	YPL240C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.107-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.107&CDS=1-2109
3145	OG0003145	YPL243W	snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.88-mRNA-1_1&gene=snap_masked-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-5.88&CDS=1-1680
3146	OG0003146	YPL244C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.155-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-4.155&CDS=1-1047
3147	OG0003147	YPL246C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-9.167-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-9.167&CDS=1-780
3148	OG0003148	YPL247C	snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-2.77-mRNA-1_1&gene=snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-2.77&CDS=1-1158
3149	OG0003149	YPL249C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-2.25&CDS=1-2391
3150	OG0003150	YPL252C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-2.25&CDS=1-522
3151	OG0003151	YPL254W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-2.5-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-2.5&CDS=1-1428
3152	OG0003152	YPL260W	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.74-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.74&CDS=1-1413
3153	OG0003153	YPL262W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.114-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.114&CDS=1-1452
3154	OG0003154	YPL263C	snap_masked-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.182-mRNA-1_1&gene=snap_masked-NODE_8_length_489089_cov_85.1595_ID_15-processed-gene-3.182&CDS=1-1881
3155	OG0003155	YPL265W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-22.126-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-22.126&CDS=1-1749
3156	OG0003156	YPL266W	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.163-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-2.163&CDS=1-948
3157	OG0003157	YPL268W	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.77-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-21.77&CDS=1-2328
3158	OG0003158	YPR002W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-11.42-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-11.42&CDS=1-1557
3159	OG0003159	YPR003C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.140-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.140&CDS=1-1995
3160	OG0003160	YPR004C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.141-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.141&CDS=1-1005
3161	OG0003161	YPR010C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.41-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.41&CDS=1-3471
3162	OG0003162	YPR010C-A	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.7-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.7&CDS=1-201
3163	OG0003163	YPR011C	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.59-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.59&CDS=1-1017
3164	OG0003164	YPR016C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.22-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-10.22&CDS=1-747
3165	OG0003165	YPR017C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.26-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-3.26&CDS=1-405
3166	OG0003166	YPR019W	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-9.133-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-9.133&CDS=1-2532
3167	OG0003167	YPR020W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.19-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.19&CDS=1-408
3168	OG0003168	YPR021C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-19.129-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-19.129&CDS=1-2040
3169	OG0003169	YPR022C	snap_masked-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.135-mRNA-1_1&gene=snap_masked-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.135&CDS=1-3249
3170	OG0003170	YPR023C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-9.143-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-9.143&CDS=1-1101
3171	OG0003171	YPR024W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.131-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-17.131&CDS=1-2091
3172	OG0003172	YPR025C	genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.65-mRNA-1_1&gene=genemark-NODE_6_length_558064_cov_88.2895_ID_11-processed-gene-4.65&CDS=1-942
3173	OG0003173	YPR028W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.144-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.144&CDS=1-549
3174	OG0003174	YPR031W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.96-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.96&CDS=1-1977
3175	OG0003175	YPR033C	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.123-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.123&CDS=1-1551
3176	OG0003176	YPR035W	genemark-NODE_12_length_275550_cov_92.8485_ID_23-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_12_length_275550_cov_92.8485_ID_23-processed-gene-1.84&CDS=1-1113
3177	OG0003177	YPR036W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.108-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.108&CDS=1-1323
3178	OG0003178	YPR037C	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.51-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.51&CDS=1-642
3179	OG0003179	YPR040W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.24-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-6.24&CDS=1-789
3180	OG0003180	YPR041W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-6.157-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-6.157&CDS=1-1155
3181	OG0003181	YPR045C	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.46-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.46&CDS=1-1467
3182	OG0003182	YPR047W	genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.1-mRNA-1_1&gene=genemark-NODE_11_length_435260_cov_89.7022_ID_21-processed-gene-3.1&CDS=1-1365
3183	OG0003183	YPR048W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.44-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-4.44&CDS=1-1731
3184	OG0003184	YPR049C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-16.170-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-16.170&CDS=1-2976
3185	OG0003185	YPR051W	snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-16.26-mRNA-1_1&gene=snap_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-16.26&CDS=1-552
3186	OG0003186	YPR055W	snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.191-mRNA-1_1&gene=snap_masked-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-5.191&CDS=1-3147
3187	OG0003187	YPR056W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.93-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-3.93&CDS=1-1005
3188	OG0003188	YPR060C	genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_10_length_457428_cov_88.5336_ID_19-processed-gene-2.12&CDS=1-771
3189	OG0003189	YPR062W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-1.154&CDS=1-450
3190	OG0003190	YPR063C	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.144-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.144&CDS=1-414
3191	OG0003191	YPR066W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-5.155-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-5.155&CDS=1-1242
3192	OG0003192	YPR067W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.125-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-4.125&CDS=1-558
3193	OG0003193	YPR072W	maker-NODE_9_length_487716_cov_87.0303_ID_17-snap-gene-3.2-mRNA-1_1&gene=maker-NODE_9_length_487716_cov_87.0303_ID_17-snap-gene-3.2&CDS=1-1611
3194	OG0003194	YPR074C	maker-NODE_9_length_487716_cov_87.0303_ID_17-augustus-gene-3.107-mRNA-1_1&gene=maker-NODE_9_length_487716_cov_87.0303_ID_17-augustus-gene-3.107&CDS=1-2532
3195	OG0003195	YPR075C	augustus_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.241-mRNA-1_1&gene=augustus_masked-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-3.241&CDS=1-1287
3196	OG0003196	YPR079W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-1.136&CDS=1-807
3197	OG0003197	YPR082C	genemark-NODE_13_length_117835_cov_86.377_ID_25-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_13_length_117835_cov_86.377_ID_25-processed-gene-0.4&CDS=1-429
3198	OG0003198	YPR085C	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.117-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.117&CDS=1-1245
3199	OG0003199	YPR086W	genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-4.140-mRNA-1_1&gene=genemark-NODE_4_length_720416_cov_129.062_ID_7-processed-gene-4.140&CDS=1-984
3200	OG0003200	YPR088C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-0.143-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-0.143&CDS=1-1572
3201	OG0003201	YPR089W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.143-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.143&CDS=1-2523
3202	OG0003202	YPR091C	snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.68-mRNA-1_1&gene=snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-7.68&CDS=1-2802
3203	OG0003203	YPR095C	snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.1-mRNA-1_1&gene=snap_masked-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-8.1&CDS=1-3294
3204	OG0003204	YPR097W	augustus_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.60-mRNA-1_1&gene=augustus_masked-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-2.60&CDS=1-2925
3205	OG0003205	YPR098C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-2.147-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-2.147&CDS=1-510
3206	OG0003206	YPR100W	genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_9_length_487716_cov_87.0303_ID_17-processed-gene-1.122&CDS=1-420
3207	OG0003207	YPR103W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-4.38-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-4.38&CDS=1-849
3208	OG0003208	YPR104C	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-4.58-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-4.58&CDS=1-2466
3209	OG0003209	YPR105C	augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.138-mRNA-1_1&gene=augustus_masked-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.138&CDS=1-2019
3210	OG0003210	YPR107C	genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.55-mRNA-1_1&gene=genemark-NODE_1_length_2307085_cov_87.2863_ID_1-processed-gene-12.55&CDS=1-627
3211	OG0003211	YPR108W	genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.99-mRNA-1_1&gene=genemark-NODE_7_length_507417_cov_87.0109_ID_13-processed-gene-0.99&CDS=1-1317
3212	OG0003212	YPR110C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.4-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-12.4&CDS=1-999
3213	OG0003213	YPR112C	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-10.139-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-10.139&CDS=1-2535
3214	OG0003214	YPR113W	genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.127-mRNA-1_1&gene=genemark-NODE_3_length_1168197_cov_88.2392_ID_5-processed-gene-0.127&CDS=1-678
3215	OG0003215	YPR118W	genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-1.24-mRNA-1_1&gene=genemark-NODE_5_length_698713_cov_87.6757_ID_9-processed-gene-1.24&CDS=1-1107
3216	OG0003216	YPR124W	genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.129-mRNA-1_1&gene=genemark-NODE_2_length_2227012_cov_87.1037_ID_3-processed-gene-18.129&CDS=1-738
