	OrthologID	Saccharomyces_cerevisiae	yHMPu5000026145_Ambrosiozyma_vanderkliftii
3098	OG0003098	YOR035C	augustus_masked-flattened_line_2-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-flattened_line_2-processed-gene-3.38&CDS=1-2139
3099	OG0003099	YOR036W	augustus_masked-flattened_line_80-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.59&CDS=1-873
3100	OG0003100	YOR037W	augustus_masked-flattened_line_80-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.60&CDS=1-1689
3101	OG0003101	YOR038C	augustus_masked-flattened_line_80-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.86&CDS=1-3327
3102	OG0003102	YOR039W	augustus_masked-flattened_line_80-processed-gene-0.62-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.62&CDS=1-765
3103	OG0003103	YOR042W	augustus_masked-flattened_line_100-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-flattened_line_100-processed-gene-0.65&CDS=1-1137
3104	OG0003104	YOR043W	genemark-flattened_line_32-processed-gene-0.205-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-0.205&CDS=1-1023
3105	OG0003105	YOR046C	augustus_masked-flattened_line_114-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.108&CDS=1-1512
3106	OG0003106	YOR048C	augustus_masked-flattened_line_114-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.79&CDS=1-2919
3107	OG0003107	YOR051C	augustus_masked-flattened_line_0-processed-gene-3.74-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.74&CDS=1-1419
3108	OG0003108	YOR052C	augustus_masked-flattened_line_86-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.107&CDS=1-624
3109	OG0003109	YOR056C	augustus_masked-flattened_line_58-processed-gene-0.160-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.160&CDS=1-1515
3110	OG0003110	YOR057W	maker-flattened_line_58-snap-gene-0.0-mRNA-1_1&gene=maker-flattened_line_58-snap-gene-0.0&CDS=1-1047
3111	OG0003111	YOR058C	augustus_masked-flattened_line_58-processed-gene-0.161-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.161&CDS=1-2904
3112	OG0003112	YOR059C	augustus_masked-flattened_line_12-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.97&CDS=1-1653
3113	OG0003113	YOR063W	augustus_masked-flattened_line_245-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-flattened_line_245-processed-gene-0.30&CDS=1-1167
3114	OG0003114	YOR064C	genemark-flattened_line_86-processed-gene-0.68-mRNA-1_1&gene=genemark-flattened_line_86-processed-gene-0.68&CDS=1-1206
3115	OG0003115	YOR065W	augustus_masked-flattened_line_86-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.112&CDS=1-912
3116	OG0003116	YOR067C	augustus_masked-flattened_line_217-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_217-processed-gene-0.50&CDS=1-1734
3117	OG0003117	YOR069W	augustus_masked-flattened_line_6-processed-gene-2.86-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.86&CDS=1-2169
3118	OG0003118	YOR070C	augustus_masked-flattened_line_403-processed-gene-0.4-mRNA-1_1&gene=augustus_masked-flattened_line_403-processed-gene-0.4&CDS=1-1716
3119	OG0003119	YOR074C	augustus_masked-flattened_line_86-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.133&CDS=1-909
3120	OG0003120	YOR075W	augustus_masked-flattened_line_6-processed-gene-2.67-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.67&CDS=1-1074
3121	OG0003121	YOR077W	augustus_masked-flattened_line_48-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_48-processed-gene-0.50&CDS=1-870
3122	OG0003122	YOR079C	augustus_masked-flattened_line_211-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-flattened_line_211-processed-gene-0.50&CDS=1-1014
3123	OG0003123	YOR080W	augustus_masked-flattened_line_150-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-flattened_line_150-processed-gene-0.77&CDS=1-1935
3124	OG0003124	YOR085W	augustus_masked-flattened_line_146-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_146-processed-gene-0.31&CDS=1-978
3125	OG0003125	YOR087W	augustus_masked-flattened_line_172-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_172-processed-gene-0.56&CDS=1-1950
3126	OG0003126	YOR089C	augustus_masked-flattened_line_172-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_172-processed-gene-0.58&CDS=1-657
3127	OG0003127	YOR090C	augustus_masked-flattened_line_172-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_172-processed-gene-0.67&CDS=1-1761
3128	OG0003128	YOR091W	augustus_masked-flattened_line_172-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_172-processed-gene-0.59&CDS=1-1056
3129	OG0003129	YOR093C	augustus_masked-flattened_line_174-processed-gene-0.70-mRNA-1_1&gene=augustus_masked-flattened_line_174-processed-gene-0.70&CDS=1-4758
3130	OG0003130	YOR095C	augustus_masked-flattened_line_46-processed-gene-0.75-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.75&CDS=1-708
3131	OG0003131	YOR096W	augustus_masked-flattened_line_46-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.96&CDS=1-567
3132	OG0003132	YOR099W	augustus_masked-flattened_line_30-processed-gene-0.227-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.227&CDS=1-1203
3133	OG0003133	YOR100C	augustus_masked-flattened_line_190-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_190-processed-gene-0.7&CDS=1-879
3134	OG0003134	YOR103C	augustus_masked-flattened_line_190-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_190-processed-gene-0.12&CDS=1-462
3135	OG0003135	YOR111W	augustus_masked-flattened_line_0-processed-gene-3.27-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.27&CDS=1-663
3136	OG0003136	YOR112W	augustus_masked-flattened_line_108-processed-gene-0.46-mRNA-1_1&gene=augustus_masked-flattened_line_108-processed-gene-0.46&CDS=1-2217
3137	OG0003137	YOR113W	augustus_masked-flattened_line_46-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-flattened_line_46-processed-gene-0.67&CDS=1-2559
3138	OG0003138	YOR115C	augustus_masked-flattened_line_54-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.45&CDS=1-909
3139	OG0003139	YOR116C	augustus_masked-flattened_line_249-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_249-processed-gene-0.11&CDS=1-4407
3140	OG0003140	YOR117W	augustus_masked-flattened_line_38-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-flattened_line_38-processed-gene-0.194&CDS=1-1278
3141	OG0003141	YOR118W	augustus_masked-flattened_line_10-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.106&CDS=1-1851
3142	OG0003142	YOR119C	augustus_masked-flattened_line_10-processed-gene-0.86-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.86&CDS=1-1560
3143	OG0003143	YOR122C	augustus_masked-flattened_line_10-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.112&CDS=1-378
3144	OG0003144	YOR123C	augustus_masked-flattened_line_10-processed-gene-0.113-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.113&CDS=1-1314
3145	OG0003145	YOR124C	augustus_masked-flattened_line_10-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-flattened_line_10-processed-gene-0.88&CDS=1-4155
3146	OG0003146	YOR125C	augustus_masked-flattened_line_14-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-flattened_line_14-processed-gene-0.23&CDS=1-645
3147	OG0003147	YOR126C	augustus_masked-flattened_line_92-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_92-processed-gene-0.104&CDS=1-756
3148	OG0003148	YOR128C	genemark-flattened_line_76-processed-gene-0.82-mRNA-1_1&gene=genemark-flattened_line_76-processed-gene-0.82&CDS=1-1716
3149	OG0003149	YOR131C	augustus_masked-flattened_line_198-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-flattened_line_198-processed-gene-0.48&CDS=1-732
3150	OG0003150	YOR132W	augustus_masked-flattened_line_12-processed-gene-1.4-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-1.4&CDS=1-1926
3151	OG0003151	YOR136W	augustus_masked-flattened_line_42-processed-gene-0.141-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.141&CDS=1-1119
3152	OG0003152	YOR141C	augustus_masked-flattened_line_58-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.124&CDS=1-2766
3153	OG0003153	YOR142W	augustus_masked-flattened_line_58-processed-gene-0.125-mRNA-1_1&gene=augustus_masked-flattened_line_58-processed-gene-0.125&CDS=1-957
3154	OG0003154	YOR143C	augustus_masked-flattened_line_80-processed-gene-0.63-mRNA-1_1&gene=augustus_masked-flattened_line_80-processed-gene-0.63&CDS=1-999
3155	OG0003155	YOR144C	augustus_masked-flattened_line_213-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_213-processed-gene-0.39&CDS=1-2514
3156	OG0003156	YOR145C	augustus_masked-flattened_line_0-processed-gene-3.43-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.43&CDS=1-789
3157	OG0003157	YOR148C	augustus_masked-flattened_line_24-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.44&CDS=1-810
3158	OG0003158	YOR149C	augustus_masked-flattened_line_24-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-0.43&CDS=1-1776
3159	OG0003159	YOR150W	augustus_masked-flattened_line_28-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.82&CDS=1-528
3160	OG0003160	YOR151C	augustus_masked-flattened_line_28-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.38&CDS=1-3816
3161	OG0003161	YOR154W	genemark-flattened_line_72-processed-gene-0.75-mRNA-1_1&gene=genemark-flattened_line_72-processed-gene-0.75&CDS=1-2889
3162	OG0003162	YOR155C	augustus_masked-flattened_line_28-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.36&CDS=1-1287
3163	OG0003163	YOR157C	augustus_masked-flattened_line_104-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.21&CDS=1-813
3164	OG0003164	YOR158W	augustus_masked-flattened_line_4-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.76&CDS=1-1014
3165	OG0003165	YOR159C	augustus_masked-flattened_line_6-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.15&CDS=1-264
3166	OG0003166	YOR160W	augustus_masked-flattened_line_6-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-0.32&CDS=1-2898
3167	OG0003167	YOR161C	augustus_masked-flattened_line_30-processed-gene-0.203-mRNA-1_1&gene=augustus_masked-flattened_line_30-processed-gene-0.203&CDS=1-1620
3168	OG0003168	YOR163W	augustus_masked-flattened_line_84-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.40&CDS=1-714
3169	OG0003169	YOR164C	augustus_masked-flattened_line_84-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.13&CDS=1-969
3170	OG0003170	YOR165W	augustus_masked-flattened_line_84-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_84-processed-gene-0.39&CDS=1-2373
3171	OG0003171	YOR166C	snap_masked-flattened_line_64-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_64-processed-gene-0.132&CDS=1-1350
3172	OG0003172	YOR168W	augustus_masked-flattened_line_82-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_82-processed-gene-0.109&CDS=1-2430
3173	OG0003173	YOR174W	augustus_masked-flattened_line_186-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_186-processed-gene-0.44&CDS=1-900
3174	OG0003174	YOR175C	augustus_masked-flattened_line_186-processed-gene-0.58-mRNA-1_1&gene=augustus_masked-flattened_line_186-processed-gene-0.58&CDS=1-1878
3175	OG0003175	YOR176W	augustus_masked-flattened_line_186-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_186-processed-gene-0.41&CDS=1-1203
3176	OG0003176	YOR181W	augustus_masked-flattened_line_154-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_154-processed-gene-0.27&CDS=1-2223
3177	OG0003177	YOR184W	augustus_masked-flattened_line_28-processed-gene-0.44-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.44&CDS=1-1167
3178	OG0003178	YOR187W	maker-flattened_line_20-snap-gene-0.117-mRNA-1_1&gene=maker-flattened_line_20-snap-gene-0.117&CDS=1-3111
3179	OG0003179	YOR188W	augustus_masked-flattened_line_24-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.61&CDS=1-3450
3180	OG0003180	YOR191W	augustus_masked-flattened_line_86-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.96&CDS=1-3744
3181	OG0003181	YOR194C	augustus_masked-flattened_line_76-processed-gene-0.134-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.134&CDS=1-816
3182	OG0003182	YOR195W	augustus_masked-flattened_line_76-processed-gene-0.129-mRNA-1_1&gene=augustus_masked-flattened_line_76-processed-gene-0.129&CDS=1-2433
3183	OG0003183	YOR196C	augustus_masked-flattened_line_16-processed-gene-1.205-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.205&CDS=1-1263
3184	OG0003184	YOR197W	maker-flattened_line_20-augustus-gene-1.126-mRNA-1_1&gene=maker-flattened_line_20-augustus-gene-1.126&CDS=1-2682
3185	OG0003185	YOR198C	augustus_masked-flattened_line_16-processed-gene-1.176-mRNA-1_1&gene=augustus_masked-flattened_line_16-processed-gene-1.176&CDS=1-1443
3186	OG0003186	YOR201C	augustus_masked-flattened_line_50-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.5&CDS=1-1215
3187	OG0003187	YOR202W	augustus_masked-flattened_line_18-processed-gene-1.27-mRNA-1_1&gene=augustus_masked-flattened_line_18-processed-gene-1.27&CDS=1-714
3188	OG0003188	YOR204W	augustus_masked-flattened_line_245-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_245-processed-gene-0.31&CDS=1-1893
3189	OG0003189	YOR206W	augustus_masked-flattened_line_0-processed-gene-0.97-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.97&CDS=1-2115
3190	OG0003190	YOR207C	augustus_masked-flattened_line_0-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.83&CDS=1-3480
3191	OG0003191	YOR209C	augustus_masked-flattened_line_112-processed-gene-0.20-mRNA-1_1&gene=augustus_masked-flattened_line_112-processed-gene-0.20&CDS=1-1242
3192	OG0003192	YOR210W	genemark-flattened_line_112-processed-gene-0.56-mRNA-1_1&gene=genemark-flattened_line_112-processed-gene-0.56&CDS=1-837
3193	OG0003193	YOR211C	augustus_masked-flattened_line_40-processed-gene-0.71-mRNA-1_1&gene=augustus_masked-flattened_line_40-processed-gene-0.71&CDS=1-2754
3194	OG0003194	YOR212W	augustus_masked-flattened_line_44-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-flattened_line_44-processed-gene-0.9&CDS=1-1329
3195	OG0003195	YOR215C	augustus_masked-flattened_line_330-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-flattened_line_330-processed-gene-0.2&CDS=1-576
3196	OG0003196	YOR216C	augustus_masked-flattened_line_162-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_162-processed-gene-0.27&CDS=1-1557
3197	OG0003197	YOR217W	augustus_masked-flattened_line_116-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-flattened_line_116-processed-gene-0.76&CDS=1-2700
3198	OG0003198	YOR221C	augustus_masked-flattened_line_32-processed-gene-0.83-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-0.83&CDS=1-1089
3199	OG0003199	YOR223W	augustus_masked-flattened_line_50-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_50-processed-gene-0.18&CDS=1-969
3200	OG0003200	YOR224C	augustus_masked-flattened_line_102-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_102-processed-gene-0.21&CDS=1-441
3201	OG0003201	YOR228C	augustus_masked-flattened_line_0-processed-gene-0.96-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.96&CDS=1-894
3202	OG0003202	YOR232W	augustus_masked-flattened_line_104-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.10&CDS=1-711
3203	OG0003203	YOR238W	genemark-flattened_line_34-processed-gene-0.146-mRNA-1_1&gene=genemark-flattened_line_34-processed-gene-0.146&CDS=1-810
3204	OG0003204	YOR239W	augustus_masked-flattened_line_42-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.104&CDS=1-1023
3205	OG0003205	YOR241W	augustus_masked-flattened_line_102-processed-gene-0.16-mRNA-1_1&gene=augustus_masked-flattened_line_102-processed-gene-0.16&CDS=1-1593
3206	OG0003206	YOR242C	augustus_masked-flattened_line_4-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.72&CDS=1-1707
3207	OG0003207	YOR243C	augustus_masked-flattened_line_4-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.73&CDS=1-2139
3208	OG0003208	YOR245C	augustus_masked-flattened_line_56-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_56-processed-gene-0.78&CDS=1-1389
3209	OG0003209	YOR250C	augustus_masked-flattened_line_28-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_28-processed-gene-0.11&CDS=1-1374
3210	OG0003210	YOR251C	augustus_masked-flattened_line_4-processed-gene-0.78-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.78&CDS=1-1005
3211	OG0003211	YOR252W	augustus_masked-flattened_line_0-processed-gene-3.12-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-3.12&CDS=1-552
3212	OG0003212	YOR253W	augustus_masked-flattened_line_42-processed-gene-0.109-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.109&CDS=1-492
3213	OG0003213	YOR254C	augustus_masked-flattened_line_0-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_0-processed-gene-0.82&CDS=1-2019
3214	OG0003214	YOR257W	maker-flattened_line_304-augustus-gene-0.1-mRNA-1_1&gene=maker-flattened_line_304-augustus-gene-0.1&CDS=1-477
3215	OG0003215	YOR259C	augustus_masked-flattened_line_104-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.13&CDS=1-1251
3216	OG0003216	YOR260W	augustus_masked-flattened_line_104-processed-gene-0.31-mRNA-1_1&gene=augustus_masked-flattened_line_104-processed-gene-0.31&CDS=1-1362
3217	OG0003217	YOR261C	augustus_masked-flattened_line_4-processed-gene-2.39-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-2.39&CDS=1-1164
3218	OG0003218	YOR262W	augustus_masked-flattened_line_42-processed-gene-0.138-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.138&CDS=1-1176
3219	OG0003219	YOR265W	genemark-flattened_line_42-processed-gene-0.174-mRNA-1_1&gene=genemark-flattened_line_42-processed-gene-0.174&CDS=1-339
3220	OG0003220	YOR267C	augustus_masked-flattened_line_4-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-1.53&CDS=1-1902
3221	OG0003221	YOR269W	augustus_masked-flattened_line_4-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-flattened_line_4-processed-gene-0.93&CDS=1-1527
3222	OG0003222	YOR271C	augustus_masked-flattened_line_383-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-flattened_line_383-processed-gene-0.0&CDS=1-981
3223	OG0003223	YOR272W	augustus_masked-flattened_line_164-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-flattened_line_164-processed-gene-0.12&CDS=1-1341
3224	OG0003224	YOR273C	augustus_masked-flattened_line_114-processed-gene-0.82-mRNA-1_1&gene=augustus_masked-flattened_line_114-processed-gene-0.82&CDS=1-2103
3225	OG0003225	YOR274W	augustus_masked-flattened_line_86-processed-gene-0.123-mRNA-1_1&gene=augustus_masked-flattened_line_86-processed-gene-0.123&CDS=1-1476
3226	OG0003226	YOR275C	augustus_masked-flattened_line_124-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-flattened_line_124-processed-gene-0.52&CDS=1-2235
