	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034760_Lipomyces_kononenkoae
2998	OG0002998	YOR195W	augustus_masked-NODE_595_length_381_cov_0.965909_ID_1189-processed-gene-0.0-mRNA-1_1&gene=augustus_masked-NODE_595_length_381_cov_0.965909_ID_1189-processed-gene-0.0&CDS=1-378
2999	OG0002999	YOR196C	maker-NODE_37_length_163127_cov_19.5494_ID_73-augustus-gene-0.143-mRNA-1_1&gene=maker-NODE_37_length_163127_cov_19.5494_ID_73-augustus-gene-0.143&CDS=1-1215
3000	OG0003000	YOR197W	maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-1.16-mRNA-1_1&gene=maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-1.16&CDS=1-1362
3001	OG0003001	YOR202W	augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-0.147-mRNA-1_1&gene=augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-0.147&CDS=1-2328
3002	OG0003002	YOR204W	augustus_masked-NODE_62_length_82821_cov_19.5809_ID_123-processed-gene-0.151-mRNA-1_1&gene=augustus_masked-NODE_62_length_82821_cov_19.5809_ID_123-processed-gene-0.151&CDS=1-1995
3003	OG0003003	YOR206W	maker-NODE_24_length_201069_cov_18.7772_ID_47-augustus-gene-1.111-mRNA-1_1&gene=maker-NODE_24_length_201069_cov_18.7772_ID_47-augustus-gene-1.111&CDS=1-2163
3004	OG0003004	YOR207C	maker-NODE_32_length_174022_cov_19.146_ID_63-augustus-gene-0.95-mRNA-1_1&gene=maker-NODE_32_length_174022_cov_19.146_ID_63-augustus-gene-0.95&CDS=1-3450
3005	OG0003005	YOR209C	maker-NODE_43_length_144385_cov_19.5137_ID_85-augustus-gene-0.107-mRNA-1_1&gene=maker-NODE_43_length_144385_cov_19.5137_ID_85-augustus-gene-0.107&CDS=1-1320
3006	OG0003006	YOR210W	snap_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.97-mRNA-1_1&gene=snap_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.97&CDS=1-267
3007	OG0003007	YOR211C	maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-2.78-mRNA-1_1&gene=maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-2.78&CDS=1-2751
3008	OG0003008	YOR212W	maker-NODE_32_length_174022_cov_19.146_ID_63-augustus-gene-0.125-mRNA-1_1&gene=maker-NODE_32_length_174022_cov_19.146_ID_63-augustus-gene-0.125&CDS=1-1050
3009	OG0003009	YOR216C	maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-0.159-mRNA-1_1&gene=maker-NODE_17_length_243555_cov_19.5157_ID_33-augustus-gene-0.159&CDS=1-1251
3010	OG0003010	YOR217W	maker-NODE_55_length_96634_cov_19.9288_ID_109-augustus-gene-0.97-mRNA-1_1&gene=maker-NODE_55_length_96634_cov_19.9288_ID_109-augustus-gene-0.97&CDS=1-2895
3011	OG0003011	YOR221C	augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-1.64-mRNA-1_1&gene=augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-1.64&CDS=1-1056
3012	OG0003012	YOR222W	maker-NODE_177_length_5557_cov_18.5421_ID_353-augustus-gene-0.0-mRNA-1_1&gene=maker-NODE_177_length_5557_cov_18.5421_ID_353-augustus-gene-0.0&CDS=1-894
3013	OG0003013	YOR223W	maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-2.235-mRNA-1_1&gene=maker-NODE_8_length_336372_cov_19.1489_ID_15-augustus-gene-2.235&CDS=1-738
3014	OG0003014	YOR224C	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-1.115-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-1.115&CDS=1-432
3015	OG0003015	YOR232W	augustus_masked-NODE_55_length_96634_cov_19.9288_ID_109-processed-gene-0.124-mRNA-1_1&gene=augustus_masked-NODE_55_length_96634_cov_19.9288_ID_109-processed-gene-0.124&CDS=1-747
3016	OG0003016	YOR233W	augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-3.176-mRNA-1_1&gene=augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-3.176&CDS=1-2289
3017	OG0003017	YOR236W	augustus_masked-NODE_21_length_222959_cov_18.8651_ID_41-processed-gene-1.204-mRNA-1_1&gene=augustus_masked-NODE_21_length_222959_cov_18.8651_ID_41-processed-gene-1.204&CDS=1-714
3018	OG0003018	YOR238W	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-5.122-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-5.122&CDS=1-945
3019	OG0003019	YOR239W	augustus_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.57-mRNA-1_1&gene=augustus_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.57&CDS=1-1023
3020	OG0003020	YOR241W	snap_masked-NODE_65_length_77453_cov_19.8054_ID_129-processed-gene-0.54-mRNA-1_1&gene=snap_masked-NODE_65_length_77453_cov_19.8054_ID_129-processed-gene-0.54&CDS=1-1539
3021	OG0003021	YOR244W	maker-NODE_45_length_138795_cov_18.8109_ID_89-augustus-gene-0.13-mRNA-1_1&gene=maker-NODE_45_length_138795_cov_18.8109_ID_89-augustus-gene-0.13&CDS=1-1674
3022	OG0003022	YOR245C	augustus_masked-NODE_36_length_166449_cov_18.998_ID_71-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_36_length_166449_cov_18.998_ID_71-processed-gene-0.30&CDS=1-1233
3023	OG0003023	YOR246C	maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-1.96-mRNA-1_1&gene=maker-NODE_5_length_380752_cov_19.4279_ID_9-augustus-gene-1.96&CDS=1-981
3024	OG0003024	YOR249C	maker-NODE_34_length_171312_cov_19.2618_ID_67-snap-gene-0.267-mRNA-1_1&gene=maker-NODE_34_length_171312_cov_19.2618_ID_67-snap-gene-0.267&CDS=1-2256
3025	OG0003025	YOR250C	augustus_masked-NODE_66_length_72998_cov_19.1135_ID_131-processed-gene-0.54-mRNA-1_1&gene=augustus_masked-NODE_66_length_72998_cov_19.1135_ID_131-processed-gene-0.54&CDS=1-1404
3026	OG0003026	YOR251C	augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.171-mRNA-1_1&gene=augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.171&CDS=1-948
3027	OG0003027	YOR252W	maker-NODE_16_length_252440_cov_18.8808_ID_31-augustus-gene-0.54-mRNA-1_1&gene=maker-NODE_16_length_252440_cov_18.8808_ID_31-augustus-gene-0.54&CDS=1-540
3028	OG0003028	YOR254C	maker-NODE_23_length_209442_cov_18.9369_ID_45-augustus-gene-0.71-mRNA-1_1&gene=maker-NODE_23_length_209442_cov_18.9369_ID_45-augustus-gene-0.71&CDS=1-1887
3029	OG0003029	YOR257W	maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-0.60-mRNA-1_1&gene=maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-0.60&CDS=1-555
3030	OG0003030	YOR258W	augustus_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-0.122-mRNA-1_1&gene=augustus_masked-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-0.122&CDS=1-855
3031	OG0003031	YOR259C	maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-0.154-mRNA-1_1&gene=maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-0.154&CDS=1-1230
3032	OG0003032	YOR260W	maker-NODE_30_length_185954_cov_19.4228_ID_59-augustus-gene-0.162-mRNA-1_1&gene=maker-NODE_30_length_185954_cov_19.4228_ID_59-augustus-gene-0.162&CDS=1-1446
3033	OG0003033	YOR261C	maker-NODE_34_length_171312_cov_19.2618_ID_67-augustus-gene-0.159-mRNA-1_1&gene=maker-NODE_34_length_171312_cov_19.2618_ID_67-augustus-gene-0.159&CDS=1-930
3034	OG0003034	YOR262W	maker-NODE_62_length_82821_cov_19.5809_ID_123-augustus-gene-0.60-mRNA-1_1&gene=maker-NODE_62_length_82821_cov_19.5809_ID_123-augustus-gene-0.60&CDS=1-1050
3035	OG0003035	YOR269W	maker-NODE_36_length_166449_cov_18.998_ID_71-snap-gene-0.81-mRNA-1_1&gene=maker-NODE_36_length_166449_cov_18.998_ID_71-snap-gene-0.81&CDS=1-1419
3036	OG0003036	YOR270C	maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-0.66-mRNA-1_1&gene=maker-NODE_15_length_255706_cov_19.5054_ID_29-augustus-gene-0.66&CDS=1-2484
3037	OG0003037	YOR271C	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-6.91-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-6.91&CDS=1-978
3038	OG0003038	YOR272W	augustus_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.76-mRNA-1_1&gene=augustus_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.76&CDS=1-1422
3039	OG0003039	YOR273C	augustus_masked-NODE_88_length_44304_cov_19.491_ID_175-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_88_length_44304_cov_19.491_ID_175-processed-gene-0.27&CDS=1-1503
3040	OG0003040	YOR274W	maker-NODE_33_length_172806_cov_20.3289_ID_65-augustus-gene-0.99-mRNA-1_1&gene=maker-NODE_33_length_172806_cov_20.3289_ID_65-augustus-gene-0.99&CDS=1-1341
3041	OG0003041	YOR275C	augustus_masked-NODE_17_length_243555_cov_19.5157_ID_33-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-NODE_17_length_243555_cov_19.5157_ID_33-processed-gene-1.140&CDS=1-2322
3042	OG0003042	YOR278W	maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-3.72-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-3.72&CDS=1-792
3043	OG0003043	YOR281C	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.123-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.123&CDS=1-753
3044	OG0003044	YOR283W	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.142-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.142&CDS=1-780
3045	OG0003045	YOR286W	genemark-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-6.47-mRNA-1_1&gene=genemark-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-6.47&CDS=1-516
3046	OG0003046	YOR287C	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.143-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.143&CDS=1-717
3047	OG0003047	YOR288C	maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.100-mRNA-1_1&gene=maker-NODE_46_length_135155_cov_19.4454_ID_91-augustus-gene-0.100&CDS=1-816
3048	OG0003048	YOR289W	snap_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.177-mRNA-1_1&gene=snap_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.177&CDS=1-699
3049	OG0003049	YOR291W	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-7.102-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-7.102&CDS=1-4140
3050	OG0003050	YOR292C	augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-1.150-mRNA-1_1&gene=augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-1.150&CDS=1-864
3051	OG0003051	YOR294W	augustus_masked-NODE_32_length_174022_cov_19.146_ID_63-processed-gene-0.255-mRNA-1_1&gene=augustus_masked-NODE_32_length_174022_cov_19.146_ID_63-processed-gene-0.255&CDS=1-567
3052	OG0003052	YOR296W	maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-2.90-mRNA-1_1&gene=maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-2.90&CDS=1-3531
3053	OG0003053	YOR298C-A	augustus_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.103-mRNA-1_1&gene=augustus_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.103&CDS=1-450
3054	OG0003054	YOR301W	augustus_masked-NODE_52_length_117950_cov_18.2997_ID_103-processed-gene-0.194-mRNA-1_1&gene=augustus_masked-NODE_52_length_117950_cov_18.2997_ID_103-processed-gene-0.194&CDS=1-1110
3055	OG0003055	YOR303W	maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-3.84-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-3.84&CDS=1-1293
3056	OG0003056	YOR304W	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-3.15-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-3.15&CDS=1-3087
3057	OG0003057	YOR307C	augustus_masked-NODE_11_length_306385_cov_19.7367_ID_21-processed-gene-0.145-mRNA-1_1&gene=augustus_masked-NODE_11_length_306385_cov_19.7367_ID_21-processed-gene-0.145&CDS=1-1329
3058	OG0003058	YOR308C	augustus_masked-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-0.28-mRNA-1_1&gene=augustus_masked-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-0.28&CDS=1-1998
3059	OG0003059	YOR310C	snap_masked-NODE_38_length_160055_cov_18.8417_ID_75-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_38_length_160055_cov_18.8417_ID_75-processed-gene-0.91&CDS=1-1668
3060	OG0003060	YOR311C	augustus_masked-NODE_16_length_252440_cov_18.8808_ID_31-processed-gene-1.53-mRNA-1_1&gene=augustus_masked-NODE_16_length_252440_cov_18.8808_ID_31-processed-gene-1.53&CDS=1-909
3061	OG0003061	YOR313C	augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-2.41-mRNA-1_1&gene=augustus_masked-NODE_6_length_362797_cov_19.7437_ID_11-processed-gene-2.41&CDS=1-1011
3062	OG0003062	YOR317W	augustus_masked-NODE_76_length_53092_cov_18.621_ID_151-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-NODE_76_length_53092_cov_18.621_ID_151-processed-gene-0.29&CDS=1-2091
3063	OG0003063	YOR319W	maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-1.20-mRNA-1_1&gene=maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-1.20&CDS=1-648
3064	OG0003064	YOR320C	maker-NODE_14_length_256127_cov_18.7261_ID_27-augustus-gene-0.26-mRNA-1_1&gene=maker-NODE_14_length_256127_cov_18.7261_ID_27-augustus-gene-0.26&CDS=1-1200
3065	OG0003065	YOR322C	augustus_masked-NODE_47_length_131077_cov_18.1418_ID_93-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_47_length_131077_cov_18.1418_ID_93-processed-gene-0.41&CDS=1-1182
3066	OG0003066	YOR323C	augustus_masked-NODE_52_length_117950_cov_18.2997_ID_103-processed-gene-0.192-mRNA-1_1&gene=augustus_masked-NODE_52_length_117950_cov_18.2997_ID_103-processed-gene-0.192&CDS=1-1320
3067	OG0003067	YOR326W	maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-1.53-mRNA-1_1&gene=maker-NODE_4_length_545746_cov_20.1284_ID_7-augustus-gene-1.53&CDS=1-4695
3068	OG0003068	YOR329C	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.49-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.49&CDS=1-1749
3069	OG0003069	YOR330C	snap_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-2.41-mRNA-1_1&gene=snap_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-2.41&CDS=1-3402
3070	OG0003070	YOR332W	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.120-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-4.120&CDS=1-687
3071	OG0003071	YOR335C	augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-NODE_10_length_308460_cov_19.375_ID_19-processed-gene-2.147&CDS=1-2946
3072	OG0003072	YOR336W	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.48-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-3.48&CDS=1-4767
3073	OG0003073	YOR339C	maker-NODE_49_length_124783_cov_20.3228_ID_97-snap-gene-0.178-mRNA-1_1&gene=maker-NODE_49_length_124783_cov_20.3228_ID_97-snap-gene-0.178&CDS=1-537
3074	OG0003074	YOR340C	augustus_masked-NODE_23_length_209442_cov_18.9369_ID_45-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_23_length_209442_cov_18.9369_ID_45-processed-gene-1.41&CDS=1-885
3075	OG0003075	YOR341W	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-4.36-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-4.36&CDS=1-5055
3076	OG0003076	YOR346W	augustus_masked-NODE_43_length_144385_cov_19.5137_ID_85-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-NODE_43_length_144385_cov_19.5137_ID_85-processed-gene-0.41&CDS=1-2970
3077	OG0003077	YOR349W	snap_masked-NODE_34_length_171312_cov_19.2618_ID_67-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_34_length_171312_cov_19.2618_ID_67-processed-gene-0.90&CDS=1-3261
3078	OG0003078	YOR352W	augustus_masked-NODE_30_length_185954_cov_19.4228_ID_59-processed-gene-0.312-mRNA-1_1&gene=augustus_masked-NODE_30_length_185954_cov_19.4228_ID_59-processed-gene-0.312&CDS=1-726
3079	OG0003079	YOR356W	augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-3.192-mRNA-1_1&gene=augustus_masked-NODE_1_length_800456_cov_18.956_ID_1-processed-gene-3.192&CDS=1-3204
3080	OG0003080	YOR357C	augustus_masked-NODE_34_length_171312_cov_19.2618_ID_67-processed-gene-0.242-mRNA-1_1&gene=augustus_masked-NODE_34_length_171312_cov_19.2618_ID_67-processed-gene-0.242&CDS=1-513
3081	OG0003081	YOR358W	maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.160-mRNA-1_1&gene=maker-NODE_3_length_726745_cov_18.6369_ID_5-augustus-gene-6.160&CDS=1-606
3082	OG0003082	YOR359W	augustus_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.12&CDS=1-1983
3083	OG0003083	YOR360C	snap_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.239-mRNA-1_1&gene=snap_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.239&CDS=1-1680
3084	OG0003084	YOR361C	augustus_masked-NODE_19_length_230806_cov_19.3279_ID_37-processed-gene-1.239-mRNA-1_1&gene=augustus_masked-NODE_19_length_230806_cov_19.3279_ID_37-processed-gene-1.239&CDS=1-2202
3085	OG0003085	YOR362C	genemark-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.3-mRNA-1_1&gene=genemark-NODE_24_length_201069_cov_18.7772_ID_47-processed-gene-1.3&CDS=1-756
3086	OG0003086	YOR367W	snap_masked-NODE_44_length_140868_cov_19.0139_ID_87-processed-gene-0.209-mRNA-1_1&gene=snap_masked-NODE_44_length_140868_cov_19.0139_ID_87-processed-gene-0.209&CDS=1-435
3087	OG0003087	YOR368W	maker-NODE_13_length_279715_cov_18.2027_ID_25-augustus-gene-1.97-mRNA-1_1&gene=maker-NODE_13_length_279715_cov_18.2027_ID_25-augustus-gene-1.97&CDS=1-1089
3088	OG0003088	YOR369C	maker-NODE_23_length_209442_cov_18.9369_ID_45-augustus-gene-1.146-mRNA-1_1&gene=maker-NODE_23_length_209442_cov_18.9369_ID_45-augustus-gene-1.146&CDS=1-438
3089	OG0003089	YOR370C	maker-NODE_50_length_124055_cov_18.7741_ID_99-snap-gene-0.64-mRNA-1_1&gene=maker-NODE_50_length_124055_cov_18.7741_ID_99-snap-gene-0.64&CDS=1-1788
3090	OG0003090	YOR374W	maker-NODE_23_length_209442_cov_18.9369_ID_45-augustus-gene-1.137-mRNA-1_1&gene=maker-NODE_23_length_209442_cov_18.9369_ID_45-augustus-gene-1.137&CDS=1-1503
3091	OG0003091	YOR380W	maker-NODE_109_length_26862_cov_18.8474_ID_217-snap-gene-0.22-mRNA-1_1&gene=maker-NODE_109_length_26862_cov_18.8474_ID_217-snap-gene-0.22&CDS=1-1092
3092	OG0003092	YOR388C	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-5.60-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-5.60&CDS=1-1080
3093	OG0003093	YPL001W	maker-NODE_10_length_308460_cov_19.375_ID_19-augustus-gene-2.117-mRNA-1_1&gene=maker-NODE_10_length_308460_cov_19.375_ID_19-augustus-gene-2.117&CDS=1-1452
3094	OG0003094	YPL002C	augustus_masked-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-1.260-mRNA-1_1&gene=augustus_masked-NODE_13_length_279715_cov_18.2027_ID_25-processed-gene-1.260&CDS=1-741
3095	OG0003095	YPL003W	snap_masked-NODE_30_length_185954_cov_19.4228_ID_59-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_30_length_185954_cov_19.4228_ID_59-processed-gene-0.32&CDS=1-1800
3096	OG0003096	YPL006W	maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-1.23-mRNA-1_1&gene=maker-NODE_7_length_344975_cov_19.2962_ID_13-augustus-gene-1.23&CDS=1-3828
3097	OG0003097	YPL008W	maker-NODE_11_length_306385_cov_19.7367_ID_21-augustus-gene-2.19-mRNA-1_1&gene=maker-NODE_11_length_306385_cov_19.7367_ID_21-augustus-gene-2.19&CDS=1-2661
3098	OG0003098	YPL009C	augustus_masked-NODE_27_length_190369_cov_19.1575_ID_53-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_27_length_190369_cov_19.1575_ID_53-processed-gene-0.17&CDS=1-1917
3099	OG0003099	YPL010W	maker-NODE_27_length_190369_cov_19.1575_ID_53-augustus-gene-0.220-mRNA-1_1&gene=maker-NODE_27_length_190369_cov_19.1575_ID_53-augustus-gene-0.220&CDS=1-582
3100	OG0003100	YPL011C	maker-NODE_20_length_225737_cov_18.5558_ID_39-augustus-gene-1.113-mRNA-1_1&gene=maker-NODE_20_length_225737_cov_18.5558_ID_39-augustus-gene-1.113&CDS=1-561
3101	OG0003101	YPL012W	maker-NODE_34_length_171312_cov_19.2618_ID_67-augustus-gene-0.160-mRNA-1_1&gene=maker-NODE_34_length_171312_cov_19.2618_ID_67-augustus-gene-0.160&CDS=1-3693
3102	OG0003102	YPL013C	maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-5.133-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-augustus-gene-5.133&CDS=1-291
3103	OG0003103	YPL015C	augustus_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.116-mRNA-1_1&gene=augustus_masked-NODE_8_length_336372_cov_19.1489_ID_15-processed-gene-2.116&CDS=1-1098
3104	OG0003104	YPL016W	augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-5.19-mRNA-1_1&gene=augustus_masked-NODE_3_length_726745_cov_18.6369_ID_5-processed-gene-5.19&CDS=1-3729
3105	OG0003105	YPL020C	maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.101-mRNA-1_1&gene=maker-NODE_19_length_230806_cov_19.3279_ID_37-augustus-gene-1.101&CDS=1-1812
3106	OG0003106	YPL022W	maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-7.98-mRNA-1_1&gene=maker-NODE_1_length_800456_cov_18.956_ID_1-augustus-gene-7.98&CDS=1-2988
3107	OG0003107	YPL023C	augustus_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.17-mRNA-1_1&gene=augustus_masked-NODE_15_length_255706_cov_19.5054_ID_29-processed-gene-1.17&CDS=1-1830
3108	OG0003108	YPL024W	snap_masked-NODE_77_length_52952_cov_19.6403_ID_153-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_77_length_52952_cov_19.6403_ID_153-processed-gene-0.40&CDS=1-1113
3109	OG0003109	YPL028W	augustus_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-1.101-mRNA-1_1&gene=augustus_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-1.101&CDS=1-1191
3110	OG0003110	YPL029W	genemark-NODE_45_length_138795_cov_18.8109_ID_89-processed-gene-0.221-mRNA-1_1&gene=genemark-NODE_45_length_138795_cov_18.8109_ID_89-processed-gene-0.221&CDS=1-2268
3111	OG0003111	YPL030W	augustus_masked-NODE_50_length_124055_cov_18.7741_ID_99-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_50_length_124055_cov_18.7741_ID_99-processed-gene-0.17&CDS=1-1533
3112	OG0003112	YPL031C	snap_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.171-mRNA-1_1&gene=snap_masked-NODE_48_length_125197_cov_18.864_ID_95-processed-gene-0.171&CDS=1-1038
3113	OG0003113	YPL040C	maker-NODE_31_length_179249_cov_19.1009_ID_61-snap-gene-0.39-mRNA-1_1&gene=maker-NODE_31_length_179249_cov_19.1009_ID_61-snap-gene-0.39&CDS=1-3051
3114	OG0003114	YPL041C	augustus_masked-NODE_17_length_243555_cov_19.5157_ID_33-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_17_length_243555_cov_19.5157_ID_33-processed-gene-0.48&CDS=1-660
3115	OG0003115	YPL042C	maker-NODE_2_length_758014_cov_19.0229_ID_3-snap-gene-0.121-mRNA-1_1&gene=maker-NODE_2_length_758014_cov_19.0229_ID_3-snap-gene-0.121&CDS=1-1185
3116	OG0003116	YPL043W	augustus_masked-NODE_72_length_63210_cov_19.478_ID_143-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_72_length_63210_cov_19.478_ID_143-processed-gene-0.93&CDS=1-2283
3117	OG0003117	YPL045W	snap_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-0.132-mRNA-1_1&gene=snap_masked-NODE_7_length_344975_cov_19.2962_ID_13-processed-gene-0.132&CDS=1-2202
