	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034990_Candida_corydali
2684	OG0002684	YNL185C	augustus_masked-flattened_line_5-processed-gene-5.22-mRNA-1_1&gene=augustus_masked-flattened_line_5-processed-gene-5.22&CDS=1-408
2685	OG0002685	YNL186W	genemark-flattened_line_1-processed-gene-3.103-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-3.103&CDS=1-1851
2686	OG0002686	YNL189W	snap_masked-flattened_line_15-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-0.52&CDS=1-1626
2687	OG0002687	YNL191W	augustus_masked-flattened_line_9-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-0.112&CDS=1-849
2688	OG0002688	YNL193W	snap_masked-flattened_line_1-processed-gene-2.59-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.59&CDS=1-1578
2689	OG0002689	YNL197C	snap_masked-flattened_line_11-processed-gene-5.127-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-5.127&CDS=1-1194
2690	OG0002690	YNL200C	snap_masked-flattened_line_25-processed-gene-1.176-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-1.176&CDS=1-711
2691	OG0002691	YNL201C	maker-flattened_line_25-augustus-gene-1.211-mRNA-1_1&gene=maker-flattened_line_25-augustus-gene-1.211&CDS=1-3492
2692	OG0002692	YNL202W	snap_masked-flattened_line_25-processed-gene-1.178-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-1.178&CDS=1-870
2693	OG0002693	YNL206C	snap_masked-flattened_line_37-processed-gene-1.99-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-1.99&CDS=1-1122
2694	OG0002694	YNL207W	snap_masked-flattened_line_19-processed-gene-1.79-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.79&CDS=1-1272
2695	OG0002695	YNL208W	snap_masked-flattened_line_13-processed-gene-2.78-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-2.78&CDS=1-789
2696	OG0002696	YNL210W	snap_masked-flattened_line_19-processed-gene-1.103-mRNA-1_1&gene=snap_masked-flattened_line_19-processed-gene-1.103&CDS=1-375
2697	OG0002697	YNL211C	snap_masked-flattened_line_37-processed-gene-1.131-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-1.131&CDS=1-243
2698	OG0002698	YNL212W	snap_masked-flattened_line_37-processed-gene-1.93-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-1.93&CDS=1-2223
2699	OG0002699	YNL216W	snap_masked-flattened_line_41-processed-gene-1.122-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-1.122&CDS=1-1869
2700	OG0002700	YNL218W	snap_masked-flattened_line_1-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-0.38&CDS=1-1815
2701	OG0002701	YNL219C	snap_masked-flattened_line_21-processed-gene-2.122-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-2.122&CDS=1-1986
2702	OG0002702	YNL220W	maker-flattened_line_31-augustus-gene-1.248-mRNA-1_1&gene=maker-flattened_line_31-augustus-gene-1.248&CDS=1-3567
2703	OG0002703	YNL222W	augustus_masked-flattened_line_47-processed-gene-0.11-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.11&CDS=1-2934
2704	OG0002704	YNL223W	snap_masked-flattened_line_47-processed-gene-0.131-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.131&CDS=1-1170
2705	OG0002705	YNL224C	snap_masked-flattened_line_47-processed-gene-0.91-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.91&CDS=1-2055
2706	OG0002706	YNL227C	augustus_masked-flattened_line_47-processed-gene-0.49-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.49&CDS=1-1617
2707	OG0002707	YNL229C	snap_masked-flattened_line_29-processed-gene-0.95-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-0.95&CDS=1-1764
2708	OG0002708	YNL237W	snap_masked-flattened_line_31-processed-gene-1.236-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.236&CDS=1-1263
2709	OG0002709	YNL238W	snap_masked-flattened_line_31-processed-gene-1.197-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.197&CDS=1-2538
2710	OG0002710	YNL239W	snap_masked-flattened_line_17-processed-gene-2.48-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.48&CDS=1-1515
2711	OG0002711	YNL240C	snap_masked-flattened_line_31-processed-gene-1.235-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.235&CDS=1-1473
2712	OG0002712	YNL241C	snap_masked-flattened_line_31-processed-gene-1.198-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.198&CDS=1-1494
2713	OG0002713	YNL242W	snap_masked-flattened_line_17-processed-gene-2.58-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.58&CDS=1-6258
2714	OG0002714	YNL243W	snap_masked-flattened_line_9-processed-gene-1.22-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-1.22&CDS=1-3129
2715	OG0002715	YNL244C	snap_masked-flattened_line_15-processed-gene-1.8-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.8&CDS=1-327
2716	OG0002716	YNL245C	snap_masked-flattened_line_15-processed-gene-1.9-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.9&CDS=1-564
2717	OG0002717	YNL246W	snap_masked-flattened_line_3-processed-gene-5.110-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-5.110&CDS=1-786
2718	OG0002718	YNL247W	snap_masked-flattened_line_21-processed-gene-1.12-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-1.12&CDS=1-2763
2719	OG0002719	YNL248C	snap_masked-flattened_line_17-processed-gene-0.87-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-0.87&CDS=1-1017
2720	OG0002720	YNL249C	snap_masked-flattened_line_49-processed-gene-0.115-mRNA-1_1&gene=snap_masked-flattened_line_49-processed-gene-0.115&CDS=1-1542
2721	OG0002721	YNL250W	snap_masked-flattened_line_25-processed-gene-1.141-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-1.141&CDS=1-3909
2722	OG0002722	YNL251C	snap_masked-flattened_line_15-processed-gene-2.104-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.104&CDS=1-1932
2723	OG0002723	YNL252C	snap_masked-flattened_line_15-processed-gene-2.123-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.123&CDS=1-855
2724	OG0002724	YNL256W	snap_masked-flattened_line_15-processed-gene-2.105-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.105&CDS=1-3405
2725	OG0002725	YNL258C	snap_masked-flattened_line_3-processed-gene-2.74-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.74&CDS=1-972
2726	OG0002726	YNL259C	snap_masked-flattened_line_3-processed-gene-2.60-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.60&CDS=1-216
2727	OG0002727	YNL260C	snap_masked-flattened_line_3-processed-gene-2.57-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.57&CDS=1-498
2728	OG0002728	YNL262W	augustus_masked-flattened_line_3-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-2.13&CDS=1-7869
2729	OG0002729	YNL263C	snap_masked-flattened_line_3-processed-gene-2.55-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.55&CDS=1-870
2730	OG0002730	YNL267W	maker-flattened_line_15-augustus-gene-3.148-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-3.148&CDS=1-4209
2731	OG0002731	YNL272C	snap_masked-flattened_line_21-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.96&CDS=1-1890
2732	OG0002732	YNL273W	snap_masked-flattened_line_35-processed-gene-1.28-mRNA-1_1&gene=snap_masked-flattened_line_35-processed-gene-1.28&CDS=1-3519
2733	OG0002733	YNL274C	snap_masked-flattened_line_45-processed-gene-0.206-mRNA-1_1&gene=snap_masked-flattened_line_45-processed-gene-0.206&CDS=1-993
2734	OG0002734	YNL275W	snap_masked-flattened_line_53-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_53-processed-gene-0.38&CDS=1-1656
2735	OG0002735	YNL277W	snap_masked-flattened_line_3-processed-gene-1.27-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.27&CDS=1-1137
2736	OG0002736	YNL279W	genemark-flattened_line_7-processed-gene-6.49-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-6.49&CDS=1-1851
2737	OG0002737	YNL280C	snap_masked-flattened_line_51-processed-gene-0.112-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.112&CDS=1-1335
2738	OG0002738	YNL282W	augustus_masked-flattened_line_33-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-0.22&CDS=1-558
2739	OG0002739	YNL284C	snap_masked-flattened_line_17-processed-gene-3.23-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-3.23&CDS=1-840
2740	OG0002740	YNL286W	augustus_masked-flattened_line_37-processed-gene-0.40-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-0.40&CDS=1-606
2741	OG0002741	YNL287W	snap_masked-flattened_line_29-processed-gene-1.161-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-1.161&CDS=1-2769
2742	OG0002742	YNL289W	snap_masked-flattened_line_15-processed-gene-1.3-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-1.3&CDS=1-864
2743	OG0002743	YNL290W	augustus_masked-flattened_line_15-processed-gene-1.139-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-1.139&CDS=1-4302
2744	OG0002744	YNL292W	maker-flattened_line_15-augustus-gene-2.131-mRNA-1_1&gene=maker-flattened_line_15-augustus-gene-2.131&CDS=1-2751
2745	OG0002745	YNL293W	snap_masked-flattened_line_15-processed-gene-2.124-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.124&CDS=1-1626
2746	OG0002746	YNL294C	genemark-flattened_line_15-processed-gene-2.28-mRNA-1_1&gene=genemark-flattened_line_15-processed-gene-2.28&CDS=1-1500
2747	OG0002747	YNL298W	snap_masked-flattened_line_31-processed-gene-1.169-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.169&CDS=1-2292
2748	OG0002748	YNL305C	genemark-flattened_line_19-processed-gene-2.222-mRNA-1_1&gene=genemark-flattened_line_19-processed-gene-2.222&CDS=1-774
2749	OG0002749	YNL307C	snap_masked-flattened_line_1-processed-gene-2.76-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-2.76&CDS=1-1176
2750	OG0002750	YNL308C	maker-flattened_line_11-augustus-gene-2.4-mRNA-1_1&gene=maker-flattened_line_11-augustus-gene-2.4&CDS=1-4179
2751	OG0002751	YNL312W	snap_masked-flattened_line_41-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.50&CDS=1-780
2752	OG0002752	YNL313C	snap_masked-flattened_line_51-processed-gene-0.97-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.97&CDS=1-2625
2753	OG0002753	YNL315C	genemark-flattened_line_11-processed-gene-5.79-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-5.79&CDS=1-1038
2754	OG0002754	YNL316C	snap_masked-flattened_line_49-processed-gene-0.95-mRNA-1_1&gene=snap_masked-flattened_line_49-processed-gene-0.95&CDS=1-810
2755	OG0002755	YNL317W	genemark-flattened_line_5-processed-gene-3.138-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-3.138&CDS=1-1551
2756	OG0002756	YNL320W	snap_masked-flattened_line_33-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_33-processed-gene-0.58&CDS=1-825
2757	OG0002757	YNL321W	augustus_masked-flattened_line_33-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-0.18&CDS=1-3114
2758	OG0002758	YNL322C	genemark-flattened_line_33-processed-gene-0.102-mRNA-1_1&gene=genemark-flattened_line_33-processed-gene-0.102&CDS=1-384
2759	OG0002759	YNL323W	snap_masked-flattened_line_17-processed-gene-3.35-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-3.35&CDS=1-1320
2760	OG0002760	YNL325C	snap_masked-flattened_line_63-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_63-processed-gene-0.38&CDS=1-2526
2761	OG0002761	YNL328C	genemark-flattened_line_7-processed-gene-1.125-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.125&CDS=1-432
2762	OG0002762	YNL329C	genemark-flattened_line_7-processed-gene-1.147-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-1.147&CDS=1-3507
2763	OG0002763	YNL330C	snap_masked-flattened_line_13-processed-gene-3.36-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.36&CDS=1-1383
2764	OG0002764	YNR001C	maker-flattened_line_19-snap-gene-2.76-mRNA-1_1&gene=maker-flattened_line_19-snap-gene-2.76&CDS=1-1401
2765	OG0002765	YNR003C	snap_masked-flattened_line_55-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_55-processed-gene-0.66&CDS=1-951
2766	OG0002766	YNR006W	snap_masked-flattened_line_13-processed-gene-1.37-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-1.37&CDS=1-2148
2767	OG0002767	YNR007C	snap_masked-flattened_line_41-processed-gene-0.62-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.62&CDS=1-807
2768	OG0002768	YNR008W	snap_masked-flattened_line_41-processed-gene-0.63-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.63&CDS=1-2031
2769	OG0002769	YNR011C	snap_masked-flattened_line_25-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-0.38&CDS=1-2490
2770	OG0002770	YNR012W	snap_masked-flattened_line_25-processed-gene-0.59-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-0.59&CDS=1-1557
2771	OG0002771	YNR013C	snap_masked-flattened_line_25-processed-gene-1.166-mRNA-1_1&gene=snap_masked-flattened_line_25-processed-gene-1.166&CDS=1-2538
2772	OG0002772	YNR015W	snap_masked-flattened_line_51-processed-gene-0.160-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.160&CDS=1-1278
2773	OG0002773	YNR016C	snap_masked-flattened_line_3-processed-gene-3.63-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-3.63&CDS=1-6726
2774	OG0002774	YNR017W	snap_masked-flattened_line_51-processed-gene-0.119-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.119&CDS=1-630
2775	OG0002775	YNR018W	snap_masked-flattened_line_5-processed-gene-4.74-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-4.74&CDS=1-699
2776	OG0002776	YNR020C	snap_masked-flattened_line_61-processed-gene-0.42-mRNA-1_1&gene=snap_masked-flattened_line_61-processed-gene-0.42&CDS=1-732
2777	OG0002777	YNR023W	snap_masked-flattened_line_41-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-0.49&CDS=1-1413
2778	OG0002778	YNR029C	augustus_masked-flattened_line_13-processed-gene-0.21-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-0.21&CDS=1-1086
2779	OG0002779	YNR032C-A	snap_masked-flattened_line_1-processed-gene-6.84-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.84&CDS=1-219
2780	OG0002780	YNR032W	snap_masked-flattened_line_1-processed-gene-6.82-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.82&CDS=1-1143
2781	OG0002781	YNR033W	snap_masked-flattened_line_1-processed-gene-6.107-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-6.107&CDS=1-2283
2782	OG0002782	YNR036C	genemark-flattened_line_29-processed-gene-0.132-mRNA-1_1&gene=genemark-flattened_line_29-processed-gene-0.132&CDS=1-501
2783	OG0002783	YNR037C	snap_masked-flattened_line_47-processed-gene-0.155-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.155&CDS=1-273
2784	OG0002784	YNR038W	snap_masked-flattened_line_47-processed-gene-0.123-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.123&CDS=1-1767
2785	OG0002785	YNR040W	genemark-flattened_line_29-processed-gene-1.214-mRNA-1_1&gene=genemark-flattened_line_29-processed-gene-1.214&CDS=1-1458
2786	OG0002786	YNR041C	augustus_masked-flattened_line_33-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-0.37&CDS=1-2802
2787	OG0002787	YNR046W	genemark-flattened_line_41-processed-gene-0.130-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-0.130&CDS=1-318
2788	OG0002788	YNR050C	snap_masked-flattened_line_13-processed-gene-3.16-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.16&CDS=1-1332
2789	OG0002789	YNR051C	genemark-flattened_line_1-processed-gene-1.18-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-1.18&CDS=1-1722
2790	OG0002790	YNR052C	snap_masked-flattened_line_1-processed-gene-0.50-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-0.50&CDS=1-1434
2791	OG0002791	YNR053C	maker-flattened_line_1-snap-gene-0.131-mRNA-1_1&gene=maker-flattened_line_1-snap-gene-0.131&CDS=1-1554
2792	OG0002792	YNR054C	snap_masked-flattened_line_43-processed-gene-0.173-mRNA-1_1&gene=snap_masked-flattened_line_43-processed-gene-0.173&CDS=1-966
2793	OG0002793	YNR055C	augustus_masked-flattened_line_25-processed-gene-0.29-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-0.29&CDS=1-2043
2794	OG0002794	YOL001W	snap_masked-flattened_line_1-processed-gene-1.39-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-1.39&CDS=1-1860
2795	OG0002795	YOL003C	genemark-flattened_line_11-processed-gene-4.16-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-4.16&CDS=1-1146
2796	OG0002796	YOL004W	maker-flattened_line_41-snap-gene-1.141-mRNA-1_1&gene=maker-flattened_line_41-snap-gene-1.141&CDS=1-3942
2797	OG0002797	YOL005C	genemark-flattened_line_41-processed-gene-1.0-mRNA-1_1&gene=genemark-flattened_line_41-processed-gene-1.0&CDS=1-390
2798	OG0002798	YOL006C	snap_masked-flattened_line_1-processed-gene-0.71-mRNA-1_1&gene=snap_masked-flattened_line_1-processed-gene-0.71&CDS=1-2346
2799	OG0002799	YOL009C	snap_masked-flattened_line_11-processed-gene-5.114-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-5.114&CDS=1-1011
2800	OG0002800	YOL010W	snap_masked-flattened_line_39-processed-gene-1.119-mRNA-1_1&gene=snap_masked-flattened_line_39-processed-gene-1.119&CDS=1-1101
2801	OG0002801	YOL012C	snap_masked-flattened_line_9-processed-gene-5.137-mRNA-1_1&gene=snap_masked-flattened_line_9-processed-gene-5.137&CDS=1-399
2802	OG0002802	YOL016C	snap_masked-flattened_line_41-processed-gene-1.95-mRNA-1_1&gene=snap_masked-flattened_line_41-processed-gene-1.95&CDS=1-1251
2803	OG0002803	YOL019W	genemark-flattened_line_7-processed-gene-5.55-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-5.55&CDS=1-1641
2804	OG0002804	YOL021C	genemark-flattened_line_5-processed-gene-1.101-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-1.101&CDS=1-2967
2805	OG0002805	YOL022C	snap_masked-flattened_line_11-processed-gene-4.131-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.131&CDS=1-1197
2806	OG0002806	YOL023W	snap_masked-flattened_line_11-processed-gene-4.132-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-4.132&CDS=1-2109
2807	OG0002807	YOL026C	snap_masked-flattened_line_3-processed-gene-6.99-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-6.99&CDS=1-369
2808	OG0002808	YOL030W	genemark-flattened_line_35-processed-gene-0.104-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.104&CDS=1-1362
2809	OG0002809	YOL031C	snap_masked-flattened_line_47-processed-gene-0.98-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.98&CDS=1-1167
2810	OG0002810	YOL032W	snap_masked-flattened_line_47-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.96&CDS=1-666
2811	OG0002811	YOL033W	snap_masked-flattened_line_47-processed-gene-0.129-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.129&CDS=1-1503
2812	OG0002812	YOL034W	snap_masked-flattened_line_3-processed-gene-1.52-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-1.52&CDS=1-3180
2813	OG0002813	YOL038W	maker-flattened_line_3-snap-gene-6.54-mRNA-1_1&gene=maker-flattened_line_3-snap-gene-6.54&CDS=1-726
2814	OG0002814	YOL040C	maker-flattened_line_9-augustus-gene-5.85-mRNA-1_1&gene=maker-flattened_line_9-augustus-gene-5.85&CDS=1-1293
2815	OG0002815	YOL041C	snap_masked-flattened_line_17-processed-gene-2.47-mRNA-1_1&gene=snap_masked-flattened_line_17-processed-gene-2.47&CDS=1-1359
2816	OG0002816	YOL042W	snap_masked-flattened_line_7-processed-gene-6.80-mRNA-1_1&gene=snap_masked-flattened_line_7-processed-gene-6.80&CDS=1-1128
2817	OG0002817	YOL048C	genemark-flattened_line_47-processed-gene-0.224-mRNA-1_1&gene=genemark-flattened_line_47-processed-gene-0.224&CDS=1-519
2818	OG0002818	YOL049W	snap_masked-flattened_line_47-processed-gene-0.99-mRNA-1_1&gene=snap_masked-flattened_line_47-processed-gene-0.99&CDS=1-1428
2819	OG0002819	YOL052C	snap_masked-flattened_line_15-processed-gene-2.113-mRNA-1_1&gene=snap_masked-flattened_line_15-processed-gene-2.113&CDS=1-1113
2820	OG0002820	YOL057W	snap_masked-flattened_line_37-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_37-processed-gene-0.66&CDS=1-4248
2821	OG0002821	YOL058W	snap_masked-flattened_line_3-processed-gene-3.80-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-3.80&CDS=1-1242
2822	OG0002822	YOL060C	maker-flattened_line_9-snap-gene-3.48-mRNA-1_1&gene=maker-flattened_line_9-snap-gene-3.48&CDS=1-2304
2823	OG0002823	YOL061W	snap_masked-flattened_line_29-processed-gene-1.170-mRNA-1_1&gene=snap_masked-flattened_line_29-processed-gene-1.170&CDS=1-1326
