	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035674_Kregervanrija_delftensis
2659	OG0002659	YNL021W	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.107&CDS=1-2301
2660	OG0002660	YNL022C	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.93-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.93&CDS=1-1335
2661	OG0002661	YNL024C-A	augustus_masked-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.65-mRNA-1_1&gene=augustus_masked-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.65&CDS=1-213
2662	OG0002662	YNL025C	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.88-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-0.88&CDS=1-999
2663	OG0002663	YNL026W	genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-1.95&CDS=1-1503
2664	OG0002664	YNL032W	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.136-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-0.136&CDS=1-981
2665	OG0002665	YNL039W	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.68&CDS=1-2160
2666	OG0002666	YNL040W	genemark-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.33&CDS=1-1275
2667	OG0002667	YNL041C	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-1.132-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-1.132&CDS=1-2385
2668	OG0002668	YNL042W	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-1.158-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-1.158&CDS=1-1065
2669	OG0002669	YNL044W	augustus_masked-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.144-mRNA-1_1&gene=augustus_masked-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.144&CDS=1-1557
2670	OG0002670	YNL045W	genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_20_length_216721_cov_25.9753_ID_15554-processed-gene-1.108&CDS=1-1920
2671	OG0002671	YNL048W	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.96&CDS=1-1848
2672	OG0002672	YNL049C	genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-0.6&CDS=1-2799
2673	OG0002673	YNL051W	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.58&CDS=1-1188
2674	OG0002674	YNL054W	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.130-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-1.130&CDS=1-2322
2675	OG0002675	YNL056W	genemark-NODE_23_length_165307_cov_25.5434_ID_13060-processed-gene-0.145-mRNA-1_1&gene=genemark-NODE_23_length_165307_cov_25.5434_ID_13060-processed-gene-0.145&CDS=1-1065
2676	OG0002676	YNL059C	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.64&CDS=1-2268
2677	OG0002677	YNL061W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.44&CDS=1-1863
2678	OG0002678	YNL062C	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.63-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.63&CDS=1-1329
2679	OG0002679	YNL063W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.43-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.43&CDS=1-855
2680	OG0002680	YNL064C	genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.68-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.68&CDS=1-1212
2681	OG0002681	YNL071W	genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.219-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.219&CDS=1-1422
2682	OG0002682	YNL072W	genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.197-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.197&CDS=1-906
2683	OG0002683	YNL075W	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.137-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.137&CDS=1-864
2684	OG0002684	YNL076W	genemark-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.141-mRNA-1_1&gene=genemark-NODE_36_length_122867_cov_27.4798_ID_15696-processed-gene-0.141&CDS=1-2649
2685	OG0002685	YNL081C	maker-NODE_42_length_104565_cov_25.9856_ID_18546-augustus-gene-0.95-mRNA-1_1&gene=maker-NODE_42_length_104565_cov_25.9856_ID_18546-augustus-gene-0.95&CDS=1-363
2686	OG0002686	YNL082W	genemark-NODE_56_length_64359_cov_28.2504_ID_19461-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_56_length_64359_cov_28.2504_ID_19461-processed-gene-0.1&CDS=1-3345
2687	OG0002687	YNL084C	genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.236-mRNA-1_1&gene=genemark-NODE_28_length_150083_cov_25.3932_ID_11605-processed-gene-0.236&CDS=1-1161
2688	OG0002688	YNL085W	snap_masked-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.89&CDS=1-2241
2689	OG0002689	YNL088W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.73-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.73&CDS=1-4263
2690	OG0002690	YNL090W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.80-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.80&CDS=1-588
2691	OG0002691	YNL094W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.119-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.119&CDS=1-1998
2692	OG0002692	YNL097C	genemark-NODE_80_length_31392_cov_30.7996_ID_20331-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_80_length_31392_cov_30.7996_ID_20331-processed-gene-0.44&CDS=1-1302
2693	OG0002693	YNL099C	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.26-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.26&CDS=1-657
2694	OG0002694	YNL101W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.27-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.27&CDS=1-1902
2695	OG0002695	YNL102W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.77-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.77&CDS=1-4551
2696	OG0002696	YNL107W	genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-1.91&CDS=1-627
2697	OG0002697	YNL110C	genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.221-mRNA-1_1&gene=genemark-NODE_30_length_143894_cov_25.2298_ID_13164-processed-gene-0.221&CDS=1-843
2698	OG0002698	YNL113W	genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.68-mRNA-1_1&gene=genemark-NODE_7_length_357703_cov_25.2778_ID_10322-processed-gene-0.68&CDS=1-393
2699	OG0002699	YNL118C	genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_33_length_135795_cov_26.9639_ID_17199-processed-gene-0.139&CDS=1-2679
2700	OG0002700	YNL119W	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.149-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.149&CDS=1-1281
2701	OG0002701	YNL122C	snap_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.283-mRNA-1_1&gene=snap_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.283&CDS=1-291
2702	OG0002702	YNL123W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.35&CDS=1-3060
2703	OG0002703	YNL124W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.85&CDS=1-2016
2704	OG0002704	YNL126W	augustus_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.185-mRNA-1_1&gene=augustus_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.185&CDS=1-2361
2705	OG0002705	YNL127W	augustus_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.138-mRNA-1_1&gene=augustus_masked-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.138&CDS=1-2949
2706	OG0002706	YNL132W	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.39&CDS=1-3183
2707	OG0002707	YNL137C	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.42&CDS=1-1434
2708	OG0002708	YNL138W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-0.45&CDS=1-1635
2709	OG0002709	YNL138W-A	snap_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.218-mRNA-1_1&gene=snap_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.218&CDS=1-246
2710	OG0002710	YNL139C	augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.174-mRNA-1_1&gene=augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.174&CDS=1-5007
2711	OG0002711	YNL141W	genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.155-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-1.155&CDS=1-1059
2712	OG0002712	YNL142W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.14-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-2.14&CDS=1-1425
2713	OG0002713	YNL147W	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.21&CDS=1-417
2714	OG0002714	YNL148C	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.38&CDS=1-726
2715	OG0002715	YNL149C	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.37&CDS=1-399
2716	OG0002716	YNL151C	genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.19-mRNA-1_1&gene=genemark-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.19&CDS=1-705
2717	OG0002717	YNL152W	snap_masked-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_21_length_210515_cov_26.0988_ID_11168-processed-gene-0.78&CDS=1-1662
2718	OG0002718	YNL153C	genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.110-mRNA-1_1&gene=genemark-NODE_17_length_227260_cov_30.3112_ID_11747-processed-gene-1.110&CDS=1-387
2719	OG0002719	YNL155W	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.181-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.181&CDS=1-843
2720	OG0002720	YNL161W	genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.47-mRNA-1_1&gene=genemark-NODE_2_length_500633_cov_25.5139_ID_10700-processed-gene-4.47&CDS=1-2232
2721	OG0002721	YNL163C	maker-NODE_35_length_126141_cov_26.8338_ID_12752-augustus-gene-0.119-mRNA-1_1&gene=maker-NODE_35_length_126141_cov_26.8338_ID_12752-augustus-gene-0.119&CDS=1-3126
2722	OG0002722	YNL168C	genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.90-mRNA-1_1&gene=genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.90&CDS=1-702
2723	OG0002723	YNL169C	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.188-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.188&CDS=1-1281
2724	OG0002724	YNL172W	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.227-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.227&CDS=1-5079
2725	OG0002725	YNL173C	maker-NODE_3_length_410227_cov_25.6116_ID_22000-augustus-gene-2.39-mRNA-1_1&gene=maker-NODE_3_length_410227_cov_25.6116_ID_22000-augustus-gene-2.39&CDS=1-792
2726	OG0002726	YNL175C	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-0.105-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-0.105&CDS=1-1143
2727	OG0002727	YNL177C	genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_48_length_78224_cov_26.2464_ID_48421-processed-gene-0.4&CDS=1-885
2728	OG0002728	YNL178W	genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.51&CDS=1-720
2729	OG0002729	YNL181W	genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.64&CDS=1-1377
2730	OG0002730	YNL182C	genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.44-mRNA-1_1&gene=genemark-NODE_55_length_64548_cov_30.9987_ID_17277-processed-gene-0.44&CDS=1-1458
2731	OG0002731	YNL183C	augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.173&CDS=1-2523
2732	OG0002732	YNL185C	genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.83-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.83&CDS=1-453
2733	OG0002733	YNL186W	genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.42-mRNA-1_1&gene=genemark-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.42&CDS=1-2310
2734	OG0002734	YNL189W	genemark-NODE_52_length_70512_cov_29.2641_ID_19300-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_52_length_70512_cov_29.2641_ID_19300-processed-gene-0.37&CDS=1-1647
2735	OG0002735	YNL191W	genemark-NODE_52_length_70512_cov_29.2641_ID_19300-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_52_length_70512_cov_29.2641_ID_19300-processed-gene-0.48&CDS=1-1086
2736	OG0002736	YNL193W	genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_8_length_296065_cov_26.2734_ID_35064-processed-gene-0.30&CDS=1-1521
2737	OG0002737	YNL200C	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.113-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.113&CDS=1-714
2738	OG0002738	YNL206C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.116-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-4.116&CDS=1-1296
2739	OG0002739	YNL212W	augustus_masked-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.72-mRNA-1_1&gene=augustus_masked-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.72&CDS=1-2484
2740	OG0002740	YNL213C	genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_27_length_150341_cov_26.0932_ID_11459-processed-gene-0.118&CDS=1-744
2741	OG0002741	YNL216W	genemark-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_18_length_220966_cov_24.8878_ID_12157-processed-gene-1.82&CDS=1-2676
2742	OG0002742	YNL217W	augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-0.59&CDS=1-2331
2743	OG0002743	YNL218W	maker-NODE_5_length_380124_cov_25.8902_ID_9938-snap-gene-2.8-mRNA-1_1&gene=maker-NODE_5_length_380124_cov_25.8902_ID_9938-snap-gene-2.8&CDS=1-2526
2744	OG0002744	YNL219C	augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.121&CDS=1-2373
2745	OG0002745	YNL220W	genemark-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_63_length_53218_cov_29.507_ID_17471-processed-gene-0.5&CDS=1-1284
2746	OG0002746	YNL221C	genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-1.144-mRNA-1_1&gene=genemark-NODE_14_length_251124_cov_27.5689_ID_15618-processed-gene-1.144&CDS=1-2670
2747	OG0002747	YNL222W	genemark-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.60&CDS=1-681
2748	OG0002748	YNL223W	genemark-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.66-mRNA-1_1&gene=genemark-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.66&CDS=1-1980
2749	OG0002749	YNL224C	genemark-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.34-mRNA-1_1&gene=genemark-NODE_26_length_150656_cov_24.7687_ID_11389-processed-gene-0.34&CDS=1-2529
2750	OG0002750	YNL227C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.25-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-1.25&CDS=1-1587
2751	OG0002751	YNL229C	maker-NODE_25_length_151658_cov_25.1767_ID_13276-augustus-gene-0.161-mRNA-1_1&gene=maker-NODE_25_length_151658_cov_25.1767_ID_13276-augustus-gene-0.161&CDS=1-2205
2752	OG0002752	YNL230C	genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.180-mRNA-1_1&gene=genemark-NODE_15_length_243239_cov_27.1044_ID_38948-processed-gene-1.180&CDS=1-888
2753	OG0002753	YNL231C	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.59-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.59&CDS=1-1149
2754	OG0002754	YNL232W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.40-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-3.40&CDS=1-759
2755	OG0002755	YNL233W	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.61-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.61&CDS=1-4518
2756	OG0002756	YNL234W	augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.153-mRNA-1_1&gene=augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-2.153&CDS=1-4518
2757	OG0002757	YNL237W	augustus_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.43&CDS=1-3822
2758	OG0002758	YNL238W	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.136-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.136&CDS=1-2625
2759	OG0002759	YNL239W	augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.84-mRNA-1_1&gene=augustus_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.84&CDS=1-3066
2760	OG0002760	YNL240C	genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.76-mRNA-1_1&gene=genemark-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.76&CDS=1-1605
2761	OG0002761	YNL241C	augustus_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.45-mRNA-1_1&gene=augustus_masked-NODE_19_length_216850_cov_25.7051_ID_10513-processed-gene-0.45&CDS=1-4485
2762	OG0002762	YNL242W	augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-NODE_5_length_380124_cov_25.8902_ID_9938-processed-gene-2.142&CDS=1-5340
2763	OG0002763	YNL243W	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.26&CDS=1-3168
2764	OG0002764	YNL244C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.5&CDS=1-327
2765	OG0002765	YNL245C	genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.6-mRNA-1_1&gene=genemark-NODE_1_length_541563_cov_27.9706_ID_22646-processed-gene-0.6&CDS=1-699
2766	OG0002766	YNL246W	genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.150-mRNA-1_1&gene=genemark-NODE_3_length_410227_cov_25.6116_ID_22000-processed-gene-3.150&CDS=1-765
2767	OG0002767	YNL247W	snap_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.20-mRNA-1_1&gene=snap_masked-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.20&CDS=1-2346
2768	OG0002768	YNL248C	genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.9-mRNA-1_1&gene=genemark-NODE_10_length_281918_cov_25.6214_ID_12450-processed-gene-1.9&CDS=1-1287
2769	OG0002769	YNL250W	genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.145-mRNA-1_1&gene=genemark-NODE_6_length_371428_cov_26.1942_ID_14693-processed-gene-1.145&CDS=1-3936
2770	OG0002770	YNL251C	genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_22_length_204236_cov_24.9953_ID_12299-processed-gene-1.112&CDS=1-2025
2771	OG0002771	YNL252C	maker-NODE_2_length_500633_cov_25.5139_ID_10700-snap-gene-4.6-mRNA-1_1&gene=maker-NODE_2_length_500633_cov_25.5139_ID_10700-snap-gene-4.6&CDS=1-3921
