	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034893_Ogataea_philodendra
2798	OG0002798	YOR207C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.92-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.92&CDS=1-3414
2799	OG0002799	YOR209C	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.140-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.140&CDS=1-1236
2800	OG0002800	YOR210W	augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.203-mRNA-1_1&gene=augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.203&CDS=1-228
2801	OG0002801	YOR211C	maker-NODE_4_length_568887_cov_64.9081_ID_7-augustus-gene-3.3-mRNA-1_1&gene=maker-NODE_4_length_568887_cov_64.9081_ID_7-augustus-gene-3.3&CDS=1-4356
2802	OG0002802	YOR215C	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-2.89-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-2.89&CDS=1-570
2803	OG0002803	YOR216C	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-2.87-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-2.87&CDS=1-1467
2804	OG0002804	YOR217W	snap_masked-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-0.141-mRNA-1_1&gene=snap_masked-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-0.141&CDS=1-2586
2805	OG0002805	YOR223W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.54&CDS=1-810
2806	OG0002806	YOR224C	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-0.81&CDS=1-444
2807	OG0002807	YOR226C	genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.28-mRNA-1_1&gene=genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.28&CDS=1-474
2808	OG0002808	YOR228C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.95-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.95&CDS=1-819
2809	OG0002809	YOR232W	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.88-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.88&CDS=1-615
2810	OG0002810	YOR233W	augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.267-mRNA-1_1&gene=augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.267&CDS=1-2460
2811	OG0002811	YOR238W	snap_masked-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.157-mRNA-1_1&gene=snap_masked-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.157&CDS=1-831
2812	OG0002812	YOR239W	augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.201-mRNA-1_1&gene=augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.201&CDS=1-930
2813	OG0002813	YOR241W	snap_masked-NODE_24_length_80549_cov_69.0098_ID_47-processed-gene-0.117-mRNA-1_1&gene=snap_masked-NODE_24_length_80549_cov_69.0098_ID_47-processed-gene-0.117&CDS=1-1461
2814	OG0002814	YOR243C	augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-10.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-10.26&CDS=1-4155
2815	OG0002815	YOR245C	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-5.77-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-5.77&CDS=1-603
2816	OG0002816	YOR246C	maker-NODE_13_length_304413_cov_67.7473_ID_25-augustus-gene-2.2-mRNA-1_1&gene=maker-NODE_13_length_304413_cov_67.7473_ID_25-augustus-gene-2.2&CDS=1-2349
2817	OG0002817	YOR249C	genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.84&CDS=1-2382
2818	OG0002818	YOR250C	augustus_masked-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-1.169-mRNA-1_1&gene=augustus_masked-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-1.169&CDS=1-1407
2819	OG0002819	YOR251C	genemark-NODE_21_length_128179_cov_67.4733_ID_41-processed-gene-0.98-mRNA-1_1&gene=genemark-NODE_21_length_128179_cov_67.4733_ID_41-processed-gene-0.98&CDS=1-909
2820	OG0002820	YOR252W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.109&CDS=1-501
2821	OG0002821	YOR253W	augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.174-mRNA-1_1&gene=augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.174&CDS=1-1323
2822	OG0002822	YOR254C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.91-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.91&CDS=1-2019
2823	OG0002823	YOR257W	maker-NODE_3_length_643798_cov_66.6584_ID_5-snap-gene-1.170-mRNA-1_1&gene=maker-NODE_3_length_643798_cov_66.6584_ID_5-snap-gene-1.170&CDS=1-474
2824	OG0002824	YOR259C	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-3.89-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-3.89&CDS=1-1266
2825	OG0002825	YOR260W	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-3.66-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-3.66&CDS=1-1383
2826	OG0002826	YOR261C	genemark-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-2.79-mRNA-1_1&gene=genemark-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-2.79&CDS=1-1032
2827	OG0002827	YOR262W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.113-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-8.113&CDS=1-1131
2828	OG0002828	YOR269W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-10.139-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-10.139&CDS=1-1425
2829	OG0002829	YOR271C	genemark-NODE_23_length_126160_cov_79.7986_ID_45-processed-gene-0.72-mRNA-1_1&gene=genemark-NODE_23_length_126160_cov_79.7986_ID_45-processed-gene-0.72&CDS=1-981
2830	OG0002830	YOR272W	augustus_masked-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-2.168-mRNA-1_1&gene=augustus_masked-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-2.168&CDS=1-1344
2831	OG0002831	YOR273C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.45-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.45&CDS=1-1878
2832	OG0002832	YOR274W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.102-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.102&CDS=1-1278
2833	OG0002833	YOR275C	augustus_masked-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.313-mRNA-1_1&gene=augustus_masked-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.313&CDS=1-3471
2834	OG0002834	YOR276W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.81&CDS=1-429
2835	OG0002835	YOR278W	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-1.12&CDS=1-783
2836	OG0002836	YOR281C	genemark-NODE_17_length_175091_cov_70.6054_ID_33-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_17_length_175091_cov_70.6054_ID_33-processed-gene-0.95&CDS=1-765
2837	OG0002837	YOR283W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-2.159-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-2.159&CDS=1-687
2838	OG0002838	YOR288C	genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-3.142-mRNA-1_1&gene=genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-3.142&CDS=1-879
2839	OG0002839	YOR289W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-0.129-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-0.129&CDS=1-609
2840	OG0002840	YOR291W	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.70-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.70&CDS=1-4128
2841	OG0002841	YOR292C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.67-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.67&CDS=1-822
2842	OG0002842	YOR294W	maker-NODE_20_length_141134_cov_67.3989_ID_39-snap-gene-0.4-mRNA-1_1&gene=maker-NODE_20_length_141134_cov_67.3989_ID_39-snap-gene-0.4&CDS=1-591
2843	OG0002843	YOR298W	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-0.118-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-0.118&CDS=1-975
2844	OG0002844	YOR301W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-3.58-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-3.58&CDS=1-1320
2845	OG0002845	YOR303W	maker-NODE_4_length_568887_cov_64.9081_ID_7-augustus-gene-2.176-mRNA-1_1&gene=maker-NODE_4_length_568887_cov_64.9081_ID_7-augustus-gene-2.176&CDS=1-3192
2846	OG0002846	YOR305W	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-4.171-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-4.171&CDS=1-822
2847	OG0002847	YOR308C	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-4.170-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-4.170&CDS=1-1233
2848	OG0002848	YOR310C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-0.57-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-0.57&CDS=1-1509
2849	OG0002849	YOR311C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-1.30&CDS=1-978
2850	OG0002850	YOR313C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.100-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-3.100&CDS=1-762
2851	OG0002851	YOR317W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-2.160-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-2.160&CDS=1-2100
2852	OG0002852	YOR319W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-0.122-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-0.122&CDS=1-621
2853	OG0002853	YOR322C	genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.199-mRNA-1_1&gene=genemark-NODE_12_length_348569_cov_68.2112_ID_23-processed-gene-2.199&CDS=1-2049
2854	OG0002854	YOR323C	genemark-NODE_17_length_175091_cov_70.6054_ID_33-processed-gene-0.14-mRNA-1_1&gene=genemark-NODE_17_length_175091_cov_70.6054_ID_33-processed-gene-0.14&CDS=1-1293
2855	OG0002855	YOR330C	snap_masked-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.97-mRNA-1_1&gene=snap_masked-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.97&CDS=1-3642
2856	OG0002856	YOR334W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.6-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.6&CDS=1-1845
2857	OG0002857	YOR335C	maker-NODE_10_length_361062_cov_67.9065_ID_19-augustus-gene-2.291-mRNA-1_1&gene=maker-NODE_10_length_361062_cov_67.9065_ID_19-augustus-gene-2.291&CDS=1-4206
2858	OG0002858	YOR336W	augustus_masked-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-2.219-mRNA-1_1&gene=augustus_masked-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-2.219&CDS=1-4002
2859	OG0002859	YOR340C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.8-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-5.8&CDS=1-897
2860	OG0002860	YOR341W	genemark-NODE_19_length_141596_cov_74.0208_ID_37-processed-gene-0.151-mRNA-1_1&gene=genemark-NODE_19_length_141596_cov_74.0208_ID_37-processed-gene-0.151&CDS=1-4902
2861	OG0002861	YOR346W	augustus_masked-NODE_21_length_128179_cov_67.4733_ID_41-processed-gene-0.200-mRNA-1_1&gene=augustus_masked-NODE_21_length_128179_cov_67.4733_ID_41-processed-gene-0.200&CDS=1-2868
2862	OG0002862	YOR348C	genemark-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-2.125-mRNA-1_1&gene=genemark-NODE_13_length_304413_cov_67.7473_ID_25-processed-gene-2.125&CDS=1-1647
2863	OG0002863	YOR349W	augustus_masked-NODE_20_length_141134_cov_67.3989_ID_39-processed-gene-0.36-mRNA-1_1&gene=augustus_masked-NODE_20_length_141134_cov_67.3989_ID_39-processed-gene-0.36&CDS=1-2730
2864	OG0002864	YOR351C	maker-NODE_16_length_209552_cov_67.4697_ID_31-snap-gene-1.10-mRNA-1_1&gene=maker-NODE_16_length_209552_cov_67.4697_ID_31-snap-gene-1.10&CDS=1-1230
2865	OG0002865	YOR352W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-9.31-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-9.31&CDS=1-1041
2866	OG0002866	YOR353C	genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-1.84-mRNA-1_1&gene=genemark-NODE_4_length_568887_cov_64.9081_ID_7-processed-gene-1.84&CDS=1-1866
2867	OG0002867	YOR355W	augustus_masked-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.286-mRNA-1_1&gene=augustus_masked-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.286&CDS=1-2661
2868	OG0002868	YOR356W	genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.83-mRNA-1_1&gene=genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-1.83&CDS=1-1926
2869	OG0002869	YOR357C	maker-NODE_7_length_450359_cov_65.6065_ID_13-augustus-gene-2.179-mRNA-1_1&gene=maker-NODE_7_length_450359_cov_65.6065_ID_13-augustus-gene-2.179&CDS=1-1275
2870	OG0002870	YOR358W	genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-2.145-mRNA-1_1&gene=genemark-NODE_7_length_450359_cov_65.6065_ID_13-processed-gene-2.145&CDS=1-696
2871	OG0002871	YOR359W	genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.53&CDS=1-1467
2872	OG0002872	YOR361C	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.151-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.151&CDS=1-2169
2873	OG0002873	YOR362C	maker-NODE_10_length_361062_cov_67.9065_ID_19-snap-gene-2.295-mRNA-1_1&gene=maker-NODE_10_length_361062_cov_67.9065_ID_19-snap-gene-2.295&CDS=1-861
2874	OG0002874	YOR367W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.142-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.142&CDS=1-597
2875	OG0002875	YOR368W	genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.60-mRNA-1_1&gene=genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.60&CDS=1-1431
2876	OG0002876	YOR369C	genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.59-mRNA-1_1&gene=genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.59&CDS=1-429
2877	OG0002877	YOR370C	genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.32-mRNA-1_1&gene=genemark-NODE_15_length_270368_cov_69.5672_ID_29-processed-gene-0.32&CDS=1-1812
2878	OG0002878	YOR375C	genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_14_length_283762_cov_68.7995_ID_27-processed-gene-1.93&CDS=1-1377
2879	OG0002879	YOR378W	maker-NODE_1_length_1278667_cov_66.6163_ID_1-augustus-gene-6.154-mRNA-1_1&gene=maker-NODE_1_length_1278667_cov_66.6163_ID_1-augustus-gene-6.154&CDS=1-2409
2880	OG0002880	YOR388C	genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.117-mRNA-1_1&gene=genemark-NODE_10_length_361062_cov_67.9065_ID_19-processed-gene-1.117&CDS=1-1086
2881	OG0002881	YPL002C	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.107-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.107&CDS=1-501
2882	OG0002882	YPL003W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-7.101-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-7.101&CDS=1-1485
2883	OG0002883	YPL006W	snap_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.156-mRNA-1_1&gene=snap_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-11.156&CDS=1-3741
2884	OG0002884	YPL008W	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.123-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-2.123&CDS=1-2400
2885	OG0002885	YPL009C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.141-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.141&CDS=1-2805
2886	OG0002886	YPL010W	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.115-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.115&CDS=1-570
2887	OG0002887	YPL011C	augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-1.127-mRNA-1_1&gene=augustus_masked-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-1.127&CDS=1-750
2888	OG0002888	YPL012W	genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-1.96-mRNA-1_1&gene=genemark-NODE_1_length_1278667_cov_66.6163_ID_1-processed-gene-1.96&CDS=1-3549
2889	OG0002889	YPL014W	snap_masked-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.91-mRNA-1_1&gene=snap_masked-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.91&CDS=1-1077
2890	OG0002890	YPL015C	augustus_masked-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.19&CDS=1-984
2891	OG0002891	YPL016W	augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.8&CDS=1-2667
2892	OG0002892	YPL020C	genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.142-mRNA-1_1&gene=genemark-NODE_5_length_524919_cov_64.9816_ID_9-processed-gene-1.142&CDS=1-1776
2893	OG0002893	YPL022W	augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.24&CDS=1-4482
2894	OG0002894	YPL023C	genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.52-mRNA-1_1&gene=genemark-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.52&CDS=1-1902
2895	OG0002895	YPL028W	genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.93-mRNA-1_1&gene=genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-2.93&CDS=1-1188
2896	OG0002896	YPL029W	augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.277-mRNA-1_1&gene=augustus_masked-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.277&CDS=1-2196
2897	OG0002897	YPL030W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.93-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.93&CDS=1-1680
2898	OG0002898	YPL031C	augustus_masked-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.180-mRNA-1_1&gene=augustus_masked-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.180&CDS=1-945
2899	OG0002899	YPL037C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-1.14-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-1.14&CDS=1-456
2900	OG0002900	YPL040C	augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.162-mRNA-1_1&gene=augustus_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-5.162&CDS=1-3228
2901	OG0002901	YPL042C	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.49-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.49&CDS=1-1227
2902	OG0002902	YPL043W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.122-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.122&CDS=1-2034
2903	OG0002903	YPL045W	augustus_masked-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.182-mRNA-1_1&gene=augustus_masked-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.182&CDS=1-2403
2904	OG0002904	YPL046C	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.95-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.95&CDS=1-297
2905	OG0002905	YPL048W	genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-1.11-mRNA-1_1&gene=genemark-NODE_6_length_488750_cov_65.2929_ID_11-processed-gene-1.11&CDS=1-1221
2906	OG0002906	YPL050C	genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.75-mRNA-1_1&gene=genemark-NODE_8_length_389341_cov_68.8812_ID_15-processed-gene-2.75&CDS=1-1587
2907	OG0002907	YPL051W	maker-NODE_14_length_283762_cov_68.7995_ID_27-augustus-gene-1.333-mRNA-1_1&gene=maker-NODE_14_length_283762_cov_68.7995_ID_27-augustus-gene-1.333&CDS=1-1227
2908	OG0002908	YPL057C	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.122-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-4.122&CDS=1-1062
2909	OG0002909	YPL059W	genemark-NODE_21_length_128179_cov_67.4733_ID_41-processed-gene-0.95-mRNA-1_1&gene=genemark-NODE_21_length_128179_cov_67.4733_ID_41-processed-gene-0.95&CDS=1-429
2910	OG0002910	YPL060W	genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.196-mRNA-1_1&gene=genemark-NODE_18_length_162580_cov_65.1521_ID_35-processed-gene-0.196&CDS=1-1089
2911	OG0002911	YPL063W	genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.156-mRNA-1_1&gene=genemark-NODE_3_length_643798_cov_66.6584_ID_5-processed-gene-2.156&CDS=1-1350
2912	OG0002912	YPL065W	genemark-NODE_19_length_141596_cov_74.0208_ID_37-processed-gene-0.134-mRNA-1_1&gene=genemark-NODE_19_length_141596_cov_74.0208_ID_37-processed-gene-0.134&CDS=1-729
2913	OG0002913	YPL067C	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.91-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-1.91&CDS=1-630
2914	OG0002914	YPL069C	snap_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.116-mRNA-1_1&gene=snap_masked-NODE_2_length_789798_cov_75.9216_ID_3-processed-gene-0.116&CDS=1-945
2915	OG0002915	YPL072W	genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.132-mRNA-1_1&gene=genemark-NODE_11_length_352897_cov_66.8228_ID_21-processed-gene-2.132&CDS=1-1611
