	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035318_Hyphopichia_heimii
3278	OG0003278	YOR374W	snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.147-mRNA-1_1&gene=snap_masked-NODE_23_length_138619_cov_16.8864_ID_25492-processed-gene-0.147&CDS=1-1572
3279	OG0003279	YOR375C	snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.258-mRNA-1_1&gene=snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.258&CDS=1-1365
3280	OG0003280	YOR378W	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.60-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.60&CDS=1-1551
3281	OG0003281	YOR386W	snap_masked-NODE_3_length_307707_cov_19.6315_ID_16958-processed-gene-2.18-mRNA-1_1&gene=snap_masked-NODE_3_length_307707_cov_19.6315_ID_16958-processed-gene-2.18&CDS=1-1662
3282	OG0003282	YOR388C	snap_masked-NODE_1_length_317107_cov_21.5492_ID_27152-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_1_length_317107_cov_21.5492_ID_27152-processed-gene-0.90&CDS=1-1137
3283	OG0003283	YPL002C	snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.5&CDS=1-690
3284	OG0003284	YPL003W	snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_63_length_65765_cov_16.3474_ID_26203-processed-gene-0.26&CDS=1-1578
3285	OG0003285	YPL005W	snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.78&CDS=1-2064
3286	OG0003286	YPL006W	snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.76-mRNA-1_1&gene=snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.76&CDS=1-3861
3287	OG0003287	YPL008W	snap_masked-NODE_48_length_87499_cov_16.6838_ID_19881-processed-gene-0.93-mRNA-1_1&gene=snap_masked-NODE_48_length_87499_cov_16.6838_ID_19881-processed-gene-0.93&CDS=1-2448
3288	OG0003288	YPL009C	snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.108&CDS=1-3183
3289	OG0003289	YPL010W	snap_masked-NODE_12_length_180239_cov_16.75_ID_18367-processed-gene-0.47-mRNA-1_1&gene=snap_masked-NODE_12_length_180239_cov_16.75_ID_18367-processed-gene-0.47&CDS=1-576
3290	OG0003290	YPL011C	snap_masked-NODE_12_length_180239_cov_16.75_ID_18367-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_12_length_180239_cov_16.75_ID_18367-processed-gene-0.48&CDS=1-1095
3291	OG0003291	YPL012W	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.34&CDS=1-3615
3292	OG0003292	YPL013C	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-0.33&CDS=1-399
3293	OG0003293	YPL015C	snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.86-mRNA-1_1&gene=snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.86&CDS=1-1134
3294	OG0003294	YPL020C	augustus_masked-NODE_12_length_180239_cov_16.75_ID_18367-processed-gene-0.235-mRNA-1_1&gene=augustus_masked-NODE_12_length_180239_cov_16.75_ID_18367-processed-gene-0.235&CDS=1-1449
3295	OG0003295	YPL022W	snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.195-mRNA-1_1&gene=snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.195&CDS=1-3153
3296	OG0003296	YPL023C	snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.194-mRNA-1_1&gene=snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.194&CDS=1-1908
3297	OG0003297	YPL024W	snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.239-mRNA-1_1&gene=snap_masked-NODE_4_length_299148_cov_21.5119_ID_28963-processed-gene-1.239&CDS=1-582
3298	OG0003298	YPL028W	augustus_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.43-mRNA-1_1&gene=augustus_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.43&CDS=1-1203
3299	OG0003299	YPL029W	snap_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.29&CDS=1-2181
3300	OG0003300	YPL030W	snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.67-mRNA-1_1&gene=snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.67&CDS=1-1728
3301	OG0003301	YPL031C	snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.66-mRNA-1_1&gene=snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.66&CDS=1-1092
3302	OG0003302	YPL041C	snap_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.26-mRNA-1_1&gene=snap_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.26&CDS=1-609
3303	OG0003303	YPL042C	maker-NODE_61_length_66840_cov_17.3533_ID_19610-augustus-gene-0.67-mRNA-1_1&gene=maker-NODE_61_length_66840_cov_17.3533_ID_19610-augustus-gene-0.67&CDS=1-2595
3304	OG0003304	YPL043W	genemark-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.187-mRNA-1_1&gene=genemark-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.187&CDS=1-2139
3305	OG0003305	YPL045W	snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.34&CDS=1-2811
3306	OG0003306	YPL046C	snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.69-mRNA-1_1&gene=snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.69&CDS=1-291
3307	OG0003307	YPL048W	genemark-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.185-mRNA-1_1&gene=genemark-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.185&CDS=1-1227
3308	OG0003308	YPL050C	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.49-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.49&CDS=1-1101
3309	OG0003309	YPL051W	snap_masked-NODE_67_length_61163_cov_16.9679_ID_28074-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_67_length_61163_cov_16.9679_ID_28074-processed-gene-0.22&CDS=1-711
3310	OG0003310	YPL054W	genemark-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.182-mRNA-1_1&gene=genemark-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.182&CDS=1-1263
3311	OG0003311	YPL059W	snap_masked-NODE_3_length_307707_cov_19.6315_ID_16958-processed-gene-1.58-mRNA-1_1&gene=snap_masked-NODE_3_length_307707_cov_19.6315_ID_16958-processed-gene-1.58&CDS=1-462
3312	OG0003312	YPL060W	genemark-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-0.1-mRNA-1_1&gene=genemark-NODE_9_length_221159_cov_17.9112_ID_23687-processed-gene-0.1&CDS=1-1209
3313	OG0003313	YPL063W	snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.151-mRNA-1_1&gene=snap_masked-NODE_22_length_143390_cov_16.1143_ID_23656-processed-gene-0.151&CDS=1-1293
3314	OG0003314	YPL064C	genemark-NODE_209_length_6405_cov_18.5395_ID_27038-processed-gene-0.5-mRNA-1_1&gene=genemark-NODE_209_length_6405_cov_18.5395_ID_27038-processed-gene-0.5&CDS=1-1068
3315	OG0003315	YPL065W	snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.126-mRNA-1_1&gene=snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.126&CDS=1-822
3316	OG0003316	YPL066W	snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_31_length_126349_cov_17.3347_ID_18600-processed-gene-0.125&CDS=1-1365
3317	OG0003317	YPL067C	snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_20_length_148379_cov_17.5798_ID_26595-processed-gene-0.64&CDS=1-693
3318	OG0003318	YPL069C	snap_masked-NODE_93_length_42404_cov_16.236_ID_18701-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_93_length_42404_cov_16.236_ID_18701-processed-gene-0.35&CDS=1-1038
3319	OG0003319	YPL072W	genemark-NODE_29_length_130344_cov_17.3185_ID_23113-processed-gene-0.110-mRNA-1_1&gene=genemark-NODE_29_length_130344_cov_17.3185_ID_23113-processed-gene-0.110&CDS=1-2940
3320	OG0003320	YPL076W	snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_15_length_165856_cov_16.9442_ID_20110-processed-gene-0.99&CDS=1-957
3321	OG0003321	YPL078C	snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_57_length_73979_cov_17.3397_ID_24856-processed-gene-0.81&CDS=1-702
3322	OG0003322	YPL082C	augustus_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.52-mRNA-1_1&gene=augustus_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.52&CDS=1-6882
3323	OG0003323	YPL083C	snap_masked-NODE_72_length_54127_cov_16.1238_ID_17706-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_72_length_54127_cov_16.1238_ID_17706-processed-gene-0.82&CDS=1-1446
3324	OG0003324	YPL084W	snap_masked-NODE_199_length_7820_cov_17.9812_ID_27679-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_199_length_7820_cov_17.9812_ID_27679-processed-gene-0.7&CDS=1-3015
3325	OG0003325	YPL085W	snap_masked-NODE_123_length_30173_cov_17.1289_ID_20540-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_123_length_30173_cov_17.1289_ID_20540-processed-gene-0.8&CDS=1-7203
3326	OG0003326	YPL086C	snap_masked-NODE_125_length_29411_cov_16.6152_ID_20582-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_125_length_29411_cov_16.6152_ID_20582-processed-gene-0.13&CDS=1-1692
3327	OG0003327	YPL091W	snap_masked-NODE_16_length_163134_cov_16.8983_ID_19337-processed-gene-0.211-mRNA-1_1&gene=snap_masked-NODE_16_length_163134_cov_16.8983_ID_19337-processed-gene-0.211&CDS=1-1530
3328	OG0003328	YPL092W	augustus_masked-NODE_30_length_126434_cov_16.6495_ID_16870-processed-gene-0.87-mRNA-1_1&gene=augustus_masked-NODE_30_length_126434_cov_16.6495_ID_16870-processed-gene-0.87&CDS=1-1389
3329	OG0003329	YPL093W	snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.48-mRNA-1_1&gene=snap_masked-NODE_7_length_241877_cov_16.5541_ID_27338-processed-gene-1.48&CDS=1-1929
3330	OG0003330	YPL094C	snap_masked-NODE_39_length_104675_cov_24.4927_ID_26108-processed-gene-0.121-mRNA-1_1&gene=snap_masked-NODE_39_length_104675_cov_24.4927_ID_26108-processed-gene-0.121&CDS=1-861
3331	OG0003331	YPL096W	snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.64-mRNA-1_1&gene=snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.64&CDS=1-1086
3332	OG0003332	YPL097W	snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_19_length_149295_cov_22.7659_ID_25446-processed-gene-0.63&CDS=1-1569
3333	OG0003333	YPL098C	snap_masked-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.143-mRNA-1_1&gene=snap_masked-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.143&CDS=1-324
3334	OG0003334	YPL101W	snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.66-mRNA-1_1&gene=snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.66&CDS=1-1299
3335	OG0003335	YPL103C	snap_masked-NODE_39_length_104675_cov_24.4927_ID_26108-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_39_length_104675_cov_24.4927_ID_26108-processed-gene-0.127&CDS=1-1374
3336	OG0003336	YPL104W	snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.78-mRNA-1_1&gene=snap_masked-NODE_27_length_132587_cov_17.0824_ID_144313-processed-gene-0.78&CDS=1-2016
3337	OG0003337	YPL106C	snap_masked-NODE_125_length_29411_cov_16.6152_ID_20582-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_125_length_29411_cov_16.6152_ID_20582-processed-gene-0.4&CDS=1-2091
3338	OG0003338	YPL107W	snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.176-mRNA-1_1&gene=snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.176&CDS=1-744
3339	OG0003339	YPL108W	snap_masked-NODE_13_length_179126_cov_16.6208_ID_16477-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_13_length_179126_cov_16.6208_ID_16477-processed-gene-0.95&CDS=1-369
3340	OG0003340	YPL109C	genemark-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.16-mRNA-1_1&gene=genemark-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.16&CDS=1-2220
3341	OG0003341	YPL110C	snap_masked-NODE_49_length_85120_cov_22.9756_ID_22926-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_49_length_85120_cov_22.9756_ID_22926-processed-gene-0.37&CDS=1-3939
3342	OG0003342	YPL111W	maker-NODE_49_length_85120_cov_22.9756_ID_22926-snap-gene-0.89-mRNA-1_1&gene=maker-NODE_49_length_85120_cov_22.9756_ID_22926-snap-gene-0.89&CDS=1-951
3343	OG0003343	YPL112C	genemark-NODE_80_length_49429_cov_17.6476_ID_21053-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_80_length_49429_cov_17.6476_ID_21053-processed-gene-0.0&CDS=1-1425
3344	OG0003344	YPL115C	snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.249-mRNA-1_1&gene=snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.249&CDS=1-3825
3345	OG0003345	YPL116W	snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.250-mRNA-1_1&gene=snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.250&CDS=1-2274
3346	OG0003346	YPL117C	snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.246-mRNA-1_1&gene=snap_masked-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.246&CDS=1-849
3347	OG0003347	YPL118W	genemark-NODE_75_length_51145_cov_16.9485_ID_18032-processed-gene-0.42-mRNA-1_1&gene=genemark-NODE_75_length_51145_cov_16.9485_ID_18032-processed-gene-0.42&CDS=1-1086
3348	OG0003348	YPL120W	snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.83-mRNA-1_1&gene=snap_masked-NODE_5_length_272244_cov_18.3867_ID_32304-processed-gene-1.83&CDS=1-1557
3349	OG0003349	YPL122C	snap_masked-NODE_167_length_13639_cov_16.1689_ID_24455-processed-gene-0.10-mRNA-1_1&gene=snap_masked-NODE_167_length_13639_cov_16.1689_ID_24455-processed-gene-0.10&CDS=1-1524
3350	OG0003350	YPL123C	snap_masked-NODE_202_length_7403_cov_20.8024_ID_26718-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_202_length_7403_cov_20.8024_ID_26718-processed-gene-0.8&CDS=1-1203
3351	OG0003351	YPL125W	maker-NODE_97_length_40441_cov_16.6227_ID_25261-augustus-gene-0.24-mRNA-1_1&gene=maker-NODE_97_length_40441_cov_16.6227_ID_25261-augustus-gene-0.24&CDS=1-4263
3352	OG0003352	YPL126W	genemark-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.26-mRNA-1_1&gene=genemark-NODE_11_length_197687_cov_22.5789_ID_23058-processed-gene-0.26&CDS=1-2532
3353	OG0003353	YPL127C	snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.37&CDS=1-552
3354	OG0003354	YPL128C	snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.8&CDS=1-2202
3355	OG0003355	YPL129W	snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.34&CDS=1-771
3356	OG0003356	YPL131W	snap_masked-NODE_97_length_40441_cov_16.6227_ID_25261-processed-gene-0.37-mRNA-1_1&gene=snap_masked-NODE_97_length_40441_cov_16.6227_ID_25261-processed-gene-0.37&CDS=1-891
3357	OG0003357	YPL132W	snap_masked-NODE_97_length_40441_cov_16.6227_ID_25261-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_97_length_40441_cov_16.6227_ID_25261-processed-gene-0.38&CDS=1-795
3358	OG0003358	YPL133C	genemark-NODE_88_length_43722_cov_16.5025_ID_24316-processed-gene-0.0-mRNA-1_1&gene=genemark-NODE_88_length_43722_cov_16.5025_ID_24316-processed-gene-0.0&CDS=1-777
3359	OG0003359	YPL134C	genemark-NODE_88_length_43722_cov_16.5025_ID_24316-processed-gene-0.11-mRNA-1_1&gene=genemark-NODE_88_length_43722_cov_16.5025_ID_24316-processed-gene-0.11&CDS=1-861
3360	OG0003360	YPL138C	snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.92-mRNA-1_1&gene=snap_masked-NODE_25_length_138365_cov_17.6405_ID_32372-processed-gene-0.92&CDS=1-1275
3361	OG0003361	YPL146C	snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_55_length_79861_cov_16.653_ID_16856-processed-gene-0.1&CDS=1-1188
3362	OG0003362	YPL147W	snap_masked-NODE_16_length_163134_cov_16.8983_ID_19337-processed-gene-0.190-mRNA-1_1&gene=snap_masked-NODE_16_length_163134_cov_16.8983_ID_19337-processed-gene-0.190&CDS=1-2454
3363	OG0003363	YPL149W	snap_masked-NODE_87_length_44729_cov_23.4724_ID_21885-processed-gene-0.50-mRNA-1_1&gene=snap_masked-NODE_87_length_44729_cov_23.4724_ID_21885-processed-gene-0.50&CDS=1-876
3364	OG0003364	YPL150W	snap_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_61_length_66840_cov_17.3533_ID_19610-processed-gene-0.8&CDS=1-3252
3365	OG0003365	YPL151C	genemark-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.29-mRNA-1_1&gene=genemark-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.29&CDS=1-1173
3366	OG0003366	YPL152W	snap_masked-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_33_length_124481_cov_17.4528_ID_22026-processed-gene-0.154&CDS=1-1125
3367	OG0003367	YPL153C	augustus_masked-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.38&CDS=1-2589
3368	OG0003368	YPL154C	snap_masked-NODE_82_length_48149_cov_16.7937_ID_21417-processed-gene-0.63-mRNA-1_1&gene=snap_masked-NODE_82_length_48149_cov_16.7937_ID_21417-processed-gene-0.63&CDS=1-1233
3369	OG0003369	YPL155C	snap_masked-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.48-mRNA-1_1&gene=snap_masked-NODE_112_length_36137_cov_16.9078_ID_21342-processed-gene-0.48&CDS=1-2094
3370	OG0003370	YPL160W	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-2.148-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-2.148&CDS=1-3273
3371	OG0003371	YPL162C	snap_masked-NODE_106_length_37701_cov_17.956_ID_28546-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_106_length_37701_cov_17.956_ID_28546-processed-gene-0.30&CDS=1-957
3372	OG0003372	YPL164C	snap_masked-NODE_108_length_36982_cov_16.1277_ID_19518-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_108_length_36982_cov_16.1277_ID_19518-processed-gene-0.13&CDS=1-2877
3373	OG0003373	YPL167C	snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-1.104-mRNA-1_1&gene=snap_masked-NODE_2_length_316506_cov_16.9557_ID_27379-processed-gene-1.104&CDS=1-4662
3374	OG0003374	YPL169C	snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.58-mRNA-1_1&gene=snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.58&CDS=1-2175
3375	OG0003375	YPL172C	snap_masked-NODE_32_length_126318_cov_17.2359_ID_16641-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_32_length_126318_cov_17.2359_ID_16641-processed-gene-0.129&CDS=1-1380
3376	OG0003376	YPL173W	snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.61&CDS=1-957
3377	OG0003377	YPL175W	snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_42_length_95463_cov_16.6925_ID_17994-processed-gene-0.59&CDS=1-1338
3378	OG0003378	YPL178W	genemark-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.33&CDS=1-564
3379	OG0003379	YPL183C	genemark-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.54&CDS=1-3033
3380	OG0003380	YPL183W-A	snap_masked-NODE_91_length_42770_cov_17.5302_ID_21210-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_91_length_42770_cov_17.5302_ID_21210-processed-gene-0.39&CDS=1-237
3381	OG0003381	YPL184C	snap_masked-NODE_65_length_64414_cov_19.0737_ID_27107-processed-gene-0.4-mRNA-1_1&gene=snap_masked-NODE_65_length_64414_cov_19.0737_ID_27107-processed-gene-0.4&CDS=1-1830
3382	OG0003382	YPL190C	snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.192-mRNA-1_1&gene=snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.192&CDS=1-2427
3383	OG0003383	YPL194W	snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.15-mRNA-1_1&gene=snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.15&CDS=1-1485
3384	OG0003384	YPL195W	snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.43-mRNA-1_1&gene=snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.43&CDS=1-3339
3385	OG0003385	YPL196W	snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.38-mRNA-1_1&gene=snap_masked-NODE_40_length_99243_cov_23.3573_ID_26809-processed-gene-0.38&CDS=1-924
3386	OG0003386	YPL199C	snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_28_length_132068_cov_17.5269_ID_17499-processed-gene-0.139&CDS=1-750
3387	OG0003387	YPL203W	snap_masked-NODE_213_length_5766_cov_15.0292_ID_27415-processed-gene-0.1-mRNA-1_1&gene=snap_masked-NODE_213_length_5766_cov_15.0292_ID_27415-processed-gene-0.1&CDS=1-1185
3388	OG0003388	YPL204W	snap_masked-NODE_143_length_19087_cov_18.3032_ID_22837-processed-gene-0.7-mRNA-1_1&gene=snap_masked-NODE_143_length_19087_cov_18.3032_ID_22837-processed-gene-0.7&CDS=1-1362
3389	OG0003389	YPL206C	genemark-NODE_143_length_19087_cov_18.3032_ID_22837-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_143_length_19087_cov_18.3032_ID_22837-processed-gene-0.12&CDS=1-2223
