	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035690_Candida_vartiovaarae
3183	OG0003183	YOL123W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.28-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.28&CDS=1-1257
3184	OG0003184	YOL124C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.64-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.64&CDS=1-1299
3185	OG0003185	YOL125W	genemark-NODE_38_length_67241_cov_23.6889_ID_3678-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_38_length_67241_cov_23.6889_ID_3678-processed-gene-0.67&CDS=1-1230
3186	OG0003186	YOL127W	maker-NODE_13_length_358203_cov_22.5065_ID_1307-snap-gene-2.264-mRNA-1_1&gene=maker-NODE_13_length_358203_cov_22.5065_ID_1307-snap-gene-2.264&CDS=1-1071
3187	OG0003187	YOL129W	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.201-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.201&CDS=1-522
3188	OG0003188	YOL132W	genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_20_length_178901_cov_27.0317_ID_2682-processed-gene-0.49&CDS=1-1305
3189	OG0003189	YOL133W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-3.61-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-3.61&CDS=1-357
3190	OG0003190	YOL135C	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-3.62-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-3.62&CDS=1-705
3191	OG0003191	YOL137W	genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-1.64-mRNA-1_1&gene=genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-1.64&CDS=1-1311
3192	OG0003192	YOL138C	snap_masked-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.80-mRNA-1_1&gene=snap_masked-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-2.80&CDS=1-2985
3193	OG0003193	YOL140W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-1.120-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-1.120&CDS=1-1314
3194	OG0003194	YOL142W	augustus_masked-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-0.37&CDS=1-669
3195	OG0003195	YOL143C	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.104-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.104&CDS=1-498
3196	OG0003196	YOL144W	genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.38-mRNA-1_1&gene=genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.38&CDS=1-1593
3197	OG0003197	YOL145C	genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.50&CDS=1-3225
3198	OG0003198	YOL146W	genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.37-mRNA-1_1&gene=genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.37&CDS=1-537
3199	OG0003199	YOL147C	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.44-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.44&CDS=1-702
3200	OG0003200	YOL148C	augustus_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.167-mRNA-1_1&gene=augustus_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.167&CDS=1-1359
3201	OG0003201	YOL149W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.19-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.19&CDS=1-486
3202	OG0003202	YOL152W	genemark-NODE_18_length_207861_cov_23.0039_ID_2975-processed-gene-1.17-mRNA-1_1&gene=genemark-NODE_18_length_207861_cov_23.0039_ID_2975-processed-gene-1.17&CDS=1-1734
3203	OG0003203	YOL154W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-4.117-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-4.117&CDS=1-855
3204	OG0003204	YOR001W	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.101-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-3.101&CDS=1-2229
3205	OG0003205	YOR002W	maker-NODE_45_length_43159_cov_23.7185_ID_3560-augustus-gene-0.47-mRNA-1_1&gene=maker-NODE_45_length_43159_cov_23.7185_ID_3560-augustus-gene-0.47&CDS=1-3018
3206	OG0003206	YOR004W	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.112-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.112&CDS=1-810
3207	OG0003207	YOR005C	augustus_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.276-mRNA-1_1&gene=augustus_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.276&CDS=1-2709
3208	OG0003208	YOR006C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.104-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.104&CDS=1-978
3209	OG0003209	YOR007C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.105-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.105&CDS=1-1029
3210	OG0003210	YOR014W	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.175-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-2.175&CDS=1-1965
3211	OG0003211	YOR017W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-0.22-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-0.22&CDS=1-1947
3212	OG0003212	YOR020C	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.51&CDS=1-312
3213	OG0003213	YOR021C	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.50-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.50&CDS=1-621
3214	OG0003214	YOR022C	snap_masked-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.73-mRNA-1_1&gene=snap_masked-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.73&CDS=1-2106
3215	OG0003215	YOR023C	genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.25-mRNA-1_1&gene=genemark-NODE_13_length_358203_cov_22.5065_ID_1307-processed-gene-0.25&CDS=1-1248
3216	OG0003216	YOR025W	maker-NODE_1_length_719504_cov_26.1459_ID_4637-augustus-gene-5.157-mRNA-1_1&gene=maker-NODE_1_length_719504_cov_26.1459_ID_4637-augustus-gene-5.157&CDS=1-1647
3217	OG0003217	YOR027W	genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-5.65-mRNA-1_1&gene=genemark-NODE_1_length_719504_cov_26.1459_ID_4637-processed-gene-5.65&CDS=1-1725
3218	OG0003218	YOR030W	genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-3.168-mRNA-1_1&gene=genemark-NODE_10_length_454449_cov_24.1248_ID_1905-processed-gene-3.168&CDS=1-1443
3219	OG0003219	YOR035C	genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.60-mRNA-1_1&gene=genemark-NODE_14_length_337236_cov_23.4214_ID_1415-processed-gene-2.60&CDS=1-2034
3220	OG0003220	YOR037W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.6-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.6&CDS=1-1164
3221	OG0003221	YOR038C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.48-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.48&CDS=1-2607
3222	OG0003222	YOR039W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.8-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.8&CDS=1-741
3223	OG0003223	YOR042W	genemark-NODE_38_length_67241_cov_23.6889_ID_3678-processed-gene-0.54-mRNA-1_1&gene=genemark-NODE_38_length_67241_cov_23.6889_ID_3678-processed-gene-0.54&CDS=1-1083
3224	OG0003224	YOR043W	genemark-NODE_18_length_207861_cov_23.0039_ID_2975-processed-gene-0.58-mRNA-1_1&gene=genemark-NODE_18_length_207861_cov_23.0039_ID_2975-processed-gene-0.58&CDS=1-1041
3225	OG0003225	YOR045W	genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-4.165-mRNA-1_1&gene=genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-4.165&CDS=1-438
3226	OG0003226	YOR046C	genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-4.197-mRNA-1_1&gene=genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-4.197&CDS=1-1503
3227	OG0003227	YOR048C	augustus_masked-NODE_27_length_127294_cov_23.973_ID_3308-processed-gene-0.209-mRNA-1_1&gene=augustus_masked-NODE_27_length_127294_cov_23.973_ID_3308-processed-gene-0.209&CDS=1-3903
3228	OG0003228	YOR051C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-0.81&CDS=1-1281
3229	OG0003229	YOR056C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.30-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.30&CDS=1-1419
3230	OG0003230	YOR057W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.57-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.57&CDS=1-1197
3231	OG0003231	YOR058C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.31-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.31&CDS=1-2457
3232	OG0003232	YOR059C	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.139-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.139&CDS=1-3522
3233	OG0003233	YOR063W	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.157-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.157&CDS=1-1164
3234	OG0003234	YOR065W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.50-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.50&CDS=1-915
3235	OG0003235	YOR067C	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.51-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.51&CDS=1-1662
3236	OG0003236	YOR069W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.25-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.25&CDS=1-1911
3237	OG0003237	YOR070C	snap_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.109-mRNA-1_1&gene=snap_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.109&CDS=1-1560
3238	OG0003238	YOR074C	genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.49-mRNA-1_1&gene=genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.49&CDS=1-903
3239	OG0003239	YOR075W	genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.48-mRNA-1_1&gene=genemark-NODE_40_length_53420_cov_24.2761_ID_3230-processed-gene-0.48&CDS=1-915
3240	OG0003240	YOR077W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-3.17-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-3.17&CDS=1-714
3241	OG0003241	YOR080W	genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.29-mRNA-1_1&gene=genemark-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-2.29&CDS=1-1988
3242	OG0003242	YOR083W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.54-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.54&CDS=1-1020
3243	OG0003243	YOR084W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.53-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.53&CDS=1-1089
3244	OG0003244	YOR086C	genemark-NODE_18_length_207861_cov_23.0039_ID_2975-processed-gene-0.64-mRNA-1_1&gene=genemark-NODE_18_length_207861_cov_23.0039_ID_2975-processed-gene-0.64&CDS=1-3522
3245	OG0003245	YOR087W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.64-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.64&CDS=1-1977
3246	OG0003246	YOR089C	maker-NODE_42_length_50190_cov_23.5171_ID_3900-augustus-gene-0.85-mRNA-1_1&gene=maker-NODE_42_length_50190_cov_23.5171_ID_3900-augustus-gene-0.85&CDS=1-621
3247	OG0003247	YOR090C	augustus_masked-NODE_42_length_50190_cov_23.5171_ID_3900-processed-gene-0.3-mRNA-1_1&gene=augustus_masked-NODE_42_length_50190_cov_23.5171_ID_3900-processed-gene-0.3&CDS=1-3318
3248	OG0003248	YOR091W	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.81-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.81&CDS=1-1164
3249	OG0003249	YOR093C	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-4.82-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-4.82&CDS=1-4392
3250	OG0003250	YOR094W	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.109-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.109&CDS=1-561
3251	OG0003251	YOR095C	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.85-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.85&CDS=1-762
3252	OG0003252	YOR096W	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.108-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-1.108&CDS=1-567
3253	OG0003253	YOR100C	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-1.38-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-1.38&CDS=1-858
3254	OG0003254	YOR103C	genemark-NODE_42_length_50190_cov_23.5171_ID_3900-processed-gene-0.33-mRNA-1_1&gene=genemark-NODE_42_length_50190_cov_23.5171_ID_3900-processed-gene-0.33&CDS=1-444
3255	OG0003255	YOR104W	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-1.17-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-1.17&CDS=1-450
3256	OG0003256	YOR106W	genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-1.35-mRNA-1_1&gene=genemark-NODE_6_length_558662_cov_22.883_ID_1610-processed-gene-1.35&CDS=1-831
3257	OG0003257	YOR107W	augustus_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_3_length_582014_cov_23.6254_ID_1337-processed-gene-1.16&CDS=1-882
3258	OG0003258	YOR111W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.12-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.12&CDS=1-636
3259	OG0003259	YOR112W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.10-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.10&CDS=1-2148
3260	OG0003260	YOR113W	snap_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.79-mRNA-1_1&gene=snap_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-2.79&CDS=1-1986
3261	OG0003261	YOR115C	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.130-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.130&CDS=1-597
3262	OG0003262	YOR116C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.161-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-1.161&CDS=1-4365
3263	OG0003263	YOR117W	genemark-NODE_23_length_170326_cov_35.0982_ID_2563-processed-gene-0.158-mRNA-1_1&gene=genemark-NODE_23_length_170326_cov_35.0982_ID_2563-processed-gene-0.158&CDS=1-1287
3264	OG0003264	YOR118W	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-0.51-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-0.51&CDS=1-1656
3265	OG0003265	YOR119C	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-0.71-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-0.71&CDS=1-1431
3266	OG0003266	YOR122C	maker-NODE_7_length_529036_cov_27.7071_ID_1471-augustus-gene-4.5-mRNA-1_1&gene=maker-NODE_7_length_529036_cov_27.7071_ID_1471-augustus-gene-4.5&CDS=1-1116
3267	OG0003267	YOR123C	genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-4.170-mRNA-1_1&gene=genemark-NODE_7_length_529036_cov_27.7071_ID_1471-processed-gene-4.170&CDS=1-1266
3268	OG0003268	YOR125C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.57-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.57&CDS=1-732
3269	OG0003269	YOR128C	genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.86-mRNA-1_1&gene=genemark-NODE_4_length_566648_cov_23.4753_ID_1818-processed-gene-1.86&CDS=1-1671
3270	OG0003270	YOR129C	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.109-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.109&CDS=1-1872
3271	OG0003271	YOR130C	genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.107-mRNA-1_1&gene=genemark-NODE_25_length_149664_cov_31.4308_ID_2431-processed-gene-0.107&CDS=1-906
3272	OG0003272	YOR136W	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.42-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.42&CDS=1-1101
3273	OG0003273	YOR138C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-4.97&CDS=1-1878
3274	OG0003274	YOR141C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.3-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.3&CDS=1-2220
3275	OG0003275	YOR142W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.0-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.0&CDS=1-957
3276	OG0003276	YOR143C	augustus_masked-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.164-mRNA-1_1&gene=augustus_masked-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.164&CDS=1-867
3277	OG0003277	YOR144C	augustus_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.112-mRNA-1_1&gene=augustus_masked-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.112&CDS=1-2397
3278	OG0003278	YOR145C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.4-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-2.4&CDS=1-801
3279	OG0003279	YOR148C	augustus_masked-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.163-mRNA-1_1&gene=augustus_masked-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.163&CDS=1-639
3280	OG0003280	YOR149C	maker-NODE_12_length_358393_cov_23.4571_ID_1576-augustus-gene-1.4-mRNA-1_1&gene=maker-NODE_12_length_358393_cov_23.4571_ID_1576-augustus-gene-1.4&CDS=1-1467
3281	OG0003281	YOR150W	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.48-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.48&CDS=1-483
3282	OG0003282	YOR151C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.78-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.78&CDS=1-3663
3283	OG0003283	YOR154W	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-0.86-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-0.86&CDS=1-1812
3284	OG0003284	YOR155C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.80-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.80&CDS=1-1254
3285	OG0003285	YOR157C	genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.38-mRNA-1_1&gene=genemark-NODE_9_length_497673_cov_23.0063_ID_2152-processed-gene-3.38&CDS=1-801
3286	OG0003286	YOR159C	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.81-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.81&CDS=1-330
3287	OG0003287	YOR160W	genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.57-mRNA-1_1&gene=genemark-NODE_5_length_565793_cov_22.9871_ID_1255-processed-gene-3.57&CDS=1-2799
3288	OG0003288	YOR161C	genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.82-mRNA-1_1&gene=genemark-NODE_12_length_358393_cov_23.4571_ID_1576-processed-gene-1.82&CDS=1-1518
3289	OG0003289	YOR163W	snap_masked-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.124-mRNA-1_1&gene=snap_masked-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.124&CDS=1-429
3290	OG0003290	YOR164C	genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.102-mRNA-1_1&gene=genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.102&CDS=1-921
3291	OG0003291	YOR165W	genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.81&CDS=1-2286
3292	OG0003292	YOR166C	genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.103-mRNA-1_1&gene=genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.103&CDS=1-1344
3293	OG0003293	YOR168W	genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_35_length_75849_cov_23.0281_ID_2897-processed-gene-0.106&CDS=1-2415
3294	OG0003294	YOR174W	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.154&CDS=1-762
3295	OG0003295	YOR175C	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.153-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.153&CDS=1-1767
3296	OG0003296	YOR176W	genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.127-mRNA-1_1&gene=genemark-NODE_2_length_635021_cov_26.9864_ID_2124-processed-gene-1.127&CDS=1-1143
3297	OG0003297	YOR181W	maker-NODE_1_length_719504_cov_26.1459_ID_4637-snap-gene-1.134-mRNA-1_1&gene=maker-NODE_1_length_719504_cov_26.1459_ID_4637-snap-gene-1.134&CDS=1-1686
3298	OG0003298	YOR184W	snap_masked-NODE_43_length_46726_cov_45.1833_ID_3496-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_43_length_46726_cov_45.1833_ID_3496-processed-gene-0.91&CDS=1-1152
