	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034903_Ogataea_naganishii
3327	OG0003327	YPL155C	genemark-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.120-mRNA-1_1&gene=genemark-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.120&CDS=1-2274
3328	OG0003328	YPL157W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-10.2-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-10.2&CDS=1-900
3329	OG0003329	YPL160W	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.25-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.25&CDS=1-3303
3330	OG0003330	YPL162C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-0.53&CDS=1-891
3331	OG0003331	YPL167C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-8.28-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-8.28&CDS=1-5037
3332	OG0003332	YPL169C	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-2.61&CDS=1-1761
3333	OG0003333	YPL172C	augustus_masked-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.57-mRNA-1_1&gene=augustus_masked-NODE_17_length_258948_cov_75.1999_ID_33-processed-gene-1.57&CDS=1-1665
3334	OG0003334	YPL173W	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.21-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.21&CDS=1-1032
3335	OG0003335	YPL175W	snap_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.81-mRNA-1_1&gene=snap_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.81&CDS=1-1365
3336	OG0003336	YPL178W	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-3.118&CDS=1-1104
3337	OG0003337	YPL180W	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.128-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.128&CDS=1-2976
3338	OG0003338	YPL181W	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.127-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.127&CDS=1-1770
3339	OG0003339	YPL183C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.155-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-4.155&CDS=1-3057
3340	OG0003340	YPL184C	maker-NODE_17_length_258948_cov_75.1999_ID_33-augustus-gene-0.2-mRNA-1_1&gene=maker-NODE_17_length_258948_cov_75.1999_ID_33-augustus-gene-0.2&CDS=1-3540
3341	OG0003341	YPL188W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.104-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.104&CDS=1-1380
3342	OG0003342	YPL190C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-9.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-9.8&CDS=1-2514
3343	OG0003343	YPL194W	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.67-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.67&CDS=1-1893
3344	OG0003344	YPL195W	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.66-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-5.66&CDS=1-2949
3345	OG0003345	YPL196W	augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.168-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.168&CDS=1-936
3346	OG0003346	YPL199C	maker-NODE_15_length_358692_cov_73.9701_ID_29-augustus-gene-2.215-mRNA-1_1&gene=maker-NODE_15_length_358692_cov_73.9701_ID_29-augustus-gene-2.215&CDS=1-879
3347	OG0003347	YPL203W	genemark-NODE_26_length_44827_cov_80.5645_ID_51-processed-gene-0.39-mRNA-1_1&gene=genemark-NODE_26_length_44827_cov_80.5645_ID_51-processed-gene-0.39&CDS=1-1332
3348	OG0003348	YPL204W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-10.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-10.34&CDS=1-1422
3349	OG0003349	YPL206C	snap_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-0.95&CDS=1-2025
3350	OG0003350	YPL207W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.55-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.55&CDS=1-2559
3351	OG0003351	YPL209C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.30&CDS=1-1134
3352	OG0003352	YPL210C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.29-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.29&CDS=1-1887
3353	OG0003353	YPL211W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-11.12&CDS=1-543
3354	OG0003354	YPL212C	maker-NODE_1_length_1633205_cov_71.5147_ID_1-augustus-gene-11.85-mRNA-1_1&gene=maker-NODE_1_length_1633205_cov_71.5147_ID_1-augustus-gene-11.85&CDS=1-1632
3355	OG0003355	YPL213W	maker-NODE_13_length_392829_cov_74.6598_ID_25-snap-gene-1.96-mRNA-1_1&gene=maker-NODE_13_length_392829_cov_74.6598_ID_25-snap-gene-1.96&CDS=1-681
3356	OG0003356	YPL214C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.50-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.50&CDS=1-1590
3357	OG0003357	YPL215W	snap_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-1.70-mRNA-1_1&gene=snap_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-1.70&CDS=1-1023
3358	OG0003358	YPL217C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-15.8-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-15.8&CDS=1-3537
3359	OG0003359	YPL218W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-15.40-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-15.40&CDS=1-567
3360	OG0003360	YPL222W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.73-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-6.73&CDS=1-1890
3361	OG0003361	YPL225W	augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.206-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.206&CDS=1-444
3362	OG0003362	YPL226W	augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.179-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-2.179&CDS=1-3690
3363	OG0003363	YPL227C	maker-NODE_26_length_44827_cov_80.5645_ID_51-snap-gene-0.26-mRNA-1_1&gene=maker-NODE_26_length_44827_cov_80.5645_ID_51-snap-gene-0.26&CDS=1-2205
3364	OG0003364	YPL231W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.6-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.6&CDS=1-5643
3365	OG0003365	YPL234C	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.109&CDS=1-492
3366	OG0003366	YPL235W	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.134-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.134&CDS=1-1419
3367	OG0003367	YPL236C	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.110-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.110&CDS=1-1125
3368	OG0003368	YPL237W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.29-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.29&CDS=1-861
3369	OG0003369	YPL239W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.28-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.28&CDS=1-573
3370	OG0003370	YPL242C	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.88&CDS=1-5265
3371	OG0003371	YPL243W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.49&CDS=1-1806
3372	OG0003372	YPL244C	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.112-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.112&CDS=1-1062
3373	OG0003373	YPL245W	genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.85-mRNA-1_1&gene=genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.85&CDS=1-1338
3374	OG0003374	YPL246C	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.132-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-2.132&CDS=1-855
3375	OG0003375	YPL248C	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-1.44&CDS=1-3447
3376	OG0003376	YPL249C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-6.48-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-6.48&CDS=1-4005
3377	OG0003377	YPL252C	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.53-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-2.53&CDS=1-582
3378	OG0003378	YPL254W	augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-1.25-mRNA-1_1&gene=augustus_masked-NODE_6_length_768710_cov_73.8521_ID_11-processed-gene-1.25&CDS=1-2190
3379	OG0003379	YPL259C	maker-NODE_7_length_679996_cov_70.6581_ID_13-augustus-gene-4.52-mRNA-1_1&gene=maker-NODE_7_length_679996_cov_70.6581_ID_13-augustus-gene-4.52&CDS=1-2874
3380	OG0003380	YPL260W	augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-0.80&CDS=1-1734
3381	OG0003381	YPL262W	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-0.25&CDS=1-1452
3382	OG0003382	YPL263C	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.143-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.143&CDS=1-1869
3383	OG0003383	YPL265W	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-1.33-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-1.33&CDS=1-1740
3384	OG0003384	YPL266W	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.124-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-3.124&CDS=1-960
3385	OG0003385	YPL268W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.107-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.107&CDS=1-3009
3386	OG0003386	YPL272C	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.21-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-2.21&CDS=1-1413
3387	OG0003387	YPL274W	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.251-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.251&CDS=1-1716
3388	OG0003388	YPR003C	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-1.67&CDS=1-2253
3389	OG0003389	YPR004C	maker-NODE_3_length_860372_cov_71.9849_ID_5-augustus-gene-1.150-mRNA-1_1&gene=maker-NODE_3_length_860372_cov_71.9849_ID_5-augustus-gene-1.150&CDS=1-1230
3390	OG0003390	YPR010C	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.32-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-3.32&CDS=1-3507
3391	OG0003391	YPR010C-A	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-0.24&CDS=1-219
3392	OG0003392	YPR011C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-2.8-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-2.8&CDS=1-813
3393	OG0003393	YPR016C	maker-NODE_3_length_860372_cov_71.9849_ID_5-augustus-gene-2.46-mRNA-1_1&gene=maker-NODE_3_length_860372_cov_71.9849_ID_5-augustus-gene-2.46&CDS=1-735
3394	OG0003394	YPR017C	augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-2.6-mRNA-1_1&gene=augustus_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-2.6&CDS=1-423
3395	OG0003395	YPR018W	snap_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.174-mRNA-1_1&gene=snap_masked-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.174&CDS=1-2085
3396	OG0003396	YPR019W	genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.20-mRNA-1_1&gene=genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.20&CDS=1-2817
3397	OG0003397	YPR020W	genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.21-mRNA-1_1&gene=genemark-NODE_3_length_860372_cov_71.9849_ID_5-processed-gene-7.21&CDS=1-432
3398	OG0003398	YPR021C	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.98-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-2.98&CDS=1-2184
3399	OG0003399	YPR023C	augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.254-mRNA-1_1&gene=augustus_masked-NODE_7_length_679996_cov_70.6581_ID_13-processed-gene-5.254&CDS=1-1035
3400	OG0003400	YPR024W	augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.26-mRNA-1_1&gene=augustus_masked-NODE_15_length_358692_cov_73.9701_ID_29-processed-gene-1.26&CDS=1-2334
3401	OG0003401	YPR025C	augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-2.30-mRNA-1_1&gene=augustus_masked-NODE_9_length_518950_cov_71.5829_ID_17-processed-gene-2.30&CDS=1-1320
3402	OG0003402	YPR026W	augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.153-mRNA-1_1&gene=augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.153&CDS=1-3159
3403	OG0003403	YPR028W	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.12-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.12&CDS=1-525
3404	OG0003404	YPR029C	augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-NODE_19_length_201287_cov_70.2906_ID_37-processed-gene-0.27&CDS=1-2754
3405	OG0003405	YPR031W	genemark-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-4.72-mRNA-1_1&gene=genemark-NODE_5_length_775831_cov_75.5812_ID_9-processed-gene-4.72&CDS=1-1998
3406	OG0003406	YPR033C	augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-1.7-mRNA-1_1&gene=augustus_masked-NODE_11_length_432301_cov_74.1502_ID_21-processed-gene-1.7&CDS=1-1740
3407	OG0003407	YPR035W	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.61-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.61&CDS=1-1116
3408	OG0003408	YPR036W	maker-NODE_12_length_396418_cov_70.9058_ID_23-snap-gene-2.215-mRNA-1_1&gene=maker-NODE_12_length_396418_cov_70.9058_ID_23-snap-gene-2.215&CDS=1-2688
3409	OG0003409	YPR037C	genemark-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.246-mRNA-1_1&gene=genemark-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.246&CDS=1-756
3410	OG0003410	YPR040W	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.55-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.55&CDS=1-1194
3411	OG0003411	YPR041W	augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.59-mRNA-1_1&gene=augustus_masked-NODE_12_length_396418_cov_70.9058_ID_23-processed-gene-2.59&CDS=1-1188
3412	OG0003412	YPR045C	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-7.96-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-7.96&CDS=1-1605
3413	OG0003413	YPR047W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.28-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.28&CDS=1-3129
3414	OG0003414	YPR049C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.26&CDS=1-4038
3415	OG0003415	YPR051W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.47-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-2.47&CDS=1-573
3416	OG0003416	YPR054W	genemark-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.31-mRNA-1_1&gene=genemark-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.31&CDS=1-1203
3417	OG0003417	YPR055W	snap_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.145-mRNA-1_1&gene=snap_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.145&CDS=1-2892
3418	OG0003418	YPR056W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.92-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.92&CDS=1-1044
3419	OG0003419	YPR060C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.86-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.86&CDS=1-846
3420	OG0003420	YPR062W	maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-5.2-mRNA-1_1&gene=maker-NODE_6_length_768710_cov_73.8521_ID_11-augustus-gene-5.2&CDS=1-480
3421	OG0003421	YPR063C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.113-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-7.113&CDS=1-363
3422	OG0003422	YPR065W	augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.20-mRNA-1_1&gene=augustus_masked-NODE_10_length_515802_cov_76.8733_ID_19-processed-gene-1.20&CDS=1-1938
3423	OG0003423	YPR066W	augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-1.73-mRNA-1_1&gene=augustus_masked-NODE_4_length_841044_cov_71.5186_ID_7-processed-gene-1.73&CDS=1-1203
3424	OG0003424	YPR067W	genemark-NODE_25_length_51826_cov_72.1866_ID_49-processed-gene-0.31-mRNA-1_1&gene=genemark-NODE_25_length_51826_cov_72.1866_ID_49-processed-gene-0.31&CDS=1-567
3425	OG0003425	YPR069C	augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.130-mRNA-1_1&gene=augustus_masked-NODE_16_length_269614_cov_67.8004_ID_31-processed-gene-1.130&CDS=1-876
3426	OG0003426	YPR073C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-0.25&CDS=1-477
3427	OG0003427	YPR074C	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.120-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-4.120&CDS=1-2070
3428	OG0003428	YPR079W	genemark-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-0.21&CDS=1-891
3429	OG0003429	YPR082C	augustus_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-2.223-mRNA-1_1&gene=augustus_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-2.223&CDS=1-444
3430	OG0003430	YPR084W	augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.98-mRNA-1_1&gene=augustus_masked-NODE_14_length_373348_cov_79.2154_ID_27-processed-gene-0.98&CDS=1-1575
3431	OG0003431	YPR086W	augustus_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-0.112-mRNA-1_1&gene=augustus_masked-NODE_13_length_392829_cov_74.6598_ID_25-processed-gene-0.112&CDS=1-1122
3432	OG0003432	YPR088C	augustus_masked-NODE_22_length_128910_cov_70.9562_ID_43-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_22_length_128910_cov_70.9562_ID_43-processed-gene-0.91&CDS=1-1635
3433	OG0003433	YPR089W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-5.15&CDS=1-2343
3434	OG0003434	YPR091C	genemark-NODE_20_length_184659_cov_71.8452_ID_39-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_20_length_184659_cov_71.8452_ID_39-processed-gene-0.65&CDS=1-2916
3435	OG0003435	YPR094W	genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-8.43-mRNA-1_1&gene=genemark-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-8.43&CDS=1-315
3436	OG0003436	YPR097W	augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-8.4-mRNA-1_1&gene=augustus_masked-NODE_1_length_1633205_cov_71.5147_ID_1-processed-gene-8.4&CDS=1-3000
3437	OG0003437	YPR098C	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.12-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.12&CDS=1-501
3438	OG0003438	YPR100W	augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_2_length_972366_cov_74.5479_ID_3-processed-gene-1.11&CDS=1-420
3439	OG0003439	YPR103W	augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.81-mRNA-1_1&gene=augustus_masked-NODE_8_length_584629_cov_73.3826_ID_15-processed-gene-0.81&CDS=1-846
