	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041678_Debaryomyces_prosopidis
2957	OG0002957	YNR027W	snap_masked-flattened_line_21-processed-gene-0.47-mRNA-1_1&gene=snap_masked-flattened_line_21-processed-gene-0.47&CDS=1-912
2958	OG0002958	YNR029C	augustus_masked-flattened_line_53-processed-gene-0.173-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.173&CDS=1-1281
2959	OG0002959	YNR030W	augustus_masked-flattened_line_53-processed-gene-0.146-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.146&CDS=1-1893
2960	OG0002960	YNR032C-A	snap_masked-flattened_line_31-processed-gene-1.270-mRNA-1_1&gene=snap_masked-flattened_line_31-processed-gene-1.270&CDS=1-318
2961	OG0002961	YNR032W	augustus_masked-flattened_line_31-processed-gene-1.51-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.51&CDS=1-1107
2962	OG0002962	YNR033W	augustus_masked-flattened_line_31-processed-gene-1.44-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.44&CDS=1-2355
2963	OG0002963	YNR035C	augustus_masked-flattened_line_31-processed-gene-1.79-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.79&CDS=1-1020
2964	OG0002964	YNR036C	augustus_masked-flattened_line_31-processed-gene-1.39-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.39&CDS=1-531
2965	OG0002965	YNR037C	augustus_masked-flattened_line_3-processed-gene-4.116-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-4.116&CDS=1-273
2966	OG0002966	YNR038W	augustus_masked-flattened_line_3-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-4.130&CDS=1-2025
2967	OG0002967	YNR041C	augustus_masked-flattened_line_1-processed-gene-7.93-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.93&CDS=1-1185
2968	OG0002968	YNR043W	augustus_masked-flattened_line_1-processed-gene-7.87-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.87&CDS=1-2910
2969	OG0002969	YNR046W	augustus_masked-flattened_line_79-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_79-processed-gene-0.19&CDS=1-387
2970	OG0002970	YNR049C	augustus_masked-flattened_line_29-processed-gene-2.147-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-2.147&CDS=1-708
2971	OG0002971	YNR050C	snap_masked-flattened_line_51-processed-gene-0.95-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.95&CDS=1-1353
2972	OG0002972	YNR052C	augustus_masked-flattened_line_43-processed-gene-0.60-mRNA-1_1&gene=augustus_masked-flattened_line_43-processed-gene-0.60&CDS=1-1494
2973	OG0002973	YNR053C	maker-flattened_line_43-augustus-gene-0.3-mRNA-1_1&gene=maker-flattened_line_43-augustus-gene-0.3&CDS=1-1635
2974	OG0002974	YNR054C	augustus_masked-flattened_line_45-processed-gene-0.234-mRNA-1_1&gene=augustus_masked-flattened_line_45-processed-gene-0.234&CDS=1-1050
2975	OG0002975	YNR055C	augustus_masked-flattened_line_7-processed-gene-3.293-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-3.293&CDS=1-1728
2976	OG0002976	YNR057C	augustus_masked-flattened_line_9-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-flattened_line_9-processed-gene-0.39&CDS=1-636
2977	OG0002977	YNR058W	maker-flattened_line_9-augustus-gene-0.0-mRNA-1_1&gene=maker-flattened_line_9-augustus-gene-0.0&CDS=1-2841
2978	OG0002978	YNR064C	augustus_masked-flattened_line_37-processed-gene-1.61-mRNA-1_1&gene=augustus_masked-flattened_line_37-processed-gene-1.61&CDS=1-870
2979	OG0002979	YNR067C	augustus_masked-flattened_line_7-processed-gene-0.41-mRNA-1_1&gene=augustus_masked-flattened_line_7-processed-gene-0.41&CDS=1-3351
2980	OG0002980	YOL001W	augustus_masked-flattened_line_33-processed-gene-1.263-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.263&CDS=1-1407
2981	OG0002981	YOL002C	maker-flattened_line_85-augustus-gene-0.79-mRNA-1_1&gene=maker-flattened_line_85-augustus-gene-0.79&CDS=1-1692
2982	OG0002982	YOL003C	maker-flattened_line_29-augustus-gene-2.123-mRNA-1_1&gene=maker-flattened_line_29-augustus-gene-2.123&CDS=1-1206
2983	OG0002983	YOL004W	maker-flattened_line_29-augustus-gene-2.124-mRNA-1_1&gene=maker-flattened_line_29-augustus-gene-2.124&CDS=1-5298
2984	OG0002984	YOL005C	maker-flattened_line_29-augustus-gene-2.121-mRNA-1_1&gene=maker-flattened_line_29-augustus-gene-2.121&CDS=1-366
2985	OG0002985	YOL006C	augustus_masked-flattened_line_29-processed-gene-2.136-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-2.136&CDS=1-2358
2986	OG0002986	YOL008W	augustus_masked-flattened_line_15-processed-gene-0.99-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-0.99&CDS=1-573
2987	OG0002987	YOL009C	augustus_masked-flattened_line_15-processed-gene-2.43-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-2.43&CDS=1-1272
2988	OG0002988	YOL010W	augustus_masked-flattened_line_15-processed-gene-3.29-mRNA-1_1&gene=augustus_masked-flattened_line_15-processed-gene-3.29&CDS=1-1116
2989	OG0002989	YOL013C	augustus_masked-flattened_line_55-processed-gene-0.223-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.223&CDS=1-1785
2990	OG0002990	YOL016C	augustus_masked-flattened_line_29-processed-gene-1.49-mRNA-1_1&gene=augustus_masked-flattened_line_29-processed-gene-1.49&CDS=1-1311
2991	OG0002991	YOL022C	augustus_masked-flattened_line_23-processed-gene-2.173-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.173&CDS=1-1323
2992	OG0002992	YOL023W	augustus_masked-flattened_line_23-processed-gene-2.172-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.172&CDS=1-2247
2993	OG0002993	YOL027C	augustus_masked-flattened_line_11-processed-gene-1.114-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.114&CDS=1-1473
2994	OG0002994	YOL030W	augustus_masked-flattened_line_11-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-0.59&CDS=1-1389
2995	OG0002995	YOL031C	augustus_masked-flattened_line_35-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.17&CDS=1-1296
2996	OG0002996	YOL032W	augustus_masked-flattened_line_35-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.15&CDS=1-645
2997	OG0002997	YOL033W	augustus_masked-flattened_line_1-processed-gene-6.73-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-6.73&CDS=1-1584
2998	OG0002998	YOL034W	augustus_masked-flattened_line_1-processed-gene-6.98-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-6.98&CDS=1-3261
2999	OG0002999	YOL038W	augustus_masked-flattened_line_21-processed-gene-1.173-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-1.173&CDS=1-753
3000	OG0003000	YOL039W	augustus_masked-flattened_line_35-processed-gene-0.37-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.37&CDS=1-330
3001	OG0003001	YOL040C	maker-flattened_line_17-augustus-gene-2.5-mRNA-1_1&gene=maker-flattened_line_17-augustus-gene-2.5&CDS=1-1419
3002	OG0003002	YOL041C	augustus_masked-flattened_line_55-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.176&CDS=1-1410
3003	OG0003003	YOL048C	genemark-flattened_line_35-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_35-processed-gene-0.80&CDS=1-798
3004	OG0003004	YOL049W	augustus_masked-flattened_line_35-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-0.18&CDS=1-1470
3005	OG0003005	YOL052C	augustus_masked-flattened_line_3-processed-gene-3.38-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-3.38&CDS=1-1308
3006	OG0003006	YOL057W	maker-flattened_line_7-augustus-gene-0.6-mRNA-1_1&gene=maker-flattened_line_7-augustus-gene-0.6&CDS=1-4395
3007	OG0003007	YOL058W	augustus_masked-flattened_line_25-processed-gene-2.57-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-2.57&CDS=1-1248
3008	OG0003008	YOL060C	augustus_masked-flattened_line_65-processed-gene-0.105-mRNA-1_1&gene=augustus_masked-flattened_line_65-processed-gene-0.105&CDS=1-2196
3009	OG0003009	YOL061W	augustus_masked-flattened_line_65-processed-gene-0.132-mRNA-1_1&gene=augustus_masked-flattened_line_65-processed-gene-0.132&CDS=1-1338
3010	OG0003010	YOL062C	augustus_masked-flattened_line_65-processed-gene-0.133-mRNA-1_1&gene=augustus_masked-flattened_line_65-processed-gene-0.133&CDS=1-1395
3011	OG0003011	YOL064C	augustus_masked-flattened_line_27-processed-gene-0.115-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.115&CDS=1-1098
3012	OG0003012	YOL065C	augustus_masked-flattened_line_3-processed-gene-3.34-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-3.34&CDS=1-1326
3013	OG0003013	YOL066C	maker-flattened_line_3-augustus-gene-3.7-mRNA-1_1&gene=maker-flattened_line_3-augustus-gene-3.7&CDS=1-3309
3014	OG0003014	YOL067C	augustus_masked-flattened_line_3-processed-gene-2.109-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-2.109&CDS=1-837
3015	OG0003015	YOL069W	augustus_masked-flattened_line_3-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-0.15&CDS=1-1464
3016	OG0003016	YOL070C	snap_masked-flattened_line_3-processed-gene-2.66-mRNA-1_1&gene=snap_masked-flattened_line_3-processed-gene-2.66&CDS=1-1596
3017	OG0003017	YOL071W	augustus_masked-flattened_line_3-processed-gene-1.82-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-1.82&CDS=1-426
3018	OG0003018	YOL072W	genemark-flattened_line_7-processed-gene-3.132-mRNA-1_1&gene=genemark-flattened_line_7-processed-gene-3.132&CDS=1-1419
3019	OG0003019	YOL073C	augustus_masked-flattened_line_51-processed-gene-0.176-mRNA-1_1&gene=augustus_masked-flattened_line_51-processed-gene-0.176&CDS=1-984
3020	OG0003020	YOL075C	maker-flattened_line_37-augustus-gene-1.1-mRNA-1_1&gene=maker-flattened_line_37-augustus-gene-1.1&CDS=1-4314
3021	OG0003021	YOL084W	genemark-flattened_line_214-processed-gene-0.0-mRNA-1_1&gene=genemark-flattened_line_214-processed-gene-0.0&CDS=1-1338
3022	OG0003022	YOL088C	augustus_masked-flattened_line_51-processed-gene-0.202-mRNA-1_1&gene=augustus_masked-flattened_line_51-processed-gene-0.202&CDS=1-1179
3023	OG0003023	YOL090W	augustus_masked-flattened_line_39-processed-gene-1.152-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-1.152&CDS=1-2991
3024	OG0003024	YOL094C	augustus_masked-flattened_line_1-processed-gene-7.108-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.108&CDS=1-981
3025	OG0003025	YOL095C	augustus_masked-flattened_line_1-processed-gene-7.107-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.107&CDS=1-2571
3026	OG0003026	YOL096C	augustus_masked-flattened_line_21-processed-gene-0.117-mRNA-1_1&gene=augustus_masked-flattened_line_21-processed-gene-0.117&CDS=1-960
3027	OG0003027	YOL098C	augustus_masked-flattened_line_35-processed-gene-1.72-mRNA-1_1&gene=augustus_masked-flattened_line_35-processed-gene-1.72&CDS=1-3168
3028	OG0003028	YOL102C	snap_masked-flattened_line_55-processed-gene-0.27-mRNA-1_1&gene=snap_masked-flattened_line_55-processed-gene-0.27&CDS=1-639
3029	OG0003029	YOL107W	augustus_masked-flattened_line_23-processed-gene-1.9-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-1.9&CDS=1-1026
3030	OG0003030	YOL108C	augustus_masked-flattened_line_25-processed-gene-1.85-mRNA-1_1&gene=augustus_masked-flattened_line_25-processed-gene-1.85&CDS=1-330
3031	OG0003031	YOL114C	augustus_masked-flattened_line_33-processed-gene-1.242-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.242&CDS=1-627
3032	OG0003032	YOL115W	augustus_masked-flattened_line_33-processed-gene-1.239-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.239&CDS=1-1794
3033	OG0003033	YOL116W	snap_masked-flattened_line_11-processed-gene-1.94-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.94&CDS=1-1545
3034	OG0003034	YOL123W	augustus_masked-flattened_line_51-processed-gene-0.178-mRNA-1_1&gene=augustus_masked-flattened_line_51-processed-gene-0.178&CDS=1-1515
3035	OG0003035	YOL124C	augustus_masked-flattened_line_51-processed-gene-0.213-mRNA-1_1&gene=augustus_masked-flattened_line_51-processed-gene-0.213&CDS=1-1311
3036	OG0003036	YOL125W	augustus_masked-flattened_line_49-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-flattened_line_49-processed-gene-0.53&CDS=1-1383
3037	OG0003037	YOL127W	augustus_masked-flattened_line_55-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.186&CDS=1-1068
3038	OG0003038	YOL129W	augustus_masked-flattened_line_55-processed-gene-0.185-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.185&CDS=1-1503
3039	OG0003039	YOL132W	snap_masked-flattened_line_5-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-0.64&CDS=1-1245
3040	OG0003040	YOL133W	maker-flattened_line_51-augustus-gene-0.157-mRNA-1_1&gene=maker-flattened_line_51-augustus-gene-0.157&CDS=1-312
3041	OG0003041	YOL135C	snap_masked-flattened_line_51-processed-gene-0.144-mRNA-1_1&gene=snap_masked-flattened_line_51-processed-gene-0.144&CDS=1-732
3042	OG0003042	YOL136C	augustus_masked-flattened_line_39-processed-gene-1.161-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-1.161&CDS=1-996
3043	OG0003043	YOL137W	augustus_masked-flattened_line_53-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.168&CDS=1-1530
3044	OG0003044	YOL138C	augustus_masked-flattened_line_1-processed-gene-7.123-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-7.123&CDS=1-4158
3045	OG0003045	YOL139C	genemark-flattened_line_1-processed-gene-7.187-mRNA-1_1&gene=genemark-flattened_line_1-processed-gene-7.187&CDS=1-630
3046	OG0003046	YOL140W	augustus_masked-flattened_line_31-processed-gene-1.50-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-1.50&CDS=1-3420
3047	OG0003047	YOL141W	augustus_masked-flattened_line_11-processed-gene-1.107-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-1.107&CDS=1-2040
3048	OG0003048	YOL142W	snap_masked-flattened_line_11-processed-gene-1.61-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-1.61&CDS=1-846
3049	OG0003049	YOL143C	augustus_masked-flattened_line_13-processed-gene-1.140-mRNA-1_1&gene=augustus_masked-flattened_line_13-processed-gene-1.140&CDS=1-1956
3050	OG0003050	YOL145C	augustus_masked-flattened_line_1-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-0.119&CDS=1-3372
3051	OG0003051	YOL146W	augustus_masked-flattened_line_1-processed-gene-0.106-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-0.106&CDS=1-528
3052	OG0003052	YOL147C	augustus_masked-flattened_line_1-processed-gene-0.107-mRNA-1_1&gene=augustus_masked-flattened_line_1-processed-gene-0.107&CDS=1-675
3053	OG0003053	YOL148C	augustus_masked-flattened_line_33-processed-gene-1.204-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.204&CDS=1-2469
3054	OG0003054	YOL149W	augustus_masked-flattened_line_33-processed-gene-1.203-mRNA-1_1&gene=augustus_masked-flattened_line_33-processed-gene-1.203&CDS=1-579
3055	OG0003055	YOL152W	snap_masked-flattened_line_13-processed-gene-3.200-mRNA-1_1&gene=snap_masked-flattened_line_13-processed-gene-3.200&CDS=1-1806
3056	OG0003056	YOR001W	augustus_masked-flattened_line_121-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-flattened_line_121-processed-gene-0.5&CDS=1-2328
3057	OG0003057	YOR002W	augustus_masked-flattened_line_27-processed-gene-0.118-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.118&CDS=1-1725
3058	OG0003058	YOR004W	augustus_masked-flattened_line_53-processed-gene-0.164-mRNA-1_1&gene=augustus_masked-flattened_line_53-processed-gene-0.164&CDS=1-792
3059	OG0003059	YOR014W	snap_masked-flattened_line_5-processed-gene-4.110-mRNA-1_1&gene=snap_masked-flattened_line_5-processed-gene-4.110&CDS=1-2250
3060	OG0003060	YOR017W	augustus_masked-flattened_line_39-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-flattened_line_39-processed-gene-1.160&CDS=1-2325
3061	OG0003061	YOR025W	augustus_masked-flattened_line_3-processed-gene-0.27-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-0.27&CDS=1-2832
3062	OG0003062	YOR027W	augustus_masked-flattened_line_3-processed-gene-3.30-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-3.30&CDS=1-2652
3063	OG0003063	YOR032C	augustus_masked-flattened_line_57-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.56&CDS=1-810
3064	OG0003064	YOR035C	augustus_masked-flattened_line_27-processed-gene-0.108-mRNA-1_1&gene=augustus_masked-flattened_line_27-processed-gene-0.108&CDS=1-2466
3065	OG0003065	YOR042W	augustus_masked-flattened_line_3-processed-gene-6.239-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-6.239&CDS=1-1275
3066	OG0003066	YOR045W	genemark-flattened_line_11-processed-gene-3.234-mRNA-1_1&gene=genemark-flattened_line_11-processed-gene-3.234&CDS=1-138
3067	OG0003067	YOR046C	augustus_masked-flattened_line_11-processed-gene-2.133-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-2.133&CDS=1-1455
3068	OG0003068	YOR048C	augustus_masked-flattened_line_57-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-flattened_line_57-processed-gene-0.35&CDS=1-4038
3069	OG0003069	YOR049C	genemark-flattened_line_5-processed-gene-4.157-mRNA-1_1&gene=genemark-flattened_line_5-processed-gene-4.157&CDS=1-1347
3070	OG0003070	YOR051C	augustus_masked-flattened_line_3-processed-gene-6.206-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-6.206&CDS=1-1323
3071	OG0003071	YOR052C	augustus_masked-flattened_line_3-processed-gene-6.243-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-6.243&CDS=1-543
3072	OG0003072	YOR056C	augustus_masked-flattened_line_11-processed-gene-2.141-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-2.141&CDS=1-1473
3073	OG0003073	YOR058C	snap_masked-flattened_line_11-processed-gene-2.80-mRNA-1_1&gene=snap_masked-flattened_line_11-processed-gene-2.80&CDS=1-3000
3074	OG0003074	YOR059C	augustus_masked-flattened_line_41-processed-gene-1.132-mRNA-1_1&gene=augustus_masked-flattened_line_41-processed-gene-1.132&CDS=1-1665
3075	OG0003075	YOR061W	augustus_masked-flattened_line_31-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-flattened_line_31-processed-gene-0.89&CDS=1-993
3076	OG0003076	YOR063W	augustus_masked-flattened_line_77-processed-gene-0.56-mRNA-1_1&gene=augustus_masked-flattened_line_77-processed-gene-0.56&CDS=1-1167
3077	OG0003077	YOR065W	augustus_masked-flattened_line_109-processed-gene-0.8-mRNA-1_1&gene=augustus_masked-flattened_line_109-processed-gene-0.8&CDS=1-867
3078	OG0003078	YOR067C	augustus_masked-flattened_line_11-processed-gene-2.155-mRNA-1_1&gene=augustus_masked-flattened_line_11-processed-gene-2.155&CDS=1-1683
3079	OG0003079	YOR069W	augustus_masked-flattened_line_3-processed-gene-5.36-mRNA-1_1&gene=augustus_masked-flattened_line_3-processed-gene-5.36&CDS=1-1998
3080	OG0003080	YOR070C	augustus_masked-flattened_line_47-processed-gene-0.253-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.253&CDS=1-1926
3081	OG0003081	YOR073W	augustus_masked-flattened_line_101-processed-gene-0.7-mRNA-1_1&gene=augustus_masked-flattened_line_101-processed-gene-0.7&CDS=1-1581
3082	OG0003082	YOR074C	maker-flattened_line_101-augustus-gene-0.19-mRNA-1_1&gene=maker-flattened_line_101-augustus-gene-0.19&CDS=1-1137
3083	OG0003083	YOR075W	augustus_masked-flattened_line_23-processed-gene-2.177-mRNA-1_1&gene=augustus_masked-flattened_line_23-processed-gene-2.177&CDS=1-1032
3084	OG0003084	YOR077W	augustus_masked-flattened_line_47-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-flattened_line_47-processed-gene-0.216&CDS=1-813
3085	OG0003085	YOR078W	augustus_masked-flattened_line_55-processed-gene-0.215-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.215&CDS=1-669
3086	OG0003086	YOR079C	snap_masked-flattened_line_55-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_55-processed-gene-0.30&CDS=1-897
3087	OG0003087	YOR080W	augustus_masked-flattened_line_55-processed-gene-0.216-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.216&CDS=1-2160
3088	OG0003088	YOR081C	augustus_masked-flattened_line_55-processed-gene-0.217-mRNA-1_1&gene=augustus_masked-flattened_line_55-processed-gene-0.217&CDS=1-3021
