	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034605_Spencermartinsiella_europaea
2975	OG0002975	YOL094C	maker-NODE_47_length_87473_cov_28.0353_ID_93-augustus-gene-0.135-mRNA-1_1&gene=maker-NODE_47_length_87473_cov_28.0353_ID_93-augustus-gene-0.135&CDS=1-1026
2976	OG0002976	YOL096C	snap_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-0.99-mRNA-1_1&gene=snap_masked-NODE_12_length_347462_cov_28.1594_ID_23-processed-gene-0.99&CDS=1-969
2977	OG0002977	YOL097C	maker-NODE_12_length_347462_cov_28.1594_ID_23-augustus-gene-0.50-mRNA-1_1&gene=maker-NODE_12_length_347462_cov_28.1594_ID_23-augustus-gene-0.50&CDS=1-2007
2978	OG0002978	YOL098C	augustus_masked-NODE_37_length_124811_cov_26.8911_ID_73-processed-gene-0.153-mRNA-1_1&gene=augustus_masked-NODE_37_length_124811_cov_26.8911_ID_73-processed-gene-0.153&CDS=1-3096
2979	OG0002979	YOL102C	augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-0.91-mRNA-1_1&gene=augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-0.91&CDS=1-687
2980	OG0002980	YOL108C	snap_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.62-mRNA-1_1&gene=snap_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-3.62&CDS=1-381
2981	OG0002981	YOL110W	augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-1.181-mRNA-1_1&gene=augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-1.181&CDS=1-648
2982	OG0002982	YOL114C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.30-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.30&CDS=1-528
2983	OG0002983	YOL122C	snap_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.71-mRNA-1_1&gene=snap_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.71&CDS=1-1503
2984	OG0002984	YOL123W	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.41-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.41&CDS=1-1659
2985	OG0002985	YOL124C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.21&CDS=1-1284
2986	OG0002986	YOL125W	augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.32&CDS=1-1395
2987	OG0002987	YOL127W	augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.36-mRNA-1_1&gene=augustus_masked-NODE_11_length_349578_cov_28.2102_ID_21-processed-gene-1.36&CDS=1-426
2988	OG0002988	YOL132W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.139-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.139&CDS=1-1509
2989	OG0002989	YOL133W	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.67-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.67&CDS=1-345
2990	OG0002990	YOL135C	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.69-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.69&CDS=1-699
2991	OG0002991	YOL138C	maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-2.127-mRNA-1_1&gene=maker-NODE_4_length_497818_cov_28.3057_ID_7-augustus-gene-2.127&CDS=1-3222
2992	OG0002992	YOL139C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-5.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-5.138&CDS=1-666
2993	OG0002993	YOL140W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-5.136-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-5.136&CDS=1-1329
2994	OG0002994	YOL141W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.10-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.10&CDS=1-3036
2995	OG0002995	YOL142W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.9-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.9&CDS=1-699
2996	OG0002996	YOL143C	maker-NODE_5_length_492506_cov_27.4869_ID_9-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_5_length_492506_cov_27.4869_ID_9-augustus-gene-0.1&CDS=1-492
2997	OG0002997	YOL144W	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-0.39-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-0.39&CDS=1-1296
2998	OG0002998	YOL145C	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-0.24-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-0.24&CDS=1-3312
2999	OG0002999	YOL146W	maker-NODE_5_length_492506_cov_27.4869_ID_9-augustus-gene-0.4-mRNA-1_1&gene=maker-NODE_5_length_492506_cov_27.4869_ID_9-augustus-gene-0.4&CDS=1-537
3000	OG0003000	YOL147C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.11-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.11&CDS=1-693
3001	OG0003001	YOL148C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.12&CDS=1-1374
3002	OG0003002	YOL149W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.15-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-11.15&CDS=1-498
3003	OG0003003	YOL152W	augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-0.30-mRNA-1_1&gene=augustus_masked-NODE_26_length_226459_cov_28.0762_ID_51-processed-gene-0.30&CDS=1-1824
3004	OG0003004	YOR001W	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.145-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.145&CDS=1-2508
3005	OG0003005	YOR002W	augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-0.89-mRNA-1_1&gene=augustus_masked-NODE_27_length_218879_cov_27.44_ID_53-processed-gene-0.89&CDS=1-1650
3006	OG0003006	YOR004W	maker-NODE_35_length_134487_cov_28.4228_ID_69-augustus-gene-0.53-mRNA-1_1&gene=maker-NODE_35_length_134487_cov_28.4228_ID_69-augustus-gene-0.53&CDS=1-954
3007	OG0003007	YOR005C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.156-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.156&CDS=1-2811
3008	OG0003008	YOR006C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.157-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-8.157&CDS=1-921
3009	OG0003009	YOR014W	augustus_masked-NODE_23_length_245976_cov_27.2225_ID_45-processed-gene-1.172-mRNA-1_1&gene=augustus_masked-NODE_23_length_245976_cov_27.2225_ID_45-processed-gene-1.172&CDS=1-1869
3010	OG0003010	YOR017W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.232-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.232&CDS=1-2133
3011	OG0003011	YOR018W	augustus_masked-NODE_24_length_234863_cov_28.0511_ID_47-processed-gene-1.47-mRNA-1_1&gene=augustus_masked-NODE_24_length_234863_cov_28.0511_ID_47-processed-gene-1.47&CDS=1-2184
3012	OG0003012	YOR020C	augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.13-mRNA-1_1&gene=augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.13&CDS=1-315
3013	OG0003013	YOR021C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-3.116-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-3.116&CDS=1-612
3014	OG0003014	YOR022C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-3.137-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-3.137&CDS=1-2106
3015	OG0003015	YOR025W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.2-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-15.2&CDS=1-1341
3016	OG0003016	YOR027W	augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.22-mRNA-1_1&gene=augustus_masked-NODE_35_length_134487_cov_28.4228_ID_69-processed-gene-0.22&CDS=1-1707
3017	OG0003017	YOR028C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.13&CDS=1-519
3018	OG0003018	YOR032C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-13.106-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-13.106&CDS=1-2742
3019	OG0003019	YOR035C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.16-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.16&CDS=1-2205
3020	OG0003020	YOR036W	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.200-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.200&CDS=1-813
3021	OG0003021	YOR037W	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.229-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.229&CDS=1-1650
3022	OG0003022	YOR039W	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.191-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.191&CDS=1-690
3023	OG0003023	YOR042W	augustus_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.2-mRNA-1_1&gene=augustus_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.2&CDS=1-1101
3024	OG0003024	YOR043W	augustus_masked-NODE_53_length_44449_cov_28.155_ID_105-processed-gene-0.18-mRNA-1_1&gene=augustus_masked-NODE_53_length_44449_cov_28.155_ID_105-processed-gene-0.18&CDS=1-957
3025	OG0003025	YOR045W	genemark-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-2.41-mRNA-1_1&gene=genemark-NODE_16_length_303609_cov_28.553_ID_31-processed-gene-2.41&CDS=1-162
3026	OG0003026	YOR046C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.118-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.118&CDS=1-1725
3027	OG0003027	YOR048C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.6-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-3.6&CDS=1-3306
3028	OG0003028	YOR049C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-2.13-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-2.13&CDS=1-984
3029	OG0003029	YOR051C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.122-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.122&CDS=1-1449
3030	OG0003030	YOR052C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.123-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-8.123&CDS=1-453
3031	OG0003031	YOR056C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.6-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-1.6&CDS=1-1509
3032	OG0003032	YOR057W	maker-NODE_6_length_431703_cov_27.3617_ID_11-augustus-gene-1.4-mRNA-1_1&gene=maker-NODE_6_length_431703_cov_27.3617_ID_11-augustus-gene-1.4&CDS=1-1059
3033	OG0003033	YOR058C	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.117-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.117&CDS=1-2229
3034	OG0003034	YOR059C	maker-NODE_19_length_271016_cov_27.2153_ID_37-snap-gene-0.70-mRNA-1_1&gene=maker-NODE_19_length_271016_cov_27.2153_ID_37-snap-gene-0.70&CDS=1-1482
3035	OG0003035	YOR060C	augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.22-mRNA-1_1&gene=augustus_masked-NODE_5_length_492506_cov_27.4869_ID_9-processed-gene-2.22&CDS=1-1095
3036	OG0003036	YOR063W	augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.48-mRNA-1_1&gene=augustus_masked-NODE_13_length_316427_cov_31.537_ID_25-processed-gene-0.48&CDS=1-1161
3037	OG0003037	YOR065W	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.15-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.15&CDS=1-858
3038	OG0003038	YOR067C	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.14&CDS=1-1521
3039	OG0003039	YOR069W	augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_3_length_533584_cov_27.3585_ID_5-processed-gene-0.32&CDS=1-1734
3040	OG0003040	YOR070C	snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.62-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.62&CDS=1-1515
3041	OG0003041	YOR073W	snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.64-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-10.64&CDS=1-1059
3042	OG0003042	YOR074C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.105-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-9.105&CDS=1-918
3043	OG0003043	YOR075W	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.142-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.142&CDS=1-942
3044	OG0003044	YOR077W	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.40-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.40&CDS=1-849
3045	OG0003045	YOR079C	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.34-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-2.34&CDS=1-948
3046	OG0003046	YOR083W	augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.114-mRNA-1_1&gene=augustus_masked-NODE_7_length_420504_cov_27.1491_ID_13-processed-gene-2.114&CDS=1-663
3047	OG0003047	YOR084W	snap_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.60-mRNA-1_1&gene=snap_masked-NODE_52_length_46058_cov_26.4706_ID_103-processed-gene-0.60&CDS=1-1113
3048	OG0003048	YOR087W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-1.14-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-1.14&CDS=1-1977
3049	OG0003049	YOR089C	augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.11-mRNA-1_1&gene=augustus_masked-NODE_20_length_270141_cov_27.5218_ID_39-processed-gene-1.11&CDS=1-624
3050	OG0003050	YOR090C	snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.9-mRNA-1_1&gene=snap_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.9&CDS=1-1611
3051	OG0003051	YOR091W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.203-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.203&CDS=1-1056
3052	OG0003052	YOR093C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.5-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-0.5&CDS=1-4569
3053	OG0003053	YOR095C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.229-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-17.229&CDS=1-771
3054	OG0003054	YOR099W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-0.26-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-0.26&CDS=1-1269
3055	OG0003055	YOR100C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.162-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.162&CDS=1-894
3056	OG0003056	YOR101W	augustus_masked-NODE_34_length_143944_cov_26.1735_ID_67-processed-gene-0.126-mRNA-1_1&gene=augustus_masked-NODE_34_length_143944_cov_26.1735_ID_67-processed-gene-0.126&CDS=1-636
3057	OG0003057	YOR103C	maker-NODE_34_length_143944_cov_26.1735_ID_67-augustus-gene-0.1-mRNA-1_1&gene=maker-NODE_34_length_143944_cov_26.1735_ID_67-augustus-gene-0.1&CDS=1-405
3058	OG0003058	YOR111W	augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.47-mRNA-1_1&gene=augustus_masked-NODE_33_length_161565_cov_26.848_ID_65-processed-gene-0.47&CDS=1-714
3059	OG0003059	YOR112W	maker-NODE_5_length_492506_cov_27.4869_ID_9-snap-gene-2.5-mRNA-1_1&gene=maker-NODE_5_length_492506_cov_27.4869_ID_9-snap-gene-2.5&CDS=1-1848
3060	OG0003060	YOR113W	augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.93-mRNA-1_1&gene=augustus_masked-NODE_6_length_431703_cov_27.3617_ID_11-processed-gene-0.93&CDS=1-2397
3061	OG0003061	YOR115C	augustus_masked-NODE_34_length_143944_cov_26.1735_ID_67-processed-gene-0.156-mRNA-1_1&gene=augustus_masked-NODE_34_length_143944_cov_26.1735_ID_67-processed-gene-0.156&CDS=1-519
3062	OG0003062	YOR116C	maker-NODE_19_length_271016_cov_27.2153_ID_37-augustus-gene-1.252-mRNA-1_1&gene=maker-NODE_19_length_271016_cov_27.2153_ID_37-augustus-gene-1.252&CDS=1-4398
3063	OG0003063	YOR117W	augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.221-mRNA-1_1&gene=augustus_masked-NODE_19_length_271016_cov_27.2153_ID_37-processed-gene-1.221&CDS=1-1314
3064	OG0003064	YOR118W	augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.17-mRNA-1_1&gene=augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.17&CDS=1-1941
3065	OG0003065	YOR119C	augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.32-mRNA-1_1&gene=augustus_masked-NODE_42_length_104403_cov_26.5717_ID_83-processed-gene-0.32&CDS=1-1413
3066	OG0003066	YOR122C	augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.226-mRNA-1_1&gene=augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.226&CDS=1-378
3067	OG0003067	YOR123C	augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.225-mRNA-1_1&gene=augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.225&CDS=1-1176
3068	OG0003068	YOR124C	maker-NODE_6_length_431703_cov_27.3617_ID_11-snap-gene-3.66-mRNA-1_1&gene=maker-NODE_6_length_431703_cov_27.3617_ID_11-snap-gene-3.66&CDS=1-3471
3069	OG0003069	YOR125C	augustus_masked-NODE_28_length_204468_cov_32.9351_ID_55-processed-gene-1.45-mRNA-1_1&gene=augustus_masked-NODE_28_length_204468_cov_32.9351_ID_55-processed-gene-1.45&CDS=1-582
3070	OG0003070	YOR128C	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.138-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-9.138&CDS=1-1722
3071	OG0003071	YOR130C	augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.257-mRNA-1_1&gene=augustus_masked-NODE_17_length_297273_cov_27.7333_ID_33-processed-gene-1.257&CDS=1-930
3072	OG0003072	YOR131C	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.13-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.13&CDS=1-657
3073	OG0003073	YOR132W	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.40-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.40&CDS=1-1737
3074	OG0003074	YOR136W	augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.16-mRNA-1_1&gene=augustus_masked-NODE_25_length_227728_cov_27.0207_ID_49-processed-gene-1.16&CDS=1-1107
3075	OG0003075	YOR140W	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.34-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.34&CDS=1-2466
3076	OG0003076	YOR141C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.12-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-4.12&CDS=1-2040
3077	OG0003077	YOR142W	augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.23-mRNA-1_1&gene=augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.23&CDS=1-987
3078	OG0003078	YOR143C	augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.50-mRNA-1_1&gene=augustus_masked-NODE_44_length_99337_cov_31.1569_ID_87-processed-gene-0.50&CDS=1-720
3079	OG0003079	YOR144C	augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.168-mRNA-1_1&gene=augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.168&CDS=1-2388
3080	OG0003080	YOR145C	augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.170-mRNA-1_1&gene=augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.170&CDS=1-774
3081	OG0003081	YOR148C	augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.171-mRNA-1_1&gene=augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.171&CDS=1-1272
3082	OG0003082	YOR149C	augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.148-mRNA-1_1&gene=augustus_masked-NODE_36_length_129941_cov_28.2018_ID_71-processed-gene-0.148&CDS=1-1671
3083	OG0003083	YOR150W	maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-14.50-mRNA-1_1&gene=maker-NODE_1_length_1866239_cov_27.8708_ID_1-augustus-gene-14.50&CDS=1-492
3084	OG0003084	YOR151C	augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-14.27-mRNA-1_1&gene=augustus_masked-NODE_1_length_1866239_cov_27.8708_ID_1-processed-gene-14.27&CDS=1-3657
3085	OG0003085	YOR153W	augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.25-mRNA-1_1&gene=augustus_masked-NODE_2_length_1276072_cov_27.1787_ID_3-processed-gene-10.25&CDS=1-4446
3086	OG0003086	YOR154W	augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-0.80-mRNA-1_1&gene=augustus_masked-NODE_15_length_308614_cov_31.3159_ID_29-processed-gene-0.80&CDS=1-2667
