	OrthologID	Saccharomyces_cerevisiae	yHMPu5000034604_Sporopachydermia_lactativora
3069	OG0003069	YOR051C	snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.97&CDS=1-1341
3070	OG0003070	YOR052C	snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.96-mRNA-1_1&gene=snap_masked-NODE_49_length_100376_cov_30.1612_ID_97-processed-gene-0.96&CDS=1-267
3071	OG0003071	YOR056C	snap_masked-NODE_121_length_43796_cov_27.4731_ID_241-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_121_length_43796_cov_27.4731_ID_241-processed-gene-0.14&CDS=1-1428
3072	OG0003072	YOR057W	snap_masked-NODE_121_length_43796_cov_27.4731_ID_241-processed-gene-0.5-mRNA-1_1&gene=snap_masked-NODE_121_length_43796_cov_27.4731_ID_241-processed-gene-0.5&CDS=1-1191
3073	OG0003073	YOR058C	snap_masked-NODE_36_length_120409_cov_28.4148_ID_71-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_36_length_120409_cov_28.4148_ID_71-processed-gene-0.19&CDS=1-2247
3074	OG0003074	YOR059C	maker-NODE_25_length_138518_cov_48.3242_ID_49-snap-gene-0.74-mRNA-1_1&gene=maker-NODE_25_length_138518_cov_48.3242_ID_49-snap-gene-0.74&CDS=1-1506
3075	OG0003075	YOR060C	maker-NODE_178_length_23793_cov_30.6676_ID_355-snap-gene-0.18-mRNA-1_1&gene=maker-NODE_178_length_23793_cov_30.6676_ID_355-snap-gene-0.18&CDS=1-876
3076	OG0003076	YOR061W	snap_masked-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.75-mRNA-1_1&gene=snap_masked-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.75&CDS=1-906
3077	OG0003077	YOR063W	snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-1.46-mRNA-1_1&gene=snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-1.46&CDS=1-1167
3078	OG0003078	YOR065W	genemark-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.18-mRNA-1_1&gene=genemark-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.18&CDS=1-924
3079	OG0003079	YOR067C	maker-NODE_73_length_73762_cov_28.7491_ID_145-snap-gene-0.24-mRNA-1_1&gene=maker-NODE_73_length_73762_cov_28.7491_ID_145-snap-gene-0.24&CDS=1-1800
3080	OG0003080	YOR069W	snap_masked-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.72-mRNA-1_1&gene=snap_masked-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.72&CDS=1-1944
3081	OG0003081	YOR070C	maker-NODE_73_length_73762_cov_28.7491_ID_145-snap-gene-0.23-mRNA-1_1&gene=maker-NODE_73_length_73762_cov_28.7491_ID_145-snap-gene-0.23&CDS=1-1587
3082	OG0003082	YOR074C	snap_masked-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.57-mRNA-1_1&gene=snap_masked-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.57&CDS=1-900
3083	OG0003083	YOR075W	genemark-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.12-mRNA-1_1&gene=genemark-NODE_73_length_73762_cov_28.7491_ID_145-processed-gene-0.12&CDS=1-993
3084	OG0003084	YOR077W	snap_masked-NODE_56_length_90915_cov_30.3303_ID_111-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_56_length_90915_cov_30.3303_ID_111-processed-gene-0.122&CDS=1-897
3085	OG0003085	YOR084W	snap_masked-NODE_82_length_68085_cov_40.0203_ID_163-processed-gene-0.61-mRNA-1_1&gene=snap_masked-NODE_82_length_68085_cov_40.0203_ID_163-processed-gene-0.61&CDS=1-1149
3086	OG0003086	YOR087W	snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-0.16-mRNA-1_1&gene=snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-0.16&CDS=1-1980
3087	OG0003087	YOR089C	augustus_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-0.53-mRNA-1_1&gene=augustus_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-0.53&CDS=1-999
3088	OG0003088	YOR090C	snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-1.99-mRNA-1_1&gene=snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-1.99&CDS=1-1668
3089	OG0003089	YOR091W	snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-1.96-mRNA-1_1&gene=snap_masked-NODE_12_length_215069_cov_32.3968_ID_23-processed-gene-1.96&CDS=1-1146
3090	OG0003090	YOR093C	snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-0.34-mRNA-1_1&gene=snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-0.34&CDS=1-4605
3091	OG0003091	YOR095C	snap_masked-NODE_65_length_82460_cov_29.796_ID_129-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_65_length_82460_cov_29.796_ID_129-processed-gene-0.107&CDS=1-717
3092	OG0003092	YOR096W	maker-NODE_79_length_70665_cov_35.0344_ID_157-snap-gene-0.35-mRNA-1_1&gene=maker-NODE_79_length_70665_cov_35.0344_ID_157-snap-gene-0.35&CDS=1-576
3093	OG0003093	YOR099W	snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-0.0-mRNA-1_1&gene=snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-0.0&CDS=1-1311
3094	OG0003094	YOR100C	snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-1.31-mRNA-1_1&gene=snap_masked-NODE_6_length_266345_cov_30.7293_ID_11-processed-gene-1.31&CDS=1-903
3095	OG0003095	YOR103C	maker-NODE_18_length_157026_cov_29.9254_ID_35-snap-gene-0.195-mRNA-1_1&gene=maker-NODE_18_length_157026_cov_29.9254_ID_35-snap-gene-0.195&CDS=1-450
3096	OG0003096	YOR111W	snap_masked-NODE_75_length_72385_cov_30.4206_ID_149-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_75_length_72385_cov_30.4206_ID_149-processed-gene-0.83&CDS=1-654
3097	OG0003097	YOR112W	snap_masked-NODE_24_length_144559_cov_30.1636_ID_47-processed-gene-0.42-mRNA-1_1&gene=snap_masked-NODE_24_length_144559_cov_30.1636_ID_47-processed-gene-0.42&CDS=1-2460
3098	OG0003098	YOR115C	maker-NODE_138_length_36028_cov_45.1989_ID_275-snap-gene-0.22-mRNA-1_1&gene=maker-NODE_138_length_36028_cov_45.1989_ID_275-snap-gene-0.22&CDS=1-636
3099	OG0003099	YOR116C	snap_masked-NODE_79_length_70665_cov_35.0344_ID_157-processed-gene-0.81-mRNA-1_1&gene=snap_masked-NODE_79_length_70665_cov_35.0344_ID_157-processed-gene-0.81&CDS=1-4359
3100	OG0003100	YOR117W	snap_masked-NODE_65_length_82460_cov_29.796_ID_129-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_65_length_82460_cov_29.796_ID_129-processed-gene-0.108&CDS=1-1314
3101	OG0003101	YOR118W	snap_masked-NODE_150_length_30602_cov_28.438_ID_299-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_150_length_30602_cov_28.438_ID_299-processed-gene-0.25&CDS=1-1641
3102	OG0003102	YOR119C	snap_masked-NODE_150_length_30602_cov_28.438_ID_299-processed-gene-0.20-mRNA-1_1&gene=snap_masked-NODE_150_length_30602_cov_28.438_ID_299-processed-gene-0.20&CDS=1-1452
3103	OG0003103	YOR122C	maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-1.1-mRNA-1_1&gene=maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-1.1&CDS=1-363
3104	OG0003104	YOR123C	maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-1.9-mRNA-1_1&gene=maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-1.9&CDS=1-1200
3105	OG0003105	YOR124C	genemark-NODE_92_length_62830_cov_34.0727_ID_183-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_92_length_62830_cov_34.0727_ID_183-processed-gene-0.81&CDS=1-4206
3106	OG0003106	YOR125C	genemark-NODE_141_length_35357_cov_28.5414_ID_281-processed-gene-0.21-mRNA-1_1&gene=genemark-NODE_141_length_35357_cov_28.5414_ID_281-processed-gene-0.21&CDS=1-681
3107	OG0003107	YOR126C	maker-NODE_124_length_42414_cov_36.797_ID_247-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_124_length_42414_cov_36.797_ID_247-snap-gene-0.3&CDS=1-780
3108	OG0003108	YOR128C	snap_masked-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.25-mRNA-1_1&gene=snap_masked-NODE_17_length_160593_cov_33.6237_ID_33-processed-gene-0.25&CDS=1-1686
3109	OG0003109	YOR130C	snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_2_length_287206_cov_30.0926_ID_3-processed-gene-1.62&CDS=1-933
3110	OG0003110	YOR131C	maker-NODE_19_length_153673_cov_30.6289_ID_37-snap-gene-0.107-mRNA-1_1&gene=maker-NODE_19_length_153673_cov_30.6289_ID_37-snap-gene-0.107&CDS=1-654
3111	OG0003111	YOR132W	snap_masked-NODE_19_length_153673_cov_30.6289_ID_37-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_19_length_153673_cov_30.6289_ID_37-processed-gene-0.113&CDS=1-1620
3112	OG0003112	YOR136W	genemark-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.53-mRNA-1_1&gene=genemark-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.53&CDS=1-1125
3113	OG0003113	YOR141C	snap_masked-NODE_92_length_62830_cov_34.0727_ID_183-processed-gene-0.24-mRNA-1_1&gene=snap_masked-NODE_92_length_62830_cov_34.0727_ID_183-processed-gene-0.24&CDS=1-2571
3114	OG0003114	YOR142W	snap_masked-NODE_84_length_66006_cov_36.389_ID_167-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_84_length_66006_cov_36.389_ID_167-processed-gene-0.59&CDS=1-1005
3115	OG0003115	YOR143C	snap_masked-NODE_79_length_70665_cov_35.0344_ID_157-processed-gene-0.84-mRNA-1_1&gene=snap_masked-NODE_79_length_70665_cov_35.0344_ID_157-processed-gene-0.84&CDS=1-1140
3116	OG0003116	YOR144C	snap_masked-NODE_78_length_71771_cov_30.6161_ID_155-processed-gene-0.29-mRNA-1_1&gene=snap_masked-NODE_78_length_71771_cov_30.6161_ID_155-processed-gene-0.29&CDS=1-3783
3117	OG0003117	YOR145C	snap_masked-NODE_78_length_71771_cov_30.6161_ID_155-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_78_length_71771_cov_30.6161_ID_155-processed-gene-0.17&CDS=1-771
3118	OG0003118	YOR148C	snap_masked-NODE_65_length_82460_cov_29.796_ID_129-processed-gene-0.79-mRNA-1_1&gene=snap_masked-NODE_65_length_82460_cov_29.796_ID_129-processed-gene-0.79&CDS=1-939
3119	OG0003119	YOR149C	maker-NODE_7_length_250496_cov_31.8261_ID_13-snap-gene-0.117-mRNA-1_1&gene=maker-NODE_7_length_250496_cov_31.8261_ID_13-snap-gene-0.117&CDS=1-1656
3120	OG0003120	YOR150W	maker-NODE_7_length_250496_cov_31.8261_ID_13-snap-gene-0.115-mRNA-1_1&gene=maker-NODE_7_length_250496_cov_31.8261_ID_13-snap-gene-0.115&CDS=1-525
3121	OG0003121	YOR151C	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.30&CDS=1-3711
3122	OG0003122	YOR153W	snap_masked-NODE_112_length_46746_cov_31.3595_ID_223-processed-gene-0.11-mRNA-1_1&gene=snap_masked-NODE_112_length_46746_cov_31.3595_ID_223-processed-gene-0.11&CDS=1-4578
3123	OG0003123	YOR154W	snap_masked-NODE_118_length_45418_cov_40.5475_ID_235-processed-gene-0.9-mRNA-1_1&gene=snap_masked-NODE_118_length_45418_cov_40.5475_ID_235-processed-gene-0.9&CDS=1-2469
3124	OG0003124	YOR155C	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.32&CDS=1-1260
3125	OG0003125	YOR157C	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.14-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.14&CDS=1-828
3126	OG0003126	YOR158W	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.11&CDS=1-906
3127	OG0003127	YOR159C	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.35&CDS=1-264
3128	OG0003128	YOR160W	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.14-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.14&CDS=1-3045
3129	OG0003129	YOR161C	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.36-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-0.36&CDS=1-1686
3130	OG0003130	YOR163W	snap_masked-NODE_54_length_93632_cov_30.4891_ID_107-processed-gene-0.40-mRNA-1_1&gene=snap_masked-NODE_54_length_93632_cov_30.4891_ID_107-processed-gene-0.40&CDS=1-510
3131	OG0003131	YOR164C	maker-NODE_54_length_93632_cov_30.4891_ID_107-snap-gene-0.45-mRNA-1_1&gene=maker-NODE_54_length_93632_cov_30.4891_ID_107-snap-gene-0.45&CDS=1-921
3132	OG0003132	YOR165W	snap_masked-NODE_54_length_93632_cov_30.4891_ID_107-processed-gene-0.39-mRNA-1_1&gene=snap_masked-NODE_54_length_93632_cov_30.4891_ID_107-processed-gene-0.39&CDS=1-2484
3133	OG0003133	YOR166C	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.113-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.113&CDS=1-1347
3134	OG0003134	YOR168W	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.98&CDS=1-2397
3135	OG0003135	YOR174W	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.62-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.62&CDS=1-729
3136	OG0003136	YOR175C	maker-NODE_7_length_250496_cov_31.8261_ID_13-augustus-gene-1.2-mRNA-1_1&gene=maker-NODE_7_length_250496_cov_31.8261_ID_13-augustus-gene-1.2&CDS=1-1758
3137	OG0003137	YOR176W	maker-NODE_7_length_250496_cov_31.8261_ID_13-snap-gene-1.146-mRNA-1_1&gene=maker-NODE_7_length_250496_cov_31.8261_ID_13-snap-gene-1.146&CDS=1-1167
3138	OG0003138	YOR181W	snap_masked-NODE_67_length_79779_cov_32.2816_ID_133-processed-gene-0.80-mRNA-1_1&gene=snap_masked-NODE_67_length_79779_cov_32.2816_ID_133-processed-gene-0.80&CDS=1-2121
3139	OG0003139	YOR184W	maker-NODE_35_length_121438_cov_32.3242_ID_69-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_35_length_121438_cov_32.3242_ID_69-snap-gene-0.2&CDS=1-1164
3140	OG0003140	YOR185C	maker-NODE_15_length_173774_cov_29.5314_ID_29-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_15_length_173774_cov_29.5314_ID_29-snap-gene-0.1&CDS=1-654
3141	OG0003141	YOR187W	maker-NODE_35_length_121438_cov_32.3242_ID_69-snap-gene-0.3-mRNA-1_1&gene=maker-NODE_35_length_121438_cov_32.3242_ID_69-snap-gene-0.3&CDS=1-3117
3142	OG0003142	YOR188W	snap_masked-NODE_35_length_121438_cov_32.3242_ID_69-processed-gene-0.109-mRNA-1_1&gene=snap_masked-NODE_35_length_121438_cov_32.3242_ID_69-processed-gene-0.109&CDS=1-4680
3143	OG0003143	YOR191W	maker-NODE_15_length_173774_cov_29.5314_ID_29-snap-gene-0.2-mRNA-1_1&gene=maker-NODE_15_length_173774_cov_29.5314_ID_29-snap-gene-0.2&CDS=1-3594
3144	OG0003144	YOR194C	snap_masked-NODE_51_length_97364_cov_29.7309_ID_101-processed-gene-0.13-mRNA-1_1&gene=snap_masked-NODE_51_length_97364_cov_29.7309_ID_101-processed-gene-0.13&CDS=1-792
3145	OG0003145	YOR195W	genemark-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.92-mRNA-1_1&gene=genemark-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.92&CDS=1-1281
3146	OG0003146	YOR196C	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.54&CDS=1-1158
3147	OG0003147	YOR197W	snap_masked-NODE_67_length_79779_cov_32.2816_ID_133-processed-gene-0.95-mRNA-1_1&gene=snap_masked-NODE_67_length_79779_cov_32.2816_ID_133-processed-gene-0.95&CDS=1-1377
3148	OG0003148	YOR198C	snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.28-mRNA-1_1&gene=snap_masked-NODE_7_length_250496_cov_31.8261_ID_13-processed-gene-1.28&CDS=1-1335
3149	OG0003149	YOR201C	genemark-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.39-mRNA-1_1&gene=genemark-NODE_5_length_271561_cov_29.3437_ID_9-processed-gene-1.39&CDS=1-1674
3150	OG0003150	YOR202W	snap_masked-NODE_131_length_39675_cov_31.7286_ID_261-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_131_length_39675_cov_31.7286_ID_261-processed-gene-0.30&CDS=1-669
3151	OG0003151	YOR205C	augustus_masked-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.35-mRNA-1_1&gene=augustus_masked-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.35&CDS=1-1809
3152	OG0003152	YOR206W	snap_masked-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.139&CDS=1-2166
3153	OG0003153	YOR207C	snap_masked-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.140-mRNA-1_1&gene=snap_masked-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.140&CDS=1-3483
3154	OG0003154	YOR209C	genemark-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.61-mRNA-1_1&gene=genemark-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.61&CDS=1-1266
3155	OG0003155	YOR210W	maker-NODE_30_length_126226_cov_40.344_ID_59-snap-gene-0.152-mRNA-1_1&gene=maker-NODE_30_length_126226_cov_40.344_ID_59-snap-gene-0.152&CDS=1-213
3156	OG0003156	YOR211C	snap_masked-NODE_30_length_126226_cov_40.344_ID_59-processed-gene-0.6-mRNA-1_1&gene=snap_masked-NODE_30_length_126226_cov_40.344_ID_59-processed-gene-0.6&CDS=1-2742
3157	OG0003157	YOR212W	genemark-NODE_104_length_52875_cov_28.1881_ID_207-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_104_length_52875_cov_28.1881_ID_207-processed-gene-0.45&CDS=1-1371
3158	OG0003158	YOR216C	snap_masked-NODE_76_length_72180_cov_28.3997_ID_151-processed-gene-0.3-mRNA-1_1&gene=snap_masked-NODE_76_length_72180_cov_28.3997_ID_151-processed-gene-0.3&CDS=1-1461
3159	OG0003159	YOR217W	maker-NODE_76_length_72180_cov_28.3997_ID_151-snap-gene-0.46-mRNA-1_1&gene=maker-NODE_76_length_72180_cov_28.3997_ID_151-snap-gene-0.46&CDS=1-3024
3160	OG0003160	YOR223W	genemark-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.65-mRNA-1_1&gene=genemark-NODE_42_length_111293_cov_33.17_ID_83-processed-gene-0.65&CDS=1-1188
3161	OG0003161	YOR224C	genemark-NODE_83_length_67448_cov_35.8996_ID_165-processed-gene-0.24-mRNA-1_1&gene=genemark-NODE_83_length_67448_cov_35.8996_ID_165-processed-gene-0.24&CDS=1-429
3162	OG0003162	YOR228C	snap_masked-NODE_30_length_126226_cov_40.344_ID_59-processed-gene-0.27-mRNA-1_1&gene=snap_masked-NODE_30_length_126226_cov_40.344_ID_59-processed-gene-0.27&CDS=1-954
3163	OG0003163	YOR232W	snap_masked-NODE_3_length_278811_cov_36.2391_ID_5-processed-gene-1.187-mRNA-1_1&gene=snap_masked-NODE_3_length_278811_cov_36.2391_ID_5-processed-gene-1.187&CDS=1-717
3164	OG0003164	YOR236W	snap_masked-NODE_119_length_44519_cov_44.2669_ID_237-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_119_length_44519_cov_44.2669_ID_237-processed-gene-0.59&CDS=1-690
3165	OG0003165	YOR238W	genemark-NODE_119_length_44519_cov_44.2669_ID_237-processed-gene-0.9-mRNA-1_1&gene=genemark-NODE_119_length_44519_cov_44.2669_ID_237-processed-gene-0.9&CDS=1-738
3166	OG0003166	YOR239W	maker-NODE_50_length_98806_cov_33.862_ID_99-snap-gene-0.98-mRNA-1_1&gene=maker-NODE_50_length_98806_cov_33.862_ID_99-snap-gene-0.98&CDS=1-987
3167	OG0003167	YOR241W	snap_masked-NODE_3_length_278811_cov_36.2391_ID_5-processed-gene-0.41-mRNA-1_1&gene=snap_masked-NODE_3_length_278811_cov_36.2391_ID_5-processed-gene-0.41&CDS=1-1500
3168	OG0003168	YOR242C	genemark-NODE_37_length_120084_cov_30.4625_ID_73-processed-gene-0.40-mRNA-1_1&gene=genemark-NODE_37_length_120084_cov_30.4625_ID_73-processed-gene-0.40&CDS=1-1194
3169	OG0003169	YOR243C	maker-NODE_37_length_120084_cov_30.4625_ID_73-snap-gene-0.93-mRNA-1_1&gene=maker-NODE_37_length_120084_cov_30.4625_ID_73-snap-gene-0.93&CDS=1-2313
3170	OG0003170	YOR245C	snap_masked-NODE_14_length_184108_cov_30.7701_ID_27-processed-gene-0.19-mRNA-1_1&gene=snap_masked-NODE_14_length_184108_cov_30.7701_ID_27-processed-gene-0.19&CDS=1-1116
3171	OG0003171	YOR249C	genemark-NODE_9_length_242264_cov_31.2854_ID_17-processed-gene-1.34-mRNA-1_1&gene=genemark-NODE_9_length_242264_cov_31.2854_ID_17-processed-gene-1.34&CDS=1-3018
3172	OG0003172	YOR250C	maker-NODE_26_length_132509_cov_28.938_ID_51-augustus-gene-0.50-mRNA-1_1&gene=maker-NODE_26_length_132509_cov_28.938_ID_51-augustus-gene-0.50&CDS=1-1425
3173	OG0003173	YOR251C	genemark-NODE_26_length_132509_cov_28.938_ID_51-processed-gene-0.81-mRNA-1_1&gene=genemark-NODE_26_length_132509_cov_28.938_ID_51-processed-gene-0.81&CDS=1-882
3174	OG0003174	YOR252W	maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-0.81-mRNA-1_1&gene=maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-0.81&CDS=1-543
3175	OG0003175	YOR253W	snap_masked-NODE_8_length_245876_cov_35.5678_ID_15-processed-gene-0.98-mRNA-1_1&gene=snap_masked-NODE_8_length_245876_cov_35.5678_ID_15-processed-gene-0.98&CDS=1-489
3176	OG0003176	YOR254C	maker-NODE_163_length_27342_cov_32.8002_ID_325-snap-gene-0.23-mRNA-1_1&gene=maker-NODE_163_length_27342_cov_32.8002_ID_325-snap-gene-0.23&CDS=1-1911
3177	OG0003177	YOR257W	maker-NODE_43_length_109197_cov_37.4356_ID_85-snap-gene-0.132-mRNA-1_1&gene=maker-NODE_43_length_109197_cov_37.4356_ID_85-snap-gene-0.132&CDS=1-567
3178	OG0003178	YOR258W	genemark-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.45-mRNA-1_1&gene=genemark-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.45&CDS=1-831
3179	OG0003179	YOR259C	snap_masked-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_43_length_109197_cov_37.4356_ID_85-processed-gene-0.22&CDS=1-1251
3180	OG0003180	YOR260W	maker-NODE_43_length_109197_cov_37.4356_ID_85-snap-gene-0.134-mRNA-1_1&gene=maker-NODE_43_length_109197_cov_37.4356_ID_85-snap-gene-0.134&CDS=1-1488
3181	OG0003181	YOR261C	snap_masked-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.82-mRNA-1_1&gene=snap_masked-NODE_69_length_78051_cov_33.3227_ID_137-processed-gene-0.82&CDS=1-1068
3182	OG0003182	YOR262W	snap_masked-NODE_50_length_98806_cov_33.862_ID_99-processed-gene-0.18-mRNA-1_1&gene=snap_masked-NODE_50_length_98806_cov_33.862_ID_99-processed-gene-0.18&CDS=1-1032
3183	OG0003183	YOR265W	maker-NODE_50_length_98806_cov_33.862_ID_99-snap-gene-0.103-mRNA-1_1&gene=maker-NODE_50_length_98806_cov_33.862_ID_99-snap-gene-0.103&CDS=1-324
3184	OG0003184	YOR269W	snap_masked-NODE_37_length_120084_cov_30.4625_ID_73-processed-gene-0.135-mRNA-1_1&gene=snap_masked-NODE_37_length_120084_cov_30.4625_ID_73-processed-gene-0.135&CDS=1-1446
3185	OG0003185	YOR271C	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.89&CDS=1-981
3186	OG0003186	YOR272W	snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_4_length_277153_cov_35.8334_ID_7-processed-gene-0.90&CDS=1-1392
3187	OG0003187	YOR273C	snap_masked-NODE_163_length_27342_cov_32.8002_ID_325-processed-gene-0.33-mRNA-1_1&gene=snap_masked-NODE_163_length_27342_cov_32.8002_ID_325-processed-gene-0.33&CDS=1-1827
3188	OG0003188	YOR274W	maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-0.82-mRNA-1_1&gene=maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-0.82&CDS=1-1455
3189	OG0003189	YOR275C	maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-0.78-mRNA-1_1&gene=maker-NODE_4_length_277153_cov_35.8334_ID_7-snap-gene-0.78&CDS=1-2349
