	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035243_Zygoascus_meyerae
2480	OG0002480	YMR063W	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-1.11-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-1.11&CDS=1-1959
2481	OG0002481	YMR065W	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.88-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.88&CDS=1-1158
2482	OG0002482	YMR066W	snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.51-mRNA-1_1&gene=snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.51&CDS=1-2280
2483	OG0002483	YMR067C	maker-NODE_20_length_182353_cov_19.2443_ID_1960-snap-gene-0.26-mRNA-1_1&gene=maker-NODE_20_length_182353_cov_19.2443_ID_1960-snap-gene-0.26&CDS=1-1389
2484	OG0002484	YMR068W	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-4.95-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-4.95&CDS=1-1755
2485	OG0002485	YMR069W	augustus_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.134-mRNA-1_1&gene=augustus_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.134&CDS=1-612
2486	OG0002486	YMR071C	augustus_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.111-mRNA-1_1&gene=augustus_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.111&CDS=1-501
2487	OG0002487	YMR073C	maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-1.11-mRNA-1_1&gene=maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-1.11&CDS=1-372
2488	OG0002488	YMR074C	maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-5.12-mRNA-1_1&gene=maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-5.12&CDS=1-390
2489	OG0002489	YMR075W	maker-NODE_4_length_827553_cov_19.7208_ID_1272-snap-gene-5.10-mRNA-1_1&gene=maker-NODE_4_length_827553_cov_19.7208_ID_1272-snap-gene-5.10&CDS=1-1941
2490	OG0002490	YMR076C	maker-NODE_4_length_827553_cov_19.7208_ID_1272-snap-gene-5.5-mRNA-1_1&gene=maker-NODE_4_length_827553_cov_19.7208_ID_1272-snap-gene-5.5&CDS=1-3582
2491	OG0002491	YMR077C	snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.160-mRNA-1_1&gene=snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.160&CDS=1-624
2492	OG0002492	YMR078C	snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.125-mRNA-1_1&gene=snap_masked-NODE_14_length_402958_cov_18.9881_ID_2029-processed-gene-3.125&CDS=1-2358
2493	OG0002493	YMR079W	snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-3.259-mRNA-1_1&gene=snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-3.259&CDS=1-972
2494	OG0002494	YMR080C	maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-3.153-mRNA-1_1&gene=maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-3.153&CDS=1-3126
2495	OG0002495	YMR091C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-6.301-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-6.301&CDS=1-1458
2496	OG0002496	YMR092C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.175-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.175&CDS=1-1794
2497	OG0002497	YMR093W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.154-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.154&CDS=1-1494
2498	OG0002498	YMR097C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.157-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.157&CDS=1-1026
2499	OG0002499	YMR098C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.155-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-1.155&CDS=1-1875
2500	OG0002500	YMR099C	snap_masked-NODE_27_length_60890_cov_18.3424_ID_2495-processed-gene-0.59-mRNA-1_1&gene=snap_masked-NODE_27_length_60890_cov_18.3424_ID_2495-processed-gene-0.59&CDS=1-867
2501	OG0002501	YMR100W	maker-NODE_19_length_184689_cov_19.2526_ID_1898-snap-gene-0.26-mRNA-1_1&gene=maker-NODE_19_length_184689_cov_19.2526_ID_1898-snap-gene-0.26&CDS=1-1929
2502	OG0002502	YMR105C	snap_masked-NODE_26_length_100927_cov_18.7495_ID_2454-processed-gene-0.126-mRNA-1_1&gene=snap_masked-NODE_26_length_100927_cov_18.7495_ID_2454-processed-gene-0.126&CDS=1-1659
2503	OG0002503	YMR108W	maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-1.56-mRNA-1_1&gene=maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-1.56&CDS=1-2076
2504	OG0002504	YMR109W	snap_masked-NODE_26_length_100927_cov_18.7495_ID_2454-processed-gene-0.105-mRNA-1_1&gene=snap_masked-NODE_26_length_100927_cov_18.7495_ID_2454-processed-gene-0.105&CDS=1-3726
2505	OG0002505	YMR110C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-5.179-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-5.179&CDS=1-1566
2506	OG0002506	YMR113W	snap_masked-NODE_25_length_117720_cov_23.487_ID_2525-processed-gene-0.107-mRNA-1_1&gene=snap_masked-NODE_25_length_117720_cov_23.487_ID_2525-processed-gene-0.107&CDS=1-1197
2507	OG0002507	YMR114C	snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-3.36-mRNA-1_1&gene=snap_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-3.36&CDS=1-1128
2508	OG0002508	YMR115W	maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.176-mRNA-1_1&gene=maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.176&CDS=1-1356
2509	OG0002509	YMR116C	maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.179-mRNA-1_1&gene=maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.179&CDS=1-954
2510	OG0002510	YMR117C	snap_masked-NODE_26_length_100927_cov_18.7495_ID_2454-processed-gene-0.125-mRNA-1_1&gene=snap_masked-NODE_26_length_100927_cov_18.7495_ID_2454-processed-gene-0.125&CDS=1-582
2511	OG0002511	YMR120C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.139-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.139&CDS=1-1776
2512	OG0002512	YMR123W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-3.133-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-3.133&CDS=1-360
2513	OG0002513	YMR125W	snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.8-mRNA-1_1&gene=snap_masked-NODE_11_length_435590_cov_18.4678_ID_1220-processed-gene-0.8&CDS=1-2403
2514	OG0002514	YMR127C	augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-1.58-mRNA-1_1&gene=augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-1.58&CDS=1-1035
2515	OG0002515	YMR128W	maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-1.163-mRNA-1_1&gene=maker-NODE_8_length_668598_cov_18.9487_ID_973-snap-gene-1.163&CDS=1-3831
2516	OG0002516	YMR129W	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-1.6-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-1.6&CDS=1-3639
2517	OG0002517	YMR130W	maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-4.72-mRNA-1_1&gene=maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-4.72&CDS=1-774
2518	OG0002518	YMR131C	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-5.154-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-5.154&CDS=1-1524
2519	OG0002519	YMR132C	snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.136-mRNA-1_1&gene=snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-1.136&CDS=1-648
2520	OG0002520	YMR135C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-1.50-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-1.50&CDS=1-684
2521	OG0002521	YMR137C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-4.4-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-4.4&CDS=1-1800
2522	OG0002522	YMR139W	snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-0.35-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-0.35&CDS=1-1170
2523	OG0002523	YMR140W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.148-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.148&CDS=1-2085
2524	OG0002524	YMR146C	maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-6.19-mRNA-1_1&gene=maker-NODE_6_length_745053_cov_20.2367_ID_1009-snap-gene-6.19&CDS=1-1047
2525	OG0002525	YMR149W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-5.161-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-5.161&CDS=1-801
2526	OG0002526	YMR150C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-0.90-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-0.90&CDS=1-501
2527	OG0002527	YMR156C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.122-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-2.122&CDS=1-855
2528	OG0002528	YMR157C	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.169-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.169&CDS=1-624
2529	OG0002529	YMR158W	snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.192-mRNA-1_1&gene=snap_masked-NODE_13_length_418862_cov_18.7454_ID_1788-processed-gene-3.192&CDS=1-468
2530	OG0002530	YMR161W	snap_masked-NODE_21_length_170389_cov_19.3193_ID_2324-processed-gene-0.180-mRNA-1_1&gene=snap_masked-NODE_21_length_170389_cov_19.3193_ID_2324-processed-gene-0.180&CDS=1-1035
2531	OG0002531	YMR162C	maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-1.117-mRNA-1_1&gene=maker-NODE_14_length_402958_cov_18.9881_ID_2029-snap-gene-1.117&CDS=1-5064
2532	OG0002532	YMR165C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.63-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.63&CDS=1-2187
2533	OG0002533	YMR166C	snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-2.84-mRNA-1_1&gene=snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-2.84&CDS=1-1062
2534	OG0002534	YMR167W	snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-2.43-mRNA-1_1&gene=snap_masked-NODE_15_length_376289_cov_21.1717_ID_1409-processed-gene-2.43&CDS=1-2022
2535	OG0002535	YMR178W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.54-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-1.54&CDS=1-807
2536	OG0002536	YMR185W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.19-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.19&CDS=1-2724
2537	OG0002537	YMR186W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.20-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.20&CDS=1-2106
2538	OG0002538	YMR188C	augustus_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-1.42-mRNA-1_1&gene=augustus_masked-NODE_12_length_423269_cov_19.1425_ID_1554-processed-gene-1.42&CDS=1-708
2539	OG0002539	YMR189W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-7.1-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-7.1&CDS=1-2970
2540	OG0002540	YMR190C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.71&CDS=1-3732
2541	OG0002541	YMR194C-B	maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-7.129-mRNA-1_1&gene=maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-7.129&CDS=1-258
2542	OG0002542	YMR196W	maker-NODE_1_length_1065328_cov_19.742_ID_1323-snap-gene-8.139-mRNA-1_1&gene=maker-NODE_1_length_1065328_cov_19.742_ID_1323-snap-gene-8.139&CDS=1-3105
2543	OG0002543	YMR197C	maker-NODE_1_length_1065328_cov_19.742_ID_1323-snap-gene-8.141-mRNA-1_1&gene=maker-NODE_1_length_1065328_cov_19.742_ID_1323-snap-gene-8.141&CDS=1-666
2544	OG0002544	YMR200W	maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-0.101-mRNA-1_1&gene=maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-0.101&CDS=1-717
2545	OG0002545	YMR201C	snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-4.38-mRNA-1_1&gene=snap_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-4.38&CDS=1-903
2546	OG0002546	YMR202W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-5.1-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-5.1&CDS=1-654
2547	OG0002547	YMR203W	maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-3.151-mRNA-1_1&gene=maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-3.151&CDS=1-1140
2548	OG0002548	YMR205C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-3.19-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-3.19&CDS=1-2919
2549	OG0002549	YMR208W	snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.104-mRNA-1_1&gene=snap_masked-NODE_20_length_182353_cov_19.2443_ID_1960-processed-gene-0.104&CDS=1-1299
2550	OG0002550	YMR210W	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-2.65-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-2.65&CDS=1-1350
2551	OG0002551	YMR211W	snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-0.129-mRNA-1_1&gene=snap_masked-NODE_17_length_335658_cov_21.0353_ID_2164-processed-gene-0.129&CDS=1-1494
2552	OG0002552	YMR212C	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-0.83-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-0.83&CDS=1-2715
2553	OG0002553	YMR213W	snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-0.108-mRNA-1_1&gene=snap_masked-NODE_3_length_863959_cov_18.7832_ID_1457-processed-gene-0.108&CDS=1-2088
2554	OG0002554	YMR214W	maker-NODE_17_length_335658_cov_21.0353_ID_2164-snap-gene-0.79-mRNA-1_1&gene=maker-NODE_17_length_335658_cov_21.0353_ID_2164-snap-gene-0.79&CDS=1-1107
2555	OG0002555	YMR215W	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-0.119-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-0.119&CDS=1-1452
2556	OG0002556	YMR216C	snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-0.97-mRNA-1_1&gene=snap_masked-NODE_5_length_798211_cov_19.4048_ID_1084-processed-gene-0.97&CDS=1-2028
2557	OG0002557	YMR217W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.130-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.130&CDS=1-1575
2558	OG0002558	YMR218C	augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-3.71-mRNA-1_1&gene=augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-3.71&CDS=1-3423
2559	OG0002559	YMR220W	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-4.53-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-4.53&CDS=1-1302
2560	OG0002560	YMR221C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-2.26-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-2.26&CDS=1-1569
2561	OG0002561	YMR223W	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-4.19-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-4.19&CDS=1-1518
2562	OG0002562	YMR224C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.62-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-9.62&CDS=1-1929
2563	OG0002563	YMR225C	maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-3.179-mRNA-1_1&gene=maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-3.179&CDS=1-294
2564	OG0002564	YMR226C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-5.161-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-5.161&CDS=1-807
2565	OG0002565	YMR227C	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.52-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.52&CDS=1-1200
2566	OG0002566	YMR228W	snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.33-mRNA-1_1&gene=snap_masked-NODE_9_length_615366_cov_18.973_ID_1912-processed-gene-3.33&CDS=1-930
2567	OG0002567	YMR229C	snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-2.31-mRNA-1_1&gene=snap_masked-NODE_18_length_328044_cov_21.3707_ID_2954-processed-gene-2.31&CDS=1-5091
2568	OG0002568	YMR231W	augustus_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-6.56-mRNA-1_1&gene=augustus_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-6.56&CDS=1-2955
2569	OG0002569	YMR235C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-0.122&CDS=1-1194
2570	OG0002570	YMR236W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-9.50-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-9.50&CDS=1-513
2571	OG0002571	YMR239C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.135-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.135&CDS=1-1539
2572	OG0002572	YMR240C	snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.136-mRNA-1_1&gene=snap_masked-NODE_7_length_674142_cov_18.8803_ID_1132-processed-gene-4.136&CDS=1-1491
2573	OG0002573	YMR241W	maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-4.93-mRNA-1_1&gene=maker-NODE_7_length_674142_cov_18.8803_ID_1132-snap-gene-4.93&CDS=1-927
2574	OG0002574	YMR243C	maker-NODE_24_length_131066_cov_19.6241_ID_2412-snap-gene-0.212-mRNA-1_1&gene=maker-NODE_24_length_131066_cov_19.6241_ID_2412-snap-gene-0.212&CDS=1-1197
2575	OG0002575	YMR244C-A	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.16-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-2.16&CDS=1-336
2576	OG0002576	YMR244W	snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.5-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.5&CDS=1-1785
2577	OG0002577	YMR247C	maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.181-mRNA-1_1&gene=maker-NODE_12_length_423269_cov_19.1425_ID_1554-snap-gene-3.181&CDS=1-4182
2578	OG0002578	YMR250W	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-2.61-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-2.61&CDS=1-1608
2579	OG0002579	YMR256C	genemark-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.169-mRNA-1_1&gene=genemark-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.169&CDS=1-186
2580	OG0002580	YMR259C	maker-NODE_16_length_358951_cov_18.8291_ID_1516-augustus-gene-2.244-mRNA-1_1&gene=maker-NODE_16_length_358951_cov_18.8291_ID_1516-augustus-gene-2.244&CDS=1-4221
2581	OG0002581	YMR260C	snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.64-mRNA-1_1&gene=snap_masked-NODE_16_length_358951_cov_18.8291_ID_1516-processed-gene-2.64&CDS=1-468
2582	OG0002582	YMR262W	snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-8.44-mRNA-1_1&gene=snap_masked-NODE_1_length_1065328_cov_19.742_ID_1323-processed-gene-8.44&CDS=1-906
2583	OG0002583	YMR263W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.38-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.38&CDS=1-399
2584	OG0002584	YMR264W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.37-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.37&CDS=1-582
2585	OG0002585	YMR265C	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.20-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-8.20&CDS=1-1338
2586	OG0002586	YMR266W	snap_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.53-mRNA-1_1&gene=snap_masked-NODE_24_length_131066_cov_19.6241_ID_2412-processed-gene-0.53&CDS=1-2550
2587	OG0002587	YMR268C	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-6.14-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-6.14&CDS=1-2715
2588	OG0002588	YMR269W	snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-6.40-mRNA-1_1&gene=snap_masked-NODE_4_length_827553_cov_19.7208_ID_1272-processed-gene-6.40&CDS=1-603
2589	OG0002589	YMR272C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.127-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-0.127&CDS=1-1095
2590	OG0002590	YMR274C	snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.50-mRNA-1_1&gene=snap_masked-NODE_6_length_745053_cov_20.2367_ID_1009-processed-gene-3.50&CDS=1-885
2591	OG0002591	YMR276W	maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-9.85-mRNA-1_1&gene=maker-NODE_2_length_1055940_cov_18.7611_ID_4341-snap-gene-9.85&CDS=1-1140
2592	OG0002592	YMR277W	snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-2.42-mRNA-1_1&gene=snap_masked-NODE_10_length_453567_cov_20.6492_ID_1595-processed-gene-2.42&CDS=1-2178
2593	OG0002593	YMR278W	maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-2.63-mRNA-1_1&gene=maker-NODE_10_length_453567_cov_20.6492_ID_1595-snap-gene-2.63&CDS=1-1761
2594	OG0002594	YMR280C	augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.220-mRNA-1_1&gene=augustus_masked-NODE_8_length_668598_cov_18.9487_ID_973-processed-gene-5.220&CDS=1-2457
2595	OG0002595	YMR281W	snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.106-mRNA-1_1&gene=snap_masked-NODE_2_length_1055940_cov_18.7611_ID_4341-processed-gene-4.106&CDS=1-753
