	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035671_Phaffomyces_antillensis
2687	OG0002687	YML112W	snap_masked-flattened_line_56-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.96&CDS=1-870
2688	OG0002688	YML114C	snap_masked-flattened_line_28-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.72&CDS=1-1605
2689	OG0002689	YML115C	maker-flattened_line_72-snap-gene-0.91-mRNA-1_1&gene=maker-flattened_line_72-snap-gene-0.91&CDS=1-1437
2690	OG0002690	YML121W	snap_masked-flattened_line_60-processed-gene-0.106-mRNA-1_1&gene=snap_masked-flattened_line_60-processed-gene-0.106&CDS=1-936
2691	OG0002691	YML123C	snap_masked-flattened_line_38-processed-gene-1.133-mRNA-1_1&gene=snap_masked-flattened_line_38-processed-gene-1.133&CDS=1-1713
2692	OG0002692	YML125C	snap_masked-flattened_line_18-processed-gene-1.253-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.253&CDS=1-909
2693	OG0002693	YML126C	maker-flattened_line_56-snap-gene-0.12-mRNA-1_1&gene=maker-flattened_line_56-snap-gene-0.12&CDS=1-1344
2694	OG0002694	YML127W	snap_masked-flattened_line_56-processed-gene-0.103-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.103&CDS=1-1506
2695	OG0002695	YML128C	snap_masked-flattened_line_56-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_56-processed-gene-0.76&CDS=1-1323
2696	OG0002696	YML129C	genemark-flattened_line_56-processed-gene-0.24-mRNA-1_1&gene=genemark-flattened_line_56-processed-gene-0.24&CDS=1-375
2697	OG0002697	YML130C	genemark-flattened_line_38-processed-gene-1.72-mRNA-1_1&gene=genemark-flattened_line_38-processed-gene-1.72&CDS=1-1482
2698	OG0002698	YML131W	snap_masked-flattened_line_34-processed-gene-0.64-mRNA-1_1&gene=snap_masked-flattened_line_34-processed-gene-0.64&CDS=1-1101
2699	OG0002699	YMR001C	snap_masked-flattened_line_12-processed-gene-2.128-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-2.128&CDS=1-2070
2700	OG0002700	YMR002W	snap_masked-flattened_line_6-processed-gene-1.104-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.104&CDS=1-447
2701	OG0002701	YMR004W	genemark-flattened_line_6-processed-gene-1.62-mRNA-1_1&gene=genemark-flattened_line_6-processed-gene-1.62&CDS=1-1251
2702	OG0002702	YMR005W	snap_masked-flattened_line_6-processed-gene-1.107-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.107&CDS=1-1113
2703	OG0002703	YMR009W	maker-flattened_line_4-snap-gene-2.113-mRNA-1_1&gene=maker-flattened_line_4-snap-gene-2.113&CDS=1-780
2704	OG0002704	YMR010W	augustus_masked-flattened_line_189-processed-gene-0.19-mRNA-1_1&gene=augustus_masked-flattened_line_189-processed-gene-0.19&CDS=1-885
2705	OG0002705	YMR012W	snap_masked-flattened_line_88-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_88-processed-gene-0.72&CDS=1-3753
2706	OG0002706	YMR013C	snap_masked-flattened_line_141-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_141-processed-gene-0.29&CDS=1-1611
2707	OG0002707	YMR014W	snap_masked-flattened_line_92-processed-gene-0.88-mRNA-1_1&gene=snap_masked-flattened_line_92-processed-gene-0.88&CDS=1-1452
2708	OG0002708	YMR015C	snap_masked-flattened_line_6-processed-gene-3.166-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.166&CDS=1-1632
2709	OG0002709	YMR020W	snap_masked-flattened_line_58-processed-gene-0.9-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.9&CDS=1-1383
2710	OG0002710	YMR022W	genemark-flattened_line_88-processed-gene-0.35-mRNA-1_1&gene=genemark-flattened_line_88-processed-gene-0.35&CDS=1-504
2711	OG0002711	YMR023C	snap_masked-flattened_line_36-processed-gene-0.72-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.72&CDS=1-1479
2712	OG0002712	YMR024W	snap_masked-flattened_line_18-processed-gene-1.195-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.195&CDS=1-1011
2713	OG0002713	YMR026C	snap_masked-flattened_line_6-processed-gene-3.143-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-3.143&CDS=1-1155
2714	OG0002714	YMR027W	snap_masked-flattened_line_20-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.29&CDS=1-1356
2715	OG0002715	YMR028W	snap_masked-flattened_line_20-processed-gene-0.49-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-0.49&CDS=1-1041
2716	OG0002716	YMR029C	snap_masked-flattened_line_0-processed-gene-4.93-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-4.93&CDS=1-567
2717	OG0002717	YMR032W	snap_masked-flattened_line_54-processed-gene-0.66-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.66&CDS=1-1746
2718	OG0002718	YMR033W	snap_masked-flattened_line_54-processed-gene-0.65-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.65&CDS=1-1263
2719	OG0002719	YMR034C	snap_masked-flattened_line_54-processed-gene-0.31-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.31&CDS=1-1296
2720	OG0002720	YMR035W	augustus_masked-flattened_line_54-processed-gene-0.186-mRNA-1_1&gene=augustus_masked-flattened_line_54-processed-gene-0.186&CDS=1-531
2721	OG0002721	YMR036C	snap_masked-flattened_line_74-processed-gene-0.134-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.134&CDS=1-1770
2722	OG0002722	YMR039C	maker-flattened_line_0-snap-gene-0.138-mRNA-1_1&gene=maker-flattened_line_0-snap-gene-0.138&CDS=1-339
2723	OG0002723	YMR041C	snap_masked-flattened_line_20-processed-gene-1.304-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.304&CDS=1-990
2724	OG0002724	YMR043W	snap_masked-flattened_line_4-processed-gene-2.38-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.38&CDS=1-654
2725	OG0002725	YMR044W	snap_masked-flattened_line_4-processed-gene-2.10-mRNA-1_1&gene=snap_masked-flattened_line_4-processed-gene-2.10&CDS=1-1311
2726	OG0002726	YMR048W	snap_masked-flattened_line_44-processed-gene-0.74-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.74&CDS=1-996
2727	OG0002727	YMR049C	snap_masked-flattened_line_92-processed-gene-0.93-mRNA-1_1&gene=snap_masked-flattened_line_92-processed-gene-0.93&CDS=1-2436
2728	OG0002728	YMR052W	snap_masked-flattened_line_76-processed-gene-0.58-mRNA-1_1&gene=snap_masked-flattened_line_76-processed-gene-0.58&CDS=1-534
2729	OG0002729	YMR059W	snap_masked-flattened_line_32-processed-gene-1.178-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.178&CDS=1-372
2730	OG0002730	YMR060C	snap_masked-flattened_line_32-processed-gene-1.144-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.144&CDS=1-918
2731	OG0002731	YMR061W	snap_masked-flattened_line_32-processed-gene-1.142-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.142&CDS=1-2094
2732	OG0002732	YMR062C	snap_masked-flattened_line_6-processed-gene-2.119-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.119&CDS=1-1293
2733	OG0002733	YMR063W	genemark-flattened_line_40-processed-gene-0.72-mRNA-1_1&gene=genemark-flattened_line_40-processed-gene-0.72&CDS=1-2019
2734	OG0002734	YMR065W	snap_masked-flattened_line_12-processed-gene-1.27-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-1.27&CDS=1-951
2735	OG0002735	YMR066W	augustus_masked-flattened_line_66-processed-gene-0.14-mRNA-1_1&gene=augustus_masked-flattened_line_66-processed-gene-0.14&CDS=1-2697
2736	OG0002736	YMR067C	snap_masked-flattened_line_10-processed-gene-1.117-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-1.117&CDS=1-1383
2737	OG0002737	YMR068W	snap_masked-flattened_line_143-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_143-processed-gene-0.4&CDS=1-1608
2738	OG0002738	YMR071C	genemark-flattened_line_66-processed-gene-0.80-mRNA-1_1&gene=genemark-flattened_line_66-processed-gene-0.80&CDS=1-498
2739	OG0002739	YMR073C	snap_masked-flattened_line_78-processed-gene-0.75-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.75&CDS=1-351
2740	OG0002740	YMR074C	snap_masked-flattened_line_78-processed-gene-0.94-mRNA-1_1&gene=snap_masked-flattened_line_78-processed-gene-0.94&CDS=1-378
2741	OG0002741	YMR075W	snap_masked-flattened_line_6-processed-gene-2.93-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-2.93&CDS=1-2217
2742	OG0002742	YMR076C	maker-flattened_line_6-snap-gene-2.5-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-2.5&CDS=1-3807
2743	OG0002743	YMR077C	snap_masked-flattened_line_24-processed-gene-1.163-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.163&CDS=1-621
2744	OG0002744	YMR078C	snap_masked-flattened_line_58-processed-gene-0.37-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.37&CDS=1-2043
2745	OG0002745	YMR079W	genemark-flattened_line_58-processed-gene-0.65-mRNA-1_1&gene=genemark-flattened_line_58-processed-gene-0.65&CDS=1-915
2746	OG0002746	YMR080C	snap_masked-flattened_line_58-processed-gene-0.38-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.38&CDS=1-3018
2747	OG0002747	YMR090W	snap_masked-flattened_line_199-processed-gene-0.16-mRNA-1_1&gene=snap_masked-flattened_line_199-processed-gene-0.16&CDS=1-681
2748	OG0002748	YMR092C	snap_masked-flattened_line_44-processed-gene-0.30-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.30&CDS=1-1755
2749	OG0002749	YMR093W	snap_masked-flattened_line_44-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.78&CDS=1-1479
2750	OG0002750	YMR097C	genemark-flattened_line_44-processed-gene-0.155-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.155&CDS=1-1068
2751	OG0002751	YMR098C	snap_masked-flattened_line_44-processed-gene-0.77-mRNA-1_1&gene=snap_masked-flattened_line_44-processed-gene-0.77&CDS=1-1836
2752	OG0002752	YMR099C	snap_masked-flattened_line_58-processed-gene-0.48-mRNA-1_1&gene=snap_masked-flattened_line_58-processed-gene-0.48&CDS=1-888
2753	OG0002753	YMR100W	maker-flattened_line_36-snap-gene-1.140-mRNA-1_1&gene=maker-flattened_line_36-snap-gene-1.140&CDS=1-2067
2754	OG0002754	YMR108W	snap_masked-flattened_line_80-processed-gene-0.22-mRNA-1_1&gene=snap_masked-flattened_line_80-processed-gene-0.22&CDS=1-2022
2755	OG0002755	YMR110C	snap_masked-flattened_line_90-processed-gene-0.4-mRNA-1_1&gene=snap_masked-flattened_line_90-processed-gene-0.4&CDS=1-1545
2756	OG0002756	YMR112C	augustus_masked-flattened_line_90-processed-gene-0.103-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.103&CDS=1-330
2757	OG0002757	YMR113W	snap_masked-flattened_line_90-processed-gene-0.24-mRNA-1_1&gene=snap_masked-flattened_line_90-processed-gene-0.24&CDS=1-1299
2758	OG0002758	YMR114C	augustus_masked-flattened_line_90-processed-gene-0.85-mRNA-1_1&gene=augustus_masked-flattened_line_90-processed-gene-0.85&CDS=1-954
2759	OG0002759	YMR115W	snap_masked-flattened_line_90-processed-gene-0.23-mRNA-1_1&gene=snap_masked-flattened_line_90-processed-gene-0.23&CDS=1-1416
2760	OG0002760	YMR116C	genemark-flattened_line_90-processed-gene-0.44-mRNA-1_1&gene=genemark-flattened_line_90-processed-gene-0.44&CDS=1-942
2761	OG0002761	YMR117C	augustus_masked-flattened_line_34-processed-gene-0.38-mRNA-1_1&gene=augustus_masked-flattened_line_34-processed-gene-0.38&CDS=1-612
2762	OG0002762	YMR120C	snap_masked-flattened_line_46-processed-gene-0.170-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.170&CDS=1-1770
2763	OG0002763	YMR121C	snap_masked-flattened_line_46-processed-gene-0.171-mRNA-1_1&gene=snap_masked-flattened_line_46-processed-gene-0.171&CDS=1-627
2764	OG0002764	YMR123W	snap_masked-flattened_line_173-processed-gene-0.18-mRNA-1_1&gene=snap_masked-flattened_line_173-processed-gene-0.18&CDS=1-345
2765	OG0002765	YMR125W	snap_masked-flattened_line_173-processed-gene-0.17-mRNA-1_1&gene=snap_masked-flattened_line_173-processed-gene-0.17&CDS=1-2601
2766	OG0002766	YMR126C	genemark-flattened_line_32-processed-gene-1.78-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.78&CDS=1-1074
2767	OG0002767	YMR127C	genemark-flattened_line_32-processed-gene-1.77-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.77&CDS=1-771
2768	OG0002768	YMR128W	genemark-flattened_line_32-processed-gene-1.106-mRNA-1_1&gene=genemark-flattened_line_32-processed-gene-1.106&CDS=1-5220
2769	OG0002769	YMR129W	snap_masked-flattened_line_32-processed-gene-1.170-mRNA-1_1&gene=snap_masked-flattened_line_32-processed-gene-1.170&CDS=1-3936
2770	OG0002770	YMR130W	augustus_masked-flattened_line_32-processed-gene-1.19-mRNA-1_1&gene=augustus_masked-flattened_line_32-processed-gene-1.19&CDS=1-651
2771	OG0002771	YMR131C	snap_masked-flattened_line_74-processed-gene-0.121-mRNA-1_1&gene=snap_masked-flattened_line_74-processed-gene-0.121&CDS=1-1539
2772	OG0002772	YMR132C	snap_masked-flattened_line_116-processed-gene-0.1-mRNA-1_1&gene=snap_masked-flattened_line_116-processed-gene-0.1&CDS=1-651
2773	OG0002773	YMR134W	genemark-flattened_line_44-processed-gene-0.95-mRNA-1_1&gene=genemark-flattened_line_44-processed-gene-0.95&CDS=1-543
2774	OG0002774	YMR137C	snap_masked-flattened_line_171-processed-gene-0.5-mRNA-1_1&gene=snap_masked-flattened_line_171-processed-gene-0.5&CDS=1-1827
2775	OG0002775	YMR138W	genemark-flattened_line_171-processed-gene-0.17-mRNA-1_1&gene=genemark-flattened_line_171-processed-gene-0.17&CDS=1-540
2776	OG0002776	YMR140W	snap_masked-flattened_line_28-processed-gene-0.60-mRNA-1_1&gene=snap_masked-flattened_line_28-processed-gene-0.60&CDS=1-1338
2777	OG0002777	YMR146C	snap_masked-flattened_line_18-processed-gene-1.208-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.208&CDS=1-1020
2778	OG0002778	YMR149W	snap_masked-flattened_line_16-processed-gene-0.80-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-0.80&CDS=1-795
2779	OG0002779	YMR150C	genemark-flattened_line_18-processed-gene-1.111-mRNA-1_1&gene=genemark-flattened_line_18-processed-gene-1.111&CDS=1-537
2780	OG0002780	YMR152W	snap_masked-flattened_line_20-processed-gene-1.227-mRNA-1_1&gene=snap_masked-flattened_line_20-processed-gene-1.227&CDS=1-1053
2781	OG0002781	YMR153W	snap_masked-flattened_line_42-processed-gene-0.35-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.35&CDS=1-1362
2782	OG0002782	YMR154C	augustus_masked-flattened_line_42-processed-gene-0.269-mRNA-1_1&gene=augustus_masked-flattened_line_42-processed-gene-0.269&CDS=1-2160
2783	OG0002783	YMR155W	snap_masked-flattened_line_42-processed-gene-0.76-mRNA-1_1&gene=snap_masked-flattened_line_42-processed-gene-0.76&CDS=1-1557
2784	OG0002784	YMR156C	snap_masked-flattened_line_18-processed-gene-1.257-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.257&CDS=1-723
2785	OG0002785	YMR158W	snap_masked-flattened_line_18-processed-gene-1.256-mRNA-1_1&gene=snap_masked-flattened_line_18-processed-gene-1.256&CDS=1-474
2786	OG0002786	YMR160W	augustus_masked-flattened_line_6-processed-gene-2.156-mRNA-1_1&gene=augustus_masked-flattened_line_6-processed-gene-2.156&CDS=1-1881
2787	OG0002787	YMR161W	snap_masked-flattened_line_6-processed-gene-1.94-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.94&CDS=1-1005
2788	OG0002788	YMR162C	snap_masked-flattened_line_24-processed-gene-1.140-mRNA-1_1&gene=snap_masked-flattened_line_24-processed-gene-1.140&CDS=1-4668
2789	OG0002789	YMR165C	snap_masked-flattened_line_30-processed-gene-0.52-mRNA-1_1&gene=snap_masked-flattened_line_30-processed-gene-0.52&CDS=1-2097
2790	OG0002790	YMR166C	snap_masked-flattened_line_6-processed-gene-1.98-mRNA-1_1&gene=snap_masked-flattened_line_6-processed-gene-1.98&CDS=1-984
2791	OG0002791	YMR167W	maker-flattened_line_6-snap-gene-1.135-mRNA-1_1&gene=maker-flattened_line_6-snap-gene-1.135&CDS=1-2100
2792	OG0002792	YMR171C	augustus_masked-flattened_line_24-processed-gene-1.211-mRNA-1_1&gene=augustus_masked-flattened_line_24-processed-gene-1.211&CDS=1-1332
2793	OG0002793	YMR176W	snap_masked-flattened_line_70-processed-gene-0.133-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.133&CDS=1-4629
2794	OG0002794	YMR177W	snap_masked-flattened_line_70-processed-gene-0.132-mRNA-1_1&gene=snap_masked-flattened_line_70-processed-gene-0.132&CDS=1-1305
2795	OG0002795	YMR179W	snap_masked-flattened_line_52-processed-gene-0.120-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.120&CDS=1-2052
2796	OG0002796	YMR184W	augustus_masked-flattened_line_12-processed-gene-0.34-mRNA-1_1&gene=augustus_masked-flattened_line_12-processed-gene-0.34&CDS=1-567
2797	OG0002797	YMR185W	snap_masked-flattened_line_12-processed-gene-0.114-mRNA-1_1&gene=snap_masked-flattened_line_12-processed-gene-0.114&CDS=1-2805
2798	OG0002798	YMR186W	snap_masked-flattened_line_2-processed-gene-4.85-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.85&CDS=1-2037
2799	OG0002799	YMR188C	maker-flattened_line_72-snap-gene-0.92-mRNA-1_1&gene=maker-flattened_line_72-snap-gene-0.92&CDS=1-756
2800	OG0002800	YMR189W	snap_masked-flattened_line_52-processed-gene-0.96-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.96&CDS=1-3063
2801	OG0002801	YMR190C	snap_masked-flattened_line_52-processed-gene-0.94-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.94&CDS=1-4281
2802	OG0002802	YMR191W	snap_masked-flattened_line_52-processed-gene-0.98-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.98&CDS=1-1206
2803	OG0002803	YMR193W	maker-flattened_line_52-snap-gene-0.140-mRNA-1_1&gene=maker-flattened_line_52-snap-gene-0.140&CDS=1-1032
2804	OG0002804	YMR194C-B	snap_masked-flattened_line_52-processed-gene-0.105-mRNA-1_1&gene=snap_masked-flattened_line_52-processed-gene-0.105&CDS=1-240
2805	OG0002805	YMR196W	snap_masked-flattened_line_10-processed-gene-0.83-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.83&CDS=1-3147
2806	OG0002806	YMR197C	genemark-flattened_line_10-processed-gene-0.107-mRNA-1_1&gene=genemark-flattened_line_10-processed-gene-0.107&CDS=1-663
2807	OG0002807	YMR200W	snap_masked-flattened_line_2-processed-gene-4.99-mRNA-1_1&gene=snap_masked-flattened_line_2-processed-gene-4.99&CDS=1-741
2808	OG0002808	YMR201C	snap_masked-flattened_line_10-processed-gene-0.94-mRNA-1_1&gene=snap_masked-flattened_line_10-processed-gene-0.94&CDS=1-1011
2809	OG0002809	YMR202W	snap_masked-flattened_line_16-processed-gene-1.157-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.157&CDS=1-660
2810	OG0002810	YMR203W	snap_masked-flattened_line_16-processed-gene-1.156-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.156&CDS=1-1164
2811	OG0002811	YMR204C	snap_masked-flattened_line_16-processed-gene-1.135-mRNA-1_1&gene=snap_masked-flattened_line_16-processed-gene-1.135&CDS=1-1491
2812	OG0002812	YMR208W	snap_masked-flattened_line_54-processed-gene-0.69-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.69&CDS=1-1275
2813	OG0002813	YMR211W	snap_masked-flattened_line_40-processed-gene-0.157-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.157&CDS=1-1413
2814	OG0002814	YMR212C	snap_masked-flattened_line_40-processed-gene-0.155-mRNA-1_1&gene=snap_masked-flattened_line_40-processed-gene-0.155&CDS=1-2325
2815	OG0002815	YMR213W	maker-flattened_line_40-snap-gene-0.185-mRNA-1_1&gene=maker-flattened_line_40-snap-gene-0.185&CDS=1-1980
2816	OG0002816	YMR214W	snap_masked-flattened_line_159-processed-gene-0.29-mRNA-1_1&gene=snap_masked-flattened_line_159-processed-gene-0.29&CDS=1-1116
2817	OG0002817	YMR215W	snap_masked-flattened_line_0-processed-gene-1.87-mRNA-1_1&gene=snap_masked-flattened_line_0-processed-gene-1.87&CDS=1-1485
2818	OG0002818	YMR216C	snap_masked-flattened_line_84-processed-gene-0.6-mRNA-1_1&gene=snap_masked-flattened_line_84-processed-gene-0.6&CDS=1-1692
2819	OG0002819	YMR217W	snap_masked-flattened_line_54-processed-gene-0.36-mRNA-1_1&gene=snap_masked-flattened_line_54-processed-gene-0.36&CDS=1-1581
2820	OG0002820	YMR218C	snap_masked-flattened_line_36-processed-gene-0.78-mRNA-1_1&gene=snap_masked-flattened_line_36-processed-gene-0.78&CDS=1-3420
2821	OG0002821	YMR220W	snap_masked-flattened_line_14-processed-gene-1.102-mRNA-1_1&gene=snap_masked-flattened_line_14-processed-gene-1.102&CDS=1-1380
2822	OG0002822	YMR221C	maker-flattened_line_14-augustus-gene-0.154-mRNA-1_1&gene=maker-flattened_line_14-augustus-gene-0.154&CDS=1-2910
2823	OG0002823	YMR223W	maker-flattened_line_2-snap-gene-1.113-mRNA-1_1&gene=maker-flattened_line_2-snap-gene-1.113&CDS=1-1569
2824	OG0002824	YMR224C	snap_masked-flattened_line_48-processed-gene-0.192-mRNA-1_1&gene=snap_masked-flattened_line_48-processed-gene-0.192&CDS=1-1956
2825	OG0002825	YMR225C	maker-flattened_line_48-snap-gene-0.77-mRNA-1_1&gene=maker-flattened_line_48-snap-gene-0.77&CDS=1-288
