	OrthologID	Saccharomyces_cerevisiae	yHMPu5000041833_Candida_tammaniensis
2359	OG0002359	YLR298C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-5.157-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-5.157&CDS=1-360
2360	OG0002360	YLR299W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.128-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.128&CDS=1-1845
2361	OG0002361	YLR303W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.101-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.101&CDS=1-1311
2362	OG0002362	YLR304C	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.226-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.226&CDS=1-2325
2363	OG0002363	YLR305C	snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.22-mRNA-1_1&gene=snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.22&CDS=1-5673
2364	OG0002364	YLR306W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-8.96-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-8.96&CDS=1-1455
2365	OG0002365	YLR308W	snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.139-mRNA-1_1&gene=snap_masked-NODE_16_length_146000_cov_112.095_ID_4313-processed-gene-0.139&CDS=1-864
2366	OG0002366	YLR309C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.95-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.95&CDS=1-2517
2367	OG0002367	YLR312W-A	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.101-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.101&CDS=1-648
2368	OG0002368	YLR314C	genemark-NODE_18_length_78222_cov_40.9228_ID_3328-processed-gene-0.30-mRNA-1_1&gene=genemark-NODE_18_length_78222_cov_40.9228_ID_3328-processed-gene-0.30&CDS=1-1338
2369	OG0002369	YLR316C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.117-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.117&CDS=1-1008
2370	OG0002370	YLR318W	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.93&CDS=1-2604
2371	OG0002371	YLR319C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.118&CDS=1-2274
2372	OG0002372	YLR321C	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.116-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-2.116&CDS=1-1068
2373	OG0002373	YLR323C	genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.73-mRNA-1_1&gene=genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.73&CDS=1-627
2374	OG0002374	YLR324W	snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.17-mRNA-1_1&gene=snap_masked-NODE_17_length_118177_cov_104.474_ID_4239-processed-gene-0.17&CDS=1-1500
2375	OG0002375	YLR325C	maker-NODE_7_length_799497_cov_58.68_ID_3495-augustus-gene-2.168-mRNA-1_1&gene=maker-NODE_7_length_799497_cov_58.68_ID_3495-augustus-gene-2.168&CDS=1-537
2376	OG0002376	YLR326W	genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.74-mRNA-1_1&gene=genemark-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-2.74&CDS=1-648
2377	OG0002377	YLR328W	augustus_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-12.265-mRNA-1_1&gene=augustus_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-12.265&CDS=1-1182
2378	OG0002378	YLR330W	augustus_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.31-mRNA-1_1&gene=augustus_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-2.31&CDS=1-1560
2379	OG0002379	YLR336C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.4-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.4&CDS=1-2919
2380	OG0002380	YLR337C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.50-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-8.50&CDS=1-2022
2381	OG0002381	YLR340W	augustus_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-5.39-mRNA-1_1&gene=augustus_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-5.39&CDS=1-933
2382	OG0002382	YLR345W	maker-NODE_1_length_1639312_cov_47.3867_ID_4086-augustus-gene-13.109-mRNA-1_1&gene=maker-NODE_1_length_1639312_cov_47.3867_ID_4086-augustus-gene-13.109&CDS=1-1692
2383	OG0002383	YLR347C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.98-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.98&CDS=1-2598
2384	OG0002384	YLR348C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.67-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-6.67&CDS=1-864
2385	OG0002385	YLR351C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.244-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-11.244&CDS=1-906
2386	OG0002386	YLR352W	augustus_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.113-mRNA-1_1&gene=augustus_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.113&CDS=1-3009
2387	OG0002387	YLR354C	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-7.96-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-7.96&CDS=1-966
2388	OG0002388	YLR355C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-0.112-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-0.112&CDS=1-1185
2389	OG0002389	YLR359W	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.138-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.138&CDS=1-1446
2390	OG0002390	YLR362W	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-7.143-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-7.143&CDS=1-4548
2391	OG0002391	YLR363W-A	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.72-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-1.72&CDS=1-249
2392	OG0002392	YLR364W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-12.32-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-12.32&CDS=1-324
2393	OG0002393	YLR370C	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.97-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.97&CDS=1-525
2394	OG0002394	YLR372W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.57-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.57&CDS=1-957
2395	OG0002395	YLR377C	genemark-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.79-mRNA-1_1&gene=genemark-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.79&CDS=1-1020
2396	OG0002396	YLR378C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.163-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-8.163&CDS=1-1434
2397	OG0002397	YLR382C	genemark-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-0.4-mRNA-1_1&gene=genemark-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-0.4&CDS=1-2763
2398	OG0002398	YLR383W	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-0.91-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-0.91&CDS=1-3345
2399	OG0002399	YLR384C	genemark-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.127-mRNA-1_1&gene=genemark-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-3.127&CDS=1-4608
2400	OG0002400	YLR386W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.47-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-1.47&CDS=1-3060
2401	OG0002401	YLR389C	maker-NODE_4_length_917969_cov_39.8804_ID_5033-augustus-gene-0.77-mRNA-1_1&gene=maker-NODE_4_length_917969_cov_39.8804_ID_5033-augustus-gene-0.77&CDS=1-4626
2402	OG0002402	YLR390W	maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-1.156-mRNA-1_1&gene=maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-1.156&CDS=1-291
2403	OG0002403	YLR390W-A	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-0.89-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-0.89&CDS=1-597
2404	OG0002404	YLR392C	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.93-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-2.93&CDS=1-1773
2405	OG0002405	YLR393W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.29-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.29&CDS=1-813
2406	OG0002406	YLR396C	snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.122-mRNA-1_1&gene=snap_masked-NODE_15_length_147441_cov_123.374_ID_2916-processed-gene-0.122&CDS=1-1839
2407	OG0002407	YLR397C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.76-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.76&CDS=1-2187
2408	OG0002408	YLR398C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-13.77&CDS=1-3591
2409	OG0002409	YLR399C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.90-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.90&CDS=1-1731
2410	OG0002410	YLR401C	genemark-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.7-mRNA-1_1&gene=genemark-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.7&CDS=1-1890
2411	OG0002411	YLR403W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-1.67-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-1.67&CDS=1-1209
2412	OG0002412	YLR405W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.89-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.89&CDS=1-1056
2413	OG0002413	YLR409C	genemark-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.22-mRNA-1_1&gene=genemark-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.22&CDS=1-8103
2414	OG0002414	YLR410W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.77-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.77&CDS=1-3522
2415	OG0002415	YLR411W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-7.74-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-7.74&CDS=1-618
2416	OG0002416	YLR412W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.138-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.138&CDS=1-642
2417	OG0002417	YLR417W	augustus_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-7.189-mRNA-1_1&gene=augustus_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-7.189&CDS=1-1701
2418	OG0002418	YLR418C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.31-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.31&CDS=1-1071
2419	OG0002419	YLR419W	snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.154-mRNA-1_1&gene=snap_masked-NODE_14_length_186271_cov_96.6982_ID_2666-processed-gene-0.154&CDS=1-3828
2420	OG0002420	YLR420W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-0.31-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-0.31&CDS=1-1080
2421	OG0002421	YLR421C	maker-NODE_18_length_78222_cov_40.9228_ID_3328-snap-gene-0.1-mRNA-1_1&gene=maker-NODE_18_length_78222_cov_40.9228_ID_3328-snap-gene-0.1&CDS=1-786
2422	OG0002422	YLR422W	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-0.67-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-0.67&CDS=1-5952
2423	OG0002423	YLR423C	augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-6.113&CDS=1-1350
2424	OG0002424	YLR424W	maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-6.156-mRNA-1_1&gene=maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-6.156&CDS=1-1893
2425	OG0002425	YLR425W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.139-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-4.139&CDS=1-3963
2426	OG0002426	YLR427W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.23-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.23&CDS=1-1716
2427	OG0002427	YLR429W	maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-2.2-mRNA-1_1&gene=maker-NODE_1_length_1639312_cov_47.3867_ID_4086-snap-gene-2.2&CDS=1-1935
2428	OG0002428	YLR430W	genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.43-mRNA-1_1&gene=genemark-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-3.43&CDS=1-7905
2429	OG0002429	YLR435W	genemark-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.21-mRNA-1_1&gene=genemark-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.21&CDS=1-603
2430	OG0002430	YLR438C-A	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.2-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.2&CDS=1-264
2431	OG0002431	YLR438W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.21-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.21&CDS=1-1296
2432	OG0002432	YLR439W	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.6-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.6&CDS=1-864
2433	OG0002433	YLR440C	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.8-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-5.8&CDS=1-2262
2434	OG0002434	YLR441C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.142-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.142&CDS=1-771
2435	OG0002435	YLR443W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.43-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-7.43&CDS=1-1329
2436	OG0002436	YLR447C	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.66-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-8.66&CDS=1-1053
2437	OG0002437	YLR450W	augustus_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.91-mRNA-1_1&gene=augustus_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-3.91&CDS=1-3186
2438	OG0002438	YLR451W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.29-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.29&CDS=1-2397
2439	OG0002439	YLR452C	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.54-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.54&CDS=1-1884
2440	OG0002440	YLR455W	maker-NODE_2_length_1396679_cov_54.0106_ID_1870-snap-gene-4.6-mRNA-1_1&gene=maker-NODE_2_length_1396679_cov_54.0106_ID_1870-snap-gene-4.6&CDS=1-1095
2441	OG0002441	YLR459W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.12-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-5.12&CDS=1-1257
2442	OG0002442	YML001W	genemark-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-7.29-mRNA-1_1&gene=genemark-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-7.29&CDS=1-645
2443	OG0002443	YML002W	snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-5.8-mRNA-1_1&gene=snap_masked-NODE_4_length_917969_cov_39.8804_ID_5033-processed-gene-5.8&CDS=1-3642
2444	OG0002444	YML004C	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.129-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-1.129&CDS=1-882
2445	OG0002445	YML005W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-15.124-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-15.124&CDS=1-1197
2446	OG0002446	YML007W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.96-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-5.96&CDS=1-1287
2447	OG0002447	YML008C	maker-NODE_5_length_905678_cov_45.6404_ID_4750-augustus-gene-8.161-mRNA-1_1&gene=maker-NODE_5_length_905678_cov_45.6404_ID_4750-augustus-gene-8.161&CDS=1-4497
2448	OG0002448	YML009C	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.73-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.73&CDS=1-213
2449	OG0002449	YML010W	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-5.96-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-5.96&CDS=1-2715
2450	OG0002450	YML012W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.96-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.96&CDS=1-627
2451	OG0002451	YML013W	augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.205-mRNA-1_1&gene=augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.205&CDS=1-1014
2452	OG0002452	YML014W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.163-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.163&CDS=1-777
2453	OG0002453	YML016C	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.159-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-11.159&CDS=1-1710
2454	OG0002454	YML017W	snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-1.2-mRNA-1_1&gene=snap_masked-NODE_6_length_830418_cov_53.4946_ID_3973-processed-gene-1.2&CDS=1-2034
2455	OG0002455	YML018C	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.17-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.17&CDS=1-1134
2456	OG0002456	YML019W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.68-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.68&CDS=1-1005
2457	OG0002457	YML020W	snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.94-mRNA-1_1&gene=snap_masked-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.94&CDS=1-2559
2458	OG0002458	YML021C	genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.19-mRNA-1_1&gene=genemark-NODE_2_length_1396679_cov_54.0106_ID_1870-processed-gene-3.19&CDS=1-999
2459	OG0002459	YML022W	snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.1-mRNA-1_1&gene=snap_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-6.1&CDS=1-549
2460	OG0002460	YML025C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-1.128-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-1.128&CDS=1-564
2461	OG0002461	YML030W	snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-7.74-mRNA-1_1&gene=snap_masked-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-7.74&CDS=1-501
2462	OG0002462	YML031W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.124-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-4.124&CDS=1-1896
2463	OG0002463	YML034W	maker-NODE_7_length_799497_cov_58.68_ID_3495-snap-gene-0.133-mRNA-1_1&gene=maker-NODE_7_length_799497_cov_58.68_ID_3495-snap-gene-0.133&CDS=1-2310
2464	OG0002464	YML035C	augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-1.149-mRNA-1_1&gene=augustus_masked-NODE_7_length_799497_cov_58.68_ID_3495-processed-gene-1.149&CDS=1-8175
2465	OG0002465	YML036W	genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-7.123-mRNA-1_1&gene=genemark-NODE_1_length_1639312_cov_47.3867_ID_4086-processed-gene-7.123&CDS=1-567
2466	OG0002466	YML038C	augustus_masked-NODE_20_length_30204_cov_38.121_ID_3543-processed-gene-0.25-mRNA-1_1&gene=augustus_masked-NODE_20_length_30204_cov_38.121_ID_3543-processed-gene-0.25&CDS=1-1152
2467	OG0002467	YML042W	snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.80-mRNA-1_1&gene=snap_masked-NODE_8_length_665094_cov_63.8761_ID_4166-processed-gene-4.80&CDS=1-1827
2468	OG0002468	YML043C	snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.98-mRNA-1_1&gene=snap_masked-NODE_9_length_422362_cov_41.9648_ID_2612-processed-gene-2.98&CDS=1-1785
2469	OG0002469	YML046W	snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.71-mRNA-1_1&gene=snap_masked-NODE_3_length_1269879_cov_49.5199_ID_3585-processed-gene-3.71&CDS=1-1911
2470	OG0002470	YML048W	snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.25-mRNA-1_1&gene=snap_masked-NODE_11_length_319508_cov_75.386_ID_2522-processed-gene-1.25&CDS=1-1143
2471	OG0002471	YML049C	snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.81-mRNA-1_1&gene=snap_masked-NODE_10_length_351050_cov_44.863_ID_3249-processed-gene-1.81&CDS=1-2754
2472	OG0002472	YML052W	snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.118-mRNA-1_1&gene=snap_masked-NODE_5_length_905678_cov_45.6404_ID_4750-processed-gene-2.118&CDS=1-807
2473	OG0002473	YML056C	maker-NODE_5_length_905678_cov_45.6404_ID_4750-snap-gene-5.1-mRNA-1_1&gene=maker-NODE_5_length_905678_cov_45.6404_ID_4750-snap-gene-5.1&CDS=1-1560
