	OrthologID	Kluyveromyces_lactis	Saccharomyces_cerevisiae
3507	OG0003507	augustus_masked-CR382126-processed-gene-8.70-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.70&CDS=1-1899	YFL033C
3508	OG0003508	augustus_masked-CR382126-processed-gene-8.71-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.71&CDS=1-1356	YGL190C
3509	OG0003509	augustus_masked-CR382126-processed-gene-8.92-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.92&CDS=1-381	YGL191W
3510	OG0003510	augustus_masked-CR382126-processed-gene-8.93-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.93&CDS=1-1572	YGL192W
3511	OG0003511	augustus_masked-CR382126-processed-gene-8.72-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.72&CDS=1-1356	YGL194C
3512	OG0003512	snap_masked-CR382126-processed-gene-8.41-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-8.41&CDS=1-1272	YGL185C
3513	OG0003513	augustus_masked-CR382126-processed-gene-8.73-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.73&CDS=1-1335	YER136W
3514	OG0003514	augustus_masked-CR382126-processed-gene-8.74-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.74&CDS=1-285	YBL026W
3515	OG0003515	snap_masked-CR382126-processed-gene-8.42-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-8.42&CDS=1-387	YER137C
3516	OG0003516	augustus_masked-CR382126-processed-gene-8.75-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.75&CDS=1-1026	YGL040C
3517	OG0003517	augustus_masked-CR382126-processed-gene-8.98-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.98&CDS=1-663	YMR077C
3518	OG0003518	augustus_masked-CR382126-processed-gene-8.76-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.76&CDS=1-1479	YGR155W
3519	OG0003519	augustus_masked-CR382126-processed-gene-8.99-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.99&CDS=1-423	YGL041W-A
3520	OG0003520	augustus_masked-CR382126-processed-gene-8.100-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.100&CDS=1-876	YGL043W
3521	OG0003521	augustus_masked-CR382126-processed-gene-8.77-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.77&CDS=1-774	YGL044C
3522	OG0003522	augustus_masked-CR382126-processed-gene-8.79-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.79&CDS=1-1722	YLR259C
3523	OG0003523	snap_masked-CR382126-processed-gene-8.25-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-8.25&CDS=1-777	YGL126W
3524	OG0003524	augustus_masked-CR382126-processed-gene-8.103-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.103&CDS=1-1551	YBR220C
3525	OG0003525	augustus_masked-CR382126-processed-gene-8.104-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.104&CDS=1-1062	YBR221C
3526	OG0003526	snap_masked-CR382126-processed-gene-8.53-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-8.53&CDS=1-1491	YBR223C
3527	OG0003527	augustus_masked-CR382126-processed-gene-8.80-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-8.80&CDS=1-1812	YGL125W
3528	OG0003528	snap_masked-CR382126-processed-gene-9.0-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-9.0&CDS=1-1878	YBR225W
3529	OG0003529	augustus_masked-CR382126-processed-gene-9.51-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.51&CDS=1-1515	YBR227C
3530	OG0003530	augustus_masked-CR382126-processed-gene-9.50-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.50&CDS=1-864	YBR228W
3531	OG0003531	augustus_masked-CR382126-processed-gene-9.52-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.52&CDS=1-2730	YBR229C
3532	OG0003532	augustus_masked-CR382126-processed-gene-9.53-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.53&CDS=1-1584	YGL124C
3533	OG0003533	augustus_masked-CR382126-processed-gene-9.54-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.54&CDS=1-777	YGL123W
3534	OG0003534	augustus_masked-CR382126-processed-gene-9.73-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.73&CDS=1-1566	YGL122C
3535	OG0003535	augustus_masked-CR382126-processed-gene-9.55-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.55&CDS=1-3099	YGL207W
3536	OG0003536	augustus_masked-CR382126-processed-gene-9.75-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.75&CDS=1-4962	YGL206C
3537	OG0003537	augustus_masked-CR382126-processed-gene-9.56-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.56&CDS=1-2208	YGL205W
3538	OG0003538	augustus_masked-CR382126-processed-gene-9.57-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.57&CDS=1-822	YER026C
3539	OG0003539	augustus_masked-CR382126-processed-gene-9.76-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.76&CDS=1-1926	YGL203C
3540	OG0003540	augustus_masked-CR382126-processed-gene-9.58-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.58&CDS=1-1491	YGL202W
3541	OG0003541	augustus_masked-CR382126-processed-gene-9.78-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.78&CDS=1-2703	YPR160W
3542	OG0003542	maker-CR382126-snap-gene-9.48-mRNA-1_1&gene=maker-CR382126-snap-gene-9.48&CDS=1-2970	YGL201C
3543	OG0003543	augustus_masked-CR382126-processed-gene-9.80-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.80&CDS=1-1308	YML038C
3544	OG0003544	augustus_masked-CR382126-processed-gene-9.59-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.59&CDS=1-558	YCR090C
3545	OG0003545	augustus_masked-CR382126-processed-gene-9.81-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.81&CDS=1-1728	YCR088W
3546	OG0003546	augustus_masked-CR382126-processed-gene-9.60-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.60&CDS=1-465	YCR087C-A
3547	OG0003547	augustus_masked-CR382126-processed-gene-9.82-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.82&CDS=1-528	YCR086W
3548	OG0003548	augustus_masked-CR382126-processed-gene-9.61-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.61&CDS=1-2046	YCR084C
3549	OG0003549	augustus_masked-CR382126-processed-gene-9.83-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.83&CDS=1-1191	YNR043W
3550	OG0003550	augustus_masked-CR382126-processed-gene-9.62-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.62&CDS=1-1113	YNR041C
3551	OG0003551	snap_masked-CR382126-processed-gene-9.38-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-9.38&CDS=1-798	YNR040W
3552	OG0003552	snap_masked-CR382126-processed-gene-9.16-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-9.16&CDS=1-1044	YBR240C
3553	OG0003553	augustus_masked-CR382126-processed-gene-9.86-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.86&CDS=1-1116	YGL105W
3554	OG0003554	augustus_masked-CR382126-processed-gene-9.64-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.64&CDS=1-1521	YBR239C
3555	OG0003555	augustus_masked-CR382126-processed-gene-9.87-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.87&CDS=1-426	YGL106W
3556	OG0003556	augustus_masked-CR382126-processed-gene-9.65-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.65&CDS=1-1992	YBR238C
3557	OG0003557	snap_masked-CR382126-processed-gene-9.19-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-9.19&CDS=1-282	YGL108C
3558	OG0003558	augustus_masked-CR382126-processed-gene-9.88-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.88&CDS=1-2436	YBR237W
3559	OG0003559	genemark-CR382126-processed-gene-9.113-mRNA-1_1&gene=genemark-CR382126-processed-gene-9.113&CDS=1-1278	YBR236C
3560	OG0003560	augustus_masked-CR382126-processed-gene-9.89-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.89&CDS=1-3273	YBR235W
3561	OG0003561	augustus_masked-CR382126-processed-gene-9.68-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.68&CDS=1-1881	YGL110C
3562	OG0003562	augustus_masked-CR382126-processed-gene-9.90-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.90&CDS=1-1308	YGL111W
3563	OG0003563	augustus_masked-CR382126-processed-gene-9.69-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.69&CDS=1-1110	YBR234C
3564	OG0003564	augustus_masked-CR382126-processed-gene-9.70-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.70&CDS=1-1548	YGL112C
3565	OG0003565	snap_masked-CR382126-processed-gene-9.45-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-9.45&CDS=1-1893	YGL113W
3566	OG0003566	augustus_masked-CR382126-processed-gene-9.92-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.92&CDS=1-1251	YBR233W
3567	OG0003567	augustus_masked-CR382126-processed-gene-9.71-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.71&CDS=1-945	YBR231C
3568	OG0003568	augustus_masked-CR382126-processed-gene-9.93-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-9.93&CDS=1-2196	YGL114W
3569	OG0003569	augustus_masked-CR382126-processed-gene-10.5-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.5&CDS=1-984	YGL115W
3570	OG0003570	augustus_masked-CR382126-processed-gene-10.6-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.6&CDS=1-1635	YGL116W
3571	OG0003571	augustus_masked-CR382126-processed-gene-10.7-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.7&CDS=1-1326	YGL196W
3572	OG0003572	augustus_masked-CR382126-processed-gene-10.8-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.8&CDS=1-624	YIL161W
3573	OG0003573	augustus_masked-CR382126-processed-gene-10.27-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.27&CDS=1-1212	YIL160C
3574	OG0003574	augustus_masked-CR382126-processed-gene-10.10-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.10&CDS=1-1044	YKR100C
3575	OG0003575	augustus_masked-CR382126-processed-gene-10.28-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.28&CDS=1-540	YIL157C
3576	OG0003576	snap_masked-CR382126-processed-gene-10.93-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-10.93&CDS=1-219	YIL156W-B
3577	OG0003577	augustus_masked-CR382126-processed-gene-10.29-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.29&CDS=1-2307	YKR099W
3578	OG0003578	augustus_masked-CR382126-processed-gene-10.11-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.11&CDS=1-1665	YPL020C
3579	OG0003579	maker-CR382126-augustus-gene-10.3-mRNA-1_1&gene=maker-CR382126-augustus-gene-10.3&CDS=1-3573	YFL003C
3580	OG0003580	augustus_masked-CR382126-processed-gene-10.31-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.31&CDS=1-1725	YDR488C
3581	OG0003581	augustus_masked-CR382126-processed-gene-10.13-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.13&CDS=1-876	YDR489W
3582	OG0003582	augustus_masked-CR382126-processed-gene-10.32-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.32&CDS=1-2439	YPL153C
3583	OG0003583	augustus_masked-CR382126-processed-gene-10.14-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.14&CDS=1-1236	YOR245C
3584	OG0003584	augustus_masked-CR382126-processed-gene-10.15-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.15&CDS=1-1080	YPL152W
3585	OG0003585	augustus_masked-CR382126-processed-gene-10.34-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.34&CDS=1-1302	YPL151C
3586	OG0003586	augustus_masked-CR382126-processed-gene-10.16-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.16&CDS=1-2028	YOR243C
3587	OG0003587	augustus_masked-CR382126-processed-gene-10.17-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.17&CDS=1-1155	YOR242C
3588	OG0003588	augustus_masked-CR382126-processed-gene-10.35-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.35&CDS=1-1455	YOR241W
3589	OG0003589	augustus_masked-CR382126-processed-gene-10.18-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.18&CDS=1-2529	YPL150W
3590	OG0003590	augustus_masked-CR382126-processed-gene-10.19-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.19&CDS=1-813	YPL149W
3591	OG0003591	snap_masked-CR382126-processed-gene-10.121-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-10.121&CDS=1-1539	YOR239W
3592	OG0003592	augustus_masked-CR382126-processed-gene-10.20-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.20&CDS=1-2535	YPL147W
3593	OG0003593	augustus_masked-CR382126-processed-gene-10.39-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.39&CDS=1-1332	YPL146C
3594	OG0003594	augustus_masked-CR382126-processed-gene-10.40-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.40&CDS=1-2259	YDR138W
3595	OG0003595	augustus_masked-CR382126-processed-gene-10.21-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.21&CDS=1-1689	YLR114C
3596	OG0003596	augustus_masked-CR382126-processed-gene-10.41-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.41&CDS=1-1791	YDR137W
3597	OG0003597	augustus_masked-CR382126-processed-gene-10.22-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.22&CDS=1-414	YBR077C
3598	OG0003598	augustus_masked-CR382126-processed-gene-10.23-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.23&CDS=1-1875	YDR052C
3599	OG0003599	augustus_masked-CR382126-processed-gene-10.43-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.43&CDS=1-2739	YBR074W
3600	OG0003600	augustus_masked-CR382126-processed-gene-10.26-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-10.26&CDS=1-2976	YDR047W
3601	OG0003601	snap_masked-CR382126-processed-gene-11.88-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.88&CDS=1-2793	YBR073W
3602	OG0003602	snap_masked-CR382126-processed-gene-11.85-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.85&CDS=1-222	YER180C-A
3603	OG0003603	snap_masked-CR382126-processed-gene-11.89-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.89&CDS=1-759	YDR106W
3604	OG0003604	augustus_masked-CR382126-processed-gene-11.2-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.2&CDS=1-1410	YDR105C
3605	OG0003605	augustus_masked-CR382126-processed-gene-11.4-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.4&CDS=1-987	YER179W
3606	OG0003606	augustus_masked-CR382126-processed-gene-11.5-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.5&CDS=1-1713	YDR101C
3607	OG0003607	augustus_masked-CR382126-processed-gene-11.6-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.6&CDS=1-1236	YER178W
3608	OG0003608	augustus_masked-CR382126-processed-gene-11.7-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.7&CDS=1-2238	YDR103W
3609	OG0003609	snap_masked-CR382126-processed-gene-11.111-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.111&CDS=1-3267	YDR104C
3610	OG0003610	augustus_masked-CR382126-processed-gene-11.26-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.26&CDS=1-1083	YKR076W
3611	OG0003611	snap_masked-CR382126-processed-gene-11.113-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.113&CDS=1-420	YDR100W
3612	OG0003612	augustus_masked-CR382126-processed-gene-11.28-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.28&CDS=1-750	YER177W
3613	OG0003613	snap_masked-CR382126-processed-gene-11.115-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.115&CDS=1-4650	YLR247C
3614	OG0003614	augustus_masked-CR382126-processed-gene-11.8-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.8&CDS=1-1638	YLR248W
3615	OG0003615	augustus_masked-CR382126-processed-gene-11.9-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.9&CDS=1-3132	YNL014W
3616	OG0003616	maker-CR382126-augustus-gene-11.41-mRNA-1_1&gene=maker-CR382126-augustus-gene-11.41&CDS=1-2031	YNL012W
3617	OG0003617	augustus_masked-CR382126-processed-gene-11.11-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.11&CDS=1-672	YLR250W
3618	OG0003618	snap_masked-CR382126-processed-gene-11.116-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.116&CDS=1-1260	YNL011C
3619	OG0003619	augustus_masked-CR382126-processed-gene-11.12-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.12&CDS=1-672	YNL010W
3620	OG0003620	augustus_masked-CR382126-processed-gene-11.14-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.14&CDS=1-882	YCL009C
3621	OG0003621	augustus_masked-CR382126-processed-gene-11.31-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.31&CDS=1-1092	YNL005C
3622	OG0003622	augustus_masked-CR382126-processed-gene-11.15-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.15&CDS=1-738	YCL010C
3623	OG0003623	augustus_masked-CR382126-processed-gene-11.32-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.32&CDS=1-8013	YGL195W
3624	OG0003624	snap_masked-CR382126-processed-gene-11.119-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-11.119&CDS=1-4221	YGL197W
3625	OG0003625	augustus_masked-CR382126-processed-gene-11.34-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.34&CDS=1-636	YGL198W
3626	OG0003626	augustus_masked-CR382126-processed-gene-11.17-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.17&CDS=1-597	YGL200C
3627	OG0003627	augustus_masked-CR382126-processed-gene-11.18-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.18&CDS=1-375	YBL025W
3628	OG0003628	augustus_masked-CR382126-processed-gene-11.19-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.19&CDS=1-2112	YBL024W
3629	OG0003629	augustus_masked-CR382126-processed-gene-11.35-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.35&CDS=1-2631	YBL023C
3630	OG0003630	augustus_masked-CR382126-processed-gene-11.37-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.37&CDS=1-1572	YER140W
3631	OG0003631	augustus_masked-CR382126-processed-gene-11.21-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.21&CDS=1-633	YER139C
3632	OG0003632	augustus_masked-CR382126-processed-gene-11.38-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.38&CDS=1-1140	YDR065W
3633	OG0003633	augustus_masked-CR382126-processed-gene-11.22-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.22&CDS=1-1446	YNR001C
3634	OG0003634	augustus_masked-CR382126-processed-gene-11.23-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.23&CDS=1-726	YCR004C
3635	OG0003635	augustus_masked-CR382126-processed-gene-11.40-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.40&CDS=1-555	YCR003W
3636	OG0003636	augustus_masked-CR382126-processed-gene-11.24-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-11.24&CDS=1-1011	YCR002C
3637	OG0003637	maker-CR382126-augustus-gene-12.94-mRNA-1_1&gene=maker-CR382126-augustus-gene-12.94&CDS=1-645	YJL001W
3638	OG0003638	snap_masked-CR382126-processed-gene-12.4-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.4&CDS=1-2916	YLL003W
3639	OG0003639	snap_masked-CR382126-processed-gene-12.0-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.0&CDS=1-1383	YJL002C
3640	OG0003640	augustus_masked-CR382126-processed-gene-12.53-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.53&CDS=1-1902	YLL004W
3641	OG0003641	augustus_masked-CR382126-processed-gene-12.54-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.54&CDS=1-354	YJL003W
3642	OG0003642	snap_masked-CR382126-processed-gene-12.7-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.7&CDS=1-4080	YDR216W
3643	OG0003643	snap_masked-CR382126-processed-gene-12.30-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.30&CDS=1-2880	YDR217C
3644	OG0003644	snap_masked-CR382126-processed-gene-12.8-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.8&CDS=1-1320	YLR227C
3645	OG0003645	snap_masked-CR382126-processed-gene-12.31-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.31&CDS=1-1170	YDR218C
3646	OG0003646	snap_masked-CR382126-processed-gene-12.32-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.32&CDS=1-1182	YLR226W
3647	OG0003647	snap_masked-CR382126-processed-gene-12.33-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.33&CDS=1-1545	YDR219C
3648	OG0003648	snap_masked-CR382126-processed-gene-12.9-mRNA-1_1&gene=snap_masked-CR382126-processed-gene-12.9&CDS=1-1986	YDR221W
3649	OG0003649	augustus_masked-CR382126-processed-gene-12.59-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.59&CDS=1-2952	YLR223C
3650	OG0003650	augustus_masked-CR382126-processed-gene-12.60-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.60&CDS=1-2442	YLR222C
3651	OG0003651	augustus_masked-CR382126-processed-gene-12.61-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.61&CDS=1-609	YLR221C
3652	OG0003652	augustus_masked-CR382126-processed-gene-12.80-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.80&CDS=1-909	YLR220W
3653	OG0003653	augustus_masked-CR382126-processed-gene-12.82-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.82&CDS=1-1956	YLR219W
3654	OG0003654	augustus_masked-CR382126-processed-gene-12.63-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.63&CDS=1-681	YDR226W
3655	OG0003655	augustus_masked-CR382126-processed-gene-12.83-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.83&CDS=1-1761	YDR228C
3656	OG0003656	augustus_masked-CR382126-processed-gene-12.66-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.66&CDS=1-900	YDL198C
3657	OG0003657	augustus_masked-CR382126-processed-gene-12.84-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.84&CDS=1-822	YKL098W
3658	OG0003658	augustus_masked-CR382126-processed-gene-12.67-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.67&CDS=1-747	YKL099C
3659	OG0003659	augustus_masked-CR382126-processed-gene-12.69-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.69&CDS=1-1557	YKL103C
3660	OG0003660	augustus_masked-CR382126-processed-gene-12.70-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.70&CDS=1-2112	YKL104C
3661	OG0003661	augustus_masked-CR382126-processed-gene-12.86-mRNA-1_1&gene=augustus_masked-CR382126-processed-gene-12.86&CDS=1-1254	YKL106W
