	OrthologID	Saccharomyces_cerevisiae	yHMPu5000035650_Trigonopsis_variabilis
2968	OG0002968	YPL078C	snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.118-mRNA-1_1&gene=snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.118&CDS=1-786
2969	OG0002969	YPL082C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-4.155-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-4.155&CDS=1-5598
2970	OG0002970	YPL083C	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.108-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-4.108&CDS=1-1164
2971	OG0002971	YPL084W	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.36-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.36&CDS=1-2490
2972	OG0002972	YPL085W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.129-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-2.129&CDS=1-5466
2973	OG0002973	YPL086C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.110-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.110&CDS=1-1635
2974	OG0002974	YPL088W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.175-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.175&CDS=1-1017
2975	OG0002975	YPL091W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.28-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.28&CDS=1-1407
2976	OG0002976	YPL092W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-7.9-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-7.9&CDS=1-1128
2977	OG0002977	YPL093W	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.119-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-0.119&CDS=1-1923
2978	OG0002978	YPL094C	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-7.3-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-7.3&CDS=1-1959
2979	OG0002979	YPL096W	genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.87-mRNA-1_1&gene=genemark-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-12.87&CDS=1-918
2980	OG0002980	YPL097W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.89&CDS=1-1380
2981	OG0002981	YPL098C	snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.156-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-12.156&CDS=1-234
2982	OG0002982	YPL101W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.92-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-8.92&CDS=1-1206
2983	OG0002983	YPL104W	snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-1.171-mRNA-1_1&gene=snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-1.171&CDS=1-1842
2984	OG0002984	YPL107W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.121-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.121&CDS=1-555
2985	OG0002985	YPL109C	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.154-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.154&CDS=1-1950
2986	OG0002986	YPL110C	genemark-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.106-mRNA-1_1&gene=genemark-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-0.106&CDS=1-3324
2987	OG0002987	YPL111W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.102-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-1.102&CDS=1-951
2988	OG0002988	YPL115C	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.32-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.32&CDS=1-2835
2989	OG0002989	YPL116W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.136-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.136&CDS=1-1758
2990	OG0002990	YPL117C	maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-2.172-mRNA-1_1&gene=maker-NODE_9_length_565101_cov_46.0443_ID_1424-augustus-gene-2.172&CDS=1-798
2991	OG0002991	YPL118W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.67-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.67&CDS=1-1227
2992	OG0002992	YPL120W	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.139-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-2.139&CDS=1-1341
2993	OG0002993	YPL122C	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-2.113-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-2.113&CDS=1-1374
2994	OG0002994	YPL123C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.174-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-17.174&CDS=1-1362
2995	OG0002995	YPL125W	snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-2.167-mRNA-1_1&gene=snap_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-2.167&CDS=1-2895
2996	OG0002996	YPL126W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-11.16-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-11.16&CDS=1-2466
2997	OG0002997	YPL128C	snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.2-mRNA-1_1&gene=snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.2&CDS=1-2091
2998	OG0002998	YPL129W	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.75-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.75&CDS=1-795
2999	OG0002999	YPL131W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.10-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-15.10&CDS=1-894
3000	OG0003000	YPL132W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.10-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-6.10&CDS=1-699
3001	OG0003001	YPL133C	genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.116-mRNA-1_1&gene=genemark-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-1.116&CDS=1-1251
3002	OG0003002	YPL138C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.133-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-13.133&CDS=1-1146
3003	OG0003003	YPL146C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.208-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-4.208&CDS=1-1269
3004	OG0003004	YPL149W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.89-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.89&CDS=1-849
3005	OG0003005	YPL150W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-11.4-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-11.4&CDS=1-2274
3006	OG0003006	YPL151C	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-6.162-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-snap-gene-6.162&CDS=1-1383
3007	OG0003007	YPL152W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-7.129-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-7.129&CDS=1-1332
3008	OG0003008	YPL153C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.77-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.77&CDS=1-2178
3009	OG0003009	YPL154C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.79-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-6.79&CDS=1-1233
3010	OG0003010	YPL155C	maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-2.178-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-2.178&CDS=1-1746
3011	OG0003011	YPL157W	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.127-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-4.127&CDS=1-798
3012	OG0003012	YPL160W	genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.28-mRNA-1_1&gene=genemark-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.28&CDS=1-3426
3013	OG0003013	YPL162C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-1.147-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-1.147&CDS=1-864
3014	OG0003014	YPL164C	snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.25-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.25&CDS=1-1866
3015	OG0003015	YPL167C	snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.24-mRNA-1_1&gene=snap_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-11.24&CDS=1-4143
3016	OG0003016	YPL169C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.114-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.114&CDS=1-1635
3017	OG0003017	YPL170W	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.54-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-7.54&CDS=1-492
3018	OG0003018	YPL172C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.88-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.88&CDS=1-1125
3019	OG0003019	YPL173W	augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_9_length_565101_cov_46.0443_ID_1424-processed-gene-4.124&CDS=1-882
3020	OG0003020	YPL175W	snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.151-mRNA-1_1&gene=snap_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-2.151&CDS=1-1464
3021	OG0003021	YPL178W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-9.13-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-9.13&CDS=1-462
3022	OG0003022	YPL181W	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.79-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.79&CDS=1-1221
3023	OG0003023	YPL183C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.77-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-0.77&CDS=1-2772
3024	OG0003024	YPL184C	maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-1.99-mRNA-1_1&gene=maker-NODE_7_length_632808_cov_48.2593_ID_2746-augustus-gene-1.99&CDS=1-1962
3025	OG0003025	YPL188W	maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-4.89-mRNA-1_1&gene=maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-4.89&CDS=1-1068
3026	OG0003026	YPL190C	augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.130-mRNA-1_1&gene=augustus_masked-NODE_7_length_632808_cov_48.2593_ID_2746-processed-gene-4.130&CDS=1-1884
3027	OG0003027	YPL195W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.160-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.160&CDS=1-2625
3028	OG0003028	YPL196W	genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.12-mRNA-1_1&gene=genemark-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-1.12&CDS=1-729
3029	OG0003029	YPL206C	snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.14-mRNA-1_1&gene=snap_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-10.14&CDS=1-795
3030	OG0003030	YPL207W	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.219-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-9.219&CDS=1-2073
3031	OG0003031	YPL209C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-14.9-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-14.9&CDS=1-1119
3032	OG0003032	YPL210C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.143-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.143&CDS=1-1854
3033	OG0003033	YPL211W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.123-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.123&CDS=1-543
3034	OG0003034	YPL212C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.142-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.142&CDS=1-1590
3035	OG0003035	YPL214C	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-snap-gene-2.67-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-snap-gene-2.67&CDS=1-1539
3036	OG0003036	YPL215W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.150-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-5.150&CDS=1-897
3037	OG0003037	YPL217C	augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.21-mRNA-1_1&gene=augustus_masked-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.21&CDS=1-3390
3038	OG0003038	YPL218W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-2.1-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-2.1&CDS=1-570
3039	OG0003039	YPL222W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.6-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-11.6&CDS=1-1920
3040	OG0003040	YPL225W	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-snap-gene-6.15-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-snap-gene-6.15&CDS=1-576
3041	OG0003041	YPL226W	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-8.58-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-8.58&CDS=1-3177
3042	OG0003042	YPL227C	augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.61-mRNA-1_1&gene=augustus_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.61&CDS=1-1056
3043	OG0003043	YPL228W	snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.30-mRNA-1_1&gene=snap_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-0.30&CDS=1-1026
3044	OG0003044	YPL231W	maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-8.46-mRNA-1_1&gene=maker-NODE_5_length_1057822_cov_57.0665_ID_1593-augustus-gene-8.46&CDS=1-5481
3045	OG0003045	YPL234C	maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.184-mRNA-1_1&gene=maker-NODE_3_length_1312102_cov_45.374_ID_2384-augustus-gene-12.184&CDS=1-588
3046	OG0003046	YPL235W	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.144-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.144&CDS=1-1392
3047	OG0003047	YPL236C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.107-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-4.107&CDS=1-4245
3048	OG0003048	YPL237W	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.168-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.168&CDS=1-840
3049	OG0003049	YPL239W	maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.146-mRNA-1_1&gene=maker-NODE_2_length_1838899_cov_46.6078_ID_1253-augustus-gene-4.146&CDS=1-516
3050	OG0003050	YPL243W	snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.108-mRNA-1_1&gene=snap_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-1.108&CDS=1-1665
3051	OG0003051	YPL244C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.46-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.46&CDS=1-1110
3052	OG0003052	YPL246C	snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.39-mRNA-1_1&gene=snap_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.39&CDS=1-993
3053	OG0003053	YPL247C	maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-0.44-mRNA-1_1&gene=maker-NODE_4_length_1082171_cov_45.4179_ID_1480-augustus-gene-0.44&CDS=1-1089
3054	OG0003054	YPL248C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.148-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.148&CDS=1-2106
3055	OG0003055	YPL249C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.90-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-3.90&CDS=1-2316
3056	OG0003056	YPL252C	genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.68-mRNA-1_1&gene=genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-1.68&CDS=1-492
3057	OG0003057	YPL254W	maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-4.18-mRNA-1_1&gene=maker-NODE_10_length_526852_cov_45.8755_ID_2249-snap-gene-4.18&CDS=1-1209
3058	OG0003058	YPL260W	maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.140-mRNA-1_1&gene=maker-NODE_10_length_526852_cov_45.8755_ID_2249-augustus-gene-0.140&CDS=1-1332
3059	OG0003059	YPL262W	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.179-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-1.179&CDS=1-1398
3060	OG0003060	YPL263C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.48-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-4.48&CDS=1-1875
3061	OG0003061	YPL266W	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-4.151-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-4.151&CDS=1-933
3062	OG0003062	YPL268W	maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-3.2-mRNA-1_1&gene=maker-NODE_11_length_507231_cov_47.8977_ID_2584-augustus-gene-3.2&CDS=1-2865
3063	OG0003063	YPR002W	genemark-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.266-mRNA-1_1&gene=genemark-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-2.266&CDS=1-1470
3064	OG0003064	YPR003C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-0.59-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-0.59&CDS=1-2142
3065	OG0003065	YPR004C	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.179-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-7.179&CDS=1-1011
3066	OG0003066	YPR010C	maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.149-mRNA-1_1&gene=maker-NODE_1_length_1864488_cov_47.4331_ID_2849-augustus-gene-8.149&CDS=1-4671
3067	OG0003067	YPR010C-A	augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-4.122-mRNA-1_1&gene=augustus_masked-NODE_10_length_526852_cov_45.8755_ID_2249-processed-gene-4.122&CDS=1-240
3068	OG0003068	YPR016C	augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.113-mRNA-1_1&gene=augustus_masked-NODE_1_length_1864488_cov_47.4331_ID_2849-processed-gene-14.113&CDS=1-729
3069	OG0003069	YPR018W	augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.124-mRNA-1_1&gene=augustus_masked-NODE_2_length_1838899_cov_46.6078_ID_1253-processed-gene-4.124&CDS=1-1797
3070	OG0003070	YPR019W	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.42-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-3.42&CDS=1-2418
3071	OG0003071	YPR020W	snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.18-mRNA-1_1&gene=snap_masked-NODE_5_length_1057822_cov_57.0665_ID_1593-processed-gene-8.18&CDS=1-447
3072	OG0003072	YPR021C	augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.118-mRNA-1_1&gene=augustus_masked-NODE_11_length_507231_cov_47.8977_ID_2584-processed-gene-3.118&CDS=1-2052
3073	OG0003073	YPR023C	augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.104-mRNA-1_1&gene=augustus_masked-NODE_8_length_567177_cov_45.8152_ID_1382-processed-gene-3.104&CDS=1-1020
3074	OG0003074	YPR024W	genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.53-mRNA-1_1&gene=genemark-NODE_6_length_632832_cov_45.1034_ID_1682-processed-gene-3.53&CDS=1-2121
3075	OG0003075	YPR025C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.203-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-9.203&CDS=1-867
3076	OG0003076	YPR026W	maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-5.232-mRNA-1_1&gene=maker-NODE_6_length_632832_cov_45.1034_ID_1682-augustus-gene-5.232&CDS=1-3273
3077	OG0003077	YPR028W	augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.128-mRNA-1_1&gene=augustus_masked-NODE_3_length_1312102_cov_45.374_ID_2384-processed-gene-7.128&CDS=1-498
3078	OG0003078	YPR031W	genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.79-mRNA-1_1&gene=genemark-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-1.79&CDS=1-2184
3079	OG0003079	YPR033C	augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.141-mRNA-1_1&gene=augustus_masked-NODE_4_length_1082171_cov_45.4179_ID_1480-processed-gene-6.141&CDS=1-1524
3080	OG0003080	YPR035W	augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.167-mRNA-1_1&gene=augustus_masked-NODE_12_length_373926_cov_49.4772_ID_2910-processed-gene-1.167&CDS=1-1101
