"UniProtKB_ac"	"iso_id"	"uniprot_seq_length"	"uniprot_seq_md5"	"coordinate_id"	"provider"	"sstart2"	"send2"	"template"	"qmean"	"qmean_norm"	"seqid"	"url"	"mapid"	"Seq_similarity"	"Seq_identity"	"pdb_id2"	"Resolution"	"pdb_length"	"Coverage"	"locus"	"note"
"P22216"	""	821	"e17519298267b7bbb97784b8bef2f0db"	"5cd8f8be9ffd125d3e8b8869"	"SWISSMODEL"	191	494	"4pdp.1.A"	-1.6371318563	0.7173391815	99.4134902954	"https://swissmodel.expasy.org/repository/uniprot/P22216.pdb?provider=swissmodel&from=191&to=494&template=4pdp.1.A&provider=swissmodel"	"191_494_4pdp.1.A_5cd8f8be9ffd125d3e8b8869"	NA	NA	"4pdp"	NA	303	0.369062119366626	"YPL153C"	NA
"P31412"	""	392	"98109d9e87220dcb466407a9a76dd658"	"5cd4dbc7732c1e004cf9de01"	"SWISSMODEL"	1	392	"3j9v.1.B"	-1.8071538024	0.7083208692	100	"https://swissmodel.expasy.org/repository/uniprot/P31412.pdb?provider=swissmodel&from=1&to=392&template=3j9v.1.B&provider=swissmodel"	"1_392_3j9v.1.B_5cd4dbc7732c1e004cf9de01"	NA	NA	"3j9v"	NA	391	0.997448979591837	"YKL080W"	NA
"Q08729"	""	430	"44bd30bf3d9d3dc9e0f0987735d02378"	"5cd5735a9ffd124a968cce12"	"SWISSMODEL"	55	84	"4rjv.1.A"	-1.1016482631	0.7168482033	30	"https://swissmodel.expasy.org/repository/uniprot/Q08729.pdb?provider=swissmodel&from=55&to=84&template=4rjv.1.A&provider=swissmodel"	"55_84_4rjv.1.A_5cd5735a9ffd124a968cce12"	NA	NA	"4rjv"	NA	29	0.0674418604651163	"YOR264W"	NA
"P53876"	""	108	"fd8b95b0d10307cca8373efd82ff07f2"	"5cd9fbbe9ffd12d148c5e44f"	"SWISSMODEL"	57	104	"1r9f.1.C"	-3.8077418865	0.5856368818	41.6666679382	"https://swissmodel.expasy.org/repository/uniprot/P53876.pdb?provider=swissmodel&from=57&to=104&template=1r9f.1.C&provider=swissmodel"	"57_104_1r9f.1.C_5cd9fbbe9ffd12d148c5e44f"	NA	NA	"1r9f"	NA	47	0.435185185185185	"YNL184C"	NA
"Q12348"	""	645	"00b9707c0949e3576a15c943bc028ce3"	"5a775f797f4bf9406556f277"	"SWISSMODEL"	387	545	"3t5x.1.A"	-3.9495102059	0.5902558164	13.7931032181	"https://swissmodel.expasy.org/repository/uniprot/Q12348.pdb?provider=swissmodel&from=387&to=545&template=3t5x.1.A&provider=swissmodel"	"387_545_3t5x.1.A_5a775f797f4bf9406556f277"	NA	NA	"3t5x"	NA	158	0.244961240310078	"YOL117W"	NA
"P25369"	""	354	"78dfdb36207940a11835c863eefc55bd"	"5cdd31b6732c1e9fba7a0eb0"	"SWISSMODEL"	1	158	"1elk.1.A"	-3.5346616116	0.6111938782	14.8936166763	"https://swissmodel.expasy.org/repository/uniprot/P25369.pdb?provider=swissmodel&from=1&to=158&template=1elk.1.A&provider=swissmodel"	"1_158_1elk.1.A_5cdd31b6732c1e9fba7a0eb0"	NA	NA	"1elk"	NA	157	0.443502824858757	"YCL034W"	NA
"Q3E791"	""	96	"d5f49ad92524f1f01e1e1400da046746"	"5a811d04573f201a2d941395"	"SWISSMODEL"	57	84	"4rco.1.A"	-1.6898216593	0.5796723968	32.1428565979	"https://swissmodel.expasy.org/repository/uniprot/Q3E791.pdb?provider=swissmodel&from=57&to=84&template=4rco.1.A&provider=swissmodel"	"57_84_4rco.1.A_5a811d04573f201a2d941395"	NA	NA	"4rco"	NA	27	0.28125	"YAL063C-A"	NA
"Q06629"	""	674	"86032e836283604bab0140bfb7b7f9e4"	"5cd7f98508cc8fbb3495ab66"	"SWISSMODEL"	425	626	"5yix.1.A"	-2.6024130354	0.6767628409	8.5	"https://swissmodel.expasy.org/repository/uniprot/Q06629.pdb?provider=swissmodel&from=425&to=626&template=5yix.1.A&provider=swissmodel"	"425_626_5yix.1.A_5cd7f98508cc8fbb3495ab66"	NA	NA	"5yix"	NA	201	0.298219584569733	"YDR295C"	NA
"Q06629"	""	674	"86032e836283604bab0140bfb7b7f9e4"	"5cd7f98508cc8fbb3495ab7e"	"SWISSMODEL"	409	603	"3vkg.1.A"	-2.8068914045	0.6686099983	11.2903223038	"https://swissmodel.expasy.org/repository/uniprot/Q06629.pdb?provider=swissmodel&from=409&to=603&template=3vkg.1.A&provider=swissmodel"	"409_603_3vkg.1.A_5cd7f98508cc8fbb3495ab7e"	NA	NA	"3vkg"	NA	194	0.287833827893175	"YDR295C"	NA
"Q06629"	""	674	"86032e836283604bab0140bfb7b7f9e4"	"5cd7f98508cc8fbb3495ab72"	"SWISSMODEL"	482	643	"6ian.2.B"	-0.4573401365	0.7615125335	14.482758522	"https://swissmodel.expasy.org/repository/uniprot/Q06629.pdb?provider=swissmodel&from=482&to=643&template=6ian.2.B&provider=swissmodel"	"482_643_6ian.2.B_5cd7f98508cc8fbb3495ab72"	NA	NA	"6ian"	NA	161	0.238872403560831	"YDR295C"	NA
"P36104"	""	329	"31caafc102c8cf8ca4fe9d0dc2a1f807"	"5cd4bfc98fd6f9f26ae91d29"	"SWISSMODEL"	12	328	"5sxm.1.A"	-3.7390722254	0.6366978886	21.7687072754	"https://swissmodel.expasy.org/repository/uniprot/P36104.pdb?provider=swissmodel&from=12&to=328&template=5sxm.1.A&provider=swissmodel"	"12_328_5sxm.1.A_5cd4bfc98fd6f9f26ae91d29"	NA	NA	"5sxm"	NA	316	0.96048632218845	"YKL018W"	NA
"P21951"	""	2222	"a64eeee62de948214ca4c0082fff4d91"	"5cc851193b85d1778324f446"	"SWISSMODEL"	31	1186	"4m8o.1.A"	-0.9156464091	0.7350028333	99.8369979858	"https://swissmodel.expasy.org/repository/uniprot/P21951.pdb?provider=swissmodel&from=31&to=1186&template=4m8o.1.A&provider=swissmodel"	"31_1186_4m8o.1.A_5cc851193b85d1778324f446"	NA	NA	"4m8o"	NA	1155	0.51980198019802	"YNL262W"	NA
"P30283"	""	435	"f76fbb74b7606e65a81b4a4645f26d63"	"5cd58a2c732c1e1e86e5509b"	"SWISSMODEL"	159	414	"6gu2.1.B"	-2.6611861286	0.6678057635	33.1983795166	"https://swissmodel.expasy.org/repository/uniprot/P30283.pdb?provider=swissmodel&from=159&to=414&template=6gu2.1.B&provider=swissmodel"	"159_414_6gu2.1.B_5cd58a2c732c1e1e86e5509b"	NA	NA	"6gu2"	NA	255	0.586206896551724	"YPR120C"	NA
"P35187"	""	1447	"e8bbdcd2b8020ec7559c9aa95eb7301f"	"5cdb6155732c1ec3f0e0f449"	"SWISSMODEL"	657	1349	"4cgz.1.A"	-3.0644616865	0.6565667299	37.4399986267	"https://swissmodel.expasy.org/repository/uniprot/P35187.pdb?provider=swissmodel&from=657&to=1349&template=4cgz.1.A&provider=swissmodel"	"657_1349_4cgz.1.A_5cdb6155732c1ec3f0e0f449"	NA	NA	"4cgz"	NA	692	0.478230822391154	"YMR190C"	NA
"Q05899"	""	129	"c23bff23afd4091d3afde47a7fde6dda"	"5cd9315a3b85d1f9db0f8634"	"SWISSMODEL"	27	53	"2k0d.1.A"	-1.8330499475	0.5634906719	44.8275871277	"https://swissmodel.expasy.org/repository/uniprot/Q05899.pdb?provider=swissmodel&from=27&to=53&template=2k0d.1.A&provider=swissmodel"	"27_53_2k0d.1.A_5cd9315a3b85d1f9db0f8634"	NA	NA	"2k0d"	NA	26	0.201550387596899	"YLR297W"	NA
"P15436"	""	1097	"3f99e17b1adc7d7b71051cdccd4e47a3"	"5cda5298732c1e1785a2fcd4"	"SWISSMODEL"	95	985	"3iay.1.C"	-0.1485680103	0.7630027462	99.782371521	"https://swissmodel.expasy.org/repository/uniprot/P15436.pdb?provider=swissmodel&from=95&to=985&template=3iay.1.C&provider=swissmodel"	"95_985_3iay.1.C_5cda5298732c1e1785a2fcd4"	NA	NA	"3iay"	NA	890	0.81130355515041	"YDL102W"	NA
"Q03723"	""	332	"e0a84cb103bfce839e87b6d4d9102c33"	"5cd4b3e48fd6f95a7b01d478"	"SWISSMODEL"	30	184	"3g9b.1.A"	-0.0624385975	0.7799123177	100	"https://swissmodel.expasy.org/repository/uniprot/Q03723.pdb?provider=swissmodel&from=30&to=184&template=3g9b.1.A&provider=swissmodel"	"30_184_3g9b.1.A_5cd4b3e48fd6f95a7b01d478"	NA	NA	"3g9b"	NA	154	0.463855421686747	"YML019W"	NA
"Q03330"	""	439	"399372738e12b1c901aee32df2c98f11"	"5cd597378fd6f99bd2fb764a"	"SWISSMODEL"	72	312	"6cw2.2.A"	-1.2695920571	0.7277897726	100	"https://swissmodel.expasy.org/repository/uniprot/Q03330.pdb?provider=swissmodel&from=72&to=312&template=6cw2.2.A&provider=swissmodel"	"72_312_6cw2.2.A_5cd597378fd6f99bd2fb764a"	NA	NA	"6cw2"	NA	240	0.546697038724374	"YGR252W"	NA
"P38709"	""	493	"c437f9246a69499a1dd85b84917277c3"	"5cd64c8b8fd6f902262494f6"	"SWISSMODEL"	21	481	"2i5k.1.A"	-2.4897190135	0.6775459998	43.5064926147	"https://swissmodel.expasy.org/repository/uniprot/P38709.pdb?provider=swissmodel&from=21&to=481&template=2i5k.1.A&provider=swissmodel"	"21_481_2i5k.1.A_5cd64c8b8fd6f902262494f6"	NA	NA	"2i5k"	NA	460	0.933062880324544	"YHL012W"	NA
"Q04894"	""	360	"84f1ff3ddccc2bb888fb0789efc0866e"	"5cdd471c732c1e30a2f938ff"	"SWISSMODEL"	1	360	"1q1n.1.A"	-0.5605305385	0.7439636197	100	"https://swissmodel.expasy.org/repository/uniprot/Q04894.pdb?provider=swissmodel&from=1&to=360&template=1q1n.1.A&provider=swissmodel"	"1_360_1q1n.1.A_5cdd471c732c1e30a2f938ff"	NA	NA	"1q1n"	NA	359	0.997222222222222	"YMR318C"	NA
"P08524"	""	352	"d95635ac89f18d2b11c473c714df9228"	"5cdd3f403b85d1988b3f9dda"	"SWISSMODEL"	6	352	"1fps.1.A"	-3.6381155609	0.6362868508	48.235294342	"https://swissmodel.expasy.org/repository/uniprot/P08524.pdb?provider=swissmodel&from=6&to=352&template=1fps.1.A&provider=swissmodel"	"6_352_1fps.1.A_5cdd3f403b85d1988b3f9dda"	NA	NA	"1fps"	NA	346	0.982954545454545	"YJL167W"	NA
"P40487"	""	425	"cfed7f1dede80842c1369ee1e1c43384"	"5cd561f6d60c59f433de3916"	"SWISSMODEL"	74	410	"6bxo.1.A"	-2.8481618538	0.6644621112	24.7648906708	"https://swissmodel.expasy.org/repository/uniprot/P40487.pdb?provider=swissmodel&from=74&to=410&template=6bxo.1.A&provider=swissmodel"	"74_410_6bxo.1.A_5cd561f6d60c59f433de3916"	NA	NA	"6bxo"	NA	336	0.790588235294118	"YIL103W"	NA
"P38682"	""	493	"8643a75363b094f66a4909b3f5ce8aea"	"5cd647fe08cc8f4449ef976b"	"SWISSMODEL"	9	137	"2p57.1.A"	-0.9079896187	0.7370204707	38.0952377319	"https://swissmodel.expasy.org/repository/uniprot/P38682.pdb?provider=swissmodel&from=9&to=137&template=2p57.1.A&provider=swissmodel"	"9_137_2p57.1.A_5cd647fe08cc8f4449ef976b"	NA	NA	"2p57"	NA	128	0.259634888438134	"YER122C"	NA
"P32523"	""	503	"7350bb358f9d6f3911ca9035f64d5283"	"5cd66e7c08cc8fe8e1270a69"	"SWISSMODEL"	1	503	"6bk8.1.h"	-1.1581709024	0.7343276599	100	"https://swissmodel.expasy.org/repository/uniprot/P32523.pdb?provider=swissmodel&from=1&to=503&template=6bk8.1.h&provider=swissmodel"	"1_503_6bk8.1.h_5cd66e7c08cc8fe8e1270a69"	NA	NA	"6bk8"	NA	502	0.998011928429423	"YLL036C"	NA
"Q06135"	""	555	"97c649886165bd6e792350a549855535"	"5cd702fb08cc8fe83210f519"	"SWISSMODEL"	27	506	"2w61.1.A"	-0.3983302371	0.7620913622	99.8198165894	"https://swissmodel.expasy.org/repository/uniprot/Q06135.pdb?provider=swissmodel&from=27&to=506&template=2w61.1.A&provider=swissmodel"	"27_506_2w61.1.A_5cd702fb08cc8fe83210f519"	NA	NA	"2w61"	NA	479	0.863063063063063	"YLR343W"	NA
"Q00776"	""	475	"a0e414e44a5a4ff23e77db30286eba42"	"5cd60eb7732c1ed7bd84f02d"	"SWISSMODEL"	2	473	"1w63.1.C"	-3.8305390229	0.6474029908	57.7937660217	"https://swissmodel.expasy.org/repository/uniprot/Q00776.pdb?provider=swissmodel&from=2&to=473&template=1w63.1.C&provider=swissmodel"	"2_473_1w63.1.C_5cd60eb7732c1ed7bd84f02d"	NA	NA	"1w63"	NA	471	0.991578947368421	"YPL259C"	NA
"P0CX34"	""	63	"2da0659d9c8447b63bf90f255c0cdd30"	"5cdbc6898fd6f9562f686948"	"SWISSMODEL"	2	63	"4v88.106.A"	-3.6065552742	0.5486202705	100	"https://swissmodel.expasy.org/repository/uniprot/P0CX34.pdb?provider=swissmodel&from=2&to=63&template=4v88.106.A&provider=swissmodel"	"2_63_4v88.106.A_5cdbc6898fd6f9562f686948"	NA	NA	"4v88"	NA	61	0.968253968253968	"YOR182C"	NA
"Q04902"	""	237	"c4a83d8b55c77c5ea68786a7e942f452"	"5cd6917d3b85d1fd36294ae9"	"SWISSMODEL"	3	237	"3mii.1.A"	1.1963777851	0.8136584623	99.1561203003	"https://swissmodel.expasy.org/repository/uniprot/Q04902.pdb?provider=swissmodel&from=3&to=237&template=3mii.1.A&provider=swissmodel"	"3_237_3mii.1.A_5cd6917d3b85d1fd36294ae9"	NA	NA	"3mii"	NA	234	0.987341772151899	"YMR322C"	NA
"P39109"	""	1515	"911dfc764bcf8d073777d8742487e396"	"5cdb8c4508cc8fc7aa49e242"	"SWISSMODEL"	205	1512	"6bhu.1.A"	-2.909345563	0.6622287821	40.2188796997	"https://swissmodel.expasy.org/repository/uniprot/P39109.pdb?provider=swissmodel&from=205&to=1512&template=6bhu.1.A&provider=swissmodel"	"205_1512_6bhu.1.A_5cdb8c4508cc8fc7aa49e242"	NA	NA	"6bhu"	NA	1307	0.862706270627063	"YDR135C"	NA
"P47120"	""	325	"c61f6c8d7414ae4fee0dbd6484f051cf"	"5cd4d7e01a200b6f115e62c2"	"SWISSMODEL"	17	310	"6bzx.1.A"	-3.3910744507	0.6412244065	25.8426971436	"https://swissmodel.expasy.org/repository/uniprot/P47120.pdb?provider=swissmodel&from=17&to=310&template=6bzx.1.A&provider=swissmodel"	"17_310_6bzx.1.A_5cd4d7e01a200b6f115e62c2"	NA	NA	"6bzx"	NA	293	0.901538461538462	"YJR070C"	NA
"P38774"	""	246	"c4b3e659dc83b731446d8c1f9a255f0f"	"5cd6698ba03a1b7113c15612"	"SWISSMODEL"	9	231	"2qlt.1.A"	-2.5443391305	0.6774138958	39.6226425171	"https://swissmodel.expasy.org/repository/uniprot/P38774.pdb?provider=swissmodel&from=9&to=231&template=2qlt.1.A&provider=swissmodel"	"9_231_2qlt.1.A_5cd6698ba03a1b7113c15612"	NA	NA	"2qlt"	NA	222	0.902439024390244	"YHR044C"	NA
"Q03002"	""	865	"dde06053be190de67b82152d710534b1"	"5cd937729ffd1203e0870cd6"	"SWISSMODEL"	41	349	"1z9x.1.A"	-3.9740320881	0.6279135955	32.5088348389	"https://swissmodel.expasy.org/repository/uniprot/Q03002.pdb?provider=swissmodel&from=41&to=349&template=1z9x.1.A&provider=swissmodel"	"41_349_1z9x.1.A_5cd937729ffd1203e0870cd6"	NA	NA	"1z9x"	NA	308	0.35606936416185	"YPL141C"	NA
"P29467"	""	408	"c1bb79489060bbb2d9f86704dcf946dc"	"5cd519153b85d17c0821a756"	"SWISSMODEL"	201	227	"4g5a.1.A"	-1.5108143046	0.5998963888	30.7692298889	"https://swissmodel.expasy.org/repository/uniprot/P29467.pdb?provider=swissmodel&from=201&to=227&template=4g5a.1.A&provider=swissmodel"	"201_227_4g5a.1.A_5cd519153b85d17c0821a756"	NA	NA	"4g5a"	NA	26	0.0637254901960784	"YER044C-A"	NA
"P38823"	""	416	"afa9d3ce6ae7fa6c0302b2097abd9715"	"5cd539b8732c1e8d57b7aead"	"SWISSMODEL"	154	295	"2a0t.1.A"	-3.983546835	0.5760147855	21.9298248291	"https://swissmodel.expasy.org/repository/uniprot/P38823.pdb?provider=swissmodel&from=154&to=295&template=2a0t.1.A&provider=swissmodel"	"154_295_2a0t.1.A_5cd539b8732c1e8d57b7aead"	NA	NA	"2a0t"	NA	141	0.338942307692308	"YHR115C"	NA
"P17106"	""	351	"ad1f36de5db765b518a492abcbdc1a80"	"5cdd41f208cc8fb322d6d8fd"	"SWISSMODEL"	221	306	"6g1l.1.A"	-2.354221302	0.677502736	32.5842704773	"https://swissmodel.expasy.org/repository/uniprot/P17106.pdb?provider=swissmodel&from=221&to=306&template=6g1l.1.A&provider=swissmodel"	"221_306_6g1l.1.A_5cdd41f208cc8fb322d6d8fd"	NA	NA	"6g1l"	NA	85	0.242165242165242	"YJR060W"	NA
"Q04711"	"Q04711-1"	1755	"764c7d686c6ab495de9c39fc715e42f1"	"5903a3ccd823cca571738f48"	"SWISSMODEL"	636	837	"3oyi.1.A"	-2.89331766	0.6647807436	29.1208782196	"https://swissmodel.expasy.org/repository/uniprot/Q04711.pdb?provider=swissmodel&from=636&to=837&template=3oyi.1.A&provider=swissmodel"	"636_837_3oyi.1.A_5903a3ccd823cca571738f48"	NA	NA	"3oyi"	NA	201	0.114529914529915	"YML045W"	NA
"P25653"	""	1609	"a390133097b51ccee3bb114c8ebfe835"	"5cdba3fbd60c595860e4da58"	"SWISSMODEL"	306	347	"3uer.1.A"	-1.4525242446	0.5957232804	30.5555553436	"https://swissmodel.expasy.org/repository/uniprot/P25653.pdb?provider=swissmodel&from=306&to=347&template=3uer.1.A&provider=swissmodel"	"306_347_3uer.1.A_5cdba3fbd60c595860e4da58"	NA	NA	"3uer"	NA	41	0.0254816656308266	"YCR089W"	NA
"P36041"	""	632	"a016e46d8e0da50bf4e95e67ad0092a8"	"5cd7ab1b8fd6f9c8f09dd2fc"	"SWISSMODEL"	91	150	"6fc1.1.B"	-1.5389927501	0.6852311475	100	"https://swissmodel.expasy.org/repository/uniprot/P36041.pdb?provider=swissmodel&from=91&to=150&template=6fc1.1.B&provider=swissmodel"	"91_150_6fc1.1.B_5cd7ab1b8fd6f9c8f09dd2fc"	NA	NA	"6fc1"	NA	59	0.0933544303797468	"YKL204W"	NA
"P35179"	""	80	"7be25b57cf32191167fbe43ce312008e"	"5cdb240508cc8f067502ca58"	"SWISSMODEL"	21	80	"2wwa.1.B"	-3.4169490008	0.5494675805	100	"https://swissmodel.expasy.org/repository/uniprot/P35179.pdb?provider=swissmodel&from=21&to=80&template=2wwa.1.B&provider=swissmodel"	"21_80_2wwa.1.B_5cdb240508cc8f067502ca58"	NA	NA	"2wwa"	NA	59	0.7375	"YDR086C"	NA
"P48439"	""	350	"6539decedc4a81ed5966f3a574a9bec9"	"5cdd45b81a200b5090cbb577"	"SWISSMODEL"	25	182	"4m92.1.A"	-2.9111341059	0.6410260586	20.2797203064	"https://swissmodel.expasy.org/repository/uniprot/P48439.pdb?provider=swissmodel&from=25&to=182&template=4m92.1.A&provider=swissmodel"	"25_182_4m92.1.A_5cdd45b81a200b5090cbb577"	NA	NA	"4m92"	NA	157	0.448571428571429	"YOR085W"	NA
"P35842"	""	467	"f490baccb194ea825ba3e59bcf9fa774"	"5cd5f4ed9ffd12b570a001cb"	"SWISSMODEL"	12	465	"2gfi.1.A"	-2.2660586247	0.6857100563	42.2471923828	"https://swissmodel.expasy.org/repository/uniprot/P35842.pdb?provider=swissmodel&from=12&to=465&template=2gfi.1.A&provider=swissmodel"	"12_465_2gfi.1.A_5cd5f4ed9ffd12b570a001cb"	NA	NA	"2gfi"	NA	453	0.970021413276231	"YAR071W"	NA
"P43613"	""	295	"e43624add01739aeef1e4df0bce8102c"	"5cd58333d60c59ad4f19f495"	"SWISSMODEL"	43	125	"5ayk.1.A"	-3.2653073326	0.5896978346	39.2405052185	"https://swissmodel.expasy.org/repository/uniprot/P43613.pdb?provider=swissmodel&from=43&to=125&template=5ayk.1.A&provider=swissmodel"	"43_125_5ayk.1.A_5cd58333d60c59ad4f19f495"	NA	NA	"5ayk"	NA	82	0.277966101694915	"YFR041C"	NA
"P29703"	""	316	"8feb94792caced30440c5d3b017b8ef6"	"5cd504369ffd124ead1bcfc1"	"SWISSMODEL"	3	315	"4yde.1.A"	-3.8680879712	0.6314056542	41.9244003296	"https://swissmodel.expasy.org/repository/uniprot/P29703.pdb?provider=swissmodel&from=3&to=315&template=4yde.1.A&provider=swissmodel"	"3_315_4yde.1.A_5cd504369ffd124ead1bcfc1"	NA	NA	"4yde"	NA	312	0.987341772151899	"YKL019W"	NA
"P31373"	""	394	"e3cb9660d44ca85846a027367c938546"	"5cd4e572a03a1bdc1f89b51f"	"SWISSMODEL"	2	394	"1n8p.1.A"	-2.6669254669	0.6710776059	100	"https://swissmodel.expasy.org/repository/uniprot/P31373.pdb?provider=swissmodel&from=2&to=394&template=1n8p.1.A&provider=swissmodel"	"2_394_1n8p.1.A_5cd4e572a03a1bdc1f89b51f"	NA	NA	"1n8p"	NA	392	0.99492385786802	"YAL012W"	NA
"P38866"	""	432	"c6a3111236c966b566b6ab6931774a73"	"5cd57d33732c1e8ffaa6bc24"	"SWISSMODEL"	3	411	"2gv8.1.A"	-3.5553503339	0.6386483015	29.9232730865	"https://swissmodel.expasy.org/repository/uniprot/P38866.pdb?provider=swissmodel&from=3&to=411&template=2gv8.1.A&provider=swissmodel"	"3_411_2gv8.1.A_5cd57d33732c1e8ffaa6bc24"	NA	NA	"2gv8"	NA	408	0.944444444444444	"YHR176W"	NA
"Q04067"	""	274	"793c88bb21942959d57a07e0706ccd81"	"5cd5e2ab08cc8f438948f718"	"SWISSMODEL"	8	96	"4u1e.1.C"	-0.5498924041	0.7616098034	100	"https://swissmodel.expasy.org/repository/uniprot/Q04067.pdb?provider=swissmodel&from=8&to=96&template=4u1e.1.C&provider=swissmodel"	"8_96_4u1e.1.C_5cd5e2ab08cc8f438948f718"	NA	NA	"4u1e"	NA	88	0.321167883211679	"YDR429C"	NA
"Q12480"	""	344	"e8e6fdd0e956c549bd0e9d2c69eddaa5"	"5cd47a1508cc8f55c4b57d9a"	"SWISSMODEL"	23	341	"1efv.1.A"	-1.8987044031	0.7082615793	45.8598709106	"https://swissmodel.expasy.org/repository/uniprot/Q12480.pdb?provider=swissmodel&from=23&to=341&template=1efv.1.A&provider=swissmodel"	"23_341_1efv.1.A_5cd47a1508cc8f55c4b57d9a"	NA	NA	"1efv"	NA	318	0.924418604651163	"YPR004C"	NA
"P39079"	""	546	"c19fb879f45dc1730926cd88ae6a6c5f"	"5cd6f38cd60c5903120b7f34"	"SWISSMODEL"	2	539	"4v94.1.I"	-1.9753615086	0.6997214187	100	"https://swissmodel.expasy.org/repository/uniprot/P39079.pdb?provider=swissmodel&from=2&to=539&template=4v94.1.I&provider=swissmodel"	"2_539_4v94.1.I_5cd6f38cd60c5903120b7f34"	NA	NA	"4v94"	NA	537	0.983516483516483	"YDR188W"	NA
"P32385"	""	249	"011b44f1414224e5cf69d1909946ca75"	"5cd658848fd6f9c5cc5c1509"	"SWISSMODEL"	5	230	"5vsu.1.A"	-3.5047283797	0.634251854	14.6341466904	"https://swissmodel.expasy.org/repository/uniprot/P32385.pdb?provider=swissmodel&from=5&to=230&template=5vsu.1.A&provider=swissmodel"	"5_230_5vsu.1.A_5cd658848fd6f9c5cc5c1509"	NA	NA	"5vsu"	NA	225	0.903614457831325	"YLL046C"	NA
"Q07555"	""	291	"3efa14309742c376bd2d66be1f7459fe"	"5cd59847732c1eebb26ab656"	"SWISSMODEL"	107	162	"4r3z.1.A"	-1.6343048493	0.6566032423	37.254901886	"https://swissmodel.expasy.org/repository/uniprot/Q07555.pdb?provider=swissmodel&from=107&to=162&template=4r3z.1.A&provider=swissmodel"	"107_162_4r3z.1.A_5cd59847732c1eebb26ab656"	NA	NA	"4r3z"	NA	55	0.189003436426117	"YDL129W"	NA
"Q08491"	""	747	"a7442a3fc22d72de6f366c07bc79ccc0"	"5cd8845ea03a1b1f01242e84"	"SWISSMODEL"	254	747	"4zke.1.A"	-0.669293898	0.7516875937	100	"https://swissmodel.expasy.org/repository/uniprot/Q08491.pdb?provider=swissmodel&from=254&to=747&template=4zke.1.A&provider=swissmodel"	"254_747_4zke.1.A_5cd8845ea03a1b1f01242e84"	NA	NA	"4zke"	NA	493	0.659973226238286	"YOR076C"	NA
"Q08491"	""	747	"a7442a3fc22d72de6f366c07bc79ccc0"	"5cd8845ea03a1b1f01242e88"	"SWISSMODEL"	146	240	"5g06.1.K"	-3.2394774176	0.6173077231	100	"https://swissmodel.expasy.org/repository/uniprot/Q08491.pdb?provider=swissmodel&from=146&to=240&template=5g06.1.K&provider=swissmodel"	"146_240_5g06.1.K_5cd8845ea03a1b1f01242e88"	NA	NA	"5g06"	NA	94	0.125836680053548	"YOR076C"	NA
"Q06340"	""	456	"23cebf5d9f47e205db3e5c7cbe58032f"	"5cd5d0bda03a1bc7cddbf58d"	"SWISSMODEL"	169	279	"5jne.1.A"	-3.40482456	0.6159648097	8.6021509171	"https://swissmodel.expasy.org/repository/uniprot/Q06340.pdb?provider=swissmodel&from=169&to=279&template=5jne.1.A&provider=swissmodel"	"169_279_5jne.1.A_5cd5d0bda03a1bc7cddbf58d"	NA	NA	"5jne"	NA	110	0.241228070175439	"YDR363W"	NA
"P32858"	""	118	"90f4876235bbd5f83f2937af90e4dd98"	"5cd99919a03a1baecae12f1d"	"SWISSMODEL"	85	113	"4d1f.1.A"	-3.025683236	0.6054380408	37.9310340881	"https://swissmodel.expasy.org/repository/uniprot/P32858.pdb?provider=swissmodel&from=85&to=113&template=4d1f.1.A&provider=swissmodel"	"85_113_4d1f.1.A_5cd99919a03a1baecae12f1d"	NA	NA	"4d1f"	NA	28	0.23728813559322	"YKL037W"	NA
"P03878"	""	556	"7344c33af90caa12537736dce32a8791"	"5cd703819ffd12d67427309e"	"SWISSMODEL"	1	249	"6hu9.1.U"	-2.9192214813	0.6540836573	96.787147522	"https://swissmodel.expasy.org/repository/uniprot/P03878.pdb?provider=swissmodel&from=1&to=249&template=6hu9.1.U&provider=swissmodel"	"1_249_6hu9.1.U_5cd703819ffd12d67427309e"	NA	NA	"6hu9"	NA	248	0.446043165467626	"Q0065"	NA
"P03878"	""	556	"7344c33af90caa12537736dce32a8791"	"5cd703819ffd12d67427309a"	"SWISSMODEL"	323	539	"5e5o.1.A"	-2.5450909768	0.6774126712	21.3953495026	"https://swissmodel.expasy.org/repository/uniprot/P03878.pdb?provider=swissmodel&from=323&to=539&template=5e5o.1.A&provider=swissmodel"	"323_539_5e5o.1.A_5cd703819ffd12d67427309a"	NA	NA	"5e5o"	NA	216	0.388489208633094	"Q0065"	NA
"Q04178"	""	221	"6a522a069f65e95ba496f2cc07d14dd7"	"5cd6e5678fd6f9cd52bef268"	"SWISSMODEL"	5	217	"2jkz.1.A"	-1.8438241636	0.709206577	100	"https://swissmodel.expasy.org/repository/uniprot/Q04178.pdb?provider=swissmodel&from=5&to=217&template=2jkz.1.A&provider=swissmodel"	"5_217_2jkz.1.A_5cd6e5678fd6f9cd52bef268"	NA	NA	"2jkz"	NA	212	0.959276018099548	"YDR399W"	NA
