"locus"	"pdbid"	"sstart2"	"send2"	"qstart2"	"qend2"	"strain_type"	"p_value"
"YPL005W"	"160_478_4m57.1.A_5cd775098fd6f9e3d79146c9"	160	478	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL052W"	"21_153_6hu9.1.Y_5cd875a29ffd12d3ebcc41af"	21	153	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YCR015C"	"104_274_3fvv.1.A_5a7cb5c9a52be794c22daa95"	104	274	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL032W"	"113_281_6e3b.1.A_5cd5c427a03a1b1bc4bcb927"	113	281	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR265C"	"107_212_5uj0.1.A_5a7d67e7afa3580a8b840266"	107	212	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR159C"	"55_142_3a7p.1.A_5cd88e058fd6f9cbfddd99c3"	55	142	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YPL050C"	"95_394_3zf8.1.A_5cd4eb898fd6f96aca8b2fc8"	95	394	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGR063C"	"3_99_2exu.1.A_5cda34548fd6f983abe7acbe"	3	99	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLL008W"	"233_652_5ivl.1.A_5cd88b591a200b13dfc95097"	233	652	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL071W"	"252_482_3l60.1.A_5a7dfd5ac730d46592e49400"	252	482	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL071W"	"175_214_1zy8.2.C_5a7dfd5ac730d46592e49404"	175	214	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR107C"	"2_94_6eoj.1.B_5cd72bea1a200b12eccda60a"	2	94	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR107C"	"62_126_2d9n.1.A_5cd72bea1a200b12eccda60e"	62	126	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR107C"	"145_176_4csa.1.C_5cd72bea1a200b12eccda606"	145	176	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR204W"	"78_111_5mrc.66.A_5cd9e1fcd60c59b491d1c587"	78	111	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLL029W"	"104_749_5jr6.1.A_5cd886a5732c1eae42465db9"	104	749	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR049C"	"746_901_5j1g.1.A_5cdacfccc4494f6001e1aa8c"	746	901	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR049C"	"708_861_5j4o.1.A_5cdacfccc4494f6001e1aaa4"	708	861	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR049C"	"282_411_1h7i.1.A_5cdacfccc4494f6001e1aaac"	282	411	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YHR047C"	"1_853_4kx7.1.A_5cd928549ffd12d630dcd142"	1	853	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YKL135C"	"24_603_4uqi.1.B_5cd85b4508cc8fc846301980"	24	603	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR194W"	"2_99_4v7f.1.9_5cda4e613b85d189bd7b7498"	2	99	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL074C"	"253_458_6ian.1.B_5cd83110d60c5902030f7de7"	253	458	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL074C"	"316_481_5j1i.1.A_5cd83110d60c5902030f7ddf"	316	481	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL074C"	"494_651_3ghg.1.A_5cd83110d60c5902030f7dd7"	494	651	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL074C"	"162_293_6f1u.1.L_5cd83110d60c5902030f7def"	162	293	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL074C"	"632_700_4r7e.1.A_5cd83110d60c5902030f7dcf"	632	700	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YJR091C"	"589_912_3bx2.1.A_5cda4c6008cc8fb81b744b6a"	589	912	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR096W"	"9_338_5ph0.1.A_5cd9658b8fd6f9056ceb5e47"	9	338	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR146C"	"1_342_3jap.1.i_5cdd5536d60c591ffb5a75f8"	1	342	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPL279C"	"19_156_5a43.1.A_5cd49b3b08cc8f43a53a0a97"	19	156	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGR294W"	"73_88_4bj5.1.B_5baab92cd60c59ac686d133d"	73	88	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YBL099W"	"60_544_2xok.1.B_5cd6e9c31a200bc2371f833d"	60	544	NA	NA	"dN_dS_max_gap_ratio_0.3"	"0.0446"
"YEL016C"	"74_490_6c02.1.A_5cd64ab4d60c59c98731d68b"	74	490	NA	NA	"dN_dS_max_gap_ratio_0.3"	"0.8608"
"YOL132W"	"19_370_2w61.1.A_5cd60227732c1e9f03a123a6"	19	370	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL284C-B"	"636_837_3oyi.1.A_5903a3d3d823cca571739045"	636	837	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YBR059C"	"25_327_4wsq.1.A_5cda5d8a732c1e48526ee4f2"	25	327	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YER056C-A"	"2_94_5m1j.46.A_5a56fba9eb80f74634a3ed1e"	2	94	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR088C"	"1_440_3dm5.1.A_5cd6e20b1a200b8f48df0ac8"	1	440	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YCR101C"	"35_171_2jkb.1.A_5cd7baf2732c1e2432bbcf89"	35	171	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YCR101C"	"38_174_5fzp.1.A_5cd7baf2732c1e2432bbcf85"	38	174	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL243C"	"5_304_4xk2.1.A_5cd4c10c9ffd1289961fbea6"	5	304	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR530C"	"1_316_4i5t.2.A_5cd4d2af732c1efae6f5aea3"	1	316	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR137C-A"	"178_345_6r24.1.D_5cd59ac71a200b15778e840c"	178	345	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YKL201C"	"829_936_4uer.1.a_5cdab073a03a1b13ef76bf44"	829	936	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR098C"	"4_222_3wt2.1.A_5cd6524ad60c59187345b385"	4	222	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR098C"	"152_250_5y4u.1.A_5cd6524ad60c59187345b381"	152	250	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YCL057W"	"31_710_2o3e.1.A_5cd844c79ffd12c3bd7b76c7"	31	710	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPL149W"	"1_285_2dyo.1.A_5cd58ad79ffd12f2cbf8d582"	1	285	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YIL021W"	"3_268_4x6a.1.C_5cd4f97f9ffd122dd3f83f61"	3	268	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YOR150W"	"2_161_5mrc.7.A_5cd8308e1a200b34766a6b25"	2	161	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YER016W"	"5_122_1vka.1.A_5cd4795a732c1e775984402a"	5	122	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YER016W"	"182_281_4e61.1.A_5cd4795a732c1e7759844026"	182	281	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YHR103W"	"540_692_3qyb.1.A_5cd92284732c1eaeec9d6097"	540	692	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL189W"	"4_129_1whr.1.A_5cd5d341d60c5921376f0c29"	4	129	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR256C"	"15_502_1a4e.1.A_5cd693068fd6f933eaf3865b"	15	502	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPL177C"	"165_222_1x2n.1.A_5cd544809ffd1204c9950ea8"	165	222	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR325W"	"8_911_5oqq.2.A_5cda15633b85d147847e12b9"	8	911	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YKL150W"	"43_302_2eix.1.A_5cd55a509ffd123731c17ba4"	43	302	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGL238W"	"1_958_1wa5.1.C_5cd9c6c63b85d1306182ea21"	1	958	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YML054C"	"81_591_1kbi.1.A_5cd754a39ffd12131604b59e"	81	591	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR224C"	"5_412_4fbk.1.A_5cd822b58fd6f901a567f10f"	5	412	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR109W"	"1_176_4h86.1.A_5cd7dcde8fd6f9ec10c49115"	1	176	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR118C"	"59_195_1yq3.1.C_5cd7674fa03a1b828ba76e08"	59	195	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YBL067C"	"388_668_3n3k.1.A_5cd88300a03a1bea6b81eb5b"	388	668	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YKL013C"	"1_169_4xei.1.F_5cd7f6129ffd12ba2f3c87dc"	1	169	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR015W"	"481_501_4rt4.1.E_59ca5148afa35879c66ec29a"	481	501	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR421W"	"14_64_1f5e.1.C_5cd9b567732c1e6a697474d4"	14	64	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YNL289W"	"10_162_2pmi.1.B_5cd5cc2608cc8f695f6257c7"	10	162	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR225W"	"17_126_1id3.1.E_5cd90fb0d60c5980d3d8964c"	17	126	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YJL217W"	"7_191_3o12.1.A_5cd75e9b9ffd12f3292a03d4"	7	191	NA	NA	"dN_dS_max_gap_ratio_0.3"	"0.5784"
"YDR196C"	"1_203_6n39.1.A_5cd67fe59ffd12579646937d"	1	203	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGR274C"	"464_956_4oy2.1.A_5cda348aa03a1b145bcd49ff"	464	956	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGR274C"	"9_52_4b0a.1.A_5cda348aa03a1b145bcd4a03"	9	52	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR035W"	"17_369_1hfb.1.A_5cd4888ca03a1b20823afd67"	17	369	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPL219W"	"286_487_4krd.1.B_5cd64377a03a1bc1abfbf231"	286	487	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YDL024C"	"9_468_2gfi.1.A_5cd5fa6b732c1e4442e9be2b"	9	468	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGL202W"	"2_499_4je5.1.A_5cd6657c8fd6f923c7d53556"	2	499	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR323C"	"160_297_1joc.1.A_5cd69491732c1eb4f5643174"	160	297	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YBR119W"	"3_148_5zwn.1.E_5cd5799b732c1ee0b82594df"	3	148	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR032C"	"2_198_5mp4.1.A_5cd7630fd60c59cd2c85dd7b"	2	198	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR032C"	"2_198_4dy4.1.A_5cd7630fd60c59cd2c85dd77"	2	198	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YEL056W"	"7_390_4psw.1.B_5cd501949ffd12cc5456f5e0"	7	390	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YJR113C"	"87_247_5mrc.46.A_5cd6627d9ffd1206c6cb57fb"	87	247	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR138W"	"3_188_4zi2.1.A_5cd785eaa03a1b0558e01014"	3	188	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR098C"	"441_595_5ft9.1.A_5cd783979ffd12bfdf016e04"	441	595	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR098C"	"99_251_4wcw.1.B_5cd783979ffd12bfdf016dfc"	99	251	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR085C"	"140_205_5duy.1.A_5cd792cf9ffd1294d8ff3bee"	140	205	NA	NA	"dN_dS_max_gap_ratio_0.3"	"0.512"
"YML099C"	"14_53_6gys.1.B_5cd94d5ca03a1b932c6d9dff"	14	53	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR192W"	"269_563_3hzj.3.A_5cd850d73b85d180f8509c26"	269	563	NA	NA	"dN_dS_max_gap_ratio_0.3"	"0.2764"
"YMR192W"	"421_628_6ian.1.B_5cd850d73b85d180f8509c32"	421	628	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YMR192W"	"550_685_2fxo.2.A_5cd850d73b85d180f8509c2e"	550	685	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"Q0105"	"1_385_6hu9.1.M_5cd4c13a08cc8f433f847afb"	1	385	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR135W"	"474_925_4c8h.1.A_5cd998699ffd12ee4b2af68e"	474	925	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL238C"	"19_488_3e0l.1.A_5cd63cf008cc8f668bcfde94"	19	488	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YOL073C"	"10_143_2irv.1.A_5cd4e135732c1e12b4125447"	10	143	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL241C"	"8_498_6e07.1.A_5cd6720e3b85d15fd78722bc"	8	498	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YOR094W"	"2_176_1r8q.3.A_5cd7b2948fd6f903c9afe659"	2	176	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YFL016C"	"60_451_4j80.2.A_5cd6854c8fd6f9a08e5a137a"	60	451	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YFL016C"	"60_451_4j80.2.B_5cd6854c8fd6f9a08e5a1376"	60	451	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR423C"	"1_415_5jhf.1.F_5cd53dc408cc8f5b20c3705f"	1	415	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL180C"	"1_231_5c2j.1.B_5cd4b6e2d60c59e26decc74a"	1	231	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YCR011C"	"382_1047_6hij.1.B_5cda269d08cc8ff29abfbace"	382	1047	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL204C"	"7_133_2olm.1.A_5cd569628fd6f94686600fa5"	7	133	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YAL016W"	"33_630_2iae.1.A_5cd7b0399ffd12b0611cc055"	33	630	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YHR216W"	"5_523_4z87.1.A_5cd6ad6dd60c596d50fc2955"	5	523	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YJL027C"	"91_133_5zdz.1.A_5cd8e96a1a200b38450aff47"	91	133	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR282C"	"134_475_6exn.1.R_5cd73dc0732c1e464175471f"	134	475	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YGL020C"	"36_102_3zs8.1.C_5cd69b65d60c59d7cb868dfc"	36	102	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGL047W"	"2_202_2ks6.1.A_5cd74aec8fd6f93cbd60a696"	2	202	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPL046C"	"1_99_1hv2.1.A_5cda527c1a200b1550f13387"	1	99	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR277W"	"150_593_3ef1.1.A_5cd86ad5d60c59fe445c747a"	150	593	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR228C"	"40_87_1pyi.1.C_5cd8eb9108cc8f049915bfba"	40	87	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR041C"	"10_335_1pz1.1.A_5cd4a4771a200bb00ad6daff"	10	335	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL021W"	"55_700_5ikk.1.A_5cd839ca9ffd12c93befb96b"	55	700	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR387C"	"172_432_5apn.1.j_5cd57b181a200be4a29d1ce8"	172	432	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YCR035C"	"7_394_4ifd.1.C_5cd4e5411a200b1d549920d6"	7	394	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR044W"	"3_328_1tlb.1.A_5cd4c3eb8fd6f9db1a11a26e"	3	328	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL259C"	"1_73_1fd8.1.A_5cdb5c4a3b85d16ee191557e"	1	73	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YCL028W"	"1_53_2v6z.1.A_5cd50fdf1a200b8fd62724f3"	1	53	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YHR166C"	"212_615_3fp3.1.A_5cd7a107a03a1b541790fe4a"	212	615	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YOR356W"	"58_629_2gmh.1.A_5cd7aa44a03a1b279139f754"	58	629	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YBL075C"	"4_609_2kho.1.A_5cd7ccb23b85d12c947f9bb8"	4	609	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDL051W"	"24_218_1yty.1.A_5cd5dd90d60c59f207f6b3ae"	24	218	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR020C"	"9_194_1ufq.1.A_5cd6ae9ea03a1bb30b730957"	9	194	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YJL095W"	"1179_1467_3mfr.1.A_5cdb6ed4a03a1bb3bbcfc451"	1179	1467	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YJL095W"	"1159_1442_4zlo.1.A_5cdb6ed4a03a1bb3bbcfc449"	1159	1442	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YML080W"	"31_330_6eza.1.A_5cd557931a200ba769251c95"	31	330	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR406C"	"5_111_6d9j.29.A_5cd9d1ef732c1e7b34c70f4f"	5	111	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YCR016W"	"158_207_4u6u.1.A_5a7d33a3573f208d253741ee"	158	207	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YDR322W"	"20_367_5mrc.27.A_5cd47a7a9ffd120db713ffa6"	20	367	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR168W"	"12_148_5oqm.1.f_5cd85481732c1e4cf1197249"	12	148	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR206W"	"1_147_5onf.1.A_5cd783fc732c1e3c1cc24994"	1	147	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YHL038C"	"278_320_1wz2.1.B_5cd7a654732c1ea6cf9b2985"	278	320	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YPL119C"	"107_544_5e7i.1.A_5cd78f7008cc8ff8198f6101"	107	544	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGR230W"	"20_47_5hlj.1.A_5cd8ebcb9ffd12aee852447a"	20	47	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YOR388C"	"5_374_6d4b.1.A_5cd4a1e7732c1e9d41a9933e"	5	374	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YOL086W-A"	"2_89_3v9r.1.A_5cdac88e8fd6f9c3438adb29"	2	89	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YLR293C"	"2_217_1byu.1.B_5cd6efded60c5967e0824ca6"	2	217	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YGR267C"	"47_239_1fb1.1.A_5cd6778308cc8f74b98bce0d"	47	239	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YFR028C"	"1_365_5xw4.1.B_5cd6f7eba03a1b1fc98ee456"	1	365	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YMR307W"	"20_475_2w61.1.A_5cd70bd09ffd1266c1f12d2f"	20	475	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPL173W"	"2_297_5mrc.16.A_5cd5792c1a200b7e9c0743d0"	2	297	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YNL123W"	"77_506_4fln.1.A_5cda070d8fd6f972b507f5ea"	77	506	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YKL157W"	"96_951_2yd0.1.A_5cd9b9dd08cc8fbb0b3bc089"	96	951	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YIL131C"	"50_174_2ff4.1.A_5cd62ae0a03a1bffc0d761c3"	50	174	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YIL131C"	"302_389_1d5v.1.A_5cd62ae0a03a1bffc0d761bf"	302	389	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR185W"	"7_267_4j2g.1.A_5cd8749b9ffd12a535bf0c3a"	7	267	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR185W"	"463_517_4p1n.1.D_5cd8749b9ffd12a535bf0c3e"	463	517	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YPR175W"	"168_664_5vbn.1.A_5cd81ee3a03a1b9016fdc5f0"	168	664	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YHR100C"	"36_183_1nf2.1.A_5cd7a8578fd6f942745f0f3a"	36	183	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YML074C"	"298_410_4bf8.1.A_5cd523f91a200babdd14ce17"	298	410	NA	NA	"dN_dS_max_gap_ratio_0.3"	"NA"
"YJL124C"	"32_172_4m75.1.A_5cd7f0603b85d119c5b17522"	32	172	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YBR217W"	"101_186_3w1s.1.C_5cd7a1bc732c1efb437f0dee"	101	186	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
"YOR381W"	"432_709_5o0x.1.A_5cd841d11a200b5a7c0127d7"	432	709	NA	NA	"dN_dS_max_gap_ratio_0.3"	"No interesting sites or related Ortholog groups!"
